verdict,text,part
"ע""פ 2251∕11",בבית המשפט העליון בשבתו כבית משפט לערעורים פליליים,nothing
"ע""פ 2251∕11","ע""פ  2251/11",nothing
"ע""פ 2251∕11","ע""פ  2251/11",nothing
"ע""פ 2251∕11",כבוד השופטת א' חיות,לפני:	
"ע""פ 2251∕11",כבוד השופט ח' מלצר,לפני:	
"ע""פ 2251∕11",כבוד השופט י' עמית,לפני:	
"ע""פ 2251∕11","המערער בע""פ 2251/11 והמשיב בע""פ 2368/11:",לפני:	
"ע""פ 2251∕11","המשיבה בע""פ 2251/11 והמערערת בע""פ 2368/11:",נ  ג  ד
"ע""פ 2251∕11",ערעורים על גזר דינו של בית המשפט המחוזי בחיפה מיום 9.2.2011 בת.פ 3001-05-10 [פורסם בנבו] שניתן על ידי כב' השופטת ח' הורוביץ,מדינת ישראל
"ע""פ 2251∕11","כ""ח בתשרי תשע""ב",תאריך הישיבה:
"ע""פ 2251∕11","בשם המערער בע""פ 2251/11 והמשיב בע""פ 2368/11:",(26.10.2011) 
"ע""פ 2251∕11","עו""ד עאדל בויראת",(26.10.2011) 
"ע""פ 2251∕11","בשם המשיבה בע""פ 2251/11 והמערערת בע""פ 2368/11:",(26.10.2011) 
"ע""פ 2251∕11",בשם שירות המבחן למבוגרים:,(26.10.2011) 
"ע""פ 2251∕11","שמעון בן יעקב, ""אחידות העונשים"", הפרקליט, כרך לה (תשמ""ד) 111",כתבי עת:
"ע""פ 2251∕11","להחלטה במחוזי (13-01-2011): תפ 3001-05-10 מאשימה נ' ג'מאל אל דין נפאע (עציר) שופטים: חני הורוביץ, עו""ד: בויראת, גב' ברזני אפרת, עאדל בויראת, גב' מאיסה בויראת",כתבי עת:
"ע""פ 2251∕11","להחלטה במחוזי (17-01-2011): תפ 3001-05-10 מדינת ישראל נ' ג'מאל אל דין נפאע (עציר) שופטים: חני הורוביץ, עו""ד: בויראת, גב' ברזני אפרת, עאדל בויראת, גב' מאיסה בויראת",כתבי עת:
"ע""פ 2251∕11",לגזר-דין במחוזי (09-02-2011): תפ 3001-05-10 מדינת ישראל נ' ג'מאל אל דין נפאע שופטים: חני הורוביץ,כתבי עת:
"ע""פ 2251∕11","לצו במחוזי (29-03-2011): תפ 3001-05-10 מדינת ישראל נ' ג'מאל אל דין נפאע שופטים: חני הורוביץ, עו""ד: בויראת, גב' ברזני אפרת, עאדל בויראת, גב' מאיסה בויראת",כתבי עת:
"ע""פ 2251∕11","להחלטה בעליון (26-10-2011): עפ 2251/11 גמאל נפאע נ' מדינת ישראל שופטים: א' חיות, ח' מלצר, י' עמית, עו""ד: יעל שרף, עאדל בויראת",כתבי עת:
"ע""פ 2251∕11","* נוכח מימדיה המדאיגים של תופעת הסחר הבלתי חוקי בנשק, הסכנות הנשקפות ממנה והקלות היחסית שבה ניתן לבצען, אכן הגיעה השעה – בכפוף לנסיבותיו הקונקרטיות של כל מקרה ומקרה – להחמיר בעונשי המאסר הנגזרים על נאשמים בעבירות אלו.","חוק העונשין, תשל""ז-1977: סע'  144"
"ע""פ 2251∕11",העלאת רף הענישה צריך שתעשה בהדרגה.,"חוק העונשין, תשל""ז-1977: סע'  144"
"ע""פ 2251∕11",* עונשין – עבירות – נשק,"חוק העונשין, תשל""ז-1977: סע'  144"
"ע""פ 2251∕11",* עונשין – ענישה – מדיניות ענישה: שיקולים,"חוק העונשין, תשל""ז-1977: סע'  144"
"ע""פ 2251∕11",* עונשין – ענישה – אחדות הענישה,"חוק העונשין, תשל""ז-1977: סע'  144"
"ע""פ 2251∕11","ג'מאל נפאע הורשע בביהמ""ש המחוזי, ע""פ הודאתו ובמסגרת הסדר טיעון, בעבירות של נשיאת והובלת נשק שלא כדין וסחר בנשק שלא כדין, לאחר שמכר נשק לסוכן משטרתי סמוי בשתי הזדמנויות שונות.",.
"ע""פ 2251∕11","לאחר שהורה על קבלת תסקיר משירות המבחן ושמע את טיעוני הצדדים לעונש, גזר ביהמ""ש המחוזי על נפאע 38 חודשי מאסר בפועל, 10 חודשי מאסר על תנאי וקנס.",.
"ע""פ 2251∕11",על גזר דין זה הוגשו שני הערעורים – ערעור המדינה על קולת העונש וערעור נפאע על חומרתו.,.
"ע""פ 2251∕11","ביהמ""ש העליון קיבל את ערעור המדינה ודחה את ערעור נאפע, בקובעו:",.
