verdict,text,part
"ע""פ 5004∕17",בבית המשפט העליון בשבתו כבית משפט לערעורים פליליים,nothing
"ע""פ 5004∕17",כבוד השופט י' עמית,לפני:	
"ע""פ 5004∕17",כבוד השופט מ' מזוז,לפני:	
"ע""פ 5004∕17",כבוד השופט ד' מינץ,לפני:	
"ע""פ 5004∕17",ערעור על פסק דינו של בית המשפט המחוזי באר שבע בתיק פח  054801-06-15 שניתן ביום 08.05.2017 על ידי כבוד השופטת ג' שלו,ענאן אלעטאונה
"ע""פ 5004∕17","ב' בכסלו התשע""ח",תאריך הישיבה:
"ע""פ 5004∕17","עו""ד ארז בן ארויה",(20.11.2017) 
"ע""פ 5004∕17","המשיב הורשע, על פי הודאתו, לאחר שמיעת חלק מהראיות ותיקון כתב האישום, בהחזקת רובה 16 M-ושני אקדחים חצי-אוטומטיים, שאותם רכש בנסיבות ובמועדים שלא נתבררו והסתירם בבית דודתו ללא ידיעתה – עבירה לפי סעיף 144(א) לחוק העונשין, התשל""ז-1977.",פסק-דין
"ע""פ 5004∕17","בית המשפט המחוזי השית על המשיב עונש מאסר של שישה חודשים לריצוי בעבודות שירות, ועל קולת העונש נסב ערעור המדינה.",פסק-דין
"ע""פ 5004∕17","לא נעלמו מעינינו נסיבותיו האישיות של המשיב – גילו הצעיר, ללא עבר פלילי, נטל אחריות על מעשיו, התארס ועומד להינשא, והתסקירים שניתנו בעניינו חיוביים לאחר שהשתתף בקבוצה טיפולית בפיקוח שירות המבחן.",פסק-דין
"ע""פ 5004∕17","עם זאת, העונש שהושת על המשיב חורג עד מאוד לקולה, בהינתן בכך שמדובר בהחזקת שלושה כלי נשק, אחד מהם רוס""ר 16M-.",פסק-דין
"ע""פ 5004∕17","הסבריו של המשיב כי ביקש להשתמש בנשק לירי בחתונות מעוררים תמיהה, מה עוד שמהחומר עולה כי השקיע ממון של ממש ברכישת הנשקים.",פסק-דין
"ע""פ 5004∕17","ידועה גישתו ומדיניות הענישה המחמירה של בית משפט זה בעבירות נשק, ואיננו רואים להרחיב ברציונלים ובסיבות לכך (ראו ע""פ 2251/11 נפאע נ' מדינת ישראל (4.12.2011)).",פסק-דין
"ע""פ 5004∕17","אנו סבורים כי בית המשפט המחוזי חרג במקרה דנן באופן משמעותי מרף הענישה הנוהג, וכי יש מקום להתערבות ערכאת הערעור ולקבלת הערעור.",פסק-דין
"ע""פ 5004∕17","אך ורק מאחר שאין דרכה של ערכאת ערעור למצות את העונש, אנו מעמידים את עונשו של המשיב על 12 חודשי מאסר בפועל בלבד, בניכוי ימי מעצרו.",פסק-דין
"ע""פ 5004∕17",יתר הוראות גזר הדין יישארו על כנן.,פסק-דין
"ע""פ 5004∕17","המשיב יתייצב לשאת בעונש המאסר בפועל שהוטל עליו ביום 24.12.2017 עד השעה 10:00 בימ""ר דקל מחוז דרום, או על פי החלטת שירות בתי הסוהר, כשברשותו תעודת זהות או דרכון.",פסק-דין
"ע""פ 5004∕17","על המשיב לתאם את הכניסה למאסר, כולל האפשרות למיון מוקדם, עם ענף אבחון ומיון של שירות בתי הסוהר, בטלפונים: 08-9787377 או  08-9787336.",פסק-דין
"ע""פ 5004∕17","ניתן היום, ‏ב' בכסלו התשע""ח (‏20.11.2017).",פסק-דין
"ע""פ 5004∕17",54678313ש ו פ ט,5129371
"ע""פ 5004∕17",ש ו פ ט,5129371
"ע""פ 5004∕17",ש ו פ ט,5129371
"ע""פ 5004∕17",העותק כפוף לשינויי עריכה וניסוח.,_________________________
"ע""פ 5004∕17",17050040_E03.doc   עכב,_________________________
"ע""פ 5004∕17","מרכז מידע, טל' 077-2703333 ; אתר אינטרנט,  www.court.gov.il",_________________________
"ע""פ 5004∕17",נוסח מסמך זה כפוף לשינויי ניסוח ועריכה,_________________________
"ע""פ 5004∕17","בעניין עריכה ושינויים במסמכי פסיקה, חקיקה ועוד באתר נבו – הקש כאן",_________________________
