citation,context_text,extracted_text,predicted_label
"ע""פ 3172/13","באופן כללי ניתן לומר, כי הערך החברתי הניצב בבסיס עבירות הסמים הינו ההגנה מפני הנזקים הישירים והעקיפים הנגרמים עקב השימוש בסמים. מדובר בצורך להגן, מן הצד האחד, על בריאות גופו ונפשו של ציבור המשתמשים בסמים, ומן הצד השני, עולה הצורך להגן על החברה מפני הנזקים הנגרמים לה, עקב עבירות המתבצעות על-ידי עבריינים על רקע השימוש בסמים.
בתי המשפט שבו ועמדו על חשיבות המאבק בעבירות הסמים. יפים לעניין זה, הדברים שנאמרו בבית המשפט העליון מפי כב' השופט עמית בע""פ 3172/13 סואעד נ' מד""י (פורסם בנבו, 6.1.14):
""על פגיעתן הרבה של עבירות הסמים ועל תפקידו של בית המשפט במאבק בנגע הסמים לצד גורמים וגופים נוספים, עמד בית משפט זה פעמים רבות... אין ספור מילים נאמרו בדבר הצורך להכות בכל אחת ואחת מחוליות הפצת הסם... המאבק בנגע הסמים הוא סיזיפי ואל לנו להשלות את עצמנו כי ענישה מכבידה תביא לחיסול הנגע. כל עוד יהיה ביקוש לסמים יהיה גם היצע, כך גם בישראל וכך במדינות הים. אך המאבק אינו חסר תוחלת. גם אם לא ניתן לחסל את נגע הסמים לחלוטין, ניתן גם להקטין את היקפו ולצמצם את נזקיו"".","בית המשפט העליון מפי כב' השופט עמית בע""פ 3172/13 סואעד נ' מד""י (פורסם בנבו, 6.1.14): ""על פגיעתן הרבה של עבירות הסמים ועל תפקידו של בית המשפט במאבק בנגע הסמים לצד גורמים וגופים נוספים, עמד בית משפט זה פעמים רבות... אין ספור מילים נאמרו בדבר הצורך להכות בכל אחת ואחת מחוליות הפצת הסם... המאבק בנגע הסמים הוא סיזיפי ואל לנו להשלות את עצמנו כי ענישה מכבידה תביא לחיסול הנגע. כל עוד יהיה ביקוש לסמים יהיה גם היצע, כך גם בישראל וכך במדינות הים. אך המאבק אינו חסר תוחלת. גם אם לא ניתן לחסל את נגע הסמים לחלוטין, ניתן גם להקטין את היקפו ולצמצם את נזקיו"".",0
"ע""פ 5953/13","""על פגיעתן הרבה של עבירות הסמים ועל תפקידו של בית המשפט במאבק בנגע הסמים לצד גורמים וגופים נוספים, עמד בית משפט זה פעמים רבות... אין ספור מילים נאמרו בדבר הצורך להכות בכל אחת ואחת מחוליות הפצת הסם... המאבק בנגע הסמים הוא סיזיפי ואל לנו להשלות את עצמנו כי ענישה מכבידה תביא לחיסול הנגע. כל עוד יהיה ביקוש לסמים יהיה גם היצע, כך גם בישראל וכך במדינות הים. אך המאבק אינו חסר תוחלת. גם אם לא ניתן לחסל את נגע הסמים לחלוטין, ניתן גם להקטין את היקפו ולצמצם את נזקיו"".
וכך באו הדברים לידי ביטוי בע""פ 5953/13 מד""י נ' אהרון (פורסם בנבו, 6.7.14), שאומנם נאמרו ביחס לעבירת סחר בסם מסוכן מסוג קוקאין, אך נכונים הם גם לעניינו:
""בית משפט זה הביע לא אחת את עמדתו כי את נגע הסמים יש לעקור מן השורש, וכי לאור הנזק העצום שמסבים הסחר והשימוש בסמים... ליחידים ולחברה בכללותה, יש להיאבק במעורבים בעבירות הסמים, על ידי הטלת עונשים מרתיעים והולמים, תוך התחשבות, בין היתר, בכמות הסם ובטיבו, בחומרת העבירות שבוצעו, בחלקו של הנאשם בהן ובעברו הפלילי"".","וכך באו הדברים לידי ביטוי בע""פ 5953/13 מד""י נ' אהרון (פורסם בנבו, 6.7.14), שאומנם נאמרו ביחס לעבירת סחר בסם מסוכן מסוג קוקאין, אך נכונים הם גם לעניינו: ""בית משפט זה הביע לא אחת את עמדתו כי את נגע הסמים יש לעקור מן השורש, וכי לאור הנזק העצום שמסבים הסחר והשימוש בסמים... ליחידים ולחברה בכללותה, יש להיאבק במעורבים בעבירות הסמים, על ידי הטלת עונשים מרתיעים והולמים, תוך התחשבות, בין היתר, בכמות הסם ובטיבו, בחומרת העבירות שבוצעו, בחלקו של הנאשם בהן ובעברו הפלילי"".",0
"ע""פ 972/11","""בית משפט זה הביע לא אחת את עמדתו כי את נגע הסמים יש לעקור מן השורש, וכי לאור הנזק העצום שמסבים הסחר והשימוש בסמים... ליחידים ולחברה בכללותה, יש להיאבק במעורבים בעבירות הסמים, על ידי הטלת עונשים מרתיעים והולמים, תוך התחשבות, בין היתר, בכמות הסם ובטיבו, בחומרת העבירות שבוצעו, בחלקו של הנאשם בהן ובעברו הפלילי"".
וכך הוסיף וקבע בית המשפט העליון בע""פ 972/11 מד""י נ' יניב יונה (פורסם בנבו, 4.7.12):
""את נגע הסמים יש לעקור מן השורש. ייצור, הפצה, סחר וכמובן גם שימוש בסמים – כל אלו מסבים נזק עצום. הנזק נגרם לא רק למעגל הסגור של המעורבים הישירים בביצוע העבירות, אלא גם לחברה בכללותה... למאבק בנגע הסמים יש שותפים רבים... אף בית המשפט נוטל חלק חשוב במאבק, באמצעות הטלת עונש מרתיע על מי שהורשע בעבירות סמים... צו השעה הוא להחמיר בענישה בעבירות סמים..."".","וכך הוסיף וקבע בית המשפט העליון בע""פ 972/11 מד""י נ' יניב יונה (פורסם בנבו, 4.7.12): ""את נגע הסמים יש לעקור מן השורש. ייצור, הפצה, סחר וכמובן גם שימוש בסמים – כל אלו מסבים נזק עצום. הנזק נגרם לא רק למעגל הסגור של המעורבים הישירים בביצוע העבירות, אלא גם לחברה בכללותה... למאבק בנגע הסמים יש שותפים רבים... אף בית המשפט נוטל חלק חשוב במאבק, באמצעות הטלת עונש מרתיע על מי שהורשע בעבירות סמים... צו השעה הוא להחמיר בענישה בעבירות סמים..."".",0
"ע""פ 6987/13","מדיניות הענישה הנהוגה בעבירות שבהן הורשע הנאשם, מתחשבת בצורך במאבק בנגע הסמים, שהפך לרעה חולה ונפוצה במחוזותינו ובהשפעותיו השליליות על החברה. עם זאת, מתחמי הענישה העולים מן הפסיקה והעונשים שנגזרים בגדרם נעים במנעד רחב, כאשר משתנים הם בהתאם לנסיבותיו של מקרה ומקרה, בשים לב, בין היתר, לכמות הסם ולסוגו, כמפורט להלן:
רע""פ 6987/13 אברמוב נ' מד""י (פורסם בנבו, 21.10.13): הנאשם הורשע על-פי הודאתו בגידול סם מסוכן, החזקת סם שלא לצריכה עצמית, החזקת כלים ונהיגה בזמן פסילה. בדירתו של הנאשם נמצאה מעבדה ובה שתילי קנבוס במשקל 10 ק""ג נטו. נקבע, כי מתחם הענישה נע בין 6 חודשי מאסר בעבודות שירות ל-24 חודשי מאסר בפועל. בהתחשב בעברו הפלילי הנקי של הנאשם, בהודאתו ובמניעיו הכלכליים, נגזר דינו ל-12 חודשי מאסר בפועל, מאסר על תנאי, קנס ופסילת רישיון נהיגה.
ע""פ 2194/14 בן שמעון נ' מד""י (פורסם בנבו, 10.9.14): הנאשם הורשע על-פי הודאתו בבית המשפט המחוזי בגידול סם מסוכן, החזקת סם שלא לצריכה עצמית והחזקת כלים. בדירתו נמצא קנבוס במשקל 33.5 ק""ג. לנאשם עבר פלילי רלוונטי, אך נתקבל תסקיר חיובי בעניינו לאור הליך הגמילה שעבר. נקבע, כי מתחם העונש ההולם נע בין 18 ל-30 חודשי מאסר. בית המשפט השית על הנאשם 23 חודשי מאסר בפועל, הפעלת מאסר על תנאי בן 8 חודשים – 4 מתוכם במצטבר, מאסר על תנאי וקנס. בית המשפט העליון קיבל חלקית את ערעורו של הנאשם, לאור התקיימותם של שיקולי שיקום וגמילה, וגזר על הנאשם 20 חודשי מאסר בפועל, כאשר המאסר על תנאי ירוצה בחופף לעונש שהוטל.","רע""פ 6987/13 אברמוב נ' מד""י (פורסם בנבו, 21.10.13): הנאשם הורשע על-פי הודאתו בגידול סם מסוכן, החזקת סם שלא לצריכה עצמית, החזקת כלים ונהיגה בזמן פסילה. בדירתו של הנאשם נמצאה מעבדה ובה שתילי קנבוס במשקל 10 ק""ג נטו. נקבע, כי מתחם הענישה נע בין 6 חודשי מאסר בעבודות שירות ל-24 חודשי מאסר בפועל. בהתחשב בעברו הפלילי הנקי של הנאשם, בהודאתו ובמניעיו הכלכליים, נגזר דינו ל-12 חודשי מאסר בפועל, מאסר על תנאי, קנס ופסילת רישיון נהיגה.",1
"ע""פ 2194/14","רע""פ 6987/13 אברמוב נ' מד""י (פורסם בנבו, 21.10.13): הנאשם הורשע על-פי הודאתו בגידול סם מסוכן, החזקת סם שלא לצריכה עצמית, החזקת כלים ונהיגה בזמן פסילה. בדירתו של הנאשם נמצאה מעבדה ובה שתילי קנבוס במשקל 10 ק""ג נטו. נקבע, כי מתחם הענישה נע בין 6 חודשי מאסר בעבודות שירות ל-24 חודשי מאסר בפועל. בהתחשב בעברו הפלילי הנקי של הנאשם, בהודאתו ובמניעיו הכלכליים, נגזר דינו ל-12 חודשי מאסר בפועל, מאסר על תנאי, קנס ופסילת רישיון נהיגה.
ע""פ 2194/14 בן שמעון נ' מד""י (פורסם בנבו, 10.9.14): הנאשם הורשע על-פי הודאתו בבית המשפט המחוזי בגידול סם מסוכן, החזקת סם שלא לצריכה עצמית והחזקת כלים. בדירתו נמצא קנבוס במשקל 33.5 ק""ג. לנאשם עבר פלילי רלוונטי, אך נתקבל תסקיר חיובי בעניינו לאור הליך הגמילה שעבר. נקבע, כי מתחם העונש ההולם נע בין 18 ל-30 חודשי מאסר. בית המשפט השית על הנאשם 23 חודשי מאסר בפועל, הפעלת מאסר על תנאי בן 8 חודשים – 4 מתוכם במצטבר, מאסר על תנאי וקנס. בית המשפט העליון קיבל חלקית את ערעורו של הנאשם, לאור התקיימותם של שיקולי שיקום וגמילה, וגזר על הנאשם 20 חודשי מאסר בפועל, כאשר המאסר על תנאי ירוצה בחופף לעונש שהוטל.
עפ""ג 52810-07-10 עזריה נ' מד""י (פורסם בנבו, 10.2.11): בית משפט השלום הרשיע את הנאשם בגידול סם מסוכן, החזקת סם שלא לצריכה עצמית והחזקת כלים. הנאשם גידל בביתו שתילי קנבוס במשקל 1.180 ק""ג נטו. בביתו נמצאו חשיש במשקל 227.29 גרם נטו וחגיגת במשקל 94.66 גרם. בית המשפט השית על הנאשם 9 חודשי מאסר בפועל, מאסר על תנאי וקנס. לאור קיומם של שיקולי שיקום ותהליך הגמילה שעבר הנאשם, בית המשפט המחוזי קיבל חלקית את ערעורו והמיר את רכיב המאסר ב-6 חודשי מאסר בעבודות שירות.","ע""פ 2194/14 בן שמעון נ' מד""י (פורסם בנבו, 10.9.14): הנאשם הורשע על-פי הודאתו בבית המשפט המחוזי בגידול סם מסוכן, החזקת סם שלא לצריכה עצמית והחזקת כלים. בדירתו נמצא קנבוס במשקל 33.5 ק""ג. לנאשם עבר פלילי רלוונטי, אך נתקבל תסקיר חיובי בעניינו לאור הליך הגמילה שעבר. נקבע, כי מתחם העונש ההולם נע בין 18 ל-30 חודשי מאסר. בית המשפט השית על הנאשם 23 חודשי מאסר בפועל, הפעלת מאסר על תנאי בן 8 חודשים – 4 מתוכם במצטבר, מאסר על תנאי וקנס. בית המשפט העליון קיבל חלקית את ערעורו של הנאשם, לאור התקיימותם של שיקולי שיקום וגמילה, וגזר על הנאשם 20 חודשי מאסר בפועל, כאשר המאסר על תנאי ירוצה בחופף לעונש שהוטל.",1
"עפ""ג 52810-07-10","ע""פ 2194/14 בן שמעון נ' מד""י (פורסם בנבו, 10.9.14): הנאשם הורשע על-פי הודאתו בבית המשפט המחוזי בגידול סם מסוכן, החזקת סם שלא לצריכה עצמית והחזקת כלים. בדירתו נמצא קנבוס במשקל 33.5 ק""ג. לנאשם עבר פלילי רלוונטי, אך נתקבל תסקיר חיובי בעניינו לאור הליך הגמילה שעבר. נקבע, כי מתחם העונש ההולם נע בין 18 ל-30 חודשי מאסר. בית המשפט השית על הנאשם 23 חודשי מאסר בפועל, הפעלת מאסר על תנאי בן 8 חודשים – 4 מתוכם במצטבר, מאסר על תנאי וקנס. בית המשפט העליון קיבל חלקית את ערעורו של הנאשם, לאור התקיימותם של שיקולי שיקום וגמילה, וגזר על הנאשם 20 חודשי מאסר בפועל, כאשר המאסר על תנאי ירוצה בחופף לעונש שהוטל.
עפ""ג 52810-07-10 עזריה נ' מד""י (פורסם בנבו, 10.2.11): בית משפט השלום הרשיע את הנאשם בגידול סם מסוכן, החזקת סם שלא לצריכה עצמית והחזקת כלים. הנאשם גידל בביתו שתילי קנבוס במשקל 1.180 ק""ג נטו. בביתו נמצאו חשיש במשקל 227.29 גרם נטו וחגיגת במשקל 94.66 גרם. בית המשפט השית על הנאשם 9 חודשי מאסר בפועל, מאסר על תנאי וקנס. לאור קיומם של שיקולי שיקום ותהליך הגמילה שעבר הנאשם, בית המשפט המחוזי קיבל חלקית את ערעורו והמיר את רכיב המאסר ב-6 חודשי מאסר בעבודות שירות.
ע""פ 20712-03-13 בן רחמים נ' מד""י (פורסם בנבו, 16.5.13): בית המשפט המחוזי דחה את ערעור הנאשם על חומרת העונש ואת ערעור המדינה על קולת העונש. הנאשם הורשע על-פי הודאתו בגידול סם מסוכן ובשימוש והחזקת סם שלא לצריכה עצמית. הנאשם גידל שתילי קנבוס במשקל של למעלה מ-20 ק""ג נטו והחזיק קנבוס במשקל 184 גרם נטו. מתחם העונש שנקבע נע בין 5 ל-20 חודשי מאסר לריצוי בפועל. בהתחשב במעצרו הממושך של הנאשם, עברו הפלילי הנקי והודאתו, נגזר דינו ל-11 חודשי מאסר בפועל לצד מאסר על תנאי וקנס.","עפ""ג 52810-07-10 עזריה נ' מד""י (פורסם בנבו, 10.2.11): בית משפט השלום הרשיע את הנאשם בגידול סם מסוכן, החזקת סם שלא לצריכה עצמית והחזקת כלים. הנאשם גידל בביתו שתילי קנבוס במשקל 1.180 ק""ג נטו. בביתו נמצאו חשיש במשקל 227.29 גרם נטו וחגיגת במשקל 94.66 גרם. בית המשפט השית על הנאשם 9 חודשי מאסר בפועל, מאסר על תנאי וקנס. לאור קיומם של שיקולי שיקום ותהליך הגמילה שעבר הנאשם, בית המשפט המחוזי קיבל חלקית את ערעורו והמיר את רכיב המאסר ב-6 חודשי מאסר בעבודות שירות.",1
"ע""פ 20712-03-13","עפ""ג 52810-07-10 עזריה נ' מד""י (פורסם בנבו, 10.2.11): בית משפט השלום הרשיע את הנאשם בגידול סם מסוכן, החזקת סם שלא לצריכה עצמית והחזקת כלים. הנאשם גידל בביתו שתילי קנבוס במשקל 1.180 ק""ג נטו. בביתו נמצאו חשיש במשקל 227.29 גרם נטו וחגיגת במשקל 94.66 גרם. בית המשפט השית על הנאשם 9 חודשי מאסר בפועל, מאסר על תנאי וקנס. לאור קיומם של שיקולי שיקום ותהליך הגמילה שעבר הנאשם, בית המשפט המחוזי קיבל חלקית את ערעורו והמיר את רכיב המאסר ב-6 חודשי מאסר בעבודות שירות.
ע""פ 20712-03-13 בן רחמים נ' מד""י (פורסם בנבו, 16.5.13): בית המשפט המחוזי דחה את ערעור הנאשם על חומרת העונש ואת ערעור המדינה על קולת העונש. הנאשם הורשע על-פי הודאתו בגידול סם מסוכן ובשימוש והחזקת סם שלא לצריכה עצמית. הנאשם גידל שתילי קנבוס במשקל של למעלה מ-20 ק""ג נטו והחזיק קנבוס במשקל 184 גרם נטו. מתחם העונש שנקבע נע בין 5 ל-20 חודשי מאסר לריצוי בפועל. בהתחשב במעצרו הממושך של הנאשם, עברו הפלילי הנקי והודאתו, נגזר דינו ל-11 חודשי מאסר בפועל לצד מאסר על תנאי וקנס.
ת""פ 2456-07-10 מד""י נ' תבל ואח' (פורסם בנבו, 08.5.11): הנאשם הורשע על-פי הודאתו בגידול סם מסוכן, החזקת סם שלא לצריכה עצמית וקשירת קשר לביצוע פשע. במסגרת הקשר, גידל הנאשם יחד עם אחר סם מסוג קנבוס בכמות העולה על 8.9 ק""ג. לבסוף, נגזר דינו של הנאשם ל-8 חודשי מאסר בפועל, מאסר על תנאי וקנס.","ע""פ 20712-03-13 בן רחמים נ' מד""י (פורסם בנבו, 16.5.13): בית המשפט המחוזי דחה את ערעור הנאשם על חומרת העונש ואת ערעור המדינה על קולת העונש. הנאשם הורשע על-פי הודאתו בגידול סם מסוכן ובשימוש והחזקת סם שלא לצריכה עצמית. הנאשם גידל שתילי קנבוס במשקל של למעלה מ-20 ק""ג נטו והחזיק קנבוס במשקל 184 גרם נטו. מתחם העונש שנקבע נע בין 5 ל-20 חודשי מאסר לריצוי בפועל. בהתחשב במעצרו הממושך של הנאשם, עברו הפלילי הנקי והודאתו, נגזר דינו ל-11 חודשי מאסר בפועל לצד מאסר על תנאי וקנס.",1
"ת""פ 2456-07-10","ע""פ 20712-03-13 בן רחמים נ' מד""י (פורסם בנבו, 16.5.13): בית המשפט המחוזי דחה את ערעור הנאשם על חומרת העונש ואת ערעור המדינה על קולת העונש. הנאשם הורשע על-פי הודאתו בגידול סם מסוכן ובשימוש והחזקת סם שלא לצריכה עצמית. הנאשם גידל שתילי קנבוס במשקל של למעלה מ-20 ק""ג נטו והחזיק קנבוס במשקל 184 גרם נטו. מתחם העונש שנקבע נע בין 5 ל-20 חודשי מאסר לריצוי בפועל. בהתחשב במעצרו הממושך של הנאשם, עברו הפלילי הנקי והודאתו, נגזר דינו ל-11 חודשי מאסר בפועל לצד מאסר על תנאי וקנס.
ת""פ 2456-07-10 מד""י נ' תבל ואח' (פורסם בנבו, 08.5.11): הנאשם הורשע על-פי הודאתו בגידול סם מסוכן, החזקת סם שלא לצריכה עצמית וקשירת קשר לביצוע פשע. במסגרת הקשר, גידל הנאשם יחד עם אחר סם מסוג קנבוס בכמות העולה על 8.9 ק""ג. לבסוף, נגזר דינו של הנאשם ל-8 חודשי מאסר בפועל, מאסר על תנאי וקנס.
ת""פ 29401-11-12 מד""י נ' לוין (פורסם בנבו, 25.2.13): הנאשם הורשע על-פי הודאתו בגידול סם מסוכן, החזקת סם שלא לצריכה עצמית, החזקת כלים וגניבת חשמל. הנאשם הקים מעבדה, שבה גידל שתילי קנבוס במשקל של למעלה מ-24 ק""ג נטו. נקבע, כי מתחם העונש נע בין 10 ל-24 חודשי מאסר בפועל. בשים לב להודאת הנאשם והעדר עבר פלילי, נגזר דינו ל-12 חודשי מאסר בפועל, מאסר על תנאי, קנס ופסילת רישיון נהיגה.","ת""פ 2456-07-10 מד""י נ' תבל ואח' (פורסם בנבו, 08.5.11): הנאשם הורשע על-פי הודאתו בגידול סם מסוכן, החזקת סם שלא לצריכה עצמית וקשירת קשר לביצוע פשע. במסגרת הקשר, גידל הנאשם יחד עם אחר סם מסוג קנבוס בכמות העולה על 8.9 ק""ג. לבסוף, נגזר דינו של הנאשם ל-8 חודשי מאסר בפועל, מאסר על תנאי וקנס.",1
"ת""פ 29401-11-12","ת""פ 2456-07-10 מד""י נ' תבל ואח' (פורסם בנבו, 08.5.11): הנאשם הורשע על-פי הודאתו בגידול סם מסוכן, החזקת סם שלא לצריכה עצמית וקשירת קשר לביצוע פשע. במסגרת הקשר, גידל הנאשם יחד עם אחר סם מסוג קנבוס בכמות העולה על 8.9 ק""ג. לבסוף, נגזר דינו של הנאשם ל-8 חודשי מאסר בפועל, מאסר על תנאי וקנס.
ת""פ 29401-11-12 מד""י נ' לוין (פורסם בנבו, 25.2.13): הנאשם הורשע על-פי הודאתו בגידול סם מסוכן, החזקת סם שלא לצריכה עצמית, החזקת כלים וגניבת חשמל. הנאשם הקים מעבדה, שבה גידל שתילי קנבוס במשקל של למעלה מ-24 ק""ג נטו. נקבע, כי מתחם העונש נע בין 10 ל-24 חודשי מאסר בפועל. בשים לב להודאת הנאשם והעדר עבר פלילי, נגזר דינו ל-12 חודשי מאסר בפועל, מאסר על תנאי, קנס ופסילת רישיון נהיגה.
ת""פ 31318-06-13 מד""י נ' בוחבוט כהן (פורסם בנבו, 2.12.13): הנאשם הורשע על-פי הודאתו בגידול סם מסוכן, החזקת סם שלא לצריכה עצמית והחזקת כלים. הנאשם גידל בביתו שתילי קנבוס במשקל 15.02 ק""ג והחזיק בסם מסוג קנבוס במשקל 42.20 גרם נטו. נקבע כי מתחם הענישה נע בין 10 ל-22 חודשי מאסר בפועל. לבסוף, נגזר דינו של הנאשם ל-10 חודשי מאסר בפועל, מאסר על תנאי, קנס ופסילת רישיון נהיגה.","ת""פ 29401-11-12 מד""י נ' לוין (פורסם בנבו, 25.2.13): הנאשם הורשע על-פי הודאתו בגידול סם מסוכן, החזקת סם שלא לצריכה עצמית, החזקת כלים וגניבת חשמל. הנאשם הקים מעבדה, שבה גידל שתילי קנבוס במשקל של למעלה מ-24 ק""ג נטו. נקבע, כי מתחם העונש נע בין 10 ל-24 חודשי מאסר בפועל. בשים לב להודאת הנאשם והעדר עבר פלילי, נגזר דינו ל-12 חודשי מאסר בפועל, מאסר על תנאי, קנס ופסילת רישיון נהיגה.",1
"ת""פ 31318-06-13","ת""פ 29401-11-12 מד""י נ' לוין (פורסם בנבו, 25.2.13): הנאשם הורשע על-פי הודאתו בגידול סם מסוכן, החזקת סם שלא לצריכה עצמית, החזקת כלים וגניבת חשמל. הנאשם הקים מעבדה, שבה גידל שתילי קנבוס במשקל של למעלה מ-24 ק""ג נטו. נקבע, כי מתחם העונש נע בין 10 ל-24 חודשי מאסר בפועל. בשים לב להודאת הנאשם והעדר עבר פלילי, נגזר דינו ל-12 חודשי מאסר בפועל, מאסר על תנאי, קנס ופסילת רישיון נהיגה.
ת""פ 31318-06-13 מד""י נ' בוחבוט כהן (פורסם בנבו, 2.12.13): הנאשם הורשע על-פי הודאתו בגידול סם מסוכן, החזקת סם שלא לצריכה עצמית והחזקת כלים. הנאשם גידל בביתו שתילי קנבוס במשקל 15.02 ק""ג והחזיק בסם מסוג קנבוס במשקל 42.20 גרם נטו. נקבע כי מתחם הענישה נע בין 10 ל-22 חודשי מאסר בפועל. לבסוף, נגזר דינו של הנאשם ל-10 חודשי מאסר בפועל, מאסר על תנאי, קנס ופסילת רישיון נהיגה.
ת""פ 27605-04-11 מד""י נ' סבג (פורסם בנבו, 13.2.14): הנאשם הורשע על-פי הודאתו בגידול סם מסוכן והחזקת סם לצריכה עצמית. הנאשם גידל סם מסוג קנבוס בתוך מעבדה שהקים בביתו במשקל 3.6 ק""ג נטו וכן החזיק 7.27 גרם של סם מסוג קנבוס. לנאשם הרשעה יחידה משנת 1995, ביצע העבירות לשימושו העצמי והשתלב בטיפול לגמילה מסמים. בית המשפט השית על הנאשם 6 חודשי מאסר בפועל, מאסר על תנאי ופסילת רישיון נהיגה.","ת""פ 31318-06-13 מד""י נ' בוחבוט כהן (פורסם בנבו, 2.12.13): הנאשם הורשע על-פי הודאתו בגידול סם מסוכן, החזקת סם שלא לצריכה עצמית והחזקת כלים. הנאשם גידל בביתו שתילי קנבוס במשקל 15.02 ק""ג והחזיק בסם מסוג קנבוס במשקל 42.20 גרם נטו. נקבע כי מתחם הענישה נע בין 10 ל-22 חודשי מאסר בפועל. לבסוף, נגזר דינו של הנאשם ל-10 חודשי מאסר בפועל, מאסר על תנאי, קנס ופסילת רישיון נהיגה.",1
