citation,context_text,extracted_text,predicted_label
"ע""פ 8988/16","בחינת מדיניות הענישה הנוהגת מעלה כי במקרים דומים הוטלו על נאשמים עונשים במנעד רחב כמפורט להלן:
בע""פ 8988/16 בן סימון נ' מדינת ישראל (8.3.17) נדחה ערעורו של נאשם אשר הורשע לפי הודאתו בעבירות של ייצור הכנה והפקה של סם, סחר והספקת סם ונטילת חשמל. הנאשם הקים מעבדה לגידול סם מסוג קנבוס בביתו. גידל בה 282 שתילים, וגנב חשמל בשווי של עשרות אלפי ₪. הנאשם גידל כמות של 87.25 ק""ג. נקבע במתחם שבין 28 ל- 48 חודשי מאסר בפועל. מאסר ראשון של הנאשם. הנאשם נדון ל- 36 חודשי מאסר בפועל, מאסר על תנאי, וקנס בסך 40,000 ₪.
בת""פ (מח' מרכז) 46662-04-15 מדינת ישראל נ' סגל (3.2.16) הורשע הנאשם בעבירות של ייצור הכנה והפקה של סמים. הנאשם שכר דירה והקים מעבדה לגידול שתילי קנבוס. במקום נמצאו עציצים רבים במשקל נטו של 78.8 ק""ג. נקבע מתחם עונש הולם שבין 24 ל- 48 חודשי מאסר בפועל. על הנאשם, צעיר ללא עבר פלילי, נגזרו 30 חודשי מאסר בפועל, קנס בסך 20,000 ₪, וחילוט.","בע""פ 8988/16 בן סימון נ' מדינת ישראל (8.3.17) נדחה ערעורו של נאשם אשר הורשע לפי הודאתו בעבירות של ייצור הכנה והפקה של סם, סחר והספקת סם ונטילת חשמל. הנאשם הקים מעבדה לגידול סם מסוג קנבוס בביתו. גידל בה 282 שתילים, וגנב חשמל בשווי של עשרות אלפי ₪. הנאשם גידל כמות של 87.25 ק""ג. נקבע במתחם שבין 28 ל- 48 חודשי מאסר בפועל. מאסר ראשון של הנאשם. הנאשם נדון ל- 36 חודשי מאסר בפועל, מאסר על תנאי, וקנס בסך 40,000 ₪.",1
"ת""פ (מח' מרכז) 46662-04-15","בע""פ 8988/16 בן סימון נ' מדינת ישראל (8.3.17) נדחה ערעורו של נאשם אשר הורשע לפי הודאתו בעבירות של ייצור הכנה והפקה של סם, סחר והספקת סם ונטילת חשמל. הנאשם הקים מעבדה לגידול סם מסוג קנבוס בביתו. גידל בה 282 שתילים, וגנב חשמל בשווי של עשרות אלפי ₪. הנאשם גידל כמות של 87.25 ק""ג. נקבע במתחם שבין 28 ל- 48 חודשי מאסר בפועל. מאסר ראשון של הנאשם. הנאשם נדון ל- 36 חודשי מאסר בפועל, מאסר על תנאי, וקנס בסך 40,000 ₪.
בת""פ (מח' מרכז) 46662-04-15 מדינת ישראל נ' סגל (3.2.16) הורשע הנאשם בעבירות של ייצור הכנה והפקה של סמים. הנאשם שכר דירה והקים מעבדה לגידול שתילי קנבוס. במקום נמצאו עציצים רבים במשקל נטו של 78.8 ק""ג. נקבע מתחם עונש הולם שבין 24 ל- 48 חודשי מאסר בפועל. על הנאשם, צעיר ללא עבר פלילי, נגזרו 30 חודשי מאסר בפועל, קנס בסך 20,000 ₪, וחילוט.
בת""פ (מח' ת""א) 22570-03-17 מדינת ישראל נ' בן שטרית (24.9.17) הורשע נאשם על פי הודאתו בעבירה של ייצור הכנה והפקת סם מסוכן, החזקת סם שלא לצריכה עצמית ועבירה נלוות. הנאשם החזיק בדירה כ- 70 ק""ג קנאבוס תלוי לייבוש על גבי חבלים וכן ציוד נלווה. בנוסף החזיק 115 גרם סם מסוג MDMA  ו- 49 גרם סם נוסף. בית-המשפט קבע מתחם שבין 30 ל- 52 חודשי מאסר בפועל, וגזר על הנאשם 30 חודשי מאסר בפועל, לצד הפעלת מאסר על תנאי (סה""כ 36 חודשים), לצד קנס בסך 5,000 ₪.","בת""פ (מח' מרכז) 46662-04-15 מדינת ישראל נ' סגל (3.2.16) הורשע הנאשם בעבירות של ייצור הכנה והפקה של סמים. הנאשם שכר דירה והקים מעבדה לגידול שתילי קנבוס. במקום נמצאו עציצים רבים במשקל נטו של 78.8 ק""ג. נקבע מתחם עונש הולם שבין 24 ל- 48 חודשי מאסר בפועל. על הנאשם, צעיר ללא עבר פלילי, נגזרו 30 חודשי מאסר בפועל, קנס בסך 20,000 ₪, וחילוט.",1
"ת""פ (מח' ת""א) 22570-03-17","בת""פ (מח' מרכז) 46662-04-15 מדינת ישראל נ' סגל (3.2.16) הורשע הנאשם בעבירות של ייצור הכנה והפקה של סמים. הנאשם שכר דירה והקים מעבדה לגידול שתילי קנבוס. במקום נמצאו עציצים רבים במשקל נטו של 78.8 ק""ג. נקבע מתחם עונש הולם שבין 24 ל- 48 חודשי מאסר בפועל. על הנאשם, צעיר ללא עבר פלילי, נגזרו 30 חודשי מאסר בפועל, קנס בסך 20,000 ₪, וחילוט.
בת""פ (מח' ת""א) 22570-03-17 מדינת ישראל נ' בן שטרית (24.9.17) הורשע נאשם על פי הודאתו בעבירה של ייצור הכנה והפקת סם מסוכן, החזקת סם שלא לצריכה עצמית ועבירה נלוות. הנאשם החזיק בדירה כ- 70 ק""ג קנאבוס תלוי לייבוש על גבי חבלים וכן ציוד נלווה. בנוסף החזיק 115 גרם סם מסוג MDMA  ו- 49 גרם סם נוסף. בית-המשפט קבע מתחם שבין 30 ל- 52 חודשי מאסר בפועל, וגזר על הנאשם 30 חודשי מאסר בפועל, לצד הפעלת מאסר על תנאי (סה""כ 36 חודשים), לצד קנס בסך 5,000 ₪.
בת""פ (מח' חי') 13739-03-09 מדינת ישראל נ' ואן אוסט (11.1.10) הורשעו שני נאשמים בעבירות של יצור הכנה והפקה של סם מסוכן, יבוא סם ועבירות נוספות. נאשם 1 קיבל בדואר זרעי קנבוס מחו""ל, ובהמשך הקים מעבדה בדירה ששכר. הנאשם קטף את צמחי הקנבוס שגידל במשקל של 87.4 ק""ג והעבירם לדירה אחרת. בדירה הקודמת נותרו 224 עציצים ובהם שתילים. במסגרת ""הסדר טיעון סגור"" הוטל על הנאשם 1 אשר נעדר עבר פלילי, עונש של 27 חודשי מאסר בפועל, לצד קנס בסך 60,000 ₪.","בת""פ (מח' ת""א) 22570-03-17 מדינת ישראל נ' בן שטרית (24.9.17) הורשע נאשם על פי הודאתו בעבירה של ייצור הכנה והפקת סם מסוכן, החזקת סם שלא לצריכה עצמית ועבירה נלוות. הנאשם החזיק בדירה כ- 70 ק""ג קנאבוס תלוי לייבוש על גבי חבלים וכן ציוד נלווה. בנוסף החזיק 115 גרם סם מסוג MDMA ו- 49 גרם סם נוסף. בית-המשפט קבע מתחם שבין 30 ל- 52 חודשי מאסר בפועל, וגזר על הנאשם 30 חודשי מאסר בפועל, לצד הפעלת מאסר על תנאי (סה""כ 36 חודשים), לצד קנס בסך 5,000 ₪.",1
"ת""פ (מח' חי') 13739-03-09","בת""פ (מח' ת""א) 22570-03-17 מדינת ישראל נ' בן שטרית (24.9.17) הורשע נאשם על פי הודאתו בעבירה של ייצור הכנה והפקת סם מסוכן, החזקת סם שלא לצריכה עצמית ועבירה נלוות. הנאשם החזיק בדירה כ- 70 ק""ג קנאבוס תלוי לייבוש על גבי חבלים וכן ציוד נלווה. בנוסף החזיק 115 גרם סם מסוג MDMA  ו- 49 גרם סם נוסף. בית-המשפט קבע מתחם שבין 30 ל- 52 חודשי מאסר בפועל, וגזר על הנאשם 30 חודשי מאסר בפועל, לצד הפעלת מאסר על תנאי (סה""כ 36 חודשים), לצד קנס בסך 5,000 ₪.
בת""פ (מח' חי') 13739-03-09 מדינת ישראל נ' ואן אוסט (11.1.10) הורשעו שני נאשמים בעבירות של יצור הכנה והפקה של סם מסוכן, יבוא סם ועבירות נוספות. נאשם 1 קיבל בדואר זרעי קנבוס מחו""ל, ובהמשך הקים מעבדה בדירה ששכר. הנאשם קטף את צמחי הקנבוס שגידל במשקל של 87.4 ק""ג והעבירם לדירה אחרת. בדירה הקודמת נותרו 224 עציצים ובהם שתילים. במסגרת ""הסדר טיעון סגור"" הוטל על הנאשם 1 אשר נעדר עבר פלילי, עונש של 27 חודשי מאסר בפועל, לצד קנס בסך 60,000 ₪.
בת""פ (מח' מרכז) 24323-04-13 מדינת ישראל נ' גואטה (28.11.13) הורשעו שלושה נאשמים בעבירות של ייצור, הכנה והפקת סמים בצוותא, גניבת חשמל ועבירות נוספות. הנאשמים הפיקו בצוותא סם מסוג קנבוס במשקל כולל של 57 ק""ג נטו. כמו-כן, הנאשם 3 ניהל מעבדת סמים נוספת במקביל, שבה נמצאו סמים במשקל כולל של 17 ק""ג. נאשם 1 נעדר עבר פלילי. שלושת הנאשמים נדונו על-פי הסדר טיעון ""סגור"" לעונשים כמפורט להלן: נאשם 1 נידון ל- 21 חודשים; נאשמים 2-3 נדונו ל- 39 חודשי מאסר בפועל, כולל הפעלת מאסרים על תנאי בחופף.","בת""פ (מח' חי') 13739-03-09 מדינת ישראל נ' ואן אוסט (11.1.10) הורשעו שני נאשמים בעבירות של יצור הכנה והפקה של סם מסוכן, יבוא סם ועבירות נוספות. נאשם 1 קיבל בדואר זרעי קנבוס מחו""ל, ובהמשך הקים מעבדה בדירה ששכר. הנאשם קטף את צמחי הקנבוס שגידל במשקל של 87.4 ק""ג והעבירם לדירה אחרת. בדירה הקודמת נותרו 224 עציצים ובהם שתילים. במסגרת ""הסדר טיעון סגור"" הוטל על הנאשם 1 אשר נעדר עבר פלילי, עונש של 27 חודשי מאסר בפועל, לצד קנס בסך 60,000 ₪.",1
"ת""פ (מח' מרכז) 24323-04-13","בת""פ (מח' חי') 13739-03-09 מדינת ישראל נ' ואן אוסט (11.1.10) הורשעו שני נאשמים בעבירות של יצור הכנה והפקה של סם מסוכן, יבוא סם ועבירות נוספות. נאשם 1 קיבל בדואר זרעי קנבוס מחו""ל, ובהמשך הקים מעבדה בדירה ששכר. הנאשם קטף את צמחי הקנבוס שגידל במשקל של 87.4 ק""ג והעבירם לדירה אחרת. בדירה הקודמת נותרו 224 עציצים ובהם שתילים. במסגרת ""הסדר טיעון סגור"" הוטל על הנאשם 1 אשר נעדר עבר פלילי, עונש של 27 חודשי מאסר בפועל, לצד קנס בסך 60,000 ₪.
בת""פ (מח' מרכז) 24323-04-13 מדינת ישראל נ' גואטה (28.11.13) הורשעו שלושה נאשמים בעבירות של ייצור, הכנה והפקת סמים בצוותא, גניבת חשמל ועבירות נוספות. הנאשמים הפיקו בצוותא סם מסוג קנבוס במשקל כולל של 57 ק""ג נטו. כמו-כן, הנאשם 3 ניהל מעבדת סמים נוספת במקביל, שבה נמצאו סמים במשקל כולל של 17 ק""ג. נאשם 1 נעדר עבר פלילי. שלושת הנאשמים נדונו על-פי הסדר טיעון ""סגור"" לעונשים כמפורט להלן: נאשם 1 נידון ל- 21 חודשים; נאשמים 2-3 נדונו ל- 39 חודשי מאסר בפועל, כולל הפעלת מאסרים על תנאי בחופף.
בעפ""ג (מח' מרכז) 971-05-10 עדוי נ' מדינת ישראל (1.6.10) נדחה ערעורו של נאשם אשר הורשע בעבירה של גידול סם והחזקת סם שלא לצריכה עצמית. הנאשם גידל 25 שתילים של סם מסוג קנבוס במשקל של כ- 38 ק""ג. לחובת הנאשם עבר פלילי משמעותי. הנאשם נדון ל- 26 חודשי מאסר בפועל.","בת""פ (מח' מרכז) 24323-04-13 מדינת ישראל נ' גואטה (28.11.13) הורשעו שלושה נאשמים בעבירות של ייצור, הכנה והפקת סמים בצוותא, גניבת חשמל ועבירות נוספות. הנאשמים הפיקו בצוותא סם מסוג קנבוס במשקל כולל של 57 ק""ג נטו. כמו-כן, הנאשם 3 ניהל מעבדת סמים נוספת במקביל, שבה נמצאו סמים במשקל כולל של 17 ק""ג. נאשם 1 נעדר עבר פלילי. שלושת הנאשמים נדונו על-פי הסדר טיעון ""סגור"" לעונשים כמפורט להלן: נאשם 1 נידון ל- 21 חודשים; נאשמים 2-3 נדונו ל- 39 חודשי מאסר בפועל, כולל הפעלת מאסרים על תנאי בחופף.",1
"עפ""ג (מח' מרכז) 971-05-10","בת""פ (מח' מרכז) 24323-04-13 מדינת ישראל נ' גואטה (28.11.13) הורשעו שלושה נאשמים בעבירות של ייצור, הכנה והפקת סמים בצוותא, גניבת חשמל ועבירות נוספות. הנאשמים הפיקו בצוותא סם מסוג קנבוס במשקל כולל של 57 ק""ג נטו. כמו-כן, הנאשם 3 ניהל מעבדת סמים נוספת במקביל, שבה נמצאו סמים במשקל כולל של 17 ק""ג. נאשם 1 נעדר עבר פלילי. שלושת הנאשמים נדונו על-פי הסדר טיעון ""סגור"" לעונשים כמפורט להלן: נאשם 1 נידון ל- 21 חודשים; נאשמים 2-3 נדונו ל- 39 חודשי מאסר בפועל, כולל הפעלת מאסרים על תנאי בחופף.
בעפ""ג (מח' מרכז) 971-05-10 עדוי נ' מדינת ישראל (1.6.10) נדחה ערעורו של נאשם אשר הורשע בעבירה של גידול סם והחזקת סם שלא לצריכה עצמית. הנאשם גידל 25 שתילים של סם מסוג קנבוס במשקל של כ- 38 ק""ג. לחובת הנאשם עבר פלילי משמעותי. הנאשם נדון ל- 26 חודשי מאסר בפועל.
בעפ""ג (מח' ת""א) 46738-09-14 מדינת ישראל נ' צקבאשווילי (31.12.14) החמיר בית-המשפט המחוזי בעונשם של נאשמים אשר הורשעו בעבירות של גידול והכנת סמים. הנאשמים קשרו קשר להקים מעבדה לגידול סם מסוג קנבוס, ושכרו מבנה וציוד לשם כך. במקום נתפסו 435 שתילים של סם במשקל כולל של 18 ק""ג. בית-המשפט המחוזי קבע מתחם בין 18 ל- 36 חודשים, והעמיד את עונשם על 24 חודשי מאסר בפועל.","בעפ""ג (מח' מרכז) 971-05-10 עדוי נ' מדינת ישראל (1.6.10) נדחה ערעורו של נאשם אשר הורשע בעבירה של גידול סם והחזקת סם שלא לצריכה עצמית. הנאשם גידל 25 שתילים של סם מסוג קנבוס במשקל של כ- 38 ק""ג. לחובת הנאשם עבר פלילי משמעותי. הנאשם נדון ל- 26 חודשי מאסר בפועל.",1
"עפ""ג (מח' ת""א) 46738-09-14","בעפ""ג (מח' מרכז) 971-05-10 עדוי נ' מדינת ישראל (1.6.10) נדחה ערעורו של נאשם אשר הורשע בעבירה של גידול סם והחזקת סם שלא לצריכה עצמית. הנאשם גידל 25 שתילים של סם מסוג קנבוס במשקל של כ- 38 ק""ג. לחובת הנאשם עבר פלילי משמעותי. הנאשם נדון ל- 26 חודשי מאסר בפועל.
בעפ""ג (מח' ת""א) 46738-09-14 מדינת ישראל נ' צקבאשווילי (31.12.14) החמיר בית-המשפט המחוזי בעונשם של נאשמים אשר הורשעו בעבירות של גידול והכנת סמים. הנאשמים קשרו קשר להקים מעבדה לגידול סם מסוג קנבוס, ושכרו מבנה וציוד לשם כך. במקום נתפסו 435 שתילים של סם במשקל כולל של 18 ק""ג. בית-המשפט המחוזי קבע מתחם בין 18 ל- 36 חודשים, והעמיד את עונשם על 24 חודשי מאסר בפועל.
בת""פ (מח' מרכז) 30278-05-12 מדינת ישראל נ' בן שמעון (20.2.14) הורשע נאשם על-פי הודאתו בעבירות של גידול סם מסוכן ועבירות נלוות. הנאשם גידל בדירה ששכר לשם כך סם מסוג קנבוס במשקל כולל של 33.5 ק""ג, וכן ציוד לגידול. לחובתו הרשעה קודמת אחת בגין גידול סם שבגינה נדון לצו של""צ. בית-המשפט קבע מתחם שבין 18 ל- 30 חודשי מאסר בפועל, וגזר על הנאשם 23 חודשי מאסר בפועל, לצד הפעלת מאסר על תנאי (סה""כ 27 חודשים), לצד עונשים נלווים.","עפ""ג (מח' ת""א) 46738-09-14 מדינת ישראל נ' צקבאשווילי (31.12.14) החמיר בית-המשפט המחוזי בעונשם של נאשמים אשר הורשעו בעבירות של גידול והכנת סמים. הנאשמים קשרו קשר להקים מעבדה לגידול סם מסוג קנבוס, ושכרו מבנה וציוד לשם כך. במקום נתפסו 435 שתילים של סם במשקל כולל של 18 ק""ג. בית-המשפט המחוזי קבע מתחם בין 18 ל- 36 חודשים, והעמיד את עונשם על 24 חודשי מאסר בפועל.",1
"ת""פ (מח' מרכז) 30278-05-12","בעפ""ג (מח' ת""א) 46738-09-14 מדינת ישראל נ' צקבאשווילי (31.12.14) החמיר בית-המשפט המחוזי בעונשם של נאשמים אשר הורשעו בעבירות של גידול והכנת סמים. הנאשמים קשרו קשר להקים מעבדה לגידול סם מסוג קנבוס, ושכרו מבנה וציוד לשם כך. במקום נתפסו 435 שתילים של סם במשקל כולל של 18 ק""ג. בית-המשפט המחוזי קבע מתחם בין 18 ל- 36 חודשים, והעמיד את עונשם על 24 חודשי מאסר בפועל.
בת""פ (מח' מרכז) 30278-05-12 מדינת ישראל נ' בן שמעון (20.2.14) הורשע נאשם על-פי הודאתו בעבירות של גידול סם מסוכן ועבירות נלוות. הנאשם גידל בדירה ששכר לשם כך סם מסוג קנבוס במשקל כולל של 33.5 ק""ג, וכן ציוד לגידול. לחובתו הרשעה קודמת אחת בגין גידול סם שבגינה נדון לצו של""צ. בית-המשפט קבע מתחם שבין 18 ל- 30 חודשי מאסר בפועל, וגזר על הנאשם 23 חודשי מאסר בפועל, לצד הפעלת מאסר על תנאי (סה""כ 27 חודשים), לצד עונשים נלווים.
בת""פ (מח' חי') 16958-01-14 מדינת ישראל נ' חייק (30.4.14) הורשע נאשם על-פי הודאתו בעבירות של יצור הכנה והפקת סמים, ועבירות נלוות. הנאשם גידל שתילים של סם מסוג קנבוס במשקל של כ- 60 ק""ג, במבנה באזור תעשיה, וכן החזיק בציוד נללוה. לחובתו שתי הרשעות קודמות. לא ריצה עונש מאסר קודם. בית המשפט קבע מתחם שבין 12 ל- 36 חודשי מאסר בפועל, והטיל על הנאשם 18 חודשי מאסר בפועל, לצד קנס בסך 10,000 ₪ ועונשים נלווים.","בת""פ (מח' מרכז) 30278-05-12 מדינת ישראל נ' בן שמעון (20.2.14) הורשע נאשם על-פי הודאתו בעבירות של גידול סם מסוכן ועבירות נלוות. הנאשם גידל בדירה ששכר לשם כך סם מסוג קנבוס במשקל כולל של 33.5 ק""ג, וכן ציוד לגידול. לחובתו הרשעה קודמת אחת בגין גידול סם שבגינה נדון לצו של""צ. בית-המשפט קבע מתחם שבין 18 ל- 30 חודשי מאסר בפועל, וגזר על הנאשם 23 חודשי מאסר בפועל, לצד הפעלת מאסר על תנאי (סה""כ 27 חודשים), לצד עונשים נלווים.",1
"ת""פ (מח' חי') 16958-01-14","בת""פ (מח' מרכז) 30278-05-12 מדינת ישראל נ' בן שמעון (20.2.14) הורשע נאשם על-פי הודאתו בעבירות של גידול סם מסוכן ועבירות נלוות. הנאשם גידל בדירה ששכר לשם כך סם מסוג קנבוס במשקל כולל של 33.5 ק""ג, וכן ציוד לגידול. לחובתו הרשעה קודמת אחת בגין גידול סם שבגינה נדון לצו של""צ. בית-המשפט קבע מתחם שבין 18 ל- 30 חודשי מאסר בפועל, וגזר על הנאשם 23 חודשי מאסר בפועל, לצד הפעלת מאסר על תנאי (סה""כ 27 חודשים), לצד עונשים נלווים.
בת""פ (מח' חי') 16958-01-14 מדינת ישראל נ' חייק (30.4.14) הורשע נאשם על-פי הודאתו בעבירות של יצור הכנה והפקת סמים, ועבירות נלוות. הנאשם גידל שתילים של סם מסוג קנבוס במשקל של כ- 60 ק""ג, במבנה באזור תעשיה, וכן החזיק בציוד נללוה. לחובתו שתי הרשעות קודמות. לא ריצה עונש מאסר קודם. בית המשפט קבע מתחם שבין 12 ל- 36 חודשי מאסר בפועל, והטיל על הנאשם 18 חודשי מאסר בפועל, לצד קנס בסך 10,000 ₪ ועונשים נלווים.
בחנתי את פסקי-הדין הנוספים שהוצגו על-ידי ב""כ הנאשם, ואולם לא שוכנעתי כי יש בהם כדי לסייע. בת""פ (מח' ב""ש) 5148-04-17 מדינת ישראל נ' שם טוב (28.9.17) דובר על עבירה של סיוע לייצור הפקה והכנת סמים, ולא בביצוע עיקרי, ובת""פ 58031-03-15 מדינת ישראל נ' ברק (2.11.15) דובר בהסדר טיעון ""סגור"" שנבע מקשיים ראייתים, אשר אף בית-המשפט ציין כי מדובר בהסדר מקל.","בת""פ (מח' חי') 16958-01-14 מדינת ישראל נ' חייק (30.4.14) הורשע נאשם על-פי הודאתו בעבירות של יצור הכנה והפקת סמים, ועבירות נלוות. הנאשם גידל שתילים של סם מסוג קנבוס במשקל של כ- 60 ק""ג, במבנה באזור תעשיה, וכן החזיק בציוד נללוה. לחובתו שתי הרשעות קודמות. לא ריצה עונש מאסר קודם. בית המשפט קבע מתחם שבין 12 ל- 36 חודשי מאסר בפועל, והטיל על הנאשם 18 חודשי מאסר בפועל, לצד קנס בסך 10,000 ₪ ועונשים נלווים.",1
"ת""פ (מח' ב""ש) 5148-04-17","בת""פ (מח' חי') 16958-01-14 מדינת ישראל נ' חייק (30.4.14) הורשע נאשם על-פי הודאתו בעבירות של יצור הכנה והפקת סמים, ועבירות נלוות. הנאשם גידל שתילים של סם מסוג קנבוס במשקל של כ- 60 ק""ג, במבנה באזור תעשיה, וכן החזיק בציוד נללוה. לחובתו שתי הרשעות קודמות. לא ריצה עונש מאסר קודם. בית המשפט קבע מתחם שבין 12 ל- 36 חודשי מאסר בפועל, והטיל על הנאשם 18 חודשי מאסר בפועל, לצד קנס בסך 10,000 ₪ ועונשים נלווים.
בחנתי את פסקי-הדין הנוספים שהוצגו על-ידי ב""כ הנאשם, ואולם לא שוכנעתי כי יש בהם כדי לסייע. בת""פ (מח' ב""ש) 5148-04-17 מדינת ישראל נ' שם טוב (28.9.17) דובר על עבירה של סיוע לייצור הפקה והכנת סמים, ולא בביצוע עיקרי, ובת""פ 58031-03-15 מדינת ישראל נ' ברק (2.11.15) דובר בהסדר טיעון ""סגור"" שנבע מקשיים ראייתים, אשר אף בית-המשפט ציין כי מדובר בהסדר מקל.
במסגרת הנסיבות הקשורות בביצוע העבירה (סעיף 40 ט' לחוק), יש לתת את הדעת לנסיבות הבאות: מדובר בעבירה שבוצעה לאחר תכנון מוקדם, ותוך השקעת כסף ומחשבה. הנאשם שכר בית ייעודי לשם כך בעלות של 6,000 ₪ חודש, רכש את שתילי הקנבוס, חומרי דישון, אדניות ואמצעים רבים לצורך גידול הסמים. שכירת הדירה הייעודית, כמות של 235 שתלים, כמות הסמים במשקל של 72.8 ק""ג, כמו גם הציוד הנלווה הרב וגניבת החשמל, מעידים כולם על גודלה של המעבדה, ועל התכנון בהקמתה. הנאשם ביצע את העבירה בעצמו, וגם אם היו אחרים מעורבים בפרשה, אשר אינם ידועים, אין בכך כדי להפחית מחלקו. הנזק שהיה צפוי להיגרם מביצוע העבירה הינו רב. סמים בהיקף כה משמעותי עלולים היו להיות מופצים לציבור, ויש בהם פוטנציאל נזק רב.","בת""פ (מח' ב""ש) 5148-04-17 מדינת ישראל נ' שם טוב (28.9.17) דובר על עבירה של סיוע לייצור הפקה והכנת סמים, ולא בביצוע עיקרי,",0
