citation,context_text,extracted_text,predicted_label
"ע""פ 1127/13","מתחם העונש ההולם
כידוע, גזירת הדין נעשית, בדרך כלל, בשני שלבים עיקריים: קביעת מתחם עונש הולם ולאחר מכן גזירת העונש בתוך המתחם (סעיף 40ג' לחוק העונשין). בתוך כך יש לבחון אם קיימים שיקולים המצדיקים סטייה מהמתחם (ראו לעניין בחינת שלבי גזירת העונש בין היתר: ע""פ 1127/13 גברזגיי נ' מדינת ישראל (15.1.2014)).
לעיתים יהיה צורך לדון בשלב מקדמי, בו יש לקבוע אם כתב האישום מגלם אירוע אחד או מספר אירועים. שלב דיון זה מתעורר לאור הקבוע בסעיף 40יג' לחוק העונשין, לפיו מקום שמדובר באירוע אחד, בית המשפט יקבע מתחם עונש הולם לאירוע כולו ויגזור עונש לכל העבירות שבאותו אירוע; אך אם נקבע כי מספר עבירות מהוות כמה אירועים, יהיה צורך לקבוע מתחם עונש הולם לכל אירוע בנפרד, ולאחר מכן יהיה רשאי בית המשפט לגזור עונש נפרד לכל אירוע או עונש כולל לכל האירועים.","ראו לעניין בחינת שלבי גזירת העונש בין היתר: ע""פ 1127/13 גברזגיי נ' מדינת ישראל (15.1.2014).",0
"ע""פ 4910/13","לעיתים יהיה צורך לדון בשלב מקדמי, בו יש לקבוע אם כתב האישום מגלם אירוע אחד או מספר אירועים. שלב דיון זה מתעורר לאור הקבוע בסעיף 40יג' לחוק העונשין, לפיו מקום שמדובר באירוע אחד, בית המשפט יקבע מתחם עונש הולם לאירוע כולו ויגזור עונש לכל העבירות שבאותו אירוע; אך אם נקבע כי מספר עבירות מהוות כמה אירועים, יהיה צורך לקבוע מתחם עונש הולם לכל אירוע בנפרד, ולאחר מכן יהיה רשאי בית המשפט לגזור עונש נפרד לכל אירוע או עונש כולל לכל האירועים.
במקרה שלפנינו אין מחלוקת בין הצדדים כי כל אחד מכתבי האישום מגלם אירוע נפרד שיש לקבוע בגינו מתחם, לפיכך לא ארחיב. אציין בקצרה שעמדת הצדדים מקובלת עליי והיא עולה בקנה אחד עם המבחן המרכזי לבחינת סוגיה זו, הלא הוא ""מבחן הקשר ההדוק"" (ע""פ 4910/13 ג'אבר נ' מדינת ישראל (29.10.2014); רע""פ 4760/14 קיסלמן נ' מדינת ישראל (7.5.2015); ע""פ 4289/14 חנונה נ' מדינת ישראל (21.1.2015); ע""פ 2240/21 ‏מדינת ישראל נ' שחר (8.11.2021)).
כעת אעבור לדון בקביעת המתחם בכל תיק ותיק.","עמדת הצדדים מקובלת עליי והיא עולה בקנה אחד עם המבחן המרכזי לבחינת סוגיה זו, הלא הוא ""מבחן הקשר ההדוק"" (ע""פ 4910/13 ג'אבר נ' מדינת ישראל (29.10.2014)).",0
"ע""פ 4760/14","לעיתים יהיה צורך לדון בשלב מקדמי, בו יש לקבוע אם כתב האישום מגלם אירוע אחד או מספר אירועים. שלב דיון זה מתעורר לאור הקבוע בסעיף 40יג' לחוק העונשין, לפיו מקום שמדובר באירוע אחד, בית המשפט יקבע מתחם עונש הולם לאירוע כולו ויגזור עונש לכל העבירות שבאותו אירוע; אך אם נקבע כי מספר עבירות מהוות כמה אירועים, יהיה צורך לקבוע מתחם עונש הולם לכל אירוע בנפרד, ולאחר מכן יהיה רשאי בית המשפט לגזור עונש נפרד לכל אירוע או עונש כולל לכל האירועים.
במקרה שלפנינו אין מחלוקת בין הצדדים כי כל אחד מכתבי האישום מגלם אירוע נפרד שיש לקבוע בגינו מתחם, לפיכך לא ארחיב. אציין בקצרה שעמדת הצדדים מקובלת עליי והיא עולה בקנה אחד עם המבחן המרכזי לבחינת סוגיה זו, הלא הוא ""מבחן הקשר ההדוק"" (ע""פ 4910/13 ג'אבר נ' מדינת ישראל (29.10.2014); רע""פ 4760/14 קיסלמן נ' מדינת ישראל (7.5.2015); ע""פ 4289/14 חנונה נ' מדינת ישראל (21.1.2015); ע""פ 2240/21 ‏מדינת ישראל נ' שחר (8.11.2021)).
כעת אעבור לדון בקביעת המתחם בכל תיק ותיק.","רע""פ 4760/14 קיסלמן נ' מדינת ישראל (7.5.2015)",0
"ע""פ 4289/14","לעיתים יהיה צורך לדון בשלב מקדמי, בו יש לקבוע אם כתב האישום מגלם אירוע אחד או מספר אירועים. שלב דיון זה מתעורר לאור הקבוע בסעיף 40יג' לחוק העונשין, לפיו מקום שמדובר באירוע אחד, בית המשפט יקבע מתחם עונש הולם לאירוע כולו ויגזור עונש לכל העבירות שבאותו אירוע; אך אם נקבע כי מספר עבירות מהוות כמה אירועים, יהיה צורך לקבוע מתחם עונש הולם לכל אירוע בנפרד, ולאחר מכן יהיה רשאי בית המשפט לגזור עונש נפרד לכל אירוע או עונש כולל לכל האירועים.
במקרה שלפנינו אין מחלוקת בין הצדדים כי כל אחד מכתבי האישום מגלם אירוע נפרד שיש לקבוע בגינו מתחם, לפיכך לא ארחיב. אציין בקצרה שעמדת הצדדים מקובלת עליי והיא עולה בקנה אחד עם המבחן המרכזי לבחינת סוגיה זו, הלא הוא ""מבחן הקשר ההדוק"" (ע""פ 4910/13 ג'אבר נ' מדינת ישראל (29.10.2014); רע""פ 4760/14 קיסלמן נ' מדינת ישראל (7.5.2015); ע""פ 4289/14 חנונה נ' מדינת ישראל (21.1.2015); ע""פ 2240/21 ‏מדינת ישראל נ' שחר (8.11.2021)).
כעת אעבור לדון בקביעת המתחם בכל תיק ותיק.","ע""פ 4289/14 חנונה נ' מדינת ישראל (21.1.2015)",0
"ע""פ 2240/21","לעיתים יהיה צורך לדון בשלב מקדמי, בו יש לקבוע אם כתב האישום מגלם אירוע אחד או מספר אירועים. שלב דיון זה מתעורר לאור הקבוע בסעיף 40יג' לחוק העונשין, לפיו מקום שמדובר באירוע אחד, בית המשפט יקבע מתחם עונש הולם לאירוע כולו ויגזור עונש לכל העבירות שבאותו אירוע; אך אם נקבע כי מספר עבירות מהוות כמה אירועים, יהיה צורך לקבוע מתחם עונש הולם לכל אירוע בנפרד, ולאחר מכן יהיה רשאי בית המשפט לגזור עונש נפרד לכל אירוע או עונש כולל לכל האירועים.
במקרה שלפנינו אין מחלוקת בין הצדדים כי כל אחד מכתבי האישום מגלם אירוע נפרד שיש לקבוע בגינו מתחם, לפיכך לא ארחיב. אציין בקצרה שעמדת הצדדים מקובלת עליי והיא עולה בקנה אחד עם המבחן המרכזי לבחינת סוגיה זו, הלא הוא ""מבחן הקשר ההדוק"" (ע""פ 4910/13 ג'אבר נ' מדינת ישראל (29.10.2014); רע""פ 4760/14 קיסלמן נ' מדינת ישראל (7.5.2015); ע""פ 4289/14 חנונה נ' מדינת ישראל (21.1.2015); ע""פ 2240/21 ‏מדינת ישראל נ' שחר (8.11.2021)).
כעת אעבור לדון בקביעת המתחם בכל תיק ותיק.","(ע""פ 2240/21 ‏מדינת ישראל נ' שחר (8.11.2021))",0
"ע""פ 4246/23","בית המשפט התייחס לחומרה בעבירות החטיפה והסחיטה באיומים וציין דברים אלו:
""אין זו הפעם הראשונה שנדרש בית משפט זה לחומרה הגלומה בעבירות של חטיפת אדם, תוך שימוש באיומים ובאלימות, במטרה לסחוט אותו או את קרוביו. מדובר במעשים שראויים להוקעה ולכל גינוי...השלכותיהן החמורות של עבירות החטיפה והסחיטה באיומים שרירות וקיימות גם כאשר בבסיסן עומדים טעמים של 'עשיית דין עצמי'. בית משפט זה עמד לא אחת על החומרה הגלומה בתת-התרבות שהתפתחה במחוזותינו, שבמסגרתה מחליט מאן דהוא לקחת לידיו את החוק ולשים עצמו במקום רשויות האכיפה. חברה אשר חפצה בתחושת ביטחון בעריה וברחובותיה, אינה יכולה להשלים עם תופעה זו. על בתי המשפט לתרום לביעור הנגע הרע הזה, באמצעות השתת עונשים חמורים על מי שאינו מקבל על עצמו את מוראו של השלטון וסבור כי הוא רשאי לעשות דין לעצמו... יידעו הכול, כי עבירות של חטיפה וסחיטה באיומים לשם עשיית דין עצמי, יישאו עונשי מאסר למשך שנים ארוכות מאחורי סורג ובריח"" (ע""פ 4246/23  מדינת ישראל נ' אבו שאח (13.7.2023) (להלן: עניין אבו שאח); ראו גם לעניין עבירת הסחיטה ע""פ 4416/23 מהרי נ' מדינת ישראל, פסקה 12 (4.10.2023)).
אעבור עתה לבחון את הנסיבות הקשורות בביצוע העבירות, ובמסגרת זו אני סבור שיש לשקול את הנסיבות הבאות:","""אין זו הפעם הראשונה שנדרש בית משפט זה לחומרה הגלומה בעבירות של חטיפת אדם, תוך שימוש באיומים ובאלימות, במטרה לסחוט אותו או את קרוביו. מדובר במעשים שראויים להוקעה ולכל גינוי...השלכותיהן החמורות של עבירות החטיפה והסחיטה באיומים שרירות וקיימות גם כאשר בבסיסן עומדים טעמים של 'עשיית דין עצמי'. בית משפט זה עמד לא אחת על החומרה הגלומה בתת-התרבות שהתפתחה במחוזותינו, שבמסגרתה מחליט מאן דהוא לקחת לידיו את החוק ולשים עצמו במקום רשויות האכיפה. חברה אשר חפצה בתחושת ביטחון בעריה וברחובותיה, אינה יכולה להשלים עם תופעה זו. על בתי המשפט לתרום לביעור הנגע הרע הזה, באמצעות השתת עונשים חמורים על מי שאינו מקבל על עצמו את מוראו של השלטון וסבור כי הוא רשאי לעשות דין לעצמו... יידעו הכול, כי עבירות של חטיפה וסחיטה באיומים לשם עשיית דין עצמי, יישאו עונשי מאסר למשך שנים ארוכות מאחורי סורג ובריח"" (ע""פ 4246/23  מדינת ישראל נ' אבו שאח (13.7.2023) (להלן: עניין אבו שאח);",0
"ע""פ 4416/23","בית המשפט התייחס לחומרה בעבירות החטיפה והסחיטה באיומים וציין דברים אלו:
""אין זו הפעם הראשונה שנדרש בית משפט זה לחומרה הגלומה בעבירות של חטיפת אדם, תוך שימוש באיומים ובאלימות, במטרה לסחוט אותו או את קרוביו. מדובר במעשים שראויים להוקעה ולכל גינוי...השלכותיהן החמורות של עבירות החטיפה והסחיטה באיומים שרירות וקיימות גם כאשר בבסיסן עומדים טעמים של 'עשיית דין עצמי'. בית משפט זה עמד לא אחת על החומרה הגלומה בתת-התרבות שהתפתחה במחוזותינו, שבמסגרתה מחליט מאן דהוא לקחת לידיו את החוק ולשים עצמו במקום רשויות האכיפה. חברה אשר חפצה בתחושת ביטחון בעריה וברחובותיה, אינה יכולה להשלים עם תופעה זו. על בתי המשפט לתרום לביעור הנגע הרע הזה, באמצעות השתת עונשים חמורים על מי שאינו מקבל על עצמו את מוראו של השלטון וסבור כי הוא רשאי לעשות דין לעצמו... יידעו הכול, כי עבירות של חטיפה וסחיטה באיומים לשם עשיית דין עצמי, יישאו עונשי מאסר למשך שנים ארוכות מאחורי סורג ובריח"" (ע""פ 4246/23  מדינת ישראל נ' אבו שאח (13.7.2023) (להלן: עניין אבו שאח); ראו גם לעניין עבירת הסחיטה ע""פ 4416/23 מהרי נ' מדינת ישראל, פסקה 12 (4.10.2023)).
אעבור עתה לבחון את הנסיבות הקשורות בביצוע העבירות, ובמסגרת זו אני סבור שיש לשקול את הנסיבות הבאות:","ראו גם לעניין עבירת הסחיטה ע""פ 4416/23 מהרי נ' מדינת ישראל, פסקה 12 (4.10.2023).",0
"ע""פ 6560/15","(-) עניין אבו שאח: הנאשמים הורשעו בעבירות של חטיפה, סחיטה באיומים וכליאת שווא; ואחד מהם הורשע בעבירה נוספת של תקיפה בנסיבות מחמירות. העבירות בוצעו כלפי מתלונן שהנאשמים סברו כי הוא רימה בת משפחתם. בגזר הדין שניתן על ידי הטלתי על הנאשמים עונשים של 28 ו-16 חודשים. בית המשפט העליון החמיר בעונשם של הנאשמים והטיל עליהם בהתאמה 36 חודשים ו-22 חודשי מאסר בפועל, בציינו כי ערכאת הערעור אינה ממצה את הדין עם הנאשמים, לאור נסיבותיהם האישיות ובשל עיקרון אחידות הענישה.
(-) ע""פ 6560/15 סריס נ' מדינת ישראל (2.5.2016): הנאשמים הורשעו לאחר ניהול הוכחות, בעבירות חטיפה לשם סחיטה, תקיפה חבלנית בנסיבות מחמירות, סחיטה באיומים וסחיטה בכוח. הנאשם 1 הורשע גם בעבירה של השמדת ראיה. הנאשם 1 ואביו חשדו שהמתלונן היה מעורב בגניבת כבשים השייכים להם. הנאשמים חטפו אותו וחקרו אותו תוך שימוש באלימות פיזית ואיום על חייו. בית המשפט המחוזי ציין כי במכלול הנסיבות עבירת החטיפה עצמה אינה במדרג הגבוה ביותר של החומרה בעבירות מסוג זה ולמתלונן לא נגרם נזק גופני משמעותי. בית המשפט קבע מתחם לכל העבירות יחד שנע בין שנה לארבע שנים. על הנאשם 1, שהיה אקטיבי יותר בביצוע הטיל עונש מאסר של 18 חודשים. בית המשפט העליון מצא את המתחם שקבע בית המשפט המחוזי ראוי ודחה את הערעור על העונש.
(-) ע""פ 2254/07 מדינת ישראל נ' טארונשוילי (4.7.2007): הנאשם הורשע על יסוד הודאתו בכתב אישום מתוקן בעבירות של חטיפה לשם סחיטה, כליאת שווא והדחה בחקירה, בכך שקשר קשר עם שניים אחרים במטרה לחטוף את המתלונן, חלפן כספים, ולדרוש כופר ממשפחתו. הנאשם ושניים אחרים הצטיידו בציוד לשם החטיפה, עקבו אחר המתלונן והכניסו אותו בכוח לרכב. במהלך הנסיעה קשרו את ידיו, כיסו את עיניו ורוקנו את כיסיו, כשהגיעו לדירה קשרו את המתלונן גם ברגליו ומדי פעם נכנסו לחדר ו""תחקרו"" אותו. הנאשם התקשר לדודו של המתלונן ואיים עליו כי יפגע במתלונן אם לא ישלם את הכופר. בהמשך סיפרו למתלונן כי ישוחרר נוכח משא ומתן שהתקיים בעניינו והנאשם נתן למתלונן לשוחח עם בני משפחתו, אולם טרם שיחררו אותו. לבסוף שוחרר המתלונן בלי שהתחייב למסור כסף תוך שהשלושה מאיימים עליו באמצעות כלי נשק כי לא יספר למשטרה. בית המשפט המחוזי גזר על הנאשם 36 חודשי מאסר בפועל כאשר 12 חודשים ירוצו בחופף למאסר בתיק אחר, לצד ענישה נלווית. בית המשפט העליון קיבל את ערעור המדינה והחמיר את עונשו ל-5 שנות מאסר, מתוכם 12 חודשים בחופף עם התיק האחר, לצד ענישה נלווית.","ע""פ 6560/15 סריס נ' מדינת ישראל (2.5.2016): הנאשמים הורשעו לאחר ניהול הוכחות, בעבירות חטיפה לשם סחיטה, תקיפה חבלנית בנסיבות מחמירות, סחיטה באיומים וסחיטה בכוח. הנאשם 1 הורשע גם בעבירה של השמדת ראיה. הנאשם 1 ואביו חשדו שהמתלונן היה מעורב בגניבת כבשים השייכים להם. הנאשמים חטפו אותו וחקרו אותו תוך שימוש באלימות פיזית ואיום על חייו. בית המשפט המחוזי ציין כי במכלול הנסיבות עבירת החטיפה עצמה אינה במדרג הגבוה ביותר של החומרה בעבירות מסוג זה ולמתלונן לא נגרם נזק גופני משמעותי. בית המשפט קבע מתחם לכל העבירות יחד שנע בין שנה לארבע שנים. על הנאשם 1, שהיה אקטיבי יותר בביצוע הטיל עונש מאסר של 18 חודשים. בית המשפט העליון מצא את המתחם שקבע בית המשפט המחוזי ראוי ודחה את הערעור על העונש.",1
"ע""פ 2254/07","(-) ע""פ 6560/15 סריס נ' מדינת ישראל (2.5.2016): הנאשמים הורשעו לאחר ניהול הוכחות, בעבירות חטיפה לשם סחיטה, תקיפה חבלנית בנסיבות מחמירות, סחיטה באיומים וסחיטה בכוח. הנאשם 1 הורשע גם בעבירה של השמדת ראיה. הנאשם 1 ואביו חשדו שהמתלונן היה מעורב בגניבת כבשים השייכים להם. הנאשמים חטפו אותו וחקרו אותו תוך שימוש באלימות פיזית ואיום על חייו. בית המשפט המחוזי ציין כי במכלול הנסיבות עבירת החטיפה עצמה אינה במדרג הגבוה ביותר של החומרה בעבירות מסוג זה ולמתלונן לא נגרם נזק גופני משמעותי. בית המשפט קבע מתחם לכל העבירות יחד שנע בין שנה לארבע שנים. על הנאשם 1, שהיה אקטיבי יותר בביצוע הטיל עונש מאסר של 18 חודשים. בית המשפט העליון מצא את המתחם שקבע בית המשפט המחוזי ראוי ודחה את הערעור על העונש.
(-) ע""פ 2254/07 מדינת ישראל נ' טארונשוילי (4.7.2007): הנאשם הורשע על יסוד הודאתו בכתב אישום מתוקן בעבירות של חטיפה לשם סחיטה, כליאת שווא והדחה בחקירה, בכך שקשר קשר עם שניים אחרים במטרה לחטוף את המתלונן, חלפן כספים, ולדרוש כופר ממשפחתו. הנאשם ושניים אחרים הצטיידו בציוד לשם החטיפה, עקבו אחר המתלונן והכניסו אותו בכוח לרכב. במהלך הנסיעה קשרו את ידיו, כיסו את עיניו ורוקנו את כיסיו, כשהגיעו לדירה קשרו את המתלונן גם ברגליו ומדי פעם נכנסו לחדר ו""תחקרו"" אותו. הנאשם התקשר לדודו של המתלונן ואיים עליו כי יפגע במתלונן אם לא ישלם את הכופר. בהמשך סיפרו למתלונן כי ישוחרר נוכח משא ומתן שהתקיים בעניינו והנאשם נתן למתלונן לשוחח עם בני משפחתו, אולם טרם שיחררו אותו. לבסוף שוחרר המתלונן בלי שהתחייב למסור כסף תוך שהשלושה מאיימים עליו באמצעות כלי נשק כי לא יספר למשטרה. בית המשפט המחוזי גזר על הנאשם 36 חודשי מאסר בפועל כאשר 12 חודשים ירוצו בחופף למאסר בתיק אחר, לצד ענישה נלווית. בית המשפט העליון קיבל את ערעור המדינה והחמיר את עונשו ל-5 שנות מאסר, מתוכם 12 חודשים בחופף עם התיק האחר, לצד ענישה נלווית.
לאור השיקולים שפירטתי לעיל, אני קובע כי מתחם העונש בנסיבות תיק זה נע בין 30 ל-48 חודשי מאסר בפועל, לצד מאסר על תנאי ופיצוי למתלונן. בשל אורך תקופת המאסר ונסיבותיו של הנאשם,  לא ראיתי לכלול במתחם קנס.","ע""פ 2254/07 מדינת ישראל נ' טארונשוילי (4.7.2007): הנאשם הורשע על יסוד הודאתו בכתב אישום מתוקן בעבירות של חטיפה לשם סחיטה, כליאת שווא והדחה בחקירה, בכך שקשר קשר עם שניים אחרים במטרה לחטוף את המתלונן, חלפן כספים, ולדרוש כופר ממשפחתו. הנאשם ושניים אחרים הצטיידו בציוד לשם החטיפה, עקבו אחר המתלונן והכניסו אותו בכוח לרכב. במהלך הנסיעה קשרו את ידיו, כיסו את עיניו ורוקנו את כיסיו, כשהגיעו לדירה קשרו את המתלונן גם ברגליו ומדי פעם נכנסו לחדר ו""תחקרו"" אותו. הנאשם התקשר לדודו של המתלונן ואיים עליו כי יפגע במתלונן אם לא ישלם את הכופר. בהמשך סיפרו למתלונן כי ישוחרר נוכח משא ומתן שהתקיים בעניינו והנאשם נתן למתלונן לשוחח עם בני משפחתו, אולם טרם שיחררו אותו. לבסוף שוחרר המתלונן בלי שהתחייב למסור כסף תוך שהשלושה מאיימים עליו באמצעות כלי נשק כי לא יספר למשטרה. בית המשפט המחוזי גזר על הנאשם 36 חודשי מאסר בפועל כאשר 12 חודשים ירוצו בחופף למאסר בתיק אחר, לצד ענישה נלווית. בית המשפט העליון קיבל את ערעור המדינה והחמיר את עונשו ל-5 שנות מאסר, מתוכם 12 חודשים בחופף עם התיק האחר, לצד ענישה נלווית.",1
"ע""פ 972/11","בתיק קרית שמונה הורשע הנאשם בארבעה אישומים של סחר בסמים מסוכנים, באישום אחד של ניסיון לסחר בסמים מסוכנים ובאישום נוסף של החזקת סמים שלא לצריכה עצמית. עבירות על  פקודת הסמים המסוכנים פוגעות בבריאות הציבור ויש בהן כדי לגרום נזקים גופניים ונפשיים ישירים למשתמשים, אשר יכול ויצריכו טיפול רפואי שעלותו מושתתת על החברה. כמו כן, המדובר בעבירות מחוללות פשיעה בהיותן תמריץ לביצוע עבירות אחרות, כגון עבירות רכוש ואלימות לשם רכישת הסמים והפצתם, וכן פוגעות בביטחון הציבור ובשלטון החוק. אחת העבירות בוצעה תוך הסתייעות ברכב לעבור עבירה והנאשם הורשע בגין כך.
אין להקל ראש בעבירות הסמים ובפרט בעבירות של סחר בסמים מסוכנים, ""בתי המשפט שבו וחזרו על ההכרח להיאבק בנגע הסמים ועל הצורך להעביר מסר מרתיע מפני ביצוע עבירות אלה, בין היתר על ידי הטלת עונשים מחמירים על מי שנותן ידו להפיכת הסמים לזמינים ונגישים. עבירות הסמים הן בגדר רעה חולה שפשתה בחברתנו ומחובתו של בית המשפט לתרום חלקו למיגור נגע זה באמצעות הטלת עונשים מחמירים ומרתיעים"" (ע""פ 972/11 מדינת ישראל נ' יונה (4.7.2012); רע""פ 4512/15 הרוש נ' מדינת ישראל (6.7.2015)).
במקרה שלפנינו יש לתת את הדעת למספר נסיבות אשר יש בהן כדי ללמד על החומרה שהייתה במקרה הנדון, ובראשן ריבוי העבירות, כפי שהדבר נלמד מכתב האישום. ודוק: במהלכו של יום אחד, ביצע הנאשם 6 עבירות סמים. אמנם לכל אחד מן ""הלקוחות"" סיפק הנאשם כמות שאינה גבוהה במיוחד של סם מסוג קנאביס, ברם העובדה כי כל העבירות בוצעו באותו היום, כאשר הנאשם מספק את הסם בפרק זמן קצר, מלמדת על פעילותו האינטנסיבית בהפצת הסם וכן על נגישתו למלאי גדול של סמים. התיאור באישום השישי, בו הפציר הנאשם בלקוח לשכנע אותו לקנות סמים, מחזק את המסקנה בדבר פעילותו האינטנסיבית. זאת ועוד, העבירות בוצעו בדפוס פעולה שיטתי ומתוחכם תוך שימוש באמצעים טכנולוגים וגם בכך יש משום נסיבה לחומרה.","""בתי המשפט שבו וחזרו על ההכרח להיאבק בנגע הסמים ועל הצורך להעביר מסר מרתיע מפני ביצוע עבירות אלה, בין היתר על ידי הטלת עונשים מחמירים על מי שנותן ידו להפיכת הסמים לזמינים ונגישים. עבירות הסמים הן בגדר רעה חולה שפשתה בחברתנו ומחובתו של בית המשפט לתרום חלקו למיגור נגע זה באמצעות הטלת עונשים מחמירים ומרתיעים"" (ע""פ 972/11 מדינת ישראל נ' יונה (4.7.2012))",0
