citation,context_text,extracted_text,predicted_label
"ע""פ 4910/13","את דינו של הנאשם יש לגזור בהתאם לעקרון הענישה ההולמת, שהותווה בתיקון 113 לחוק העונשין, תשל""ז – 1977. לפיכך, תחילה יש לקבוע את מתחם העונש ההולם בהתאם לערכים החברתיים שנפגעו, מידת הפגיעה בהם, נסיבות ביצוע העבירה ומדיניות הענישה הנוהגת, ולאחר מכן לקבוע את העונש בתוך המתחם או מחוצה לו.
למען הסר ספק, ועל אף שאין מחלוקת בעניין זה, אקבע כי המעשים המיוחסים לנאשם בכתב האישום בתיק העיקרי ובכתב האישום המתוקן בתיק המצורף מהווים אירוע אחד ויש לקבוע מתחם עונש כולל אחד עבור כלל העבירות. מסקנתי זו עולה בקנה אחד עם ""מבחן הקשר ההדוק"" שנקבע בע""פ 4910/13 ‏אחמד בני ג'אבר נגד מדינת ישראל. בענייננו, מדובר בעבירות של החזקת סם מסוכן מסוג קנבוס לצריכה עצמית ושלא לצריכה עצמית במשקלים שונים.
אשר לערכים החברתיים שנפגעו מביצוע העבירות – על החומרה וההכרח לעקור את נגע הסמים כבר נכתב רבות. הערכים המוגנים אשר נפגעים בעבירות הסמים הם בריאות הציבור ושלומו הפיזי והנפשי. הפגיעה באותן עבירות נוגעת לא רק למעורבים הישירים אלא לחברה כולה; צרכני הסמים, משפחותיהם, והנפגעים העקיפים מהפעילות העבריינית שנלווית לעבירות הסמים. בנוסף נפגעים ערכים מוגנים נוספים שהנם שמירה על הביטחון הכללי של הציבור ועל רכושו.","מסקנתי זו עולה בקנה אחד עם ""מבחן הקשר ההדוק"" שנקבע בע""פ 4910/13 ‏אחמד בני ג'אבר נגד מדינת ישראל.",0
"ע""פ 972/11","אשר לערכים החברתיים שנפגעו מביצוע העבירות – על החומרה וההכרח לעקור את נגע הסמים כבר נכתב רבות. הערכים המוגנים אשר נפגעים בעבירות הסמים הם בריאות הציבור ושלומו הפיזי והנפשי. הפגיעה באותן עבירות נוגעת לא רק למעורבים הישירים אלא לחברה כולה; צרכני הסמים, משפחותיהם, והנפגעים העקיפים מהפעילות העבריינית שנלווית לעבירות הסמים. בנוסף נפגעים ערכים מוגנים נוספים שהנם שמירה על הביטחון הכללי של הציבור ועל רכושו.
לעניין זה ראו ע""פ 972/11 מדינת ישראל נגד יניב יונה (04.07.12):
""את נגע הסמים יש לעקור מן השורש. ייצור, הפצה, סחר וכמובן גם שימוש בסמים – כל אלו מסבים נזק עצום. הנזק נגרם לא רק למעגל הסגור של המעורבים הישירים בביצוע העבירות, אלא גם לחברה בכללותה"".","לעניין זה ראו ע""פ 972/11 מדינת ישראל נגד יניב יונה (04.07.12):
""את נגע הסמים יש לעקור מן השורש. ייצור, הפצה, סחר וכמובן גם שימוש בסמים – כל אלו מסבים נזק עצום. הנזק נגרם לא רק למעגל הסגור של המעורבים הישירים בביצוע העבירות, אלא גם לחברה בכללותה"".",0
"ע""פ 9482/09","""את נגע הסמים יש לעקור מן השורש. ייצור, הפצה, סחר וכמובן גם שימוש בסמים – כל אלו מסבים נזק עצום. הנזק נגרם לא רק למעגל הסגור של המעורבים הישירים בביצוע העבירות, אלא גם לחברה בכללותה"".
וכן דברי כב' השו' ס. ג'ובראן בע""פ 9482/09 ביטון נ' מדינת ישראל:
""אכן, נגע הסמים הפוגע קשות בחברתנו מחייב מלחמת חורמה והעונשים שיגזרו על ידי בתי המשפט בשל עבירות סמים צריכים להשתלב במאבק הכולל להדברת הנגע. על כן, יש ליתן משקל ממשי לשיקול ההרתעתי אל מול השיקולים האישיים, אשר משקלם יהיה נמוך יותר במקרים כגון אלה"".","וכן דברי כב' השו' ס. ג'ובראן בע""פ 9482/09 ביטון נ' מדינת ישראל: ""אכן, נגע הסמים הפוגע קשות בחברתנו מחייב מלחמת חורמה והעונשים שיגזרו על ידי בתי המשפט בשל עבירות סמים צריכים להשתלב במאבק הכולל להדברת הנגע. על כן, יש ליתן משקל ממשי לשיקול ההרתעתי אל מול השיקולים האישיים, אשר משקלם יהיה נמוך יותר במקרים כגון אלה"".",0
"ע""פ 1345/08","""אכן, נגע הסמים הפוגע קשות בחברתנו מחייב מלחמת חורמה והעונשים שיגזרו על ידי בתי המשפט בשל עבירות סמים צריכים להשתלב במאבק הכולל להדברת הנגע. על כן, יש ליתן משקל ממשי לשיקול ההרתעתי אל מול השיקולים האישיים, אשר משקלם יהיה נמוך יותר במקרים כגון אלה"".
בעבירת החזקת סמים שלא לצריכה עצמית, ראו בע""פ 1345/08 ארקדי איסטרחוב נ' מדינת ישראל (15.5.2009), שם נאמר:
""אין מנוס מהכבדת היד על המחזיקים סמים שלא לצריכה עצמית, שכל בר דעת מבין כי נועדו לצריכת הזולת, קרי, להוספת שמן על מדורת הסמים אשר להבותיה אופפות רבים וטובים, או רבים שהיו טובים. עבירה זו היא תאומתה הסטטוטורית של עבירת הסחר בסמים, אלא שלא ניתן להוכיח לגביה את הסחר עצמו, ונקבע לשתיהן עונשה זהה, עונש מירבי של עשרים שנות מאסר וקנס פי עשרים וחמישה מזה הקבוע בסעיף 61(א)(4) לחוק העונשין, העומד כיום על 202,000 ₪; לעניין סחר ראו סעיף 19א לפקודת הסמים המסוכנים... יידעו המעורבים בסמים שלא לצריכה עצמית, כי יד המשפט תכבד עליהם"".","בעבירת החזקת סמים שלא לצריכה עצמית, ראו בע""פ 1345/08 ארקדי איסטרחוב נ' מדינת ישראל (15.5.2009), שם נאמר: ""אין מנוס מהכבדת היד על המחזיקים סמים שלא לצריכה עצמית, שכל בר דעת מבין כי נועדו לצריכת הזולת, קרי, להוספת שמן על מדורת הסמים אשר להבותיה אופפות רבים וטובים, או רבים שהיו טובים. עבירה זו היא תאומתה הסטטוטורית של עבירת הסחר בסמים, אלא שלא ניתן להוכיח לגביה את הסחר עצמו, ונקבע לשתיהן עונשה זהה, עונש מירבי של עשרים שנות מאסר וקנס פי עשרים וחמישה מזה הקבוע בסעיף 61(א)(4) לחוק העונשין, העומד כיום על 202,000 ₪; לעניין סחר ראו סעיף 19א לפקודת הסמים המסוכנים... יידעו המעורבים בסמים שלא לצריכה עצמית, כי יד המשפט תכבד עליהם"".",0
"ת""פ (רמלה) 33125-01-14","אשר למדיניות הענישה הנוהגת, סקירת הפסיקה מלמדת כי בעניינם של נאשמים אשר הורשעו בעבירת החזקת סמים, נקבעו בדרך כלל  מתחמי ענישה המשתנים ממקרה למקרה בהתאם לנסיבות הקונקרטיות בכל אחד מהם:
בת""פ (רמלה) 33125-01-14 מדינת ישראל נ' אבו שחאדה הורשע הנאשם 6 בביצוע עבירה של החזקת סם שלא לצריכה עצמית בכך שהחזיק 94.03 גרם סם מסוכן מסוג קנבוס (חלקו בצורת חשיש). בית המשפט קבע כי לא קיים הבדל בין החזקת הסם לסחר בו, וחזקה כי סם שהוחזק בכמות שלא לצריכה עצמית נועד לסחר והפצה. בית המשפט קבע מתחם עונש הולם הנע בין 4 ועד 14 חודשי מאסר והשית על הנאשם 6 – 8 חודשי מאסר בפועל בניכוי ימי מעצרו, לצד מאסרים מותנים, קנס בסך 2,000 ש""ח ופסילת רישיון הנהיגה לתקופה של 5 חודשים.
בת""פ (כ""ס) 55830-11-18 מדינת ישראל נ' נגה  הורשע הנאשם בביצוע עבירה של החזקת סם שלא לצריכה עצמית בכך שהחזיק 26 שקיות פלסטיק שהכילו סם מסוכן מסוג קנבוס במשקל כולל של 107.65 גרם. השקיות הוסלקו ברכבו של הנאשם, בתא הכפפות, בתא המטען ובין המושבים. בית המשפט קבע מתחם עונש הולם הנע בין מספר חודשי מאסר, לריצוי בעבודות שרות, ל-10 חודשי מאסר בפועל, לצד רכיבי ענישה נלווים. לנאשם היהנ עבר פלילי הכולל 3 הרשעות קודמות לא מתחום הסמים, האחרונה מביניהן מלפני 8 שנים. גזר הדין ניתן בחלוף 3.5 שנים מעת ביצוע העבירות והנאשם לא ביצע במהלך זמן זה עבירות נוספות. לאור תסקירים חיוביים בעניינו והליך שיקומי שהחל, סטה בית המשפט ממתחם הענישה והטיל על הנאשם חודשיים מאסר בפועל שירוצו בדרך של עבודות שירות, לצד מאסרים מותנים, חילוט סך של 6,400 ש""ח שנתפס וצו מבחן למשך 18 חודשים.","בת""פ (רמלה) 33125-01-14 מדינת ישראל נ' אבו שחאדה הורשע הנאשם 6 בביצוע עבירה של החזקת סם שלא לצריכה עצמית בכך שהחזיק 94.03 גרם סם מסוכן מסוג קנבוס (חלקו בצורת חשיש). בית המשפט קבע כי לא קיים הבדל בין החזקת הסם לסחר בו, וחזקה כי סם שהוחזק בכמות שלא לצריכה עצמית נועד לסחר והפצה. בית המשפט קבע מתחם עונש הולם הנע בין 4 ועד 14 חודשי מאסר והשית על הנאשם 6 – 8 חודשי מאסר בפועל בניכוי ימי מעצרו, לצד מאסרים מותנים, קנס בסך 2,000 ש""ח ופסילת רישיון הנהיגה לתקופה של 5 חודשים.",1
"ת""פ (כ""ס) 55830-11-18","בת""פ (רמלה) 33125-01-14 מדינת ישראל נ' אבו שחאדה הורשע הנאשם 6 בביצוע עבירה של החזקת סם שלא לצריכה עצמית בכך שהחזיק 94.03 גרם סם מסוכן מסוג קנבוס (חלקו בצורת חשיש). בית המשפט קבע כי לא קיים הבדל בין החזקת הסם לסחר בו, וחזקה כי סם שהוחזק בכמות שלא לצריכה עצמית נועד לסחר והפצה. בית המשפט קבע מתחם עונש הולם הנע בין 4 ועד 14 חודשי מאסר והשית על הנאשם 6 – 8 חודשי מאסר בפועל בניכוי ימי מעצרו, לצד מאסרים מותנים, קנס בסך 2,000 ש""ח ופסילת רישיון הנהיגה לתקופה של 5 חודשים.
בת""פ (כ""ס) 55830-11-18 מדינת ישראל נ' נגה  הורשע הנאשם בביצוע עבירה של החזקת סם שלא לצריכה עצמית בכך שהחזיק 26 שקיות פלסטיק שהכילו סם מסוכן מסוג קנבוס במשקל כולל של 107.65 גרם. השקיות הוסלקו ברכבו של הנאשם, בתא הכפפות, בתא המטען ובין המושבים. בית המשפט קבע מתחם עונש הולם הנע בין מספר חודשי מאסר, לריצוי בעבודות שרות, ל-10 חודשי מאסר בפועל, לצד רכיבי ענישה נלווים. לנאשם היהנ עבר פלילי הכולל 3 הרשעות קודמות לא מתחום הסמים, האחרונה מביניהן מלפני 8 שנים. גזר הדין ניתן בחלוף 3.5 שנים מעת ביצוע העבירות והנאשם לא ביצע במהלך זמן זה עבירות נוספות. לאור תסקירים חיוביים בעניינו והליך שיקומי שהחל, סטה בית המשפט ממתחם הענישה והטיל על הנאשם חודשיים מאסר בפועל שירוצו בדרך של עבודות שירות, לצד מאסרים מותנים, חילוט סך של 6,400 ש""ח שנתפס וצו מבחן למשך 18 חודשים.
בת""פ 54116-09-16 שלום אברהם נ' מדינת ישראל הורשע הנאשם על פי הודאתו בביצוע עבירה של החזקת סם שלא לצריכה עצמית, מסוג חשיש, במשקל של 800 גרם נטו  ונדון ל- 6 חודשי מאסר בפועל, לאחר שבית המשפט קבע כי מתחם הענישה נע בין מאסר בן מספר חודשים ועד 18 חודשי מאסר בפועל.","בת""פ (כ""ס) 55830-11-18 מדינת ישראל נ' נגה הורשע הנאשם בביצוע עבירה של החזקת סם שלא לצריכה עצמית בכך שהחזיק 26 שקיות פלסטיק שהכילו סם מסוכן מסוג קנבוס במשקל כולל של 107.65 גרם. השקיות הוסלקו ברכבו של הנאשם, בתא הכפפות, בתא המטען ובין המושבים. בית המשפט קבע מתחם עונש הולם הנע בין מספר חודשי מאסר, לריצוי בעבודות שרות, ל-10 חודשי מאסר בפועל, לצד רכיבי ענישה נלווים. לנאשם היה עבר פלילי הכולל 3 הרשעות קודמות לא מתחום הסמים, האחרונה מביניהן מלפני 8 שנים. גזר הדין ניתן בחלוף 3.5 שנים מעת ביצוע העבירות והנאשם לא ביצע במהלך זמן זה עבירות נוספות. לאור תסקירים חיוביים בעניינו והליך שיקומי שהחל, סטה בית המשפט ממתחם הענישה והטיל על הנאשם חודשיים מאסר בפועל שירוצו בדרך של עבודות שירות, לצד מאסרים מותנים, חילוט סך של 6,400 ש""ח שנתפס וצו מבחן למשך 18 חודשים.",1
"ת""פ 54116-09-16","בת""פ (כ""ס) 55830-11-18 מדינת ישראל נ' נגה  הורשע הנאשם בביצוע עבירה של החזקת סם שלא לצריכה עצמית בכך שהחזיק 26 שקיות פלסטיק שהכילו סם מסוכן מסוג קנבוס במשקל כולל של 107.65 גרם. השקיות הוסלקו ברכבו של הנאשם, בתא הכפפות, בתא המטען ובין המושבים. בית המשפט קבע מתחם עונש הולם הנע בין מספר חודשי מאסר, לריצוי בעבודות שרות, ל-10 חודשי מאסר בפועל, לצד רכיבי ענישה נלווים. לנאשם היהנ עבר פלילי הכולל 3 הרשעות קודמות לא מתחום הסמים, האחרונה מביניהן מלפני 8 שנים. גזר הדין ניתן בחלוף 3.5 שנים מעת ביצוע העבירות והנאשם לא ביצע במהלך זמן זה עבירות נוספות. לאור תסקירים חיוביים בעניינו והליך שיקומי שהחל, סטה בית המשפט ממתחם הענישה והטיל על הנאשם חודשיים מאסר בפועל שירוצו בדרך של עבודות שירות, לצד מאסרים מותנים, חילוט סך של 6,400 ש""ח שנתפס וצו מבחן למשך 18 חודשים.
בת""פ 54116-09-16 שלום אברהם נ' מדינת ישראל הורשע הנאשם על פי הודאתו בביצוע עבירה של החזקת סם שלא לצריכה עצמית, מסוג חשיש, במשקל של 800 גרם נטו  ונדון ל- 6 חודשי מאסר בפועל, לאחר שבית המשפט קבע כי מתחם הענישה נע בין מאסר בן מספר חודשים ועד 18 חודשי מאסר בפועל.
בשים לב לנסיבות שלפנינו, לעוצמת הפגיעה בערכים המוגנים שהינה בינונית, בשים לב לפוטנציאל הנזק, לכמות וסוג הסמים ולמדיניות הענישה הנוהגת, אני קובעת את מתחם העונש ההולם כחל מ-4 חודשי מאסר, אותם ניתן לרצות בדרך של עבודות שירות, ועד 10 חודשי מאסר בפועל.","בת""פ 54116-09-16 שלום אברהם נ' מדינת ישראל הורשע הנאשם על פי הודאתו בביצוע עבירה של החזקת סם שלא לצריכה עצמית, מסוג חשיש, במשקל של 800 גרם נטו  ונדון ל- 6 חודשי מאסר בפועל, לאחר שבית המשפט קבע כי מתחם הענישה נע בין מאסר בן מספר חודשים ועד 18 חודשי מאסר בפועל.",1
"רע""פ 262/14","נחה דעתי בהתאם לתסקירי שירות המבחן והתרשמותי מהנאשם כי יש מקום לחרוג משמעותית ממתחם הענישה אותו קבעתי לעיל ולהעדיף את שיקולי השיקום.
לעניין זה קבע בית המשפט העליון על ידי כב' השופט ח' מלצר ברע""פ 262/14 נאשף נ' מדינת ישראל:
""...בהקשר זה אני מוצא לנכון להעיר עוד כי שיקולי שיקום הם, אמנם, בעלי מעמד חשוב עת מאזן בית המשפט בין שיקולי הענישה, הגמול וההרתעה, במלאכת גזירת הדין. במקרים שבהם נרתם הנאשם להליך שיקומי, או מראה נכונות כנה לעשות כן – עשויים שיקולי השיקום אף לגבור על שיקולי ההרתעה והגמול (ראו: דברי חברי, השופט א' שהם, ב -רע""פ 3711/13 הושיאר נ' מדינת ישראל ) ואולם, ההתחשבות בשיקולים אלה נתונה לשיקול דעתו של בית המשפט והיא איננה בגדר חובה, גם לאחר תיקון 113 לחוק העונשין. בית המשפט יטה לבכר את שיקולי שיקומו של הנאשם על פני שיקולים אחרים כאשר הוא משתכנע כי הנאשם השתקם ושינה את דרכיו, או כי קיים סיכויי ממשי לשיקומו, וכך הוא ""במקום שבו נראה כעקבי הליך השיקום שבו מצוי המבקש-המערער"" (ראו: רע""פ 8665/12 ברהנה נ' מדינת ישראל ) – ואילו השמתו של הנידון מאחורי סורג ובריח עלולה לאיין את ההליך השיקומי, או לפגוע בו באופן ניכר.""","לעניין זה קבע בית המשפט העליון על ידי כב' השופט ח' מלצר ברע""פ 262/14 נאשף נ' מדינת ישראל: ""...בהקשר זה אני מוצא לנכון להעיר עוד כי שיקולי שיקום הם, אמנם, בעלי מעמד חשוב עת מאזן בית המשפט בין שיקולי הענישה, הגמול וההרתעה, במלאכת גזירת הדין. במקרים שבהם נרתם הנאשם להליך שיקומי, או מראה נכונות כנה לעשות כן – עשויים שיקולי השיקום אף לגבור על שיקולי ההרתעה והגמול (ראו: דברי חברי, השופט א' שהם, ב -רע""פ 3711/13 הושיאר נ' מדינת ישראל ) ואולם, ההתחשבות בשיקולים אלה נתונה לשיקול דעתו של בית המשפט והיא איננה בגדר חובה, גם לאחר תיקון 113 לחוק העונשין. בית המשפט יטה לבכר את שיקולי שיקומו של הנאשם על פני שיקולים אחרים כאשר הוא משתכנע כי הנאשם השתקם ושינה את דרכיו, או כי קיים סיכויי ממשי לשיקומו, וכך הוא ""במקום שבו נראה כעקבי הליך השיקום שבו מצוי המבקש-המערער"" (ראו: רע""פ 8665/12 ברהנה נ' מדינת ישראל ) – ואילו השמתו של הנידון מאחורי סורג ובריח עלולה לאיין את ההליך השיקומי, או לפגוע בו באופן ניכר.""",0
"ע""פ 3711/13","לעניין זה קבע בית המשפט העליון על ידי כב' השופט ח' מלצר ברע""פ 262/14 נאשף נ' מדינת ישראל:
""...בהקשר זה אני מוצא לנכון להעיר עוד כי שיקולי שיקום הם, אמנם, בעלי מעמד חשוב עת מאזן בית המשפט בין שיקולי הענישה, הגמול וההרתעה, במלאכת גזירת הדין. במקרים שבהם נרתם הנאשם להליך שיקומי, או מראה נכונות כנה לעשות כן – עשויים שיקולי השיקום אף לגבור על שיקולי ההרתעה והגמול (ראו: דברי חברי, השופט א' שהם, ב -רע""פ 3711/13 הושיאר נ' מדינת ישראל ) ואולם, ההתחשבות בשיקולים אלה נתונה לשיקול דעתו של בית המשפט והיא איננה בגדר חובה, גם לאחר תיקון 113 לחוק העונשין. בית המשפט יטה לבכר את שיקולי שיקומו של הנאשם על פני שיקולים אחרים כאשר הוא משתכנע כי הנאשם השתקם ושינה את דרכיו, או כי קיים סיכויי ממשי לשיקומו, וכך הוא ""במקום שבו נראה כעקבי הליך השיקום שבו מצוי המבקש-המערער"" (ראו: רע""פ 8665/12 ברהנה נ' מדינת ישראל ) – ואילו השמתו של הנידון מאחורי סורג ובריח עלולה לאיין את ההליך השיקומי, או לפגוע בו באופן ניכר.""
בנסיבות המקרה דנן, לאחר שעיינתי בתסקירי שירות המבחן, שמעתי את טיעוני הצדדים בעניין והתרשמתי באופן בלתי אמצעי מכנות החרטה אותה הביע הנאשם, שוכנעתי כי הנאשם עבר הליך שיקום משמעותי במשך פרק זמן לא מבוטל, מעל שנה, ופעל לשם שינוי אורחות חייו, וכי יהיה זה מוצדק להשית עליו עונש החורג לקולא ממתחם הענישה אשר נקבע בעניינו. עם זאת לא נתתי משקל לחלוף הזמן, למרות גילו של התיק, עקב העובדה שהנאשם חזר וגרם לדחיית הדיונים בעניינו. אף כי חלק מהדיונים נדחו בשל מצבו הבריאותי הרי שחלקם נדחו ללא הסבר היכול להצדיק את ההיעדרות, שעליה נודע גם רק בשעת הדיון, אליו התכנסו כל הצדדים למעט הנאשם עצמו. בוודאי שדבר זה אינו יכול לפעול לזכותו של הנאשם.","""...במקרים שבהם נרתם הנאשם להליך שיקומי, או מראה נכונות כנה לעשות כן – עשויים שיקולי השיקום אף לגבור על שיקולי ההרתעה והגמול (ראו: דברי חברי, השופט א' שהם, ב -רע""פ 3711/13 הושיאר נ' מדינת ישראל )...""",0
"ע""פ 8665/12","לעניין זה קבע בית המשפט העליון על ידי כב' השופט ח' מלצר ברע""פ 262/14 נאשף נ' מדינת ישראל:
""...בהקשר זה אני מוצא לנכון להעיר עוד כי שיקולי שיקום הם, אמנם, בעלי מעמד חשוב עת מאזן בית המשפט בין שיקולי הענישה, הגמול וההרתעה, במלאכת גזירת הדין. במקרים שבהם נרתם הנאשם להליך שיקומי, או מראה נכונות כנה לעשות כן – עשויים שיקולי השיקום אף לגבור על שיקולי ההרתעה והגמול (ראו: דברי חברי, השופט א' שהם, ב -רע""פ 3711/13 הושיאר נ' מדינת ישראל ) ואולם, ההתחשבות בשיקולים אלה נתונה לשיקול דעתו של בית המשפט והיא איננה בגדר חובה, גם לאחר תיקון 113 לחוק העונשין. בית המשפט יטה לבכר את שיקולי שיקומו של הנאשם על פני שיקולים אחרים כאשר הוא משתכנע כי הנאשם השתקם ושינה את דרכיו, או כי קיים סיכויי ממשי לשיקומו, וכך הוא ""במקום שבו נראה כעקבי הליך השיקום שבו מצוי המבקש-המערער"" (ראו: רע""פ 8665/12 ברהנה נ' מדינת ישראל ) – ואילו השמתו של הנידון מאחורי סורג ובריח עלולה לאיין את ההליך השיקומי, או לפגוע בו באופן ניכר.""
בנסיבות המקרה דנן, לאחר שעיינתי בתסקירי שירות המבחן, שמעתי את טיעוני הצדדים בעניין והתרשמתי באופן בלתי אמצעי מכנות החרטה אותה הביע הנאשם, שוכנעתי כי הנאשם עבר הליך שיקום משמעותי במשך פרק זמן לא מבוטל, מעל שנה, ופעל לשם שינוי אורחות חייו, וכי יהיה זה מוצדק להשית עליו עונש החורג לקולא ממתחם הענישה אשר נקבע בעניינו. עם זאת לא נתתי משקל לחלוף הזמן, למרות גילו של התיק, עקב העובדה שהנאשם חזר וגרם לדחיית הדיונים בעניינו. אף כי חלק מהדיונים נדחו בשל מצבו הבריאותי הרי שחלקם נדחו ללא הסבר היכול להצדיק את ההיעדרות, שעליה נודע גם רק בשעת הדיון, אליו התכנסו כל הצדדים למעט הנאשם עצמו. בוודאי שדבר זה אינו יכול לפעול לזכותו של הנאשם.","""וכך הוא 'במקום שבו נראה כעקבי הליך השיקום שבו מצוי המבקש-המערער' (ראו: רע""פ 8665/12 ברהנה נ' מדינת ישראל)""",0
