verdict,text,part
"ע""פ 2638∕10",בבית המשפט העליון בשבתו כבית משפט לערעורים פליליים,nothing
"ע""פ 2638∕10","ע""פ  2638/10",nothing
"ע""פ 2638∕10","ע""פ  2638/10",nothing
"ע""פ 2638∕10",כבוד השופט א' א' לוי,בפני:	
"ע""פ 2638∕10",כבוד השופט א' גרוניס,בפני:	
"ע""פ 2638∕10",כבוד השופטת ע' ארבל,בפני:	
"ע""פ 2638∕10","משפחת המנוח,  פרדי אלמקן ז""ל",המשיבים:
"ע""פ 2638∕10","ערעורים על פסק דינו של בית המשפט המחוזי בתל-אביב, מיום 1.3.2010, בת.פ. 50004/08, שניתן על ידי השופט ג' קרא",המשיבים:
"ע""פ 2638∕10","ה' בשבט התשע""א",תאריך הישיבה:
"ע""פ 2638∕10","בשם המערער בע""פ 2638/10:",(10.01.11) 
"ע""פ 2638∕10","בשם המערער בע""פ 2705/10:",(10.01.11) 
"ע""פ 2638∕10","עו""ד  מנחם רובינשטיין",(10.01.11) 
"ע""פ 2638∕10","חוק העונשין, תשל""ז-1977: סע'  29(ב), 31, 32, 34א(1), 245(א), 298, 34כא",חקיקה שאוזכרה: 
"ע""פ 2638∕10","* ביהמ""ש העליון קבע כי בנסיבות המיוחדות של המקרה, אין די בעובדה שגם ל' נשא בבגדיו סכין, כדי להרשיעו כמבצע בצוותא בעבירת ההריגה.",חקיקה שאוזכרה: 
"ע""פ 2638∕10",הרשעתו של ל' הומרה לסיוע בהריגה.,חקיקה שאוזכרה: 
"ע""פ 2638∕10","באשר לעונש – הוחלט, ברוב דעות, להעמיד את תקופת המאסר בפועל של ל' על חמש שנים.",חקיקה שאוזכרה: 
"ע""פ 2638∕10",יתר חלקיו של גזר הדין יעמדו בעינם.,חקיקה שאוזכרה: 
"ע""פ 2638∕10","ערעורו של א' (מי שדקר בפועל את המנוח), על חומרת העונש – נדחה.",חקיקה שאוזכרה: 
"ע""פ 2638∕10",* עונשין – שותפים לעבירה – מבצע בצוותא,חקיקה שאוזכרה: 
"ע""פ 2638∕10",* עונשין – שותפים לעבירה – סיוע,חקיקה שאוזכרה: 
"ע""פ 2638∕10",* עונשין – ענישה – מדיניות ענישה: שיקולים לחומרה,חקיקה שאוזכרה: 
