verdict,text,part
"ת""פ 55487-03-15","חוק העונשין, תשל""ז-1977: סע'  29, 40 ב, 40 ג', 40 ט', 192, 287(א), 40יא, 40יג (ב), 427, 427(ב), 428",חקיקה שאוזכרה: 
"ת""פ 55487-03-15","פקודת סדר הדין הפלילי (מעצר וחיפוש) [נוסח חדש], תשכ""ט-1969: סע'  39 (א)",חקיקה שאוזכרה: 
"ת""פ 55487-03-15",מיני-רציו:,חקיקה שאוזכרה: 
"ת""פ 55487-03-15","* הנאשם, שהורשע בעבירות איומים, סחיטה באיומים בצוותא וסחיטה בכוח בצוותא, נידון ל- 24 חודשי מאסר בפועל, שני מאסרים על תנאי ופיצוי המתלונן בסך של 10,000 ₪.",חקיקה שאוזכרה: 
"ת""פ 55487-03-15",* עונשין – ענישה – מדיניות ענישה: איומים,חקיקה שאוזכרה: 
"ת""פ 55487-03-15","הנאשם הורשע, במסגרת הסדר טיעון, בעבירות איומים, סחיטה באיומים בצוותא חדא וסחיטה בכוח בצוותא חדא. ההסדר לא כלל הסכמה עונשית.",.
"ת""פ 55487-03-15",בית המשפט המחוזי גזר את הדין ופסק:,.
"ת""פ 55487-03-15","העבירות מהוות אירוע אחד שבגינו יש לקבוע מתחם ענישה הולם. לאור הערכים החברתיים שנפגעו כתוצאה מביצוע העבירות – שלום ובטחון המתלונן והציבור בכלל, נסיבות ביצוע העבירות ומדיניות הענישה הנהוגה בעבירות הסחיטה באיומים והסחיטה בכוח, מתחם העונש ההולם בנידון דידן נע בין עונש של 18 חודשי מאסר בפועל לבין עונש של 36 חודשי מאסר בפועל. לאור מכלול הנסיבות והשיקולים, הושתו על הנאשם 24 חודשי מאסר בפועל, שני מאסרים על תנאי – למשך 12 חודשים ולמשך 6 חודשים – ופיצוי המתלונן בסכום של 10,000 ₪.",.
"ת""פ 55487-03-15","הנאשם הורשע ביום 8.11.15, על פי הודאתו  בעובדות כתב האישום המתוקן, במסגרת הסדר טיעון, בביצוע העבירות, כדלקמן: עבירה של  איומים, עבירה לפי סעיף 192 לחוק העונשין, התשל""ז-1977 (להלן: ""חוק העונשין""), עבירה של סחיטה באיומים, בצוותא חדא, עבירה לפי סעיף 428 רישא וסיפא וסעיף 29 לחוק העונשין ועבירה של סחיטה בכוח, בצוותא חדא, עבירה לפי סעיף 427 רישא וסיפא וסעיף 29 לחוק העונשין. לא גובש בין הצדדים הסדר טיעון לעניין העונש.",גזר דין
"ת""פ 55487-03-15","לאחר הכרעת הדין, שניתנה כאמור ביום 8.11.15,  נדחה הדיון בפניי לצורך קבלת תסקיר שירות המבחן בעניינו של הנאשם ולטיעונים לעונש. כעת, לאחר שהוגש תסקיר שירות המבחן הנ""ל והועלו טיעוני ב""כ הצדדים לעונש בפניי, כל שנותר הוא לגזור את דינו של הנאשם.",גזר דין
"ת""פ 55487-03-15","בעובדות כתב האישום המתוקן נטען, כדלקמן:",כתב האישום המתוקן
