verdict,text,part
"ע""פ 540∕21",בבית המשפט העליון בשבתו כבית משפט לערעורים פליליים,nothing
"ע""פ 540∕21","ע""פ 540/21",nothing
"ע""פ 540∕21",כבוד השופטת ד' ברק-ארז,לפני:	
"ע""פ 540∕21",כבוד השופט ג' קרא,לפני:	
"ע""פ 540∕21",כבוד השופט ע' גרוסקופף,לפני:	
"ע""פ 540∕21",מדינת ישראל,המשיבים:
"ע""פ 540∕21","ערעור על גזר דינו של בית המשפט המחוזי בירושלים מיום 17.1.2021 בתפ""ח  53704-07-19 על-ידי כבוד סגן הנשיא ר' כרמל והשופטים א' רומנוב ו-ש' רנר",פלוני
"ע""פ 540∕21","כ' בתמוז התשפ""א       ",תאריך הישיבה:
"ע""פ 540∕21","עו""ד ארז בר-צבי",בשם המערער:
"ע""פ 540∕21",בשם המשיבה 1:,בשם המערער:
"ע""פ 540∕21","עו""ד אופיר טישלר",בשם המערער:
"ע""פ 540∕21","עו""ד אופיר טישלר",בשם המערער:
"ע""פ 540∕21",בשם שירות המבחן למבוגרים:,בשם המערער:
"ע""פ 540∕21",גב' ברכה וייס,בשם המערער:
"ע""פ 540∕21",גב' ברכה וייס,בשם המערער:
"ע""פ 540∕21","חוק העונשין, תשל""ז-1977: סע'  193(א)(א2), 345(א)(1), 345(ב)(1), 347(א)(1), 347(ב), 348(ב), 348(ד)(1), 350",חקיקה שאוזכרה: 
"ע""פ 540∕21",מיני-רציו:,חקיקה שאוזכרה: 
"ע""פ 540∕21","* גזר דינו של ביהמ""ש המחוזי אכן אינו מניח את הדעת מבחינת אופן התייחסותו למכלול השיקולים כמצוות תיקון 113 לחוק העונשין. ברם בדיעבד, לאחר בחינת העונש שהוטל על המערער לגופו – 16 שנות מאסר בפועל לאדם בוגר שפגע מינית בשני אחים, שעמם היה לו קשר קרוב כידיד המשפחה, בעת שהיו קטינים וזאת לאורך מספר שנים –נמצא כי החסר האמור בהנמקה, אינו מצדיק כשלעצמו את קבלת הערעור וכי מדובר בתוצאה עונשית נכונה.",חקיקה שאוזכרה: 
"ע""פ 540∕21",* עונשין – ענישה – מדיניות ענישה: עבירות מין בקטינים,חקיקה שאוזכרה: 
"ע""פ 540∕21",* עונשין – ענישה – עבירות מין תוך ניצול יחסים מיוחדים,חקיקה שאוזכרה: 
"ע""פ 540∕21",* דיון פלילי – גזר-דין – נימוקים,חקיקה שאוזכרה: 
