verdict,text,part
תפ (רח') 1170∕04,"דב לוין, ""גוזרים את הדין"", המשפט, כרך א (תשנ""ג) 185",כתבי עת:
תפ (רח') 1170∕04,"הנאשם, ממוקה ציקושוילי, עומד להיכנס לכלא בפעם הראשונה בחייו, לאחר שעד עתה חמק מעונש זה, למרות עבירות מרובות.",גזר-דין
תפ (רח') 1170∕04,עד עתה קיבל הנאשם ושב וקיבל הזדמנויות-פז מבתי המשפט בכך שנידון למאסרים מותנים ואחר-כך הוארכו המאסרים המותנים הללו.,גזר-דין
תפ (רח') 1170∕04,"זו הפעם קיבץ הנאשם עבירות שעניינן התפרצות לבית מגורים, הפרת הוראה חוקית, גניבה מרכב, הכשלת שוטר, התפרצויות לרכב בכוונה לגנוב, גניבה, חבלה במזיד ברכב ונהיגה בפזיזות (חלק מן העבירות בוצעו פעמיים).",גזר-דין
תפ (רח') 1170∕04,התביעה והסניגוריה תחמו מראש את גבולות המאסר וזאת במסגרת הסדר טיעון.,גזר-דין
תפ (רח') 1170∕04,הרף העליון המבוקש על-ידי התביעה עומד על 25 חודשי מאסר ומאסר על-תנאי ואילו הרף התחתון המוצע על-ידי הסנגור עומד על 16 חודש. בשני המקרים מבוקש כי המאסר יחפוף מאסר מותנה חב-הפעלה התלוי כנגד הנאשם בתיק קודם.,גזר-דין
תפ (רח') 1170∕04,"נקודות הזכות אליבא דהסניגור הן השקט הפלילי של הנאשם במשך כ- חמש שנים. היינו, הנאשם הבין את חומרת התנאי ושינה אורחותיו.",גזר-דין
תפ (רח') 1170∕04,"שנית, מפנה הסניגור לכך כי הנאשם התחתן ונולדה לו בת.",גזר-דין
תפ (רח') 1170∕04,"	שלישית, הנאשם הודה מיד באשמות וחסך מזמנו של בית-המשפט. ",גזר-דין
תפ (רח') 1170∕04,"רביעית, יש לנסות ולהבין את הרקע למעשיו בכך שפוטר מהעבודה והוא חסר פרנסה. נ",גזר-דין
תפ (רח') 1170∕04,"פשיטא, שלא אקבל כנימוק לקולא את מצבו הכלכלי של הנאשם שכן בה-במידה יש לבחון גם את מצבם הכלכלי של קורבנותיו, וכך לא עשה הנאשם.",גזר-דין
תפ (רח') 1170∕04,זאת ועוד; חטאיו אינם כלכליים בלבד אלא כוללים גם תעוזה בהכשלת שוטרים יותר מפעם אחת. ב,גזר-דין
תפ (רח') 1170∕04,חסכון בזמנו של בית המשפט כמעט ואינו משפיע על שיקולי מכיוון שעל-פי דין זכותו של אדם לכפור באישומים ולנסות להוכיח חפותו.,גזר-דין
תפ (רח') 1170∕04,"יש הרבה טעם בעמדה זו. (ר' מאמרו של השופט דב לוין ""גוזרים את הדין"", ""המשפט"", כרך א' עמוד 185, בעמוד 199.",גזר-דין
תפ (רח') 1170∕04,"מכאן, ששינוי מצבו על-ידי נישואין והפיכתו לאב, שינוי זה עשוי להטות את הכף לזכותו של הנאשם.",גזר-דין
תפ (רח') 1170∕04,"מנגד, צודקת התביעה בהפנותה לעברו העשיר של הנאשם, לחומרת מעשיו ולצורך להרתיעו, בעיקר בשים-לב לעברו. לפיכך, חסד עשתה עמו התביעה כאשר הסכימה להסדר הקל יחסית בשים-לב למאסר המותנה חב ההפעלה.",גזר-דין
תפ (רח') 1170∕04,"לאחר ששקלתי את כל הנסיבות דלעיל ולקחתי בחשבון את חרטתו של הנאשם, הנחזית להיות כנה, ולאור בקשתה של האשה להתחשב בנאשם ככל האפשר, ובשים-לב לעובדה כי מדובר במאסר ראשון הגעתי למסקנה כי אלו יהיו עונשים של הנאשם:",גזר-דין
תפ (רח') 1170∕04,"(א)	אני מורה להפעיל כנגד הנאשם את המאסר המותנה בן 12 החודש התלוי כנגדו ב- ת.פ 1224/96 של בימ""ש רחובות. ",גזר-דין
תפ (רח') 1170∕04,"(ב)	בגין כל העבירות בהן הודה בתיק זה ובתיק 1170/04 (בימ""ש רחובות) אני גוזר לנאשם 19 חודשי מאסר בפועל.ו",גזר-דין
תפ (רח') 1170∕04,"	שני המאסרים ירוצו בחופף ויימנו מיום מעצרו, 16.2.04.נ",גזר-דין
תפ (רח') 1170∕04,(ג)	בנוסף אני גוזר על הנאשם 8 חודשי מאסר על-תנאי למשך 3 שנים מיום שחרורו מהכלא והתנאי הוא כי לא יעבור את העבירות בהן הורשע בתיק זה                               וב- ת.פ 1224/96 או ניסיון לעוברן או סיוע לעוברן. ,גזר-דין
תפ (רח') 1170∕04,(ד)	אני פוסל את הנאשם מלקבל או מלהחזיק רישיון נהיגה למשך 9 חודשים מיום צאתו מהכלא.,גזר-דין
תפ (רח') 1170∕04,"(ה)	בנוסף, וכתוספת להסדר, אני גוזר לנאשם קנס כספי בסך -.1,200 שקל (צמוד) או 30 ימי מאסר תמורתם.",גזר-דין
תפ (רח') 1170∕04,הקנס אמור להמחיש לנאשם את הפגיעה הכלכלית שפגע בזולת ואת כאבה של פגיעה זו.,גזר-דין
תפ (רח') 1170∕04,	לולא הטלת הקנס היה מאסרו ארוך יותר. ,גזר-דין
תפ (רח') 1170∕04,זכות ערעור כחוק. ,גזר-דין
תפ (רח') 1170∕04,"בנוכחות: התובע עו""ד רענן ברוך, הנאשם בעצמו וב""כ עו""ד ירון פורר. ב","ניתן היום כ""ג באדר, תשס""ד (16 במרץ 2004) "
תפ (רח') 1170∕04,"        הרן פינשטין, שופט",_________________
תפ (רח') 1170∕04,01170/04פ  133 – אביבה חיה פינטו,_________________
תפ (רח') 1170∕04,מבקש לאפשר לו לשלם את הקנס תוך 60 יום. ,הסניגור:
תפ (רח') 1170∕04,"מבקש להפנות תשומת לב שב""ס שיהיה באגף נקי מסמים. ",הסניגור:
תפ (רח') 1170∕04,אביו חולה ולכן אני מבקש לשבצו במקום קרוב. ,הסניגור:
תפ (רח') 1170∕04,"אני מקבל את פניית הסניגור וממליץ לשב""ס, ככל האפשר, לשבץ את הנאשם באגף נקי סם או בבית כלא נקי סם, שבו מקבלים טיפול מתאים עקב השימוש.",הקנס ישולם תוך 60 יום מהיום.
תפ (רח') 1170∕04,מבוקש לשבץ את הנאשם קרוב לביתו ככל האפשר עקב מחלת האב.,הקנס ישולם תוך 60 יום מהיום.
תפ (רח') 1170∕04,"ניתן היום כ""ג באדר, תשס""ד (16 במרץ 2004) במעמד הצדדים. נ",	אני מצטרף לבקשה.ו
תפ (רח') 1170∕04,"        הרן פינשטין, שופט",_________________
תפ (רח') 1170∕04,01170/04פ  133 – לימור,_________________
תפ (רח') 1170∕04,נוסח מסמך זה כפוף לשינויי ניסוח ועריכה,_________________
