verdict,text,part
"ת""פ 8283-09","חוק העונשין, תשל""ז-1977: סע'  25, 144, 144 (א), 144 (ב), 144 (ב2), 499 (א)(1)",חקיקה שאוזכרה: 
"ת""פ 8283-09","הנאשם הורשע על פי הודאתו במסגרת הסדר טיעון בכתב אישום מתוקן, הכולל 19 אישומים, בעבירות של קשירת קשר לפשע – עבירה לפי סעיף 499 (א)(1) לחוק העונשין, התשל""ז-1977( להלן:"" החוק""); ניסיון לעבירות נשק (החזקה ורכישה) - עבירה לפי סעיף 144 (א) לחוק + סעיף 25 לחוק; עבירות נשק (סחר בנשק) - עבירה לפי סעיף 144 (ב2) לחוק; ועבירות נשק (נשיאת נשק) – עבירה לפי סעיף 144 (ב) לחוק.",רקע 
"ת""פ 8283-09","במסגרת הסדר הטיעון הוסכם כי  הנאשם יודה  ויורשע באישומים 1-18 ו-20 לכתב האישום המתוקן, כאשר המאשימה לא תעמוד על הוכחת אישום מסד 19. לא היה הסדר בין הצדדים לעניין העונש. ",רקע 
"ת""פ 8283-09","בהתאם לאישום הראשון, הנאשם בשנת 2000, קשר קשר עם ע'סאן אלטל, תושב דהריה, הידוע כסוחר נשק, לרכוש עבורו רובה מסוג M-16 וע'סאן מסר לנאשם 3,000 דינר ירדני לצורך הרכישה. במסגרת הקשר ולשם קידומו פנה הנאשם לג'מיל אבו צעלוק וביקש ממנו לבדוק ממי ניתן לרכוש רובה. כעבור שבוע נסעו הנאשם וג'מיל לרמאללה להיפגש עם סוחרי נשק, וביניהם המכונים עדנאן ואבו סמרה. במהלך המפגש, הציג סוחר הנשק לג'מיל ולנאשם את ה-M-16 ודרש תמורתו 3,100 דינרים. העסקה לא יצאה לפועל, משום שהנאשם לא ראה בה רווח כלכלי. במועד סמוך בשנת 2000, רכש הנאשם מאלטל כ-4000 כדורים לאקדח בקוטר 9 מ""מ, במחיר של 70 אג' – 1 ₪ לכדור ומכר חלק מהכדורים לג'מיל, תמורת 1.5 ₪ לכדור, ובחלק הנותר השתמש בעצמו.",רקע 
"ת""פ 8283-09","בהתאם לאישום השני, בשנת 2004 פנה האני אבו מערוף מערוער (להלן: ""האני"") לנאשם והציע לו לקשור קשר עימו ולמכור לאחר כדורים לנשק. הנאשם הסכים והצטרף לקשר. במסגרת הקשר ולשם קידומו רכש הנאשם ממטלק אלמטאלקה מרהט 7000 כדורים בקוטר 9 מ""מ ומכר אותם להאני, אשר מכר אותם לאדם מעזה שמתגורר בשגב שלום.",רקע 
"ת""פ 8283-09","בהתאם לאישום השלישי, בשנת 2005 פנה כאמל טלקאת מערוער לנאשם והציע לו לרכוש עבורו אקדח במסגרת סכסוך בין משפחות בערוער. הנאשם הסכים. במסגרת הקשר ולשם קידומו פנה הנאשם לעבד אבו עראר מערוער ורכש ממנו אקדח המכונה ""אקדח 14"" במחיר 8500 ₪. לאחר מכן מכר הנאשם את האקדח הנ""ל לכמאל תמורת 10,000 ₪. הנאשם הסכים ופנה בעניין זה לג'מיל. ג'מיל הסכים להחליף אקדחים ולמסור לנאשם אקדח המכונה ""אקדח 16"" כאמור תמורת האקדח של כאמל. לאחר מכן הנאשם מכר את ""אקדח 16"" לכמאל תמורת 1000 ₪. סמוך לאחר מכן, שוב פנה כאמל לנאשם וביקש ממנו לרכוש עבורו אקדח 14 נוסף, הנאשם הסכים וקשר עימו שוב קשר לרכוש עבורו אקדח, אולם לא עלה בידי הנאשם להשיג אקדח נוסף.",רקע 
"ת""פ 8283-09","בהתאם לאישום הרביעי, בשנת 2006 נפגש הנאשם עם מאהר ע'ית, תושב חברון, (להלן: ""מאהר"") שעבד באותה עת בערוער. מאהר הציע לנאשם לקשור עימו קשר ולרכוש עבורו רוס""רים מסוג קלצ'ניקוב (להלן: ""רובים"") על מנת למוכרם תמורת רווח והנאשם הסכים. במסגרת הקשר ולשם קידומו, פנה הנאשם, כשבוע לאחר מכן, למחיסן אבו צעלוק, תושב ערוער, והציע לו לרכוש ממנו רובה. מספר ימים לאחר מכן הגיע לנאשם אמין אבו צעלוק, קרוב משפחתו של מחיסן, שמסר לנאשם את הרובה, והנאשם מסר לאמין עבור מחיסן, תשלום של 12,500 ₪ תמורת הרובה. לאחר מכן מכר הנאשם את הרובה למאהר, מאהר ביקש מהנאשם שיסייע לו בהעברת הרובה מערוער לחברון, והנאשם פנה לג'יהאד טלקאת מערוער וקישר בינו ובין מאהר בעניין זה. תמורת התיווך הנ""ל קיבל הנאשם 700 ₪. כחודש ימים לאחר מכן, רכש הנאשם רובה נוסף מג'מיל תמורת 10,000 ₪ ולאחר מכן מכר אותו למאהר תמורת 13,000 ₪. כחודש לאחר מכן, עוד בשנת 2006, רכש הנאשם מסלימאן אבו ג'ודה מכסייפה, רובה נוסף, תמורת 7,000 ₪ ומכר אותו למאהר תמורת 9,000 ₪. לאחר מכן רכש הנאשם מסלימאן רובה קלצ'ניקוב ""מיני"" מקוצר, תמורת 8,600 ₪ ומכר אותו למאהר בערוער תמורת 12,000 ₪. כחודש לאחר מכן, שוב רכש הנאשם רובה מג'מיל תמורת 6,000 ₪ ומכר אותו למאהר תמורת 8,000 ₪.",רקע 
"ת""פ 8283-09","בהתאם לאישום החמישי, סמוך לסוף שנת 2006, בערוער, רכש הנאשם רובה רוס""ר מסוג קלצ'ניקוב מדיב אלטלקאת בתשלום של 8,000 ₪. לאחר מכן, מכר הנאשם את הרובה למאהר, במחיר של 10,000 ₪ ומסר את הרובה לשליח של מאהר בבית הקברות בערוער.",רקע 
"ת""פ 8283-09","בהתאם לאישום השישי במהלך חודש אוקטובר 2007, קשר הנאשם קשר עם מאהר, לרכוש ממנו נשק מסוג קרלו מאולתר בסכום של 1,200 ₪. במקביל שוחח הנאשם עם אדם בשם זיאד חסאן, אשר מסר לנאשם כי הוא מעוניין לרכוש אקדח. הנאשם השיב לזיאד כי אין ברשותו אקדח, אך יוכל למכור לו נשק מסוג קרלו בסכום של 2,000 ₪. לאחר כשלושה ימים, במסגרת הקשר ולשם קידמו, פנה הנאשם לוליד אבו צעלוק, קרוב משפחתו, סיפר לו כי הוא מתכוון לרכוש נשק מסוג קרלו וביקש כי יסיעו ברכב שנמצא בחזקתו של וליד לחברון למאהר על מנת שיוכל לבצע העסקה, תמורת תשלום. וליד הסכים והצטרף לקשר. במסגרת הקשר יצאו הנאשם ווליד ברכב לביתו של מאהר בחברון, שם בוצעה עסקת הנשק כמתוכנן, והנאשם שילם למאהר 1,200 ₪ בעבור נשק הקרלו. לאחר מכן, הסתירו וליד והנאשם את הנשק במנוע הרכב וחזרו לערוער. למחרת נפגשו הנאשם וזיאד בערוער, הנאשם מסר לזיאד את נשק הקרלו וקיבל עבורו תמורה של 2,000 ₪. סמוך לאחר ביצוע העסקה עם זיאד, במסגרת הקשר העביר הנאשם לוליד 400 ₪ תמורת חלקו בעסקה.",רקע 
"ת""פ 8283-09","בהתאם לאישום השביעי , כחודש לאחר האירוע שבאישום השמיני, קשר שוב הנאשם קשר עם מאהר, לרכוש ממאהר נשק מסוג קרלו מאולתר בסכום של 1,200 ₪. סמוך לאחר מכן שוב פנה הנאשם לוליד וביקש ממנו שוב להסיעו ברכב לחברון לביתו של מאהר על מנת שיוכל לבצע עסקה נוספת לרכישת רובה מסוג קרלו, תמורת תשלום. הנאשם ווליד יצאו ברכב מערוער כשהנאשם הביא עימו רובה מסוג קלצ'ניקוב למכירה, הגיעו לחברון ושם הנאשם מכר את הרובה למאהר תמורת 13,500 ₪ ושילם למאהר 1,200 ₪ עבור נשק הקרלו בנוכחות וליד. לאחר מכן הסתיר את הנשק במנוע הרכב וחזרו לערוער ובהמשך מכר הנאשם את הרובה לאחר.",רקע 
"ת""פ 8283-09","בהתאם לאישום השמיני, סמוך לאחר האירוע שבאישום האחד עשר, שוב קשר הנאשם קשר עם מאהר לרכוש ממנו נשק מסוג קרלו מאולתר בסכום של 1,200 ₪ וכן לרכוש עבור מאהר מתפסים של רובה מסוג M-16 וכן 12 מחסניות של כדורים לאותו נשק ומשקפת לרובה ולמכור אותם למאהר. הנאשם ווליד נסעו לחברון, נפגשו עם מאהר, הנאשם מכר לו את המתפסים ואת הכדורים ורכש ממנו רובה נוסף מסוג קרלו, בנוכחות וליד. וליד והנאשם שוב הסתירו את הרובה ברכבו של וליד וחזרו לישראל דרך מחסום סוסיה. תמורת חלקו בקשר קיבל הנאשם סכום של 400 ₪.",רקע 
"ת""פ 8283-09","בהתאם לאישום התשיעי, וליד נסע לחברון ברכבו ורכש מאדם בשם עאהד אקדח מסוג סטאר 9 מ""מ תמורת 6000 ₪, אותו הסתיר במנוע הרכב וחזר לערוער. לאחר זמן, בדק וליד את האקדח והתברר כי האקדח אינו תקין. וליד פנה לנאשם והציע לו לקשור עימו קשר, לנסוע לחברון ולמכור את האקדח שם. הנאשם הסכים והביא אקדח נוסף. במסגרת הקשר, נסעו וליד והנאשם לחברון כשהאקדחים מוסתרים ברכב, שם מכרו את האקדחים לאבו ג'יהאד בסך 7,000 ₪. בפגישה הציע אבו ג'יהאד לנאשם ולוליד לרכוש שני אקדחים ""בלגיים"", והלך יחד עימם לבחון את האקדחים שנמצאים אצל אחר ובסופו של דבר לא יצאה העסקה לפועל.",רקע 
"ת""פ 8283-09","בהתאם לאישום העשירי, במהלך חודש אוקטובר 2007, קשר קשר עם ע'סאן פאיז אבו גאמע תושב ערוער לבצע עימו עסקת מכירה של רוס""ר קלאצ'ניקוב הנמצא ברשותו של ע'סאן. במסגרת הקשר ולשם קידומו, נפגש הנאשם עם מאהר והציע לו לרכוש ממנו את הרובה. מאהר הסכים. למחרת, פנה הנאשם לע'סאן והודיע לו כי מצא רוכש לרובה. במסגרת הקשר, ארגן הנאשם פגישה בערוער, בה נכחו הנאשם, מאהר וע'סאן שם מכר ע'סאן למאהר את הרובה תמורת 10,500 ₪. הנאשם קיבל תמורה של 500 ₪ עבור חלקו בעסקה.",רקע 
"ת""פ 8283-09","בהתאם לאישום ה-11, במהלך חודש אוקטובר 2007, פנה מחמד אלצאנע, תושב לקיה, לנאשם והציע לו לרכוש ממנו רובה מסוג תבור אוטומטי. הנאשם יצר קשר טלפוני עם סאמר ע'ית, אחיו של מאהר, והציע לו לרכוש את התבור. סאמר ביקש מהנאשם כי יבדוק את עלות הנשק. במסגרת זו, פנה הנאשם לאלצאנע וביקש לברר מחיר הנשק. אלצאנע השיב לנאשם כי בדק עם הבחור שהחזיק הנשק והתברר כי בסופו של דבר אין בידיו נשק למכירה.",רקע 
"ת""פ 8283-09","בהתאם לאישום ה-12, סמוך לשנים 2006-2007, פנה מאהר לנאשם ולעלי אבו ג'ודה, גיסו של הנאשם, והציע להם לקשור עימו קשר ולרכוש עבורו רובה מסוג M-16 והם הסכימו. הנאשם ועלי חיפשו במשך מספר חודשים רובה עבור מאהר אולם לא מצאו נשק למכירה. סמוך לאחר הנסיעה נסעו הנאשם ועלי לרהט, לביתו של סאלח בחאבצה, שם הראה להם סאלח רובה ומחסנית ודרש תמורתו תשלום של 28,000 ₪. הנאשם ועלי רכשו את הרובה ולאחר מכן פנה עלי למאהר וסוכם כי ימכרו למאהר את הרובה תמורת תשלום של 35,000 ₪. הנאשם ועלי דאגו להעביר את הרובה לחברון למאהר, באמצעות אחר, לאחר שקיבלו ממאהר חלק מהכסף, נסעו להיפגש איתו בחברון, שם שילם להם מאהר 35,000 ₪ תמורת הרובה והמחסנית. ",רקע 
"ת""פ 8283-09","בהתאם לאישום ה-13, הנאשם הגיע לביתו של עלי בכסייפה והציע לו לרכוש ממנו שני אקדחים, האחד מכונה ""אקדח 14"" והשני ""אקדח 16"" צכי, או למכור אותם לאחר. עלי סרב והעסקה לא יצאה לפועל. הנאשם, קודם לכן, בסמוך לשנת 2004, הגיע לביתו של עלי בכסייפה וביקש מעלי שינהג ברכבו של הנאשם לחברון ויסיע אותו, עלי הסכים והם נסעו, כשהנאשם נושא שני אקדחים. כשהגיעו לחברון, התקשר הנאשם לאדם ממשפחת אלג'עברי, מסר לו את האקדחים, שלא היו תקינים, וכעבור מחצית השעה, שבו למקום ולקחו את האקדחים לאחר התיקון וחזרו לישראל. מספר ימים לאחר מכן מכר הנאשם את האקדחים לאחר.",רקע 
"ת""פ 8283-09","בהתאם לאישום ה-14 , בתחילת 2007 קשרו הנאשם ועלי, לרכוש נשק עבור עלי. הנאשם הודיע לעלי כי מצא עבורו נשק בחברון והנאשם ועלי נסעו יחד לחברון ברכבו של הנאשם. הנאשם ועלי נפגשו עם אבו ג'יהאד בחברון, שם הציג הנאשם לעלי רובה מסוג M-16 בצבע ירוק ועלי רכש את הרובה במחיר של 8000 דינר ירדני (כ-40,000 ₪), מסר הכסף לנאשם והם חזרו לכסייפה כשהנשק מוסתר ברכב. את אותו נשק. בהמשך לאחר שהתברר שהתברר לעלי שהנשק מקולקל, הציע הנאשם למאהר לרכוש ממנו את אותו רובה והוא הועבר לחברון לאחר שנצבע בצבע שחור למנוע זיהויו ושם נמכר בסך 48,000 ₪. מספר ימים לאחר מכן, הודיע מאהר כי הרובה אינו תקין ועלי החזיר למאהר של כ-5000 ₪ כפיצוי.",רקע 
"ת""פ 8283-09","בהתאם לאישום ה-15 , פנה הנאשם לעלי והגיע לביתו כשהוא נושא נשק מאולתר מסוג קרלו, והציע לעלי לקשור עימו קשר לסחר בנשק ולהסיעו לחברון. הנאשם ועלי פנו לקרוב משפחתו של עלי וביקשו שיסיעם לחברון מבלי לגלות לו כי ברכב ייקחו עימם נשק ונסעו עימו יחד לחברון, כשהנשק מוסתר במושב האחורי של הרכב. בחברון נפגשו הנאשם ועלי עם מאהר, שם מכר הנאשם למאהר את הנשק וחזרו לישראל. הנאשם שילם לנהג 300 ₪ תמורת ההסעה.",רקע 
"ת""פ 8283-09","בהתאם לאישום ה-16, בשנת 2006 פנה הנאשם לעלי והציע לו להצטרף לקשר לרכוש נשק בחברון. הנאשם ועלי נסעו לחברון, למוסך של אדם בשם חליל ואז הנאשם רכש מחליל רובה מסוג עוזי, אותו הסתיר ברכבו. מאוחר יותר מכר הנאשם את הרובה לאדם ממשפחת אבו עראר.",רקע 
"ת""פ 8283-09","בהתאם לאישום ה-17 ,סמוך לתחילת שנת 2008, בערוער, פנה וליד לנאשם וביקש ממנו להשיג לו אקדח. הנאשם הסכים והשניים קשרו קשר לרכוש אקדח. הנאשם הודיע לוליד כי ברצונו לרכוש אקדח מאדם בלקיה, ווליד נסע עם הנאשם ושם נפגשו השניים עם אלצאנע, אשר הציג לנאשם אקדח למכירה. הנאשם הציע את האקדח למכירה לתושב ערוער שסירב לקנותו. בסופו של דבר, שכנע הנאשם את וליד שהסכים לרכוש את האקדח ושילם תמורתו 5,000 ₪, אף כי ידע שהוא מקולקל. כשבועיים לאחר מכן קשרו הנאשם ווליד קשר ומכרו את האקדח לאבו גיהאד מחברון תמורת 9,000 ₪. כחודש לאחר מכן הנאשם ווליד נסעו ללקיה, שם רכש וליד אקדח מסוג שאינו ידוע בקוטר 9 מ""מ בתמורה ל-5000 ₪, שאותו מכר הנאשם לאחר תמורת 7000 ₪.",רקע 
"ת""פ 8283-09","בהתאם לאישום ה-18,  בשנת 2008 הנאשם קשר קשר עם סלימאן אבו ג'ודה לסחור באביזר של נשק – משקפת לילה צבאית. הנאשם קיבל המשקפת מסלימאן ומכר בסך 500 דינר ירדני. מתוכם השאיר לעצמו סכום של 100 דינר ואת היתר העביר לסלימאן.",רקע 
"ת""פ 8283-09","הנאשם נפגש עם חליל אלדלאם, שהציע לו אקדח, אך הנאשם סירב כי האקדח לא היה תקין. לאחר מכן נפגש עם  נאיף אבו מערוף ורכש ממנו אקדח מסוג ברטה בסך של 12,000 ₪ והסתיר אותו במחבוא מחוץ לביתו. בהמשך פנה להאני אבו מערוף והציע לו לקשור עימו קשר ולמצוא רוכש לאקדח, האני הסכים ולאחר יומיים כשנמצא רוכש לאקדח, הנאשם מסר להאני את האקדח וקיבל תמורתו 14,000 ₪.",רקע 
"ת""פ 8283-09","בסך הכל הורשע הנאשם ב-24 עבירות של סחר בנשק בניגוד לסעיף 144(ב2) לחוק העונשין; 24 עבירות של רכישה והחזקת נשק בניגוד לסעיף 144(א) לחוק הנ""ל; 14 עבירות של נשיאת והובלת נשק בניגוד לסעיף 144(ב) לחוק ; שתי עבירות של ניסיון לרכישת והחזקת נשק בניגוד לסעיף 144(א) בצירוף סעיף 25 לחוק ; שלוש עבירות של ניסיון לביצוע עסקה בנשק; ו-22 עבירות של קשירת קשר לביצוע פשע בניגוד לסעיף 499(א)(1) לחוק.",רקע 
"ת""פ 8283-09","ב""כ המאשימה טען כי יש להחמיר עם הנאשם ועתר להטיל עליו עונש מאסר ממושך ומרתיע, קנס כספי משמעותי או מאסר משמעותי תחתיו וכן פסילת רישיון הנהיגה של הנאשם למספר שנים. הוא הדגיש כי אין מדובר בענייננו על מעידה חד פעמית, אלא הנאשם הוא סוחר נשק, אשר ביצע עבירות מרובות במשך 10 שנים תמורת בצע כסף, כאשר על כך מתווספת חומרת איכות כלי הנשק בהם סחר. עוד הוסיף, כי חלק נכבד מכלי הנשק הגיע לידיהם של סוחרי נשק ברשות הפלסטינאית ויתכן שסיימו דרכם בידיהם של גורמים שביקשו לפגע באזרחי וחיילי המדינה. זאת ועוד, חלק מכלי הנשק אף יובא על ידי הנאשם משטחי הרשות הפלסטינאית לשטחי ישראל ונמכר בתוך ישראל וללא ספק שימש לפעילות בלתי חוקית ולביצוע עבירות אלימות חמורות. עוד ציין כי מפסיקת בתי המשפט בעניין עבירות בנשק עולה כי הצורך להילחם בתופעת הסחר בסמים מחייב נקיטת מדיניות מחמירה, תוך שהפנה למקרים אחרים בהם נפסקו עונשים של 8-10 שנות מאסר בגין עבירות בודדות, בנסיבות חמורות הרבה פחות ומכאן יש לגזור על הנאשם עונש חמור הרבה יותר.",טיעוני הצדדים
"ת""פ 8283-09","הוא הטעים כי הנאשם הוא הנאשם העיקרי במסגרת פרשיית נשק גדולה יותר שנחשפה ובגינה הוגשו מספר כתבי אישום לבית המשפט המחוזי כאן, כאשר נאשם אחר אשר הורשע בעסקה אחת בלבד של סחר נדון לשנתיים מאסר בפועל במצטבר למאסר שריצה, מאסר מותנה וקנס בסך 15,000 ₪. באשר לשותפו של הנאשם, אשר הודה בשמונה אישומים של סחר בנשק  טרם נגזר דינו אך במסגרת ההסדר כי המאשימה עתרה ל-9 שנות מאסר, כאשר מעשיו של הנאשם כאן חמורים הרבה יותר, בשל מספר האישומים ובשל העובדה כי התמשכו על פני זמן ארוך.",טיעוני הצדדים
"ת""פ 8283-09","באשר לקנס ציין כי נוכח העובדה שהרקע למעשיו של הנאשם הינו כלכלי, יש חשיבות רבה בהשתת קנס משמעותי או חלף מאסר ממושך תחתיו, למרות מצבו הכלכלי הקשה של הנאשם, על מנת למנוע חזרה על מעשיו וכן כדי להרתיע אחרים המבקשים לסחור בנשק.",טיעוני הצדדים
"ת""פ 8283-09","ב""כ הנאשם מנגד טען כי אין למצות את הדין עם הנאשם וביקש להטיל עליו מאסר של 5 - 6 שנים, ללא קנס כספי, אותו לא יוכל הנאשם ממילא לשלם. בטיעוניו חזר והדגיש כי הנאשם הוא זה שחשף, מרצונו ומיוזמתו, את כל פרטי הפרשה בפני שירות הביטחון לאחר שנעצר ולמעשה אפשר בכך את הבאתם של יתר המעורבים לדין. בכך יש לראות נסיבה מקלה ונימוק שלא להחמיר עימו. עוד הוסיף כי הנאשם לא ביקש כל טובת הנאה בתמורה לעזרתו, התעמת עם המעורבים האחרים ככל שהכחישו את דבריו והכל תוך ידיעה כי ייאלץ לתת את הדין בעצמו בסופו של יום. הנאשם אף הביע חרטה על מעשיו ושיתף פעולה לאורך כל הדרך, ראשית עם השב""כ ולאחר מכן עם המשטרה, מיוזמתו ומתוך רצון לנקות את ליבו ומצפונו.",טיעוני הצדדים
"ת""פ 8283-09","ב""כ הנאשם הפנה לפסיקה ממנה עולה לטענתו כי במקרים חמורים יותר נגזרו 6-9 שנות מאסר, כאשר בחלק מאותם מקרים מדובר היה על נשק, תחמושת ואמצעי לחימה רבים יותר מאשר בענייננו. באשר לעבירות עצמן ציין כי עבירות הסחר שביצע הנאשם היו אמנם לא מועטות, אך עם זאת אין מדובר בסחר מאסיבי, אלא בעבירה או שתיים כל שנה. הוא ציין כי ברור שמגיע לנאשם עונש מאסר לא קצר, אך עדיין ביקש להתחשב בכל הנסיבות לקולא.",טיעוני הצדדים
"ת""פ 8283-09","עוד הוסיף, כי יש לזקוף לטובת הנאשם את העובדה כי מדובר באדם נורמטיבי שתפקד באופן תקין כל השנים והוא ללא עבר פלילי, למעט עבירה אחת.",טיעוני הצדדים
"ת""פ 8283-09","באשר לקנס, טען כי אין להשית על הנאשם קנס כלשהו, שכן נוכח מצבו הכלכלי הקשה לא יוכל לשלמו ומכאן בהכרח יתווסף עונש זה לתקופת מאסרו.",טיעוני הצדדים
"ת""פ 8283-09","במסגרת הטיעונים לעונש נשמעו שלושה עדים מטעם הנאשם: מר עלי אבו ג'ויעד, שהיה סגן ראש המועצה בערערה העיד כי הכיר את הנאשם במסגרת עבודתו, שכן הנאשם היה מגיע למועצה לפרוע חובות שונים של אביו. משפחתו של הנאשם נמצאת במצב כלכלי קשה, גם לאור העובדה שאחד מאחיו הינו מוגבל ואחותו נכה והנאשם ניסה לפרוע חובות משפחתו ודאג לפרנסתם; מר נאיף אבו ערר, כיום איש עסקים ובעבר ראש מועצת ערערה, שכן של הנאשם אשר מכיר אותו זמן רב, העיד כי הנאשם דאג לשלם חובות אביו וציין כי מדובר באדם חיובי; ומר עאבד מוחמד אבו סעלוק, בן דודו של הנאשם, העובד במועצת ערערה ומתגורר בשכנות לנאשם ומכירו מיום היוולדו. הוא סיפר על מצבה הקשה של המשפחה, הן אחיו והוריו של הנאשם והן אשתו וילדיו, המצויים במצב כלכלי קשה ונתמכים על ידי השירותי הרווחה, בעוד הנאשם נושא בעול כלכלת המשפחה ואף משלם חובות של אביו. הוא הדגיש כי הנאשם הינו אדם חיובי המנסה לעזור לאחרים.",טיעוני הצדדים
"ת""פ 8283-09","הנאשם, במסגרת המילה האחרונה, הביע צער וחרטה וביקש סליחה על מעשיו, ועתר לרחמי בית המשפט.",טיעוני הצדדים
