verdict,text,part
"תפ (ק""ג) 1477∕02","כנגד הנאשם הוגש כתב אישום המייחס לו, כי ביום 5/8/02 החזיק בביתו שבמושב שדה משה כלי נשק רבים.",גזר דין
"תפ (ק""ג) 1477∕02","כתב האישום מפרט רובים מסוגים שונים וכן  מאות כדורים המתאימים לשימוש כלי הנשק האמורים, וכל זאת מבלי שהיה בידיו היתר להחזקה כאמור.",גזר דין
"תפ (ק""ג) 1477∕02","5129371עוד מייחס כתב האישום לנאשם, החזקה של סם מסוכן מסוג קנאבוס במשקל של כ- 70.80 גרם נטו, לשימוש עצמי, מבלי שהיה בידיו היתר על פי דין, וכן כי במועד הנקוב לעיל גידל 2 שתילי סם מסוג קנאבוס במשקל של 250 גרם נטו, מבלי שהיה בידיו היתר כדין. נ",גזר דין
"תפ (ק""ג) 1477∕02",הנאשם חסך מזמנו של בית המשפט והודה בהזדמנות הראשונה.ב,גזר דין
"תפ (ק""ג) 1477∕02","לפיכך, הורשע בעבירה של החזקת נשק לפי סעיף 144 (א) רישא לחוק העונשין התשל""ז - 1977 ועבירה  של ייצור, הכנה והפקה של סמים מסוכנים לפי סעיף 6 לפקודת הסמים המסוכנים התשל""ג - 1973, וכן בעבירה של החזקת סם לצריכה עצמית לפי סעיף 7 (א (ג) סיפא לפקודת הסמים המסוכנים התשל""ג - 1973. ו",גזר דין
"תפ (ק""ג) 1477∕02","הצדדים הציגו בפני הסדר טיעון לפיו תסתפק התביעה בעונש של 3 חודשי מאסר, אשר ירוצו במסגרת עבודות שירות במידה וימצא מתאים לכך, וכן מאסר על תנאי על העבירות בהן הורשע. נ",גזר דין
"תפ (ק""ג) 1477∕02","הצדדים טענו ארוכות בתמיכה להסדר הטיעון הנ""ל ואת עיקר הדברים אפרט להלן:",גזר דין
"תפ (ק""ג) 1477∕02","לדברי הסניגור, המדובר באדם נורמטיבי, בחור צעיר אשר שירת שירות צבאי סדיר בצה""ל ונפצע בגבו במהלך תקופת שירותו בלבנון. ב",גזר דין
"תפ (ק""ג) 1477∕02","הנאשם נזקק לטיפול רפואי ממושך וזכה לתמיכה והכרה הן מצד גורמים צבאיים והן מצד גורמים אזרחיים, כמפורט במסמכים שהוצגו בפני. ו",גזר דין
"תפ (ק""ג) 1477∕02","הנאשם עד לאירוע נשוא כתב האישום, עבד באופן סדיר למחייתו ואף עמד למסד את חייו ולהנשא לבחירת ליבו. נ",גזר דין
"תפ (ק""ג) 1477∕02","לדברי הסניגור, כלי הנשק הרבים שנמצאו בביתו,  היוו אוסף של כלי נשק, אשר במרביתו היה כחלק מתחביב של אביו של הנאשם. ב",גזר דין
"תפ (ק""ג) 1477∕02","לדבריו, העובדות אשר הביאו להגשת כתב אישום זה נוגעות להחזקת הסמים והחיפוש אשר נערך בביתו של הנאשם בנושא הסמים, הוביל לחשיפת כלי הנשק האמורים. ו",גזר דין
"תפ (ק""ג) 1477∕02","אין כל טענה, כי הנאשם עשה שימוש בכלי הנשק לצרכים פליליים או לצרכי אלימות כשלהם ובפועל ניתן לומר, כי ההחזקה האמורה הייתה בתום לב ללא כל כוונה פלילית. נ",גזר דין
"תפ (ק""ג) 1477∕02","לאור כל האמור לעיל, ובהעדר הרשעות קודמות לנאשם, סבורתני כי עסקת הטיעון אליה הגיעו הצדדים יש בה כדי לשקף נכונה את העונש הראוי, בנסיבות העניין. ב",גזר דין
"תפ (ק""ג) 1477∕02","אשר על כן, אני מאשרת את הסדר הטיעון ומטילה על הנאשם את העונשים הבאים:",גזר דין
"תפ (ק""ג) 1477∕02",מאסר בפועל למשך  3    חודשים בניכוי 11 ימים אותם שהה במעצר. ו,גזר דין
"תפ (ק""ג) 1477∕02",אני קובעת כי המאסר ירוצה בדרך של עבודות שירות במקום ובזמן עליו יורה הממונה על עבודות שירות והכל בהתאם לחוות דעתו שהתקבלה לתיק בית המשפט היום. נ,גזר דין
"תפ (ק""ג) 1477∕02","מאסר על תנאי למשך   4     חודשים, והתנאי שהנאשם לא יעבור כל עבירה בה הורשע בתיק זה תוך  3 שנים מהיום. ב",גזר דין
"תפ (ק""ג) 1477∕02","כלי הנשק כמפורט בסעיף 1 א' ו- 1 ד' לכתב האישום, שנתפסו - יוחזרו לאדם אחר מטעם הנאשם בכפוף להצגת רישיון לנשק בר תוקף. ו",גזר דין
"תפ (ק""ג) 1477∕02","לא יידרשו כלי הנשק הנ""ל, בתוך שישה חודשים מהיום, יחולט הנשק לטובת המדינה. נ",גזר דין
"תפ (ק""ג) 1477∕02","שאר כלי הנשק אשר נתפסו - יחולטו לטובת המדינה, שכן מדובר בנשק שלל. ב",גזר דין
"תפ (ק""ג) 1477∕02",זכות ערעור תוך 45 יום מהיום.ו,הסמים יושמדו. 
"תפ (ק""ג) 1477∕02","ניתן היום א' בחשון, תשס""ג (7 באוקטובר 2002) במעמד הצדדים. נ",הסמים יושמדו. 
"תפ (ק""ג) 1477∕02",001477/02פ  140 שרה שבו.,סגנית הנשיא
"תפ (ק""ג) 1477∕02",נוסח מסמך זה כפוף לשינויי ניסוח ועריכה,סגנית הנשיא
