verdict,text,part
"ת""פ 8047-09",          נ         ג         ד,מדינת ישראל
"ת""פ 8047-09",          נ         ג         ד,מדינת ישראל
"ת""פ 8047-09",          נ         ג         ד,מדינת ישראל
"ת""פ 8047-09","חוק העונשין, תשל""ז-1977: סע'  37, 38, 144(ב), 192, 413",חקיקה שאוזכרה: 
"ת""פ 8047-09","חוק סדר הדין הפלילי [נוסח משולב], תשמ""ב-1982: סע'  158, 190",חקיקה שאוזכרה: 
"ת""פ 8047-09","פקודת הסמים המסוכנים [נוסח חדש], תשל""ג-1973",חקיקה שאוזכרה: 
"ת""פ 8047-09","הנאשם הורשע, לאחר ניהול הליך הוכחות בשלוש עבירות: נשיאת נשק, לפי סעיף 144(ב) לחוק העונשין, התשל""ז-1977 (להלן : ""החוק""); איומים, לפי סעיף 192 לחוק; והחזקת רכוש חשוד כגנוב, לפי סעיף 413 לחוק.",גזר דין
"ת""פ 8047-09","יצוין, כי לאחר סיום פרשת התביעה הגיש הנאשם בקשה שלא להשיב לאשמה, לפי סעיף 158 לחוק סדר הדין הפלילי [נוסח משולב], התשמ""ב-1982 (להלן: ""החסד""פ""), אשר נדחתה כאמור בהחלטתיּ מיום 8/7/2010.",גזר דין
"ת""פ 8047-09","בכתב-האישום צוין, כי עובר ליום 2/12/2006 שׂם הנאשם ידו על רימון רסס צה""לי, אשר נגנב מכוחות הביטחון. ביום 2/12/2006 הגיע הנאשם לדירה מס' 44 ברח' הציונות 11 באשדוד. בדירה מתגוררת משפחת ביטון. הנאשם הדביק את הרימון באמצעות סרט סלוטייפ דביק לקרטון, ואת הקרטון הדביק לדלת הדירה, מתחת לגובה העינית ומעל גובה הידית. לנִצרת הרימון נקשר חוט, וזאת בכוונה לאיים על דיירי הדירה.",כתב-האישום והכרעת-הדין בקצירת האומר
"ת""פ 8047-09","מעשיו של הנאשם הופרעו על-ידי רעות ביטון המתגוררת בדירה. רעות, אשר שמעה רעשים מכיווּן דלת הדירה, פתחה אותה, ואז נמלט הנאשם מהמקום, כשהוא מותיר את הרימון מודבק לדלת הדירה.",כתב-האישום והכרעת-הדין בקצירת האומר
"ת""פ 8047-09","הראיות כנגד הנאשם הינן ראיות פורֶנזיוֹת. ביֶתר פירוט, מדובר בממצאי D.N.A. שהופקו מארבעה חלקים נפרדים של סרט הסלוטייפ, מחתיכת כפפה חד-פעמית ומשׂערה, שנמצאו בזירה.",כתב-האישום והכרעת-הדין בקצירת האומר
"ת""פ 8047-09","בהכרעת-הדין נקבע כי לא נפל כל פגם בשרשרת הראיות ובדרך איסופן, החל מהורדת לוח הקרטון עם הרימון המודבק מדלת הדירה, המשך בהעברת המוצג לגורמים המתאימים וכלה בבחינתו במעבדות השונות במטה הארצי. עוד נקבע, כי לא נפל כל פגם באופן הפקת הממצאים המדעיים או בתיאוריות המדעיות עליהן בוססו מסקנות הבודקים.",כתב-האישום והכרעת-הדין בקצירת האומר
