verdict,text,part
"תו""ב 52156-05-10","תו""ב 52156-05-10 ועדנ מקומית לתכנון ובניה עמק לוד נ' א. סלע מיכון בע""מ ואח'",בית משפט השלום ברמלה
"תו""ב 52156-05-10","המאשימה - ועדה מקומית לתכנון ובניה עמק לוד
באמצעות  עו""ד אורית אור",בעניין:
"תו""ב 52156-05-10","חוק התכנון והבניה, תשכ""ה-1965: סע'  145(א)(3), 204, 204(א), (ג), 208, 208(א), 253",חקיקה שאוזכרה: 
"תו""ב 52156-05-10","תקנות התכנון והבניה (עבודה ושימוש הטעונים היתר), תשכ""ז-1967: סע'  1(1)",חקיקה שאוזכרה: 
"תו""ב 52156-05-10","חוק העונשין, תשל""ז-1977: סע'  40ג(א), 40ח, 40ט(א)(3), (4), 61(ג), 63(א), 40יא.1., 40יא.2., 40יא.3, 40יא(4), 40יא(5), 40יא(6)",חקיקה שאוזכרה: 
"תו""ב 52156-05-10","נאשמת 1 היא חברה ונאשם 2 משמש כמנהלה. שני הנאשמים הורשעו על פי הודאתם בביצוע עבירה של שימוש חורג במקרקעין הטעון היתר לפי סעיפים 145(א)(3), 204(א), 208 ו-253 לחוק התכנון והבניה התשכ""ה - 1965 יחד עם  תקנה 1(1) לתקנות התכנון והבניה (עבודה ושימוש הטעונים היתר) התשכ""ז - 1967. על פי עובדות כתב האישום, ביום 21.3.10 במקרקעין הידועים כמגרש/משק 16, חלקה 9 בגוש 6819 ביישוב חמד, אשר בתחום המועצה האזורית עמק לוד, הנאשמים ביצעו ללא היתר שימוש במבנה שנבנה ללא היתר בשטח של כ-300 מ""ר למטרת אחסנה מסחרית ומשרדים. התוכנית החלה על המקרקעין היא גז/7/386 ו-מש""מ 60 והשימוש שנעשה על ידי הנאשמים או מי מהם הינו שימוש חורג ללא היתר. נאשמת 1 שכרה את המבנה והיה מוטל עליה להוציא היתר כדין לשימושים הנ""ל. נאשם 2 הורשע בעבירה שיוחסה לו בהיותו מנהל פעיל של נאשמת 1. לא היתה הסכמה בין הצדדים לעניין העונש.",ג ז ר – ד י ן
"תו""ב 52156-05-10","בא כוח המאשימה עמדה על החומרה בביצוען של עבירות של שימוש במקרקעין בסטיה מתוכנית או מהיתר וכן הפנתה לפסקי דין שניתנו על ידי בתי משפט השלום בעבירות דומות כאשר היקף השטח שבו נעשה שימוש בניגוד לתוכנית או בסטיה מהיתר, דומה לשטח שבו",ג ז ר – ד י ן
"תו""ב 52156-05-10",השתמשו הנאשמים. בנוסף הבהירה כי לא נמצאו פסקי דין של בית משפט העליון שיכולים,ג ז ר – ד י ן
"תו""ב 52156-05-10","להצביע על מדיניות הענישה הנוהגת והמחייבת בעת שמדובר בעבירה דומה עם היקף שימוש של כ-300 מ""ר.",ג ז ר – ד י ן
"תו""ב 52156-05-10","בא כוח הנאשם טען כי הנאשם 2 סגר את העסק שאותו הפעיל במסגרת הנאשמת 1 ובמשך כחצי שנה לא עבד כלל וכי כיום הינו עובד כשכיר בבית דפוס ומשתכר כ-6800₪ לחודש (נ/3). הנאשם גרוש ומשלם מזונות והוגש לעיוני העתק הסדר הפשרה עם גרושתו ואשר קיבל תוקף של פסק דין על ידי בית המשפט לענייני משפחה בראשון לציון (נ/4). כמו כן, הוגשו מסמכים רפואיים בעניינו של הנאשם (נ/1 ו-נ/2). בא כוח הנאשם לא הצביע על מתחם העונש ההולם לעבירה שבוצעה ע""י הנאשם, וזאת כמתחייב על פי תיקון 113 לחוק העונשין תשל""ז –1977.",ג ז ר – ד י ן
