verdict,text,part
"תו""ב 16561-09-10","על פי הודיית הנאשם הנני מרשיעו בעבירות של ביצוע שימוש חורג במקרקעין הטעון היתר, לפי סעיפים 145(א)(3), 204(א), 208 לחוק התכנון והבנייה התשכ""ה 1965. וכן תקנה 1(1) לתקנות התכנון והבנייה (עבודה ושימוש הטעונים היתר) התשכ""ז 1967. וכן בעבירה של אי קיום צו בית משפט לפי סעיף 210 לחוק התכנון והבנייה התשכ""ה 1965.",הכרעת דין
"תו""ב 16561-09-10","ניתנה והודעה היום כ""ז ניסן תשע""א, 01/05/2011 במעמד הנוכחים. ",<#5#>
"תו""ב 16561-09-10",הנאשם הורשע על פי הודייתו בעבירות המפורטות בכתב האישום. הצדדים הגיעו להסכמה לגבי כלל רכיבי הענישה. ההסדר הינו סביר ובכוונתי לכבדו.,גזר דין
"תו""ב 16561-09-10",לפיכך הנני משית על הנאשם את העונשים הבאים:,גזר דין
"תו""ב 16561-09-10","הנאשם ישלם קנס בסך של 40,000 ש""ח, או 80 ימי מאסר תמורתו. הקנס ישולם ב-10 תשלומים חודשיים, שווים ורצופים כאשר הראשון שבהם ישולם עד 01.06.11 ויתרת התשלומים בראשון בכל חודש לאחריו. היה ואחד התשלומים לא ישולם במועד אזי יעמוד מלוא סכום הקנס לפירעון מידי.",גזר דין
"תו""ב 16561-09-10","הנאשם יחתום על התחייבות כספית בסך של 40,000 ש""ח להימנע במשך 3 שנים מהיום מביצוע עבירות לפי חוק התכנון והבנייה התשכ""ה 1965 והתקנות שלפיו. ההתחייבות הכספית תיחתם עוד היום במזכירות בית המשפט. היה ולא תיחתם ההתחייבות אזי ייאסר הנאשם למשך 80 ימים.",גזר דין
"תו""ב 16561-09-10",3 חודשי מאסר על תנאי והתנאי הוא שלמשך שנה מהיום לא יבצע עבירה כמו העבירות בהן הורשע.,גזר דין
"תו""ב 16561-09-10","הנני מאריך בזאת את צו השימוש וההריסה שניתן בתיק עמ""ק 60714-01 של בית משפט השלום ברמלה מיום 06.02.03 עד ליום 01.08.11 וזאת בהתייחס למבנה B כפי שהוא מוגדר בסעיף 1.2 לאישום הראשון לכתב האישום הנוכחי.",גזר דין
"תו""ב 16561-09-10",זכות ערעור תוך 45 יום.,גזר דין
"תו""ב 16561-09-10","ניתנה והודעה היום כ""ז ניסן תשע""א, 01/05/2011 במעמד הנוכחים.   ",<#6#>
"תו""ב 16561-09-10",הישאם אבו שחאדה 54678313,5129371
"תו""ב 16561-09-10",נוסח מסמך זה כפוף לשינויי ניסוח ועריכה,"הישאם אבו שחאדה, שופט"
"תו""ב 16561-09-10","בעניין עריכה ושינויים במסמכי פסיקה, חקיקה ועוד באתר נבו – הקש כאן","הישאם אבו שחאדה, שופט"
