verdict,text,part
"תו""ח 47620-07-10","חוק העונשין, תשל""ז-1977: סע'  40א, 40ב, 40ג(א), 40ד, 40ח, 40ט(א)(1), -(2), 40ט(א)(3), 4), 40י(ג), 61(ג), 63(א), 40יא, 40יג(ב), (ג)",חקיקה שאוזכרה: 
"תו""ח 47620-07-10","חוק התכנון והבניה, תשכ""ה-1965: סע'  7(ב), 145(א)(2), 145(א)(3), 146, 148, 204, 204(ב), -(ג), 205, 208, 219, 219(א)(1), 219(ג)",חקיקה שאוזכרה: 
"תו""ח 47620-07-10",מיני-רציו:,חקיקה שאוזכרה: 
"תו""ח 47620-07-10","* בית המשפט עמד על המתודולוגיה בקביעת העונש בעבירות של בניה שלא כדין ושימוש חורג שלא כדין, וזאת תוך עשיית השוואה בין המתודולוגיה של גזירת הדין בדין האנגלי והמתודולוגיה בגזירת הדין על פי תיקון 113 לחוק העונשין. נפסק, כי בעבירות של בניה שלא כדין ושימוש חורג שלא כדין, ישנן שלוש דרגות של אשם (גבוהה, בינונית ונמוכה) וחמש קטגוריות של נזק. כל אחת מדרגות האשם יכולה ""להצטלב"" עם כל אחת מקטגוריות הנזק, ובכל נקודת ""הצטלבות"" יהיה מתחם עונש הולם שונה.",חקיקה שאוזכרה: 
"תו""ח 47620-07-10",* תכנון ובנייה – ענישה – בנייה ושימוש ללא היתר,חקיקה שאוזכרה: 
"תו""ח 47620-07-10",* תכנון ובנייה – ענישה – מדיניות ענישה,חקיקה שאוזכרה: 
"תו""ח 47620-07-10","כנגד שני הנאשמים, הוגש כתב אישום הכולל שני אישומים. הנאשמים כפרו בכתב האישום ועל כן נשמעו הראיות לגבי שני האישומים. באישום הראשון מיוחסת לנאשמים עבירה של ביצוע עבודה במקרקעין ללא היתר. באישום השני מיוחסת לנאשמים עבירה של ביצוע שימוש במקרקעין ללא היתר. בית המשפט הרשיע את הנאשמים בשני האישומים המיוחסים להם, ועתה הוא נדרש לגזור את דינם.",.
"תו""ח 47620-07-10",בית המשפט פסק כלהלן:,.
"תו""ח 47620-07-10","בעקבות תיקון 113 לחוק העונשין, מלאכת גזירת הדין מורכבת משלושה שלבים עיקריים.",.
"תו""ח 47620-07-10","בשלב הראשון, על בית משפט לקבוע את מתחם העונש ההולם. מתחם העונש ההולם הוא אמת מידה נורמטיבית המשכללת את הערך החברתי שנפגע כתוצאה מהעבירה, מדיניות הענישה הנהוגה ביחס לעבירה זו ונסיבות ביצועה, לרבות מידת אשמו של הנאשם.",.
"תו""ח 47620-07-10","בשלב השני, לאחר שנקבע מתחם העונש ההולם, על בית המשפט לבחון אם יש מקום לחרוג ממתחם העונש ההולם, בין לקולא ובין לחומרא. אם בית משפט יגיע למסקנה שאין מקום לחרוג ממתחם העונש ההולם אזי על בית משפט לעבור לשלב השלישי שבו יקבע את העונש המתאים בתוך מתחם העונש ההולם.",.
"תו""ח 47620-07-10","מתחם העונש ההולם יקבע בהתאם לעיקרון ההלימות כפי שהוגדר בסעיף 40ג(א) לחוק העונשין. על מנת ליישמו בית משפט יתחשב בשלושה אלה: ראשית, בערך החברתי שנפגע מביצוע העבירה ובמידת הפגיעה בו; שנית, בנסיבות הקשורות בביצוע העבירה ומידת אשמו של הנאשם; שלישית, במדיניות הענישה הנהוגה.",.
