verdict,text,part
תפ (רמ') 1943-08,<<                     > <מ.י. פרקליטות מחוז המרכז>>,ה<מאשימה>
תפ (רמ') 1943-08,<<                     > <מגדי אל באבא>>,ה<נאשמים>
תפ (רמ') 1943-08,"הנאשם הורשע על פי הודאתו בעבירה של החזקת נשק, עבירה לפי סעיף 144(א) רישא וסיפא לחוק העונשין, התשל""ז-1977.",גזר דין
תפ (רמ') 1943-08,"הנאשם הודה  בעובדות המיוחסות  לו  בכתב האישום בכך שביום  9.6.02, בשעות הבוקר, נגנב מביתו של מר שגב אקדח  CZ 9 מ""מ מס'  155481, ובשנת 1978 במועד שאינו ידוע למאשימה, נגנב מרכבו של מר יעקב אברהם אקדח CZ 7.65 מ""מ מספר 104563.",גזר דין
תפ (רמ') 1943-08,"הנאשם הודה בכך כי בתאריך  3.6.08 בשעה  13:30 או בסמוך לכך,  הוא החזיק בארון בגדים בביתו אקדח  עם מחסנית תואמת לאקדח   CZ 9 מ""מ,  ואקדח CZ  7.65 מ""מ ומחסנית תואמת, ואקדח סטאר 9 מ""מ. וכן החזיק תחמושת רבה מסוגים שונים, וקוטרים שונים, בין היתר כדורי קלצ'ניקוב, כדורי אקדח 9 מ""מ וכדורים  5.56 מ""מ.",גזר דין
תפ (רמ') 1943-08,"בטרם טענו הצדדים לעונש, ועל פי הסדר שנרקם בין הצדדים, נתבקש שרות המבחן להגיש תסקיר בעניינו של הנאשם.",גזר דין
תפ (רמ') 1943-08,"שרות המבחן בתסקירו ציין כי עסקינן בבחור בן 24, נשוי כשנה, אשתו בתחילת ההריון והנה סטודנטית בפקולטה לחקלאות ברחובות. הנאשם בעל השכלה תיכונית במגמת תקשורת.",גזר דין
תפ (רמ') 1943-08,"שרות המבחן ציין כי הנאשם עבד עובר למעצרו בקו חלוקה של מוצרי שטראוס וכיום עובד עם אביו במכולת, לאחר שפוטר מעבודתו בשטראוס  בעקבות הסתבכותו.",גזר דין
תפ (רמ') 1943-08,"שרות המבחן ציין כי הנאשם תופס את עצמו כאדם המנהל אורח חיים נורמטיבי, וחשוב לו לשמור על תפקוד אישי ומשפחתי חיובי, כמו גם הוא מבוהל ומובך לנוכח התנהגותו הנדונה אותה תפס כחריגה ללא הפעלת שיקול דעת תקין.",גזר דין
תפ (רמ') 1943-08,הנאשם ביטא לפני שרות המבחן צער. שרות המבחן התרשם כי הנאשם מסוגל להבין את הפסול שבהתנהגותו ולהפיק לקחים.,גזר דין
תפ (רמ') 1943-08,הנאשם טען כי על רקע מגוריו באזור בעייתי בו קיימת פעילות עבריינית הוא התנהג באופן אימפולסיבי ללא כוונה פלילית.,גזר דין
תפ (רמ') 1943-08,שרות המבחן התרשם מקיומם של פערים בין האופן בו תופס הנאשם את צדדיו האישיים ותפקודו לבין חלקו בארוע ויכולתו לתת הסברים ברורים להתנהגותו ומשמעותה.,גזר דין
