verdict,text,part
"תו""ב 36347-03-11",הנאשמים  הודו בכתב האישום  והורשעו בעבירות המפורטות בו. ,גזר דין
"תו""ב 36347-03-11",הצדדים הגיעו להסדר הכולל הסכמה למלוא רכיבי הענישה בתיק.,גזר דין
"תו""ב 36347-03-11",ההסדר הוא סביר ובכוונתי לכבדו.,גזר דין
"תו""ב 36347-03-11",לפיכך הנני משית על הנאשמות את העונשים הבאים:,גזר דין
"תו""ב 36347-03-11","נאשמת 1 תשלם קנס בסך 25,000 ₪ שישולם ב  10 תשלומים חודשייים שווים ורצופים 	כאשר הראשון שבהם ב 10.12.11 והיתרה ב 10 לכל חודש לאחריו. היה ואחד התשלומים 	לא ישולם במועד אזי יעמוד מלוא סכום הקנס לפרעון מיידי.",גזר דין
"תו""ב 36347-03-11","הנאשמת  1 תחתום על התחייבות כספית בסך של  20,000  ₪ להמנע במשך שנתיים 	מהיום 	מביצוע 	העבירה לפי חוק התכנון והבניה והתקנות שלפיו . ההתחייבות הכספית תחתם תוך 	7 ימים  במזכירות בית המשפט.",גזר דין
"תו""ב 36347-03-11","נאשם 2  ישלם קנס בסך  25,000 ₪, או 50 ימי מאסר תמורתו. הקנס ישולם ב  10 	תשלומים חודשייים שווים ורצופים כאשר הראשון שבהם ב 10.12.11 והיתרה ב 10 	לכל 	חודש לאחריו. היה ואחד התשלומים לא ישולם במועד אזי יעמוד מלוא סכום הקנס 	לפרעון מיידי.",גזר דין
"תו""ב 36347-03-11","הנאשם   2  יחתום על התחייבות כספית בסך של  20,000  ₪ להמנע במשך שנתיים 	מהיום מביצוע 	העבירה לפי חוק התכנון והבניה והתקנות שלפיו . ההתחייבות הכספית תחתם תוך 7 ימים 	במזכירות בית המשפט. היה ונאשם 2 לא יחתום יאסר למשך 40  ימים.",גזר דין
"תו""ב 36347-03-11",ניתן בזאת צו  איסור שימוש לשטחים המפורטים בכתב האישום .,גזר דין
"תו""ב 36347-03-11","הצו יכנס לתוקפו בתום 12 חודשים מהיום, אלא אם עד למועד זה יהיה בידי הנאשמים 	היתר בניה כדין המסדיר 	את העבירות נשוא כתב האישום.",גזר דין
"תו""ב 36347-03-11","הנאשמים יחתמו על התחייבות לשלם תשלומי חובה של היטלי השבחה לפי סעיף 218 לחוק 	תכנון והבניה תשכ""ה 1965, בגין השימושים במקרקעין נשוא כתב האישום וזאת כל עוד 	יבוצע השימוש בפועל.",גזר דין
"תו""ב 36347-03-11",	התחייבות זו תחתם במשרדי המאשימה תוך 7 ימים. ,גזר דין
"תו""ב 36347-03-11",זכות ערעור תוך 45 יום מהיום. ,גזר דין
"תו""ב 36347-03-11","ניתנה והודעה היום י""ג חשון תשע""ב, 10/11/2011 במעמד הנוכחים.   ",<#3#>
"תו""ב 36347-03-11",הישאם אבו שחאדה 54678313,5129371
"תו""ב 36347-03-11",הוקלד על ידי: מרב גולן,"הישאם אבו שחאדה, שופט"
"תו""ב 36347-03-11",נוסח מסמך זה כפוף לשינויי ניסוח ועריכה,"הישאם אבו שחאדה, שופט"
"תו""ב 36347-03-11","בעניין עריכה ושינויים במסמכי פסיקה, חקיקה ועוד באתר נבו – הקש כאן","הישאם אבו שחאדה, שופט"
