verdict,text,part
"תו""ב 45186-11-10",על פי הודיית הנאשמים בכתב האישום הנני מרשיעם בעבירות שכדלקמן:,הכרעת דין
"תו""ב 45186-11-10","שימוש במקרקעין ללא היתר, לפי סעיף 204(א) לחוק התכנון והבנייה, התשכ""ה- 1965.",הכרעת דין
"תו""ב 45186-11-10","תקנה 1(1) לתקנות התכנון והבנייה [עבודה ו שימוש הטעונים היתר] התשכ""ז- 1967.",הכרעת דין
"תו""ב 45186-11-10","ניתנה והודעה היום י""ח אייר תשע""א, 22/05/2011 במעמד הנוכחים. ",<#4#>
"תו""ב 45186-11-10",הנאשמים הורשעו על פי הודייתם בעבירות המפורטות בכתב האישום. ,גזר דין
"תו""ב 45186-11-10",הצדדים הגיעו ל הסכמה לעניין רכיבי הענישה. ,גזר דין
"תו""ב 45186-11-10",ההסדר הוא סביר ובכוונתי לכבדו. ,גזר דין
"תו""ב 45186-11-10",לפיכך הנני משית על הנאשמים את העונשים הבאים: ,גזר דין
"תו""ב 45186-11-10","הנאשמים ישלמו קנס בסך של 7,000 ₪, או 14 ימי מאסר תמורתו, שישולם ב- 5 תשלומים חודשיים, שווי ם ורצופים, הראשון שבהם עד ליום 01.07.11 . כל יתר התשלומים ישולמו בראשון בכל חודש לאחריו. היה ואחד התשלומים לא ישולם במועד אזי יעמוד מלוא סכום הקנס לפירעון מידי.",גזר דין
"תו""ב 45186-11-10","כל אחד מהנאשמים יחתום על התחייבות כספית בסך של 7,000 ₪, להימנע במשך שנתיים מהיום מביצוע עבירה לפי חוק התכנון והבנייה, התשכ""ה- 1965 והתקנות שלפיו. ההתחייבות תיחתם עוד היום במזכירות בית המשפט. היה ומי מהנאשמים לא יחתום על התחייבות אזי אותו נאשם ייאסר למשך 14 ימים.",גזר דין
"תו""ב 45186-11-10","ניתן בזאת צו הריסה לשטחים כמפורט בתשריט המצורף כנספח א' לכתב האישום. צו ההריסה ייכנס לתוקפו בתום 24 חודשים מהיום, אלא אם עד מועד זה יהיה בידי הנאשמים היתר בניה כדין המסדיר את העבירות נשוא כתב האישום. צו ההריסה יכול שיקויים בידי המאשימה, ככל שהנאשמים לא יקיימוהו במידה וייכנס לתוקפו. צו ההריסה יירשם בפנקסי המקרקעין.",גזר דין
"תו""ב 45186-11-10",זכות ערעור תוך 45 יום. ,גזר דין
"תו""ב 45186-11-10","ניתנה והודעה היום י""ח אייר תשע""א, 22/05/2011 במעמד הנוכחים.   ",<#6#>
"תו""ב 45186-11-10",הישאם אבו שחאדה 54678313,5129371
"תו""ב 45186-11-10",נוסח מסמך זה כפוף לשינויי ניסוח ועריכה,"הישאם אבו שחאדה, שופט"
"תו""ב 45186-11-10","בעניין עריכה ושינויים במסמכי פסיקה, חקיקה ועוד באתר נבו – הקש כאן","הישאם אבו שחאדה, שופט"
