verdict,text,part
"ת""פ 9162-06-13","ת""פ 9162-06-13 מדינת ישראל נ' נגאר",בית המשפט המחוזי בחיפה
"ת""פ 9162-06-13","הנאשם הורשע על-פי הודאתו, במסגרת הסדר טיעון, בעובדות המפורטות בכתב האישום המתוקן בשנית (להלן: ""כתב האישום""), בעבירה לפי סעיף 144(ב) רישא לחוק העונשין, התשל""ז-1977 (להלן: ""החוק""), דהיינו עבירה של נשיאת נשק והובלתו בלא רשות על-פי דין.",פתח דבר:
"ת""פ 9162-06-13",הסדר הטיעון לא כלל הסכמה לעניין העונש. ,פתח דבר:
"ת""פ 9162-06-13","כרקע לעובדות כתב האישום צויין, כי בתאריך 04.01.2008, או בסמוך לכך, נגנב אקדח מסוג 'גלוק 17', שמספרו הסידורי ye327, (להלן: ""האקדח"") מתוך דירה ברחוב אשתורי פרחי 22 בתל-אביב.",עובדות כתב האישום:
"ת""פ 9162-06-13","בתאריך 02.06.2013 בסמוך לחצות, בכביש שליד ""בית הקשיש"" בכפר ג'סר א-זרקא, נשא הנאשם את האקדח כשהוא מוסתר בתוך מכנסיו. כמו כן, נשא הנאשם 34 קליעים בקוטר 9 מ""מ בשתי מחסניות: מחסנית אחת נשא הנאשם טעונה בתוך האקדח ומחסנית נוספת נשא בכיסו הקדמי השמאלי של מכנסיו. כל זאת תוך כדי שהנאשם נוסע מכיוון צפון לדרום ברכב בצבע לבן מסוג ""פולקסוואגן פסאט"", הנושא לוחית זיהוי שמספרה 9993473.",עובדות כתב האישום:
"ת""פ 9162-06-13","האקדח הוא כלי שסוגל לירות כדור שבכוחו להמית אדם; הקליעים שנשא הם תחמושת של האקדח, ובכוחם להמית אדם.",עובדות כתב האישום:
"ת""פ 9162-06-13","בתסקיר מיום 16.10.2013, שהתבסס על אבחון שנערך לנאשם, כמו גם על מסמכים רלוונטיים נוספים, סקר קצין המבחן למבוגרים, מר כמאל אגבריה, את מכלול נסיבותיו האישיות והמשפחתיות של הנאשם.",תסקיר שירות המבחן:
"ת""פ 9162-06-13","כעולה מהאמור בתסקיר, הנאשם כיום כבן 20, ומועסק כנהג בחברת ההסעות הפרטית של אביו ומתפקד בצורה תקינה, וכי זוהי מעורבותו הראשונה בפלילים.",תסקיר שירות המבחן:
"ת""פ 9162-06-13","עוד צוין, כי אמו של הנאשם נפגעה בראשה מקליע, במהלך חילופי ירי בכפרם, וכתוצאה מכך נחבלה קשות בראשה ותפקודה הכללי נפגם.",תסקיר שירות המבחן:
"ת""פ 9162-06-13","בפני קצין המבחן נטל הנאשם אחריות מלאה תוך שלגרסתו, מצא את הנשק והתחמושת באקראי, ובהעדר שיקול דעת לגבי תוצאות מעשיו והשלכותיהם נטל את הנשק והתחמושת מבלי לדווח לגורמי המשטרה.",תסקיר שירות המבחן:
"ת""פ 9162-06-13","הנאשם שלל כוונה להשתמש בנשק או להעבירו לאחר, וציין כי אינו מצוי בסכסוך כלשהו עם מי מבני כפרו. ובהתייחס לאירוע במהלכו נפגעה אימו, טען כי הינו ""מאחוריו"" וכי ""הפוגע קיבל את עונשו"", בהליך הפלילי שהתנהל בעניינו.",תסקיר שירות המבחן:
"ת""פ 9162-06-13","הנאשם הוסיף, כי הפיק לקחים מהאירוע, ולכן אינו רואה צורך בטיפול שיקומי.",תסקיר שירות המבחן:
