verdict,text,part
"ת""פ (ירושלים) 1211∕00","הנאשם הורשע בעבירות נשיאת נשק בניגוד לסעיף 144(ב) רישא לחוק העונשין תשל""ז- 1977 (להלן: ""החוק""), החזקת רכוש חשוד כגנוב בניגוד לסעיף 413 לחוק, ויריות באזור מגורים בניגוד לסעיף 340א' לחוק.",גזר- דין
"ת""פ (ירושלים) 1211∕00","הנאשם רכש אקדח ברטה שהיה גנוב מאחר, ירה בו 3 כדורים לכיוון האדמה ונשא אותו עימו.",גזר- דין
"ת""פ (ירושלים) 1211∕00","פרטתי בהכרעת הדין, כי גם אם הנאשם סבר שעליו לשאת אקדח להגנה עצמית, עדיין היה עליו לקבל היתר כדין.",גזר- דין
"ת""פ (ירושלים) 1211∕00",בעובדה זו יש מקום להתחשב בגזירת הדין.,גזר- דין
"ת""פ (ירושלים) 1211∕00","המדובר בנאשם בן 64, שאין לו עבר פלילי, העובד כחלפן כספים, אשר ברור שמקצועו זה הוא כפירצה הקוראת לגנב, ואכן היה בעבר נסיון לשדוד אותו.",גזר- דין
"ת""פ (ירושלים) 1211∕00","ביקשתי חוות דעת של הממונה על עבודות שירות, והתברר כי בשל סיבות רפואיות אין הנאשם יכול לרצות עבודות שירות.",גזר- דין
"ת""פ (ירושלים) 1211∕00","המאשימה, ברוב הגינותה, הסכימה בנסיבותיו המיוחדות של מקרה זה, לאור המצב הרפואי, גילו של הנאשם והסיבות שגרמו לרכישת האקדח, שלא לבקש עונש מאסר בפועל וראוי לשבח בעניין זה את עמדתה.",גזר- דין
"ת""פ (ירושלים) 1211∕00","עבירות הקשורות בנשיאת נשק הן עבירות חמורות, ובתי המשפט משיתים על הנאשמים בעבירות אלה עונש מאסר בפועל לתקופות משמעותיות.",גזר- דין
"ת""פ (ירושלים) 1211∕00","במקרה דנן, לאור הנסיבות המיוחדות דלעיל, ומבלי שהמקרה יהווה תקדים, יש מקום שלא לשלוח את הנאשם למאסר בפועל.",גזר- דין
"ת""פ (ירושלים) 1211∕00","אשר על כן, אני גוזרת על הנאשם קנס כספי של 5,000 ש""ח, או 60 ימי מאסר תמורתו. הקנס יקוזז מסכום ההפקדה שהפקיד הנאשם בסך 20,000 ש""ח והיתרה תוחזר לו.",גזר- דין
"ת""פ (ירושלים) 1211∕00",מיכאלה שידלובסקי  אור 54678313-1211/00,5129371
"ת""פ (ירושלים) 1211∕00","54678313כאן אני גוזרת על הנאשם מאסר על תנאי בן 12 חודשים, למשך 3 שנים מהיום בגין כל עבירה הקשורה לנשיאת נשק והשימוש בו.",5129371
"ת""פ (ירושלים) 1211∕00",זכות ערעור לבית המשפט העליון תוך 45 יום מהיום.,5129371
"ת""פ (ירושלים) 1211∕00","ניתן היום כ""ח בחשן תשס""ב (14 בנובמבר 2001), במעמד ב""כ המאשימה עו""ד למברגר, הנאשם וב""כ עו""ד דיבה מדחת, ומתורגמן ביהמ""ש מר גמליאל.",5129371
"ת""פ (ירושלים) 1211∕00",נוסח מסמך זה כפוף לשינויי ניסוח ועריכה,5129371
"ת""פ (ירושלים) 1211∕00","בעניין עריכה ושינויים במסמכי פסיקה, חקיקה ועוד באתר נבו – הקש כאן",5129371
