verdict,text,part
"תפ""ח 651-09","תפ""ח 651-09 מ.י. פרקליטות מחוז ירושלים נ' מוסטפא ואח' ",בית המשפט המחוזי בירושלים
"תפ""ח 651-09","בפני כב' השופטים: צבי סגל, סגן נשיא – אב""ד, משה דרורי ומשה יועֵד הכהן",25 מאי 2011
"תפ""ח 651-09","בפני כב' השופטים: צבי סגל, סגן נשיא – אב""ד, משה דרורי ומשה יועֵד הכהן",25 מאי 2011
"תפ""ח 651-09","בשלב מתקדם של שמיעת הראיות בתיק חזרו בהם הנאשמים מכפירתם והודו, במסגרת הסדר טיעון, בכתב האישום המתוקן שהוגש נגדם. בגדר ההסדר הנ""ל הוסכם על הצדדים כי לאחר הרשעתם תעתור המאשימה לעונש מאסר בפועל לנאשם 2 לתקופה של בין 7 ל – 10 שנים, ואילו לגבי נאשם 1 הוסכם כי עונשו יעמוד על מחצית העונש שתושת על נאשם מס' 2.",גזר-דין
"תפ""ח 651-09","עובדות כתב האישום המתוקן מצביעות על סכסוך קשה שהיה קיים בין משפחת הנאשמים למשפחת המתלוננים. ביום האירוע, 2.10.09, בכפר עיסוויה, שעה שהמתלוננים ובן דודם עמדו ליד מוסך השייך למשפחת המתלוננים, חלף במקום נאשם 1 וירק בהפגנתיות. בחלוף כ – 40 דקות, הגיע נאשם 1 פעם נוספת לאזור המוסך כשהוא מחזיק סכין בידו. בינו לבין המתלוננים התפתח דין ודברים במהלכו שלף נאשם 1 את הסכין שהייתה בידו. המתלוננים סילקו את נאשם 1 מהמוסך. או-אז, פנה נאשם 1 למעלה הרחוב כאשר המתלוננים דולקים בעקבותיו כשאחד מהם, נאדר, אוחז בידיו במוט עץ. נאשם 1 התרחק מהמקום, אך בסמוך לאחר מכן שב על עקבותיו לכיוון המוסך כשהוא מצויד באקדח. נאשם 1 ירה באקדחו מס' כדורים לעבר המתלונן סאמר בכוונה לגרום לו חבלה חמורה, אך היה לו מעצור באקדח. בו בזמן, הגיע למקום נאשם 2, אחיו של נאשם 1, שנשא אף הוא אקדח. בסמוך לאחר מכן ירה הנאשם 2 לעבר המתלונן סאמר 5 כדורים בכוונה לגרום לו חבלה חמורה, כדור אחד פגע בבטנו ופצע אותו קשה. נאשם 2 ירה גם לעבר המתלונן נאדר מס' כדורים, כדור אחד פגע בבטנו ופצע גם אותו קשה. לשמע היריות  הגיע למקום אחיהם של המתלוננים. או-אז, נאשם 1 ניסה לירות גם בו, אך בשל מעצור באקדח הדבר לא צלח בידו. בעקבות אותם אירועים התפתחה במקום מהומה במהלכה הורחקו הנאשמים מהזירה על-ידי בני משפחתם ואילו המתלוננים הובהלו לבית החולים. במועד הרלוונטי לא היה לנאשמים רישיון לשאת נשק.",גזר-דין
"תפ""ח 651-09","בגין המעשים הנ""ל הורשעו, כאמור, הנאשמים במסגרת הסדר הטיעון בעבירות של חבלה בכוונה מחמירה ונשיאת נשק שלא כדין, לפי סעיפים 329(א)(1) ו – 144(ב) לחוק העונשין התשל""ז – 1977.",גזר-דין
"תפ""ח 651-09","לאחר ההודאה באשמה החל מוכתר הכפר עיסוויה, מר דרוויש דרוויש,  בתהליך סולחה בין המשפחות אשר ידע עליות ומורדות ובסופו של יום הצליח. בשלב הטיעונים לעונש הופיעו לפנינו מלבד מוכתר הכפר גם שני המתלוננים והודיעו לבית המשפט כי סלחו לנאשמים על כל אשר גרמו להם ואף הרחיקו לכת שעה שירדו מדוכן העדים, צעדו לעבר הנאשמים, התחבקו עימם ונישקו אותם. מנגד לכך, גם הנאשמים הביעו את חרטתם המלאה והכנה על המעשים שביצעו והודו מקרב לב למתלוננים על אשר הואילו בסופו של יום לסלוח להם.",גזר-דין
"תפ""ח 651-09","ב""כ המאשימה בסיכומיו לעונש עתר להשתת עונש מאסר בפועל לתקופה המרבית לפי הסדר הטיעון לעונש, היינו: 10 שנות מאסר לנאשם 2 ומחצית מעונש זה לנאשם 1. ב""כ הנאשמים, כל אחד בתורו, עתר להשתת עונש העומד על הרף התחתון של הסדר הטיעון, היינו: 7 שנות מאסר בפועל לנאשם 2, ומחצית מעונש זה לנאשם 1.",גזר-דין
"תפ""ח 651-09","רבות נאמר ונכתב בפסיקת בתי המשפט על הצורך בענישה מחמירה ומרתיעה בגין עבירות אלימות. עבירות אלימות  המתבצעות באמצעות נשק חם ומסכנות חיי אדם ושלמות הגוף מחייבות, מקל וחומר, ענישה מחמירה ומרתיעה העשויה, כך יש לקוות, לתרום, אולי, להקטנת מימדי התופעה אשר לצערנו פשתה לא אחת כנגע בחברה, כאמצעי לפתרון סכסוכים. משכך, ההיזקקות לאמצעי אלימות כה קשים כדרך התמודדות עם יריבויות באמצעות שימוש בנשק חם מצריכה תגובה עונשית הולמת ואפקטיבית כמסר מתחייב של הגנה על בטחון האדם וכמסר חינוכי שייקלט, כך אנו מקווים, בהדרגה, בתודעת הציבור.",גזר-דין
"תפ""ח 651-09","במקרה דנן, מעגל האלימות הפוטנציאלי שהיה צפוי להתחולל בעקבות תקרית זו בין משפחות שכנות באותו כפר – מי יישורנו? משנערכה הסולחה והסתיימה בהסכמה של כל הניצים יש מידה גבוהה של הסתברות כי אותו מעגל אלימות פוטנציאלי – תם ונשלם, ולא יהיה לכך כל המשך. לעובדה זו יש משקל רב בעינינו. עם זאת, נדמה כי לא נפריז אם נאמר שאך בנס לא הסתיים אותו אירוע בתוצאה קשה פי כמה, ומשכך, על התנהגות כה אלימה מצווה בית המשפט להגיב ביד קשה ולו על-מנת להרתיע עבריינים פוטנציאליים אחרים מלשוב ולבצע עבירות דומות.",גזר-דין
