verdict,text,part
"ת""פ 1093-04","<<ת""פ> <1093-04> <מ.י. בית המכס חיפה נ' שלופי ואח' >>",<בית משפט השלום בנצרת>
"ת""פ 1093-04","<<ת""פ> <1093-04> <מ.י. בית המכס חיפה נ' שלופי ואח' >>",<בית משפט השלום בנצרת>
"ת""פ 1093-04",<<                     > <מ.י. בית המכס חיפה>>,ה<מאשימה>
"ת""פ 1093-04",<<                     > <מ.י. בית המכס חיפה>>,ה<מאשימה>
"ת""פ 1093-04","לפסק-דין במחוזי (25-11-2008): עפא 204/08 אליאס שלופה נ' מדינת ישראל - אגף המכס ומע""מ שופטים: אסתר הלמן, שאהר אטרש, אשר קולה, עו""ד: הווארי, ח'ורי ","<<ב""כ הנאשמים:  עו""ד <> <הישאם> <הוארי> >>"
"ת""פ 1093-04","להחלטה בעליון (23-03-2009): רעפ 184/09 אליאס שלופה נ' אגף המכס והמע""מ – מדינת ישראל שופטים: ס' ג'ובראן, עו""ד: יורם הירשברג, רפאל כהן ","<<ב""כ הנאשמים:  עו""ד <> <הישאם> <הוארי> >>"
"ת""פ 1093-04","להחלטה בעליון (07-05-2009): רעפ 184/09 אליאס שלופה נ' מדינת ישראל - אגף המכס והמע""מ שופטים: ד' ביניש, עו""ד: רפאל כהן ","<<ב""כ הנאשמים:  עו""ד <> <הישאם> <הוארי> >>"
"ת""פ 1093-04","להחלטה בעליון (11-06-2009): רעפ 184/09 אליאס שלופה נ' מדינת ישראל - אגף המכס והמע""מ שופטים: ה ד' ביניש, עו""ד: רפאל כהן ","<<ב""כ הנאשמים:  עו""ד <> <הישאם> <הוארי> >>"
"ת""פ 1093-04","חוק מס ערך מוסף, תשל""ו-1975",חקיקה שאוזכרה: 
"ת""פ 1093-04","הנאשם 1 הורשע, לאחר ניהול הוכחות, בביצוע ארבע עבירות של הוצאת חשבוניות מס מבלי שהיה זכאי לעשות כן, על פי סעיף 117(א)(5) לחוק מס ערך מוסף, התשל""ו- 1975 (להלן:""החוק"") ובביצוע ארבע עבירות של שימוש בכל מרמה או תחבולה במטרה להתחמק ממס, על פי סעיף 117(ב)(8) לחוק.",<>
"ת""פ 1093-04","כמו כן הורשעו הנאשם 1 והנאשמת 2 בביצוע שתי עבירות של ניכוי מס תשומות בלי שיש לגביו מסמך כדין כאמור בסעיף 38 לחוק, במטרה להתחמק או להשתמט מתשלום מס, על פי סעיף 117(ב)(5) לחוק ביחד עם סעיף 119 לחוק.",<>
"ת""פ 1093-04","הנאשם 1 היה רשום בעבר כעוסק מורשה, ובשנת 1997 הודיע על סגירת תיקו.",<>
"ת""פ 1093-04",נאשמת 2 הינה חברה שעסקה בגיוס עובדים ואספקת כוח אדם. הנאשם 1 היה מנהלה הפעיל של הנאשמת 2.,<>
"ת""פ 1093-04","בתקופה שבין 12/1999 לבין 06/2001 הוציא הנאשם ארבע חשבוניות מס על שמו, מתיקו הפרטי שנסגר כאמור כבר בשנת 1997, שתיים לנאשמת 2 ושתיים לחברת ""בני חליל סלימאן"", בסך כולל של 1,498,000 ₪ והמס בגינן הינו בסך של 254,660 ₪.",<>
"ת""פ 1093-04","הנאשם 1 לא דיווח למאשימה על חשבוניות אלו ולא שילם את המס בגינן. לעומת זאת, הנאשמת 2, באמצעות נאשם 1, ניכתה מס תשומות בסך של 178,160 ₪ בגין שתי החשבוניות שקיבלה מהנאשם.",<>
