verdict,text,part
ת.פ 001055∕01,"הנאשם הורשע, לאחר שמיעת עדויות הגנה, בעבירה של החזקת סם שלא לצריכה עצמית לפי סעיף 7 (א) + (ג) רישא לפקודת הסמים המסוכנים, בכך שהחזיק ביום 14/5/01 בסם מסוג הירואין במשקל נטו של 1.6270 גרם, מחולק ל- 7 מנות. הנאשם לא כפר בהחזקת הסם אך טען להחזקה לשימוש עצמי בלבד, טענה שנדחתה בהכרעת הדין.",גזר דין
ת.פ 001055∕01,"הנאשם הורשע גם, על פי הודאתו, בעבירה של החזקת סכין, באותה הזדמנות, עבירה לפי סעיף 186 לחוק העונשין.",גזר דין
ת.פ 001055∕01,"	בישיבה מיום 21/5/02 צורפו 2 תיקים נוספים: בגין ת.פ 1056/00 הורשע הנאשם בעבירות של הפרת הוראה חוקית, איום ותקיפת גרושתו, עבירות לפי סעיפים 287, 192, 379 + 382 (ב) (1) לחוק העונשין; בגין ת.פ 331/01 הורשע הנאשם בעבירת איום כלפי גרושתו, עבירה לפי סעיף 192 לחוק הנ""ל. ",גזר דין
ת.פ 001055∕01,"שרות המבחן מציין, בתסקיר מיום 28/4/02, כי הנאשם סיים ביצוען של בדיקות רפואיות לצורך קליטתו לקהילה טיפולית סגורה. הואיל והנאשם טען, כי במידה ויקלט בקהילה, תועבר כל קצבת הביטוח הלאומי, ממנה הוא מתפרנס, לחשבון הקהילה, יביא הדבר למעצרו המיידי, הואיל ולא יוכל לעמוד בתשלום חובותיו במסגרת איחוד תיקים בלשכת ההוצל""פ. לאור זאת, יזם שרות המבחן דיון מחודש בועדה המתאימה, והתחזקה ההתרשמות כי שילוב בקהילה סגורה היא הדרך המתאימה להמשך טיפול הגמילה. במקביל, המשיך הנאשם למסור בדיקות שתן במסגרת היחידה לנפגעי סמים בקרית גת, בדיקות שנמצאו נקיות. שרות המבחן יתרשם ממוטיבציה מצומצמת מצידו של הנאשם בנוגע להמשך טיפול בקהילה סגורה. הנאשם טען בפני שרות המבחן כי המשך הקשר עם השרות, במקביל לאפשרות לצאת לעבודה ולהשתקם כלכלית, יהווה עבורו דרך מתאימה.",גזר דין
ת.פ 001055∕01,"שרות המבחן מסכם ואומר, כי ""התלבט רבות"" בנוגע להמלצה, ובסופו של דבר, אין בכוונת השרות לחסום בפני הנאשם את הדרך הטיפולית שבחר לעצמו. לאור זאת, ממליץ השרות להעמיד את הנאשם למבחן טהור למשך שנה, תוך שילוב בתוכנית מתאימה והמשך מתן בדיקות.",גזר דין
ת.פ 001055∕01,"התביעה מתנגדת להמלצה זו, תוך הדגשת העבר המכביד, המאסר המותנה של 6 החודשים, ומדיניות הענישה השמה דגש על אינטרס ההרתעה. התביעה ביקשה להטיל מאסר משמעותי, להפעיל את המאסר המותנה באופן מצטבר, להטיל מאסר על תנאי ולפסול את הנאשם מלהחזיק רישיון נהיגה.",גזר דין
ת.פ 001055∕01,"הסניגור הדגיש, כי גם הגמילה מהווה אנטרס ציבורי. אין המדובר במקרה זה בסחר בסמים. מדובר בנאשם הנקי מסמים כמעט שנה, ובכל מקרה הואיל וההמלצה מתייחסת לפיקוח סמים טהור, במקרה של מעידה, ניתן יהיה להפקיע את הצו ולחזור ולהטיל עונש. לפיכך, מבקש הסניגור להאריך את המאסר המותנה ולקבל את המלצת שירות המבחן.",גזר דין
ת.פ 001055∕01,"דומני כי לא ניתן במקרה זה לקבל את ההמלצה, ולא רק מחמת העובדה שניתנה לאחר ""התלבטות רבה"", ובניגוד לעמדה הבסיסית של השרות בנוגע לצורך בקהילה סגורה.",גזר דין
ת.פ 001055∕01,"	גם כאשר ישנה המלצה, ואפילו ציפיה אצל נאשם, שעורר הליך גמילה חיצוני, עדיין אין זה השיקול היחידי שיש לשקול. אפנה בהקשר זה לפסק דינו של בית המשפט המחוזי בבאר שבע בע""פ 7149/01 סולימאן נ' מדינת ישראל (ניתן ביום 13/6/01) שם דובר במערער שהופנה על ידי בית המשפט השלום להליך גמילה חיצוני, שבסיומו המליץ שירות המבחן להסתפק במבחן טהור; חרף הצלחתו של הליך הגמילה דן בית משפט השלום את המערער ל- 18 חודשי מאסר  (בגין החזקת 21 גרם הירואין) ובית המשפט המחוזי אישר את גזר הדין.",גזר דין
ת.פ 001055∕01,"	בע""פ 7217/01 כנפו נ' מדינת ישראל (פסק דין מיום 10/9/01) דן בית המשפט המחוזי בבאר שבע בערעור של מערער שהורשע בהחזקת 0.7 גרם הירואין, כמות שחולקה ל- 3 מנות. בית  משפט השלום הטיל עונש מאסר של 24 חודשים, כולל הפעלת התנאי, ובית המשפט המחוזי נתן משקל מיוחד לעובדה שמדובר היה בצעיר ששירת שירות צבאי מלא, העובד לפרנסתו באופן רציף, והפחית את תקופת המאסר ל- 15 חודש. ",גזר דין
