verdict,text,part
תפ (י-ם) 7391∕08,"חוק העונשין, תשל""ז-1977: סע'  25, 144, 144 (א)",חקיקה שאוזכרה: 
תפ (י-ם) 7391∕08,"חוק הכניסה לישראל, תשי""ב-1952",חקיקה שאוזכרה: 
תפ (י-ם) 7391∕08,"הנאשם, הרשום במרשם התושבים במדינת ישראל, הורשע על סמך הודייתו בעבירה של ניסיון לרכוש נשק לפי סעיף 144 (א) בצירוף סעיף 25 לחוק העונשין, תשל""ז – 1977 (להלן:""החוק"").",גזר דין
תפ (י-ם) 7391∕08,"כנטען בכתב האישום, כי אז ביום שאינו ידוע למאשימה שוחח הנאשם בטלפון מירושלים עם אחד, שמו עמאר טאה אבו אסנא (להלן:""עמאר"") וקשר עמו קשר לרכוש באמצעותו כלי נשק כנגד סך של כ – 2,000 דינר ירדני.",גזר דין
תפ (י-ם) 7391∕08,"עמאר השיג עבור הנאשם אקדח 9 מ""מ מאדם בשם טארק.",גזר דין
תפ (י-ם) 7391∕08,"סמוך לתחילת חודש מרץ 2008 נפגשו הנאשם, עמאר וטארק באזור חברון והשלושה ערכו ניסוי באקדח תוך שירו באמצעותו מספר יריות באוויר.",גזר דין
תפ (י-ם) 7391∕08,"במהלך ניסוי ירי זה, נגרם מעצור באקדח והנאשם החליט שלא לרכוש אותו.",גזר דין
תפ (י-ם) 7391∕08,"מלכתחילה כפר הנאשם במיוחס לו ועניינו נקבע להבאת ראיות ואולם ביום הדיון עצמו ביקש לחזור בו מכפירתו, הודה במיוחס לו והורשע.",גזר דין
תפ (י-ם) 7391∕08,"בטיעוניה לעונש טענה ב""כ המאשימה, כי אין להשוות בין מצבו של הנאשם שבפני אשר הורשע אך בניסיון לרכישת נשק מעניינם של נאשמים אחרים אשר הורשעו ברכישה של ממש בנשיאה ובהחזקת נשק וזאת משום שאך תקלה באקדח שהוצע למבקש גרמה לו שלא לרוכשו וכאשר בפועל הראה הנאשם רצון ונכונות לרכישה של ממש.",גזר דין
תפ (י-ם) 7391∕08,המאשימה הפנתה אל עברו הפלילי של הנאשם וחזרה והדגישה את חומרת העבירה שעניינה רכישת נשק והחזקת נשק שכן בסופו של דבר המחזיקים בנשק משתמשים בו למטרות פליליות כאלו ואחרות.,גזר דין
תפ (י-ם) 7391∕08,המאשימה דחתה כל ניסיון של הנאשם לטעון כי התכוון להחזיק בנשק לצורך הגנה עצמית וביקשה כי בית המשפט יעביר מסר ברור וחד משמעי של הכבדה והחמרה בעבירות אלה.,גזר דין
תפ (י-ם) 7391∕08,המאשימה אף הפנתה אל פסיקה רלבנטית. ,גזר דין
תפ (י-ם) 7391∕08,"ב""כ הנאשם ביקש לראות תיק זה בפרופורציה המתאימה וציין, כי העבירה שיוחסה למרשו נמצאת ברף הנמוך של עבירות הנשק ועוד חזר וביקש לאבחן בין מי שמבצע עבירת ניסיון רכישת נשק, לבין מי שרוכש בפועל או מחזיק בנשק.",גזר דין
תפ (י-ם) 7391∕08,"הסניגור טען, כי מרשו נורה בשנת 2005 על ידי אחר כנגדו הוגש כתב אישום וזאת לאחר שהנ""ל חשד בו כי הוציא דיבת אחותו רעה.",גזר דין
