citation,context_text,extracted_text,predicted_label
"ע""פ 5978/04","4.	נכון הדבר, כי מכח עקרון אחידות הענישה יש מקום להטיל על הנאשמים אותו עונש שהוטל על אימן. כך גם לגופם של דברים, לאור המעשים בהם הורשעו הנאשמים, כולם, והמחייבים הטלת עונשים נפרדים עליהם בגין חלק מן העבירות הנוספות לפחות.
לפי הפסיקה, משבא בית המשפט לבחון את השאלה האם ניתן להטיל על נאשם פלוני עונשים נפרדים בגין כל עבירה בה הורשע, או האם ניתן להשית על אותו נאשם עונשי מאסר מצטברים בשל אותה מסכת עובדתית, על בית המשפט לוודא שאין מדובר בענישה נוספת בגין ""אותו מעשה"", בניגוד לסעיף 186 לחוק סדר הדין הפלילי [נוסח משולב] התשמ""ב-1982. כאמור בפסיקה, המושג ""מעשה אחד"" אינו בהכרח מעשה ""פיזי"" אחד, אלא מדובר באותו מעשה נורמטיבי, אשר מהותו נבחנת לפי שני מבחני עזר – המבחן הראשון: הצורני-עובדתי, לפיו נבחנת השאלה, האם מדובר בפעולות אשר ניתן להפריד ביניהן, על אף שבוצעו ברצף, והמבחן השני: המהותי-מוסרי, אשר לפיו בוחן בית המשפט את אינטרס קורבן העבירה, וכן את השיקולים המוסריים הנצרכים לבחינה זו, ובכלל זה, מבחן ההרתעה [ראו: רע""פ 5978/04 פלוני נ' מדינת ישראל (ט.פ. – מיום 20.2.06), וכן ע""פ 4517/04 מסארווה נ' מדינת ישראל, פ""ד נט(6) 119].
במקרים בהם בוצעו העבירות בנסיבות מיוחדות, רשאי בית המשפט להחליט להטיל על נאשם פלוני עונשים נפרדים, בשל העבירות בהן הורשע – חופפים או מצטברים [ראו: ע""פ 399/89 מדינת ישראל נ' זלום, פ""ד מו(2) 187].","כאשר המושג ""מעשה אחד"" אינו בהכרח מעשה ""פיזי"" אחד, אלא מדובר באותו מעשה נורמטיבי, אשר מהותו נבחנת לפי שני מבחני עזר – המבחן הראשון: הצורני-עובדתי, לפיו נבחנת השאלה, האם מדובר בפעולות אשר ניתן להפריד ביניהן, על אף שבוצעו ברצף, והמבחן השני: המהותי-מוסרי, אשר לפיו בוחן בית המשפט את אינטרס קורבן העבירה, וכן את השיקולים המוסריים הנצרכים לבחינה זו, ובכלל זה, מבחן ההרתעה [ראו: רע""פ 5978/04 פלוני נ' מדינת ישראל (ט.פ. – מיום 20.2.06)]",0
"ע""פ 4517/04","4.	נכון הדבר, כי מכח עקרון אחידות הענישה יש מקום להטיל על הנאשמים אותו עונש שהוטל על אימן. כך גם לגופם של דברים, לאור המעשים בהם הורשעו הנאשמים, כולם, והמחייבים הטלת עונשים נפרדים עליהם בגין חלק מן העבירות הנוספות לפחות.
לפי הפסיקה, משבא בית המשפט לבחון את השאלה האם ניתן להטיל על נאשם פלוני עונשים נפרדים בגין כל עבירה בה הורשע, או האם ניתן להשית על אותו נאשם עונשי מאסר מצטברים בשל אותה מסכת עובדתית, על בית המשפט לוודא שאין מדובר בענישה נוספת בגין ""אותו מעשה"", בניגוד לסעיף 186 לחוק סדר הדין הפלילי [נוסח משולב] התשמ""ב-1982. כאמור בפסיקה, המושג ""מעשה אחד"" אינו בהכרח מעשה ""פיזי"" אחד, אלא מדובר באותו מעשה נורמטיבי, אשר מהותו נבחנת לפי שני מבחני עזר – המבחן הראשון: הצורני-עובדתי, לפיו נבחנת השאלה, האם מדובר בפעולות אשר ניתן להפריד ביניהן, על אף שבוצעו ברצף, והמבחן השני: המהותי-מוסרי, אשר לפיו בוחן בית המשפט את אינטרס קורבן העבירה, וכן את השיקולים המוסריים הנצרכים לבחינה זו, ובכלל זה, מבחן ההרתעה [ראו: רע""פ 5978/04 פלוני נ' מדינת ישראל (ט.פ. – מיום 20.2.06), וכן ע""פ 4517/04 מסארווה נ' מדינת ישראל, פ""ד נט(6) 119].
במקרים בהם בוצעו העבירות בנסיבות מיוחדות, רשאי בית המשפט להחליט להטיל על נאשם פלוני עונשים נפרדים, בשל העבירות בהן הורשע – חופפים או מצטברים [ראו: ע""פ 399/89 מדינת ישראל נ' זלום, פ""ד מו(2) 187].","אילו המושג ""מעשה אחד"" אינו בהכרח מעשה ""פיזי"" אחד, אלא מדובר באותו מעשה נורמטיבי, אשר מהותו נבחנת לפי שני מבחני עזר – המבחן הראשון: הצורני-עובדתי, לפיו נבחנת השאלה, האם מדובר בפעולות אשר ניתן להפריד ביניהן, על אף שבוצעו ברצף, והמבחן השני: המהותי-מוסרי, אשר לפיו בוחן בית המשפט את אינטרס קורבן העבירה, וכן את השיקולים המוסריים הנצרכים לבחינה זו, ובכלל זה, מבחן ההרתעה [ראו: ... ע""פ 4517/04 מסארווה נ' מדינת ישראל, פ""ד נט(6) 119].",0
"ע""פ 399/89","לפי הפסיקה, משבא בית המשפט לבחון את השאלה האם ניתן להטיל על נאשם פלוני עונשים נפרדים בגין כל עבירה בה הורשע, או האם ניתן להשית על אותו נאשם עונשי מאסר מצטברים בשל אותה מסכת עובדתית, על בית המשפט לוודא שאין מדובר בענישה נוספת בגין ""אותו מעשה"", בניגוד לסעיף 186 לחוק סדר הדין הפלילי [נוסח משולב] התשמ""ב-1982. כאמור בפסיקה, המושג ""מעשה אחד"" אינו בהכרח מעשה ""פיזי"" אחד, אלא מדובר באותו מעשה נורמטיבי, אשר מהותו נבחנת לפי שני מבחני עזר – המבחן הראשון: הצורני-עובדתי, לפיו נבחנת השאלה, האם מדובר בפעולות אשר ניתן להפריד ביניהן, על אף שבוצעו ברצף, והמבחן השני: המהותי-מוסרי, אשר לפיו בוחן בית המשפט את אינטרס קורבן העבירה, וכן את השיקולים המוסריים הנצרכים לבחינה זו, ובכלל זה, מבחן ההרתעה [ראו: רע""פ 5978/04 פלוני נ' מדינת ישראל (ט.פ. – מיום 20.2.06), וכן ע""פ 4517/04 מסארווה נ' מדינת ישראל, פ""ד נט(6) 119].
במקרים בהם בוצעו העבירות בנסיבות מיוחדות, רשאי בית המשפט להחליט להטיל על נאשם פלוני עונשים נפרדים, בשל העבירות בהן הורשע – חופפים או מצטברים [ראו: ע""פ 399/89 מדינת ישראל נ' זלום, פ""ד מו(2) 187].
בנוסף, וכמותאם למקרה שלפנינו, וכן, בהתייחס לעבירות הרצח והשוד בהן הורשעו הנאשמים, מן הראוי להביא מדבריו של בית המשפט בע""פ 2948/03 ברזובסקי נ' מדינת ישראל (ט.פ. – מיום 20.6.05) שכך נאמר שם:","במקרים בהם בוצעו העבירות בנסיבות מיוחדות, רשאי בית המשפט להחליט להטיל על נאשם פלוני עונשים נפרדים, בשל העבירות בהן הורשע – חופפים או מצטברים [ראו: ע""פ 399/89 מדינת ישראל נ' זלום, פ""ד מו(2) 187].",0
"ע""פ 2948/03","במקרים בהם בוצעו העבירות בנסיבות מיוחדות, רשאי בית המשפט להחליט להטיל על נאשם פלוני עונשים נפרדים, בשל העבירות בהן הורשע – חופפים או מצטברים [ראו: ע""פ 399/89 מדינת ישראל נ' זלום, פ""ד מו(2) 187].
בנוסף, וכמותאם למקרה שלפנינו, וכן, בהתייחס לעבירות הרצח והשוד בהן הורשעו הנאשמים, מן הראוי להביא מדבריו של בית המשפט בע""פ 2948/03 ברזובסקי נ' מדינת ישראל (ט.פ. – מיום 20.6.05) שכך נאמר שם:
""...עבירת רצח נבדלת מעבירת שוד בראש וראשונה מבחינת טיבן העובדתי. הן בנויות מיסודות עובדתיים ונפשיים שונים זה מזה. הן נועדו להשיג מטרות שונות. הן מבטאות פגיעות שונות בערכים חברתיים ואנושיים. גם בבחינה המהותית-מוסרית, אין מעשה שוד שעיקרו פגיעה ברכוש כמעשה קטילת חיי אדם הנוטל נפש, החמור שבמעשים על ספר החוקים. דרך כלל, תכלית ההליך הפלילי, ובכללו תכלית ההרתעה, לא תושג במלואה מקום שמעשה שוד ומעשה המתת אדם ייחשבו מעשה אחד לצורך ענישה גם אם התבצעו ברצף זמנים זה לזה"".","בנוסף, וכמותאם למקרה שלפנינו, וכן, בהתייחס לעבירות הרצח והשוד בהן הורשעו הנאשמים, מן הראוי להביא מדבריו של בית המשפט בע""פ 2948/03 ברזובסקי נ' מדינת ישראל (ט.פ. – מיום 20.6.05) שכך נאמר שם:
""...עבירת רצח נבדלת מעבירת שוד בראש וראשונה מבחינת טיבן העובדתי. הן בנויות מיסודות עובדתיים ונפשיים שונים זה מזה. הן נועדו להשיג מטרות שונות. הן מבטאות פגיעות שונות בערכים חברתיים ואנושיים. גם בבחינה המהותית-מוסרית, אין מעשה שוד שעיקרו פגיעה ברכוש כמעשה קטילת חיי אדם הנוטל נפש, החמור שבמעשים על ספר החוקים. דרך כלל, תכלית ההליך הפלילי, ובכללו תכלית ההרתעה, לא תושג במלואה מקום שמעשה שוד ומעשה המתת אדם ייחשבו מעשה אחד לצורך ענישה גם אם התבצעו ברצף זמנים זה לזה"".",0
"ע""פ 9804/02","למעלה מן הצריך יצויין, כי בכל הקשור לענישה המצטברת, הרי שבפסיקה נקבע, כי בבוא בית המשפט לשקול ענישה מצטברת, בניגוד לסעיף 45 לחוק העונשין, עליו לנקוט במבחני העזר השונים, ולהביא לאיזון השיקולים המונחים על הכף, המושפעים מטיב העבירה, אופי המעשה וחומרתו [רע""פ 4157/06 פלוני נ' מדינת ישראל (ט.פ. – מיום 25.10.07)]. מכל מקום, שיקול זה ייבחן ויהיה תלוי בנסיבותיו המיוחדות של המקרה [ע""פ 670/80 אבו חצירא נ' מדינת ישראל, פ""ד לה(3) 681].
הגם שכך, נקבע בע""פ 9804/02 פלוני נ' מדינת ישראל, פ""ד נח(4) 461, כי:
""על דרך הכלל נאמר, כי במקום שהמדובר הוא בעבירה המלווה בכוונה, יוטלו על העושה עונשים מצטברים אלא אם נסיבותיו המיוחדות של המקרה תורֶינה אותנו על חפיפת העונשים, כולם או חלקם"".
""...עבירת רצח נבדלת מעבירת שוד בראש וראשונה מבחינת טיבן העובדתי. הן בנויות מיסודות עובדתיים ונפשיים שונים זה מזה. הן נועדו להשיג מטרות שונות. הן מבטאות פגיעות שונות בערכים חברתיים ואנושיים. גם בבחינה המהותית-מוסרית, אין מעשה שוד שעיקרו פגיעה ברכוש כמעשה קטילת חיי אדם הנוטל נפש, החמור שבמעשים על ספר החוקים. דרך כלל, תכלית ההליך הפלילי, ובכללו תכלית ההרתעה, לא תושג במלואה מקום שמעשה שוד ומעשה המתת אדם ייחשבו מעשה אחד לצורך ענישה גם אם התבצעו ברצף זמנים זה לזה"".
כן ראו את אשר נקבע בע""פ 9804/02 שר נ' מדינת ישראל, פ""ד נח(4) 461.
עם זאת, הלכה היא כי אין מקום לגזור על הנאשמים דנן עונשי מאסר נפרדים בגין עבירות קשירת קשר לפשע ונשיאה והובלה של נשק, שכן הללו מהווים אותו ""מעשה אחד"" לביצוע מעשה השוד [ראו: בע""פ 228/77 זקצר נ' מדינת ישראל, פ""ד לב(1) 720].","הגם שכך, נקבע בע""פ 9804/02 פלוני נ' מדינת ישראל, פ""ד נח(4) 461, כי:
""על דרך הכלל נאמר, כי במקום שהמדובר הוא בעבירה המלווה בכוונה, יוטלו על העושה עונשים מצטברים אלא אם נסיבותיו המיוחדות של המקרה תורֶינה אותנו על חפיפת העונשים, כולם או חלקם"".
""...עבירת רצח נבדלת מעבירת שוד בראש וראשונה מבחינת טיבן העובדתי. הן בנויות מיסודות עובדתיים ונפשיים שונים זה מזה. הן נועדו להשיג מטרות שונות. הן מבטאות פגיעות שונות בערכים חברתיים ואנושיים. גם בבחינה המהותית-מוסרית, אין מעשה שוד שעיקרו פגיעה ברכוש כמעשה קטילת חיי אדם הנוטל נפש, החמור שבמעשים על ספר החוקים. דרך כלל, תכלית ההליך הפלילי, ובכללו תכלית ההרתעה, לא תושג במלואה מקום שמעשה שוד ומעשה המתת אדם ייחשבו מעשה אחד לצורך ענישה גם אם התבצעו ברצף זמנים זה לזה"".
כן ראו את אשר נקבע בע""פ 9804/02 שר נ' מדינת ישראל, פ""ד נח(4) 461.",0
"ע""פ 228/77","כן ראו את אשר נקבע בע""פ 9804/02 שר נ' מדינת ישראל, פ""ד נח(4) 461.
עם זאת, הלכה היא כי אין מקום לגזור על הנאשמים דנן עונשי מאסר נפרדים בגין עבירות קשירת קשר לפשע ונשיאה והובלה של נשק, שכן הללו מהווים אותו ""מעשה אחד"" לביצוע מעשה השוד [ראו: בע""פ 228/77 זקצר נ' מדינת ישראל, פ""ד לב(1) 720].
למעלה מן הצריך יצויין, כי בכל הקשור לענישה המצטברת, הרי שבפסיקה נקבע, כי בבוא בית המשפט לשקול ענישה מצטברת, בניגוד לסעיף 45 לחוק העונשין, עליו לנקוט במבחני העזר השונים, ולהביא לאיזון השיקולים המונחים על הכף, המושפעים מטיב העבירה, אופי המעשה וחומרתו [רע""פ 4157/06 פלוני נ' מדינת ישראל (ט.פ. – מיום 25.10.07)]. מכל מקום, שיקול זה ייבחן ויהיה תלוי בנסיבותיו המיוחדות של המקרה [ע""פ 670/80 אבו חצירא נ' מדינת ישראל, פ""ד לה(3) 681].","עם זאת, הלכה היא כי אין מקום לגזור על הנאשמים דנן עונשי מאסר נפרדים בגין עבירות קשירת קשר לפשע ונשיאה והובלה של נשק, שכן הללו מהווים אותו ""מעשה אחד"" לביצוע מעשה השוד [ראו: בע""פ 228/77 זקצר נ' מדינת ישראל, פ""ד לב(1) 720].",0
"ע""פ 4157/06","עם זאת, הלכה היא כי אין מקום לגזור על הנאשמים דנן עונשי מאסר נפרדים בגין עבירות קשירת קשר לפשע ונשיאה והובלה של נשק, שכן הללו מהווים אותו ""מעשה אחד"" לביצוע מעשה השוד [ראו: בע""פ 228/77 זקצר נ' מדינת ישראל, פ""ד לב(1) 720].
למעלה מן הצריך יצויין, כי בכל הקשור לענישה המצטברת, הרי שבפסיקה נקבע, כי בבוא בית המשפט לשקול ענישה מצטברת, בניגוד לסעיף 45 לחוק העונשין, עליו לנקוט במבחני העזר השונים, ולהביא לאיזון השיקולים המונחים על הכף, המושפעים מטיב העבירה, אופי המעשה וחומרתו [רע""פ 4157/06 פלוני נ' מדינת ישראל (ט.פ. – מיום 25.10.07)]. מכל מקום, שיקול זה ייבחן ויהיה תלוי בנסיבותיו המיוחדות של המקרה [ע""פ 670/80 אבו חצירא נ' מדינת ישראל, פ""ד לה(3) 681].
הגם שכך, נקבע בע""פ 9804/02 פלוני נ' מדינת ישראל, פ""ד נח(4) 461, כי:","למעלה מן הצריך יצויין, כי בכל הקשור לענישה המצטברת, הרי שבפסיקה נקבע, כי בבוא בית המשפט לשקול ענישה מצטברת, בניגוד לסעיף 45 לחוק העונשין, עליו לנקוט במבחני העזר השונים, ולהביא לאיזון השיקולים המונחים על הכף, המושפעים מטיב העבירה, אופי המעשה וחומרתו [רע""פ 4157/06 פלוני נ' מדינת ישראל (ט.פ. – מיום 25.10.07)].",0
"ע""פ 670/80","עם זאת, הלכה היא כי אין מקום לגזור על הנאשמים דנן עונשי מאסר נפרדים בגין עבירות קשירת קשר לפשע ונשיאה והובלה של נשק, שכן הללו מהווים אותו ""מעשה אחד"" לביצוע מעשה השוד [ראו: בע""פ 228/77 זקצר נ' מדינת ישראל, פ""ד לב(1) 720].
למעלה מן הצריך יצויין, כי בכל הקשור לענישה המצטברת, הרי שבפסיקה נקבע, כי בבוא בית המשפט לשקול ענישה מצטברת, בניגוד לסעיף 45 לחוק העונשין, עליו לנקוט במבחני העזר השונים, ולהביא לאיזון השיקולים המונחים על הכף, המושפעים מטיב העבירה, אופי המעשה וחומרתו [רע""פ 4157/06 פלוני נ' מדינת ישראל (ט.פ. – מיום 25.10.07)]. מכל מקום, שיקול זה ייבחן ויהיה תלוי בנסיבותיו המיוחדות של המקרה [ע""פ 670/80 אבו חצירא נ' מדינת ישראל, פ""ד לה(3) 681].
הגם שכך, נקבע בע""פ 9804/02 פלוני נ' מדינת ישראל, פ""ד נח(4) 461, כי:","מכל מקום, שיקול זה ייבחן ויהיה תלוי בנסיבותיו המיוחדות של המקרה [ע""פ 670/80 אבו חצירא נ' מדינת ישראל, פ""ד לה(3) 681].",0
"ע""פ 9804/02","למעלה מן הצריך יצויין, כי בכל הקשור לענישה המצטברת, הרי שבפסיקה נקבע, כי בבוא בית המשפט לשקול ענישה מצטברת, בניגוד לסעיף 45 לחוק העונשין, עליו לנקוט במבחני העזר השונים, ולהביא לאיזון השיקולים המונחים על הכף, המושפעים מטיב העבירה, אופי המעשה וחומרתו [רע""פ 4157/06 פלוני נ' מדינת ישראל (ט.פ. – מיום 25.10.07)]. מכל מקום, שיקול זה ייבחן ויהיה תלוי בנסיבותיו המיוחדות של המקרה [ע""פ 670/80 אבו חצירא נ' מדינת ישראל, פ""ד לה(3) 681].
הגם שכך, נקבע בע""פ 9804/02 פלוני נ' מדינת ישראל, פ""ד נח(4) 461, כי:
""על דרך הכלל נאמר, כי במקום שהמדובר הוא בעבירה המלווה בכוונה, יוטלו על העושה עונשים מצטברים אלא אם נסיבותיו המיוחדות של המקרה תורֶינה אותנו על חפיפת העונשים, כולם או חלקם"".
""...עבירת רצח נבדלת מעבירת שוד בראש וראשונה מבחינת טיבן העובדתי. הן בנויות מיסודות עובדתיים ונפשיים שונים זה מזה. הן נועדו להשיג מטרות שונות. הן מבטאות פגיעות שונות בערכים חברתיים ואנושיים. גם בבחינה המהותית-מוסרית, אין מעשה שוד שעיקרו פגיעה ברכוש כמעשה קטילת חיי אדם הנוטל נפש, החמור שבמעשים על ספר החוקים. דרך כלל, תכלית ההליך הפלילי, ובכללו תכלית ההרתעה, לא תושג במלואה מקום שמעשה שוד ומעשה המתת אדם ייחשבו מעשה אחד לצורך ענישה גם אם התבצעו ברצף זמנים זה לזה"".
כן ראו את אשר נקבע בע""פ 9804/02 שר נ' מדינת ישראל, פ""ד נח(4) 461.
עם זאת, הלכה היא כי אין מקום לגזור על הנאשמים דנן עונשי מאסר נפרדים בגין עבירות קשירת קשר לפשע ונשיאה והובלה של נשק, שכן הללו מהווים אותו ""מעשה אחד"" לביצוע מעשה השוד [ראו: בע""פ 228/77 זקצר נ' מדינת ישראל, פ""ד לב(1) 720].","הגם שכך, נקבע בע""פ 9804/02 פלוני נ' מדינת ישראל, פ""ד נח(4) 461, כי:
""על דרך הכלל נאמר, כי במקום שהמדובר הוא בעבירה המלווה בכוונה, יוטלו על העושה עונשים מצטברים אלא אם נסיבותיו המיוחדות של המקרה תורֶינה אותנו על חפיפת העונשים, כולם או חלקם"".
""...עבירת רצח נבדלת מעבירת שוד בראש וראשונה מבחינת טיבן העובדתי. הן בנויות מיסודות עובדתיים ונפשיים שונים זה מזה. הן נועדו להשיג מטרות שונות. הן מבטאות פגיעות שונות בערכים חברתיים ואנושיים. גם בבחינה המהותית-מוסרית, אין מעשה שוד שעיקרו פגיעה ברכוש כמעשה קטילת חיי אדם הנוטל נפש, החמור שבמעשים על ספר החוקים. דרך כלל, תכלית ההליך הפלילי, ובכללו תכלית ההרתעה, לא תושג במלואה מקום שמעשה שוד ומעשה המתת אדם ייחשבו מעשה אחד לצורך ענישה גם אם התבצעו ברצף זמנים זה לזה"".
כן ראו את אשר נקבע בע""פ 9804/02 שר נ' מדינת ישראל, פ""ד נח(4) 461.",0
"ע""פ 35/89","""על דרך הכלל נאמר, כי במקום שהמדובר הוא בעבירה המלווה בכוונה, יוטלו על העושה עונשים מצטברים אלא אם נסיבותיו המיוחדות של המקרה תורֶינה אותנו על חפיפת העונשים, כולם או חלקם"".
כך גם כאשר מדובר בעבירות עצמאיות ומובחנות, על אף שבוצעו במסגרת אותה מסכת עובדתית, עשוי הדבר להביא להטלת ענישה מצטברת, במיוחד כאשר מדובר בעבירות רצח ושוד, כבמקרה דנן [ראו: ע""פ 35/89 לוגסי נ' מדינת ישראל, פ""ד מו(1) 235].
5.	בעניננו, הצטידו הנאשמים לצורך ביצוע השוד, בכלי נשק קטלניים, כפי שפורט בהרחבה בהכרעת הדין, תוך שהם יורים לכל עבר במהלך ביצוע השוד, ביודעין כי הם עלולים להביא לקטילת חייהם של עוברים ושבים. כך הביאו הנאשמים במסגרת מעשיהם אלו, הנאשמים לקטילת חיי המנוח.","כך גם כאשר מדובר בעבירות עצמאיות ומובחנות, על אף שבוצעו במסגרת אותה מסכת עובדתית, עשוי הדבר להביא להטלת ענישה מצטברת, במיוחד כאשר מדובר בעבירות רצח ושוד, כבמקרה דנן [ראו: ע""פ 35/89 לוגסי נ' מדינת ישראל, פ""ד מו(1) 235].",0
