citation,context_text,extracted_text,predicted_label
"ע""פ 2761/21","דיון והכרעה
25.	הערכים המוגנים בעבירות נשק הם שלמות הגוף וחיי אדם, שלום הציבור וביטחונו. למותר להכביר מילים באשר לסכנה הנשקפת מהחזקה ונשיאה של כלי נשק על ידי מי שאינם מורשים לכך, שלא למטרות ראויות, כגון הגנה על בטחון המדינה או על שלום אזרחיה. מדובר בכלי שהשימוש העיקרי בו הוא לצורך המתת אדם, גרימת פגיעה גופנית חמורה לאדם או איום בפגיעה כזו. פסיקה עקבית עומדת כך שעבירות נשק לסוגיהן הן ""מכת מדינה"" המשקפת סכנה חמורה ומיידית לביטחון הציבור ולשלומו ועל הצורך בענישה מחמירה בעבירות נשק, ובהעלאת רף הענישה בעבירות הנשק לסוגיהן (ראו אך לדוגמה: ע""פ 2761/21 עואלי נ' מדינת ישראל (פורסם בנבו, 22.08.21); ע""פ 4207/21 עמאר בעראני נורי נ' מדינת ישראל (פורסם בנבו, 28.07.21); ע""פ 3793/20 מורייחי נ' מדינת ישראל (פורסם בנבו, 23.11.20); הצורך בענישה מחמירה בעבירות נשק הוא חיוני גם בעבירות של החזקת נשק שלא כדין שלא לוו בעבירות נוספות (ראו: ע""פ 5330/20 ענבתאוי נ' מדינת ישראל (פורסם בנבו, 22.11.20); ע""פ 4406/19 מדינת ישראל נ' סובח (פורסם בנבו, 5.11.19)). בשל חומרה זו של עבירות אלו, נקבע כי יש לתת משקל רב יותר לאינטרס הציבורי ולשיקולי ההרתעה מאשר לנסיבותיו האישיות של הנאשם (ראו: ע""פ 2761/21 בעניין עואלי).
26.	במקרה זה, צודקת המאשימה כי נכון לקבוע מתחם נפרד לכל אחד מהאישומים המתייחסים לתקופת בגירותו של הנאשם, ומתחם אחד לאישומים המתייחסים למעשיו בתקופת היותו קטין. קביעה כי יש לראות במספר אירועים כ""אירוע"" אחד לעניין קביעת המתחם, צריכה להיות מבוססת על מבחן ""הקשר ההדוק"". היינו, האם המעשים שבהם הורשע הנאשם היו חלק ממסכת עבריינית אחת או רצף של אירועים (ע""פ 4910/13 ג'אבר נ' מדינת ישראל (פורסם בנבו, 29.10.14)). האישומים הראשון, השלישי והרביעי, שביצע הנאשם בהיותו בגיר, נעשו על רקע נסיבות שונות ובפער זמנים. האישום השלישי הוא מחודש מאי 2020, והאישומים הראשון והרביעי אמנם שניהם מחודש אוקטובר 2020, אך באחד מהם הנאשם ירה בנשק במסגרת חתונה, ובשני מדובר בהחזקת נשק לשימוש כנגד משפחה שהייתה בסכסוך עם משפחתו.","פסיקה עקבית עומדת כך שעבירות נשק לסוגיהן הן ""מכת מדינה"" המשקפת סכנה חמורה ומיידית לביטחון הציבור ולשלומו ועל הצורך בענישה מחמירה בעבירות נשק, ובהעלאת רף הענישה בעבירות הנשק לסוגיהן (ראו אך לדוגמה: ע""פ 2761/21 עואלי נ' מדינת ישראל (פורסם בנבו, 22.08.21)); בשל חומרה זו של עבירות אלו, נקבע כי יש לתת משקל רב יותר לאינטרס הציבורי ולשיקולי ההרתעה מאשר לנסיבותיו האישיות של הנאשם (ראו: ע""פ 2761/21 בעניין עואלי).",0
"ע""פ 4207/21","דיון והכרעה
25.	הערכים המוגנים בעבירות נשק הם שלמות הגוף וחיי אדם, שלום הציבור וביטחונו. למותר להכביר מילים באשר לסכנה הנשקפת מהחזקה ונשיאה של כלי נשק על ידי מי שאינם מורשים לכך, שלא למטרות ראויות, כגון הגנה על בטחון המדינה או על שלום אזרחיה. מדובר בכלי שהשימוש העיקרי בו הוא לצורך המתת אדם, גרימת פגיעה גופנית חמורה לאדם או איום בפגיעה כזו. פסיקה עקבית עומדת כך שעבירות נשק לסוגיהן הן ""מכת מדינה"" המשקפת סכנה חמורה ומיידית לביטחון הציבור ולשלומו ועל הצורך בענישה מחמירה בעבירות נשק, ובהעלאת רף הענישה בעבירות הנשק לסוגיהן (ראו אך לדוגמה: ע""פ 2761/21 עואלי נ' מדינת ישראל (פורסם בנבו, 22.08.21); ע""פ 4207/21 עמאר בעראני נורי נ' מדינת ישראל (פורסם בנבו, 28.07.21); ע""פ 3793/20 מורייחי נ' מדינת ישראל (פורסם בנבו, 23.11.20); הצורך בענישה מחמירה בעבירות נשק הוא חיוני גם בעבירות של החזקת נשק שלא כדין שלא לוו בעבירות נוספות (ראו: ע""פ 5330/20 ענבתאוי נ' מדינת ישראל (פורסם בנבו, 22.11.20); ע""פ 4406/19 מדינת ישראל נ' סובח (פורסם בנבו, 5.11.19)). בשל חומרה זו של עבירות אלו, נקבע כי יש לתת משקל רב יותר לאינטרס הציבורי ולשיקולי ההרתעה מאשר לנסיבותיו האישיות של הנאשם (ראו: ע""פ 2761/21 בעניין עואלי).
26.	במקרה זה, צודקת המאשימה כי נכון לקבוע מתחם נפרד לכל אחד מהאישומים המתייחסים לתקופת בגירותו של הנאשם, ומתחם אחד לאישומים המתייחסים למעשיו בתקופת היותו קטין. קביעה כי יש לראות במספר אירועים כ""אירוע"" אחד לעניין קביעת המתחם, צריכה להיות מבוססת על מבחן ""הקשר ההדוק"". היינו, האם המעשים שבהם הורשע הנאשם היו חלק ממסכת עבריינית אחת או רצף של אירועים (ע""פ 4910/13 ג'אבר נ' מדינת ישראל (פורסם בנבו, 29.10.14)). האישומים הראשון, השלישי והרביעי, שביצע הנאשם בהיותו בגיר, נעשו על רקע נסיבות שונות ובפער זמנים. האישום השלישי הוא מחודש מאי 2020, והאישומים הראשון והרביעי אמנם שניהם מחודש אוקטובר 2020, אך באחד מהם הנאשם ירה בנשק במסגרת חתונה, ובשני מדובר בהחזקת נשק לשימוש כנגד משפחה שהייתה בסכסוך עם משפחתו.","פסיקה עקבית עומדת כך שעבירות נשק לסוגיהן הן ""מכת מדינה"" המשקפת סכנה חמורה ומיידית לביטחון הציבור ולשלומו ועל הצורך בענישה מחמירה בעבירות נשק, ובהעלאת רף הענישה בעבירות הנשק לסוגיהן (ראו אך לדוגמה: ע""פ 4207/21 עמאר בעראני נורי נ' מדינת ישראל (פורסם בנבו, 28.07.21));",0
"ע""פ 3793/20","דיון והכרעה
25.	הערכים המוגנים בעבירות נשק הם שלמות הגוף וחיי אדם, שלום הציבור וביטחונו. למותר להכביר מילים באשר לסכנה הנשקפת מהחזקה ונשיאה של כלי נשק על ידי מי שאינם מורשים לכך, שלא למטרות ראויות, כגון הגנה על בטחון המדינה או על שלום אזרחיה. מדובר בכלי שהשימוש העיקרי בו הוא לצורך המתת אדם, גרימת פגיעה גופנית חמורה לאדם או איום בפגיעה כזו. פסיקה עקבית עומדת כך שעבירות נשק לסוגיהן הן ""מכת מדינה"" המשקפת סכנה חמורה ומיידית לביטחון הציבור ולשלומו ועל הצורך בענישה מחמירה בעבירות נשק, ובהעלאת רף הענישה בעבירות הנשק לסוגיהן (ראו אך לדוגמה: ע""פ 2761/21 עואלי נ' מדינת ישראל (פורסם בנבו, 22.08.21); ע""פ 4207/21 עמאר בעראני נורי נ' מדינת ישראל (פורסם בנבו, 28.07.21); ע""פ 3793/20 מורייחי נ' מדינת ישראל (פורסם בנבו, 23.11.20); הצורך בענישה מחמירה בעבירות נשק הוא חיוני גם בעבירות של החזקת נשק שלא כדין שלא לוו בעבירות נוספות (ראו: ע""פ 5330/20 ענבתאוי נ' מדינת ישראל (פורסם בנבו, 22.11.20); ע""פ 4406/19 מדינת ישראל נ' סובח (פורסם בנבו, 5.11.19)). בשל חומרה זו של עבירות אלו, נקבע כי יש לתת משקל רב יותר לאינטרס הציבורי ולשיקולי ההרתעה מאשר לנסיבותיו האישיות של הנאשם (ראו: ע""פ 2761/21 בעניין עואלי).
26.	במקרה זה, צודקת המאשימה כי נכון לקבוע מתחם נפרד לכל אחד מהאישומים המתייחסים לתקופת בגירותו של הנאשם, ומתחם אחד לאישומים המתייחסים למעשיו בתקופת היותו קטין. קביעה כי יש לראות במספר אירועים כ""אירוע"" אחד לעניין קביעת המתחם, צריכה להיות מבוססת על מבחן ""הקשר ההדוק"". היינו, האם המעשים שבהם הורשע הנאשם היו חלק ממסכת עבריינית אחת או רצף של אירועים (ע""פ 4910/13 ג'אבר נ' מדינת ישראל (פורסם בנבו, 29.10.14)). האישומים הראשון, השלישי והרביעי, שביצע הנאשם בהיותו בגיר, נעשו על רקע נסיבות שונות ובפער זמנים. האישום השלישי הוא מחודש מאי 2020, והאישומים הראשון והרביעי אמנם שניהם מחודש אוקטובר 2020, אך באחד מהם הנאשם ירה בנשק במסגרת חתונה, ובשני מדובר בהחזקת נשק לשימוש כנגד משפחה שהייתה בסכסוך עם משפחתו.","פסיקה עקבית עומדת כך שעבירות נשק לסוגיהן הן ""מכת מדינה"" המשקפת סכנה חמורה ומיידית לביטחון הציבור ולשלומו ועל הצורך בענישה מחמירה בעבירות נשק, ובהעלאת רף הענישה בעבירות הנשק לסוגיהן (ראו אך לדוגמה: ע""פ 3793/20 מורייחי נ' מדינת ישראל (פורסם בנבו, 23.11.20)).",0
"ע""פ 5330/20","דיון והכרעה
25.	הערכים המוגנים בעבירות נשק הם שלמות הגוף וחיי אדם, שלום הציבור וביטחונו. למותר להכביר מילים באשר לסכנה הנשקפת מהחזקה ונשיאה של כלי נשק על ידי מי שאינם מורשים לכך, שלא למטרות ראויות, כגון הגנה על בטחון המדינה או על שלום אזרחיה. מדובר בכלי שהשימוש העיקרי בו הוא לצורך המתת אדם, גרימת פגיעה גופנית חמורה לאדם או איום בפגיעה כזו. פסיקה עקבית עומדת כך שעבירות נשק לסוגיהן הן ""מכת מדינה"" המשקפת סכנה חמורה ומיידית לביטחון הציבור ולשלומו ועל הצורך בענישה מחמירה בעבירות נשק, ובהעלאת רף הענישה בעבירות הנשק לסוגיהן (ראו אך לדוגמה: ע""פ 2761/21 עואלי נ' מדינת ישראל (פורסם בנבו, 22.08.21); ע""פ 4207/21 עמאר בעראני נורי נ' מדינת ישראל (פורסם בנבו, 28.07.21); ע""פ 3793/20 מורייחי נ' מדינת ישראל (פורסם בנבו, 23.11.20); הצורך בענישה מחמירה בעבירות נשק הוא חיוני גם בעבירות של החזקת נשק שלא כדין שלא לוו בעבירות נוספות (ראו: ע""פ 5330/20 ענבתאוי נ' מדינת ישראל (פורסם בנבו, 22.11.20); ע""פ 4406/19 מדינת ישראל נ' סובח (פורסם בנבו, 5.11.19)). בשל חומרה זו של עבירות אלו, נקבע כי יש לתת משקל רב יותר לאינטרס הציבורי ולשיקולי ההרתעה מאשר לנסיבותיו האישיות של הנאשם (ראו: ע""פ 2761/21 בעניין עואלי).
26.	במקרה זה, צודקת המאשימה כי נכון לקבוע מתחם נפרד לכל אחד מהאישומים המתייחסים לתקופת בגירותו של הנאשם, ומתחם אחד לאישומים המתייחסים למעשיו בתקופת היותו קטין. קביעה כי יש לראות במספר אירועים כ""אירוע"" אחד לעניין קביעת המתחם, צריכה להיות מבוססת על מבחן ""הקשר ההדוק"". היינו, האם המעשים שבהם הורשע הנאשם היו חלק ממסכת עבריינית אחת או רצף של אירועים (ע""פ 4910/13 ג'אבר נ' מדינת ישראל (פורסם בנבו, 29.10.14)). האישומים הראשון, השלישי והרביעי, שביצע הנאשם בהיותו בגיר, נעשו על רקע נסיבות שונות ובפער זמנים. האישום השלישי הוא מחודש מאי 2020, והאישומים הראשון והרביעי אמנם שניהם מחודש אוקטובר 2020, אך באחד מהם הנאשם ירה בנשק במסגרת חתונה, ובשני מדובר בהחזקת נשק לשימוש כנגד משפחה שהייתה בסכסוך עם משפחתו.","הצורך בענישה מחמירה בעבירות נשק הוא חיוני גם בעבירות של החזקת נשק שלא כדין שלא לוו בעבירות נוספות (ראו: ע""פ 5330/20 ענבתאוי נ' מדינת ישראל (פורסם בנבו, 22.11.20))",0
"ע""פ 4406/19","דיון והכרעה
25.	הערכים המוגנים בעבירות נשק הם שלמות הגוף וחיי אדם, שלום הציבור וביטחונו. למותר להכביר מילים באשר לסכנה הנשקפת מהחזקה ונשיאה של כלי נשק על ידי מי שאינם מורשים לכך, שלא למטרות ראויות, כגון הגנה על בטחון המדינה או על שלום אזרחיה. מדובר בכלי שהשימוש העיקרי בו הוא לצורך המתת אדם, גרימת פגיעה גופנית חמורה לאדם או איום בפגיעה כזו. פסיקה עקבית עומדת כך שעבירות נשק לסוגיהן הן ""מכת מדינה"" המשקפת סכנה חמורה ומיידית לביטחון הציבור ולשלומו ועל הצורך בענישה מחמירה בעבירות נשק, ובהעלאת רף הענישה בעבירות הנשק לסוגיהן (ראו אך לדוגמה: ע""פ 2761/21 עואלי נ' מדינת ישראל (פורסם בנבו, 22.08.21); ע""פ 4207/21 עמאר בעראני נורי נ' מדינת ישראל (פורסם בנבו, 28.07.21); ע""פ 3793/20 מורייחי נ' מדינת ישראל (פורסם בנבו, 23.11.20); הצורך בענישה מחמירה בעבירות נשק הוא חיוני גם בעבירות של החזקת נשק שלא כדין שלא לוו בעבירות נוספות (ראו: ע""פ 5330/20 ענבתאוי נ' מדינת ישראל (פורסם בנבו, 22.11.20); ע""פ 4406/19 מדינת ישראל נ' סובח (פורסם בנבו, 5.11.19)). בשל חומרה זו של עבירות אלו, נקבע כי יש לתת משקל רב יותר לאינטרס הציבורי ולשיקולי ההרתעה מאשר לנסיבותיו האישיות של הנאשם (ראו: ע""פ 2761/21 בעניין עואלי).
26.	במקרה זה, צודקת המאשימה כי נכון לקבוע מתחם נפרד לכל אחד מהאישומים המתייחסים לתקופת בגירותו של הנאשם, ומתחם אחד לאישומים המתייחסים למעשיו בתקופת היותו קטין. קביעה כי יש לראות במספר אירועים כ""אירוע"" אחד לעניין קביעת המתחם, צריכה להיות מבוססת על מבחן ""הקשר ההדוק"". היינו, האם המעשים שבהם הורשע הנאשם היו חלק ממסכת עבריינית אחת או רצף של אירועים (ע""פ 4910/13 ג'אבר נ' מדינת ישראל (פורסם בנבו, 29.10.14)). האישומים הראשון, השלישי והרביעי, שביצע הנאשם בהיותו בגיר, נעשו על רקע נסיבות שונות ובפער זמנים. האישום השלישי הוא מחודש מאי 2020, והאישומים הראשון והרביעי אמנם שניהם מחודש אוקטובר 2020, אך באחד מהם הנאשם ירה בנשק במסגרת חתונה, ובשני מדובר בהחזקת נשק לשימוש כנגד משפחה שהייתה בסכסוך עם משפחתו.","הצורך בענישה מחמירה בעבירות נשק הוא חיוני גם בעבירות של החזקת נשק שלא כדין שלא לוו בעבירות נוספות (ראו: ע""פ 5330/20 ענבתאוי נ' מדינת ישראל (פורסם בנבו, 22.11.20); ע""פ 4406/19 מדינת ישראל נ' סובח (פורסם בנבו, 5.11.19)).",0
"ע""פ 2761/21","דיון והכרעה
25.	הערכים המוגנים בעבירות נשק הם שלמות הגוף וחיי אדם, שלום הציבור וביטחונו. למותר להכביר מילים באשר לסכנה הנשקפת מהחזקה ונשיאה של כלי נשק על ידי מי שאינם מורשים לכך, שלא למטרות ראויות, כגון הגנה על בטחון המדינה או על שלום אזרחיה. מדובר בכלי שהשימוש העיקרי בו הוא לצורך המתת אדם, גרימת פגיעה גופנית חמורה לאדם או איום בפגיעה כזו. פסיקה עקבית עומדת כך שעבירות נשק לסוגיהן הן ""מכת מדינה"" המשקפת סכנה חמורה ומיידית לביטחון הציבור ולשלומו ועל הצורך בענישה מחמירה בעבירות נשק, ובהעלאת רף הענישה בעבירות הנשק לסוגיהן (ראו אך לדוגמה: ע""פ 2761/21 עואלי נ' מדינת ישראל (פורסם בנבו, 22.08.21); ע""פ 4207/21 עמאר בעראני נורי נ' מדינת ישראל (פורסם בנבו, 28.07.21); ע""פ 3793/20 מורייחי נ' מדינת ישראל (פורסם בנבו, 23.11.20); הצורך בענישה מחמירה בעבירות נשק הוא חיוני גם בעבירות של החזקת נשק שלא כדין שלא לוו בעבירות נוספות (ראו: ע""פ 5330/20 ענבתאוי נ' מדינת ישראל (פורסם בנבו, 22.11.20); ע""פ 4406/19 מדינת ישראל נ' סובח (פורסם בנבו, 5.11.19)). בשל חומרה זו של עבירות אלו, נקבע כי יש לתת משקל רב יותר לאינטרס הציבורי ולשיקולי ההרתעה מאשר לנסיבותיו האישיות של הנאשם (ראו: ע""פ 2761/21 בעניין עואלי).
26.	במקרה זה, צודקת המאשימה כי נכון לקבוע מתחם נפרד לכל אחד מהאישומים המתייחסים לתקופת בגירותו של הנאשם, ומתחם אחד לאישומים המתייחסים למעשיו בתקופת היותו קטין. קביעה כי יש לראות במספר אירועים כ""אירוע"" אחד לעניין קביעת המתחם, צריכה להיות מבוססת על מבחן ""הקשר ההדוק"". היינו, האם המעשים שבהם הורשע הנאשם היו חלק ממסכת עבריינית אחת או רצף של אירועים (ע""פ 4910/13 ג'אבר נ' מדינת ישראל (פורסם בנבו, 29.10.14)). האישומים הראשון, השלישי והרביעי, שביצע הנאשם בהיותו בגיר, נעשו על רקע נסיבות שונות ובפער זמנים. האישום השלישי הוא מחודש מאי 2020, והאישומים הראשון והרביעי אמנם שניהם מחודש אוקטובר 2020, אך באחד מהם הנאשם ירה בנשק במסגרת חתונה, ובשני מדובר בהחזקת נשק לשימוש כנגד משפחה שהייתה בסכסוך עם משפחתו.","פסיקה עקבית עומדת כך שעבירות נשק לסוגיהן הן ""מכת מדינה"" המשקפת סכנה חמורה ומיידית לביטחון הציבור ולשלומו ועל הצורך בענישה מחמירה בעבירות נשק, ובהעלאת רף הענישה בעבירות הנשק לסוגיהן (ראו אך לדוגמה: ע""פ 2761/21 עואלי נ' מדינת ישראל (פורסם בנבו, 22.08.21)); בשל חומרה זו של עבירות אלו, נקבע כי יש לתת משקל רב יותר לאינטרס הציבורי ולשיקולי ההרתעה מאשר לנסיבותיו האישיות של הנאשם (ראו: ע""פ 2761/21 בעניין עואלי).",0
"ע""פ 4910/13","25.	הערכים המוגנים בעבירות נשק הם שלמות הגוף וחיי אדם, שלום הציבור וביטחונו. למותר להכביר מילים באשר לסכנה הנשקפת מהחזקה ונשיאה של כלי נשק על ידי מי שאינם מורשים לכך, שלא למטרות ראויות, כגון הגנה על בטחון המדינה או על שלום אזרחיה. מדובר בכלי שהשימוש העיקרי בו הוא לצורך המתת אדם, גרימת פגיעה גופנית חמורה לאדם או איום בפגיעה כזו. פסיקה עקבית עומדת כך שעבירות נשק לסוגיהן הן ""מכת מדינה"" המשקפת סכנה חמורה ומיידית לביטחון הציבור ולשלומו ועל הצורך בענישה מחמירה בעבירות נשק, ובהעלאת רף הענישה בעבירות הנשק לסוגיהן (ראו אך לדוגמה: ע""פ 2761/21 עואלי נ' מדינת ישראל (פורסם בנבו, 22.08.21); ע""פ 4207/21 עמאר בעראני נורי נ' מדינת ישראל (פורסם בנבו, 28.07.21); ע""פ 3793/20 מורייחי נ' מדינת ישראל (פורסם בנבו, 23.11.20); הצורך בענישה מחמירה בעבירות נשק הוא חיוני גם בעבירות של החזקת נשק שלא כדין שלא לוו בעבירות נוספות (ראו: ע""פ 5330/20 ענבתאוי נ' מדינת ישראל (פורסם בנבו, 22.11.20); ע""פ 4406/19 מדינת ישראל נ' סובח (פורסם בנבו, 5.11.19)). בשל חומרה זו של עבירות אלו, נקבע כי יש לתת משקל רב יותר לאינטרס הציבורי ולשיקולי ההרתעה מאשר לנסיבותיו האישיות של הנאשם (ראו: ע""פ 2761/21 בעניין עואלי).
26.	במקרה זה, צודקת המאשימה כי נכון לקבוע מתחם נפרד לכל אחד מהאישומים המתייחסים לתקופת בגירותו של הנאשם, ומתחם אחד לאישומים המתייחסים למעשיו בתקופת היותו קטין. קביעה כי יש לראות במספר אירועים כ""אירוע"" אחד לעניין קביעת המתחם, צריכה להיות מבוססת על מבחן ""הקשר ההדוק"". היינו, האם המעשים שבהם הורשע הנאשם היו חלק ממסכת עבריינית אחת או רצף של אירועים (ע""פ 4910/13 ג'אבר נ' מדינת ישראל (פורסם בנבו, 29.10.14)). האישומים הראשון, השלישי והרביעי, שביצע הנאשם בהיותו בגיר, נעשו על רקע נסיבות שונות ובפער זמנים. האישום השלישי הוא מחודש מאי 2020, והאישומים הראשון והרביעי אמנם שניהם מחודש אוקטובר 2020, אך באחד מהם הנאשם ירה בנשק במסגרת חתונה, ובשני מדובר בהחזקת נשק לשימוש כנגד משפחה שהייתה בסכסוך עם משפחתו.
27.	באשר לנסיבות בהן בוצעו העבירות, חלק מהאישומים מלמדים על תכנון מוקדם של הנאשם, כמו האישומים השני, השלישי והרביעי, וברוב ככול האישומים, הנאשם הוא אשר פנה לאחרים על מנת שיסייעו בידו להשיג את הנשק או את התחמושת. קשה להפריז במידת הסיכון שנשקפה מהמעשים, שעה שהנאשם שאינו בעל רישיון להחזיק בנשק אחז בנשק ותחמושת. בפרט נכון הדבר בהתייחס לאישומים הרביעי והחמישי, אז עמד בבסיס רצונו של הנאשם להשיג נשק, סכסוך בין משפחתו למשפחה אחרת. אם כי, באישום הרביעי יוחסה לנאשם עבירת ניסיון בלבד. בחלק מהאישומים ההחזקה או הנשיאה של הנשק הייתה לתקופה קצרה (כמו באישומים השני והחמישי) ובחלק האחר – לתקופה ממשוכת יותר (כמו באישום השלישי).","קביעה כי יש לראות במספר אירועים כ""אירוע"" אחד לעניין קביעת המתחם, צריכה להיות מבוססת על מבחן ""הקשר ההדוק"". היינו, האם המעשים שבהם הורשע הנאשם היו חלק ממסכת עבריינית אחת או רצף של אירועים (ע""פ 4910/13 ג'אבר נ' מדינת ישראל (פורסם בנבו, 29.10.14)).",0
"ע""פ 1505/14","28.	עיון בפסיקה הנוהגת מלמד על מתחמים שונים בעבירות של נשיאת נשק והחזקת נשק, בשים לב לסוג הנשק, מיקום החזקתו, ועוד.
29.	כך, במקרה של החזקת אקדח הנחשד כגנוב, בבית, כשהוא הוחזק עם מחסנית מלאה כדורים, הושת עונש של 6 חודשי מאסר (ע""פ 1505/14 לידאוי נ' מדינת ישראל (פורסם בנבו, 4.11.14), במקרה של החזקת תת מקלע מאולתר נקבע מתחם של 7 עד 20 חודשי מאסר (ת""פ (מחוזי-י-ם) 52515-03-20 מדינת ישראל נ' סנדוקה (פורסם בנבו, 19.10.20). בדומה נקבע מתחם עונש של 7 עד 24 חודשי מאסר במקרה של החזקת אקדח ומחסנית תואמת (עפ""ג (מחוזי-חי') מדינת ישראל נ' ג'מאחנה (פורסם בנבו, 11.04.19). וראו גם: עפ""ג (מחוזי-נצ') 37217-03-19 ג'ואברה נ' מדינת ישראל (פורסם בנבו, 25.11.19); ת""פ (מחוזי-י-ם) 66542-05-20 מדינת ישראל נ' אבו נאב (פרסם בנבו, 25.01.21)
30.	במקרה אחר של שתי עבירות החזקת נשק, מסוג M16 ואקדח חצי אוטומטי, מתחת למבנה המצוי בבית ספר, נקבע מתחם שבין 12 ל-24 חודשי מאסר (ת""פ (מחוזי-י-ם) 35512-06-17 מדינת ישראל נ' אל-קעקע בכיראת (פורסם בנבו, 7.03.19). ומתחם של 12 עד 36 חודשי מאסר נקבע במקרה של שתי עבירות רכישה והחזקת נשק מסוג M16 (ת""פ (מחוזי-י-ם) 42291-02-16 מדינת ישראל נ' דיסי (פורסם בנבו, 2.12.18)","כך, במקרה של החזקת אקדח הנחשד כגנוב, בבית, כשהוא הוחזק עם מחסנית מלאה כדורים, הושת עונש של 6 חודשי מאסר (ע""פ 1505/14 לידאוי נ' מדינת ישראל (פורסם בנבו, 4.11.14)",1
"ת""פ (מחוזי-י-ם) 52515-03-20","28.	עיון בפסיקה הנוהגת מלמד על מתחמים שונים בעבירות של נשיאת נשק והחזקת נשק, בשים לב לסוג הנשק, מיקום החזקתו, ועוד.
29.	כך, במקרה של החזקת אקדח הנחשד כגנוב, בבית, כשהוא הוחזק עם מחסנית מלאה כדורים, הושת עונש של 6 חודשי מאסר (ע""פ 1505/14 לידאוי נ' מדינת ישראל (פורסם בנבו, 4.11.14), במקרה של החזקת תת מקלע מאולתר נקבע מתחם של 7 עד 20 חודשי מאסר (ת""פ (מחוזי-י-ם) 52515-03-20 מדינת ישראל נ' סנדוקה (פורסם בנבו, 19.10.20). בדומה נקבע מתחם עונש של 7 עד 24 חודשי מאסר במקרה של החזקת אקדח ומחסנית תואמת (עפ""ג (מחוזי-חי') מדינת ישראל נ' ג'מאחנה (פורסם בנבו, 11.04.19). וראו גם: עפ""ג (מחוזי-נצ') 37217-03-19 ג'ואברה נ' מדינת ישראל (פורסם בנבו, 25.11.19); ת""פ (מחוזי-י-ם) 66542-05-20 מדינת ישראל נ' אבו נאב (פרסם בנבו, 25.01.21)
30.	במקרה אחר של שתי עבירות החזקת נשק, מסוג M16 ואקדח חצי אוטומטי, מתחת למבנה המצוי בבית ספר, נקבע מתחם שבין 12 ל-24 חודשי מאסר (ת""פ (מחוזי-י-ם) 35512-06-17 מדינת ישראל נ' אל-קעקע בכיראת (פורסם בנבו, 7.03.19). ומתחם של 12 עד 36 חודשי מאסר נקבע במקרה של שתי עבירות רכישה והחזקת נשק מסוג M16 (ת""פ (מחוזי-י-ם) 42291-02-16 מדינת ישראל נ' דיסי (פורסם בנבו, 2.12.18)","במקרה של החזקת תת מקלע מאולתר נקבע מתחם של 7 עד 20 חודשי מאסר (ת""פ (מחוזי-י-ם) 52515-03-20 מדינת ישראל נ' סנדוקה (פורסם בנבו, 19.10.20).",1
"עפ""ג (מחוזי-חי') מדינת ישראל נ' ג'מאחנה (פורסם בנבו, 11.04.19). וראו גם: עפ""ג (מחוזי-נצ') 37217-03-19","28.	עיון בפסיקה הנוהגת מלמד על מתחמים שונים בעבירות של נשיאת נשק והחזקת נשק, בשים לב לסוג הנשק, מיקום החזקתו, ועוד.
29.	כך, במקרה של החזקת אקדח הנחשד כגנוב, בבית, כשהוא הוחזק עם מחסנית מלאה כדורים, הושת עונש של 6 חודשי מאסר (ע""פ 1505/14 לידאוי נ' מדינת ישראל (פורסם בנבו, 4.11.14), במקרה של החזקת תת מקלע מאולתר נקבע מתחם של 7 עד 20 חודשי מאסר (ת""פ (מחוזי-י-ם) 52515-03-20 מדינת ישראל נ' סנדוקה (פורסם בנבו, 19.10.20). בדומה נקבע מתחם עונש של 7 עד 24 חודשי מאסר במקרה של החזקת אקדח ומחסנית תואמת (עפ""ג (מחוזי-חי') מדינת ישראל נ' ג'מאחנה (פורסם בנבו, 11.04.19). וראו גם: עפ""ג (מחוזי-נצ') 37217-03-19 ג'ואברה נ' מדינת ישראל (פורסם בנבו, 25.11.19); ת""פ (מחוזי-י-ם) 66542-05-20 מדינת ישראל נ' אבו נאב (פרסם בנבו, 25.01.21)
30.	במקרה אחר של שתי עבירות החזקת נשק, מסוג M16 ואקדח חצי אוטומטי, מתחת למבנה המצוי בבית ספר, נקבע מתחם שבין 12 ל-24 חודשי מאסר (ת""פ (מחוזי-י-ם) 35512-06-17 מדינת ישראל נ' אל-קעקע בכיראת (פורסם בנבו, 7.03.19). ומתחם של 12 עד 36 חודשי מאסר נקבע במקרה של שתי עבירות רכישה והחזקת נשק מסוג M16 (ת""פ (מחוזי-י-ם) 42291-02-16 מדינת ישראל נ' דיסי (פורסם בנבו, 2.12.18)","בדומה נקבע מתחם עונש של 7 עד 24 חודשי מאסר במקרה של החזקת אקדח ומחסנית תואמת (עפ""ג (מחוזי-חי') מדינת ישראל נ' ג'מאחנה (פורסם בנבו, 11.04.19). וראו גם: עפ""ג (מחוזי-נצ') 37217-03-19 ג'ואברה נ' מדינת ישראל (פורסם בנבו, 25.11.19)",1
