citation,context_text,extracted_text,predicted_label
"ע""פ 416/12","הנאשמים הודו והורשעו במעורבות בביצוען של עבירות חמורות שהיה בהן פוטנציאל לגרום למותם של אחרים, ובפועל גרמו להם פגיעות פיזיות ונפשיות לצד פגיעה ממשית בתחושת הביטחון שלהם ושל הציבור בכללותו. המשותף לכל טענותיהם של הנאשמים הוא הדגשת חלקו של כל אחד מהם כמינורי, והפנייה לתוצאות ההליכים בעניינם של מעורבים אחרים (עד המדינה ויוסף), להם הסכימה המאשימה.
נציין כבר עתה, שאיננו רואים לתת משקל משמעותי לקו הטיעונים הראשון ואנו סבורים שמעת שפעלו הנאשמים במשותף, נקודת המוצא היא כי הם ראויים לגמול דומה בגין המעשים המשלימים שביצעו במטרה להשיג את התוצאה הסופית, בה כולם היו מעוניינים. אשר לקו הטיעונים השני, הוראות מנגנון הבניית שיקול הדעת בענישה והעמדת עיקרון ההלימה במרכזו, הן שאמורות להנחות את בית המשפט בגזירת הדין. כמו כן, כפי שציינו בהכרעת הדין המשלימה, פסיקת בית המשפט העליון הגבילה את יכולתו של נאשם להסתמך על גזירת הדין בעניינו של מעורב אחר באותה פרשה שניתן על פי הסכמות במסגרת הסדר טיעון. יחד עם זאת, לאחרונה ניתן פסק דין ממנו ניתן ללמוד כי ככלל שיקול של אחידות הענישה אינו חסר נפקות לחלוטין, ויש לקחתו בחשבון, הגם שבנסיבות אותו עניין לא ראה בית המשפט העליון מקום להתערב (ע""פ 416/12 שיצ'ינין נ' מדינת ישראל, [פורסם בנבו] פסקה 4, ניתן ב-12.06.14). כיוון שכך, לא נתעלם גם אנו מעובדות אלו בבואנו לגזור את העונש בהליך הנוכחי.
הנסיבות הקשורות בביצוע העבירות","כפי שציינו בהכרעת הדין המשלימה, פסיקת בית המשפט העליון הגבילה את יכולתו של נאשם להסתמך על גזירת הדין בעניינו של מעורב אחר באותה פרשה שניתן על פי הסכמות במסגרת הסדר טיעון. יחד עם זאת, לאחרונה ניתן פסק דין ממנו ניתן ללמוד כי ככלל שיקול של אחידות הענישה אינו חסר נפקות לחלוטין, ויש לקחתו בחשבון, הגם שבנסיבות אותו עניין לא ראה בית המשפט העליון מקום להתערב (ע""פ 416/12 שיצ'ינין נ' מדינת ישראל, [פורסם בנבו] פסקה 4, ניתן ב-12.06.14).",0
"תפ""ח 36768-12-12","הנסיבות הקשורות בביצוע העבירות
בין מעשי הנאשמים בולטים המקרים של יצור ובניה של מטעני חבלה, הנחתם במכוניותיהם של אחרים, והפעלתם באזורים מיושבים בצפיפות. עיון בפסיקה מעלה, כי זו דנה באירועים מסוג זה לרוב בהקשר של פעילות טרור שתכליתה פגיעה מכוונת באזרחים עוברי אורח, ובה הוטלו עונשי מאסר ארוכים, שבין 20 ו-25 שנות מאסר (תפ""ח 36768-12-12 מדינת ישראל נ' מפראגה [פורסם בנבו] (ניתן ב-10.03.14, והאסמכתאות שם). אף במקרים בהם לא הונח מטען החבלה, או הונח ולא הופעל, הוטלו עונשי מאסר ארוכים, שנעו לפי חומרת נסיבות האירועים בין 5 ו-15 שנות מאסר (תפ""ח 26637-09-13 מדינת ישראל נ' רומאנה, [פורסם בנבו] ניתן ב-09.06.14 והאסמכתאות שם). המניע של הנאשמים בביצוע העבירות שונה, ואף שמהותו של הסיכון שנבע ממעשיהם דומה לאותם מקרים, נראה שהיקפו הוגבל יותר. בעניין זה, חוות דעת מומחי החבלה מטעם המאשימה ציינו כי בכל המטענים, לרבות מטען שנמצא בשלמותו, נעשה שימוש בחומר נפץ מאולתר מאותו סוג, אך לא ציינו את עוצמת הפגיעה הפוטנציאלית כתוצאה מהפעלתו. בפועל, מנסיבות האירועים השונים עולה, שבשניים מהמטענים לא הייתה עוצמה מספקת לפגיעה פיזית משמעותית ביושב בתוך הרכב.
עבירות אחרות בהן הורשעו הנאשמים כוללות מעשי הצתה מורכבים, אלימות קשה וניסיונות לממשה, ועבירות ייצור מטענים נפיצים, רכישת רימונים וניסיונות לרכשם.","עיון בפסיקה מעלה, כי זו דנה באירועים מסוג זה לרוב בהקשר של פעילות טרור שתכליתה פגיעה מכוונת באזרחים עוברי אורח, ובה הוטלו עונשי מאסר ארוכים, שבין 20 ו-25 שנות מאסר (תפ""ח 36768-12-12 מדינת ישראל נ' מפראגה [פורסם בנבו] (ניתן ב-10.03.14, והאסמכתאות שם).",1
"תפ""ח 26637-09-13","הנסיבות הקשורות בביצוע העבירות
בין מעשי הנאשמים בולטים המקרים של יצור ובניה של מטעני חבלה, הנחתם במכוניותיהם של אחרים, והפעלתם באזורים מיושבים בצפיפות. עיון בפסיקה מעלה, כי זו דנה באירועים מסוג זה לרוב בהקשר של פעילות טרור שתכליתה פגיעה מכוונת באזרחים עוברי אורח, ובה הוטלו עונשי מאסר ארוכים, שבין 20 ו-25 שנות מאסר (תפ""ח 36768-12-12 מדינת ישראל נ' מפראגה [פורסם בנבו] (ניתן ב-10.03.14, והאסמכתאות שם). אף במקרים בהם לא הונח מטען החבלה, או הונח ולא הופעל, הוטלו עונשי מאסר ארוכים, שנעו לפי חומרת נסיבות האירועים בין 5 ו-15 שנות מאסר (תפ""ח 26637-09-13 מדינת ישראל נ' רומאנה, [פורסם בנבו] ניתן ב-09.06.14 והאסמכתאות שם). המניע של הנאשמים בביצוע העבירות שונה, ואף שמהותו של הסיכון שנבע ממעשיהם דומה לאותם מקרים, נראה שהיקפו הוגבל יותר. בעניין זה, חוות דעת מומחי החבלה מטעם המאשימה ציינו כי בכל המטענים, לרבות מטען שנמצא בשלמותו, נעשה שימוש בחומר נפץ מאולתר מאותו סוג, אך לא ציינו את עוצמת הפגיעה הפוטנציאלית כתוצאה מהפעלתו. בפועל, מנסיבות האירועים השונים עולה, שבשניים מהמטענים לא הייתה עוצמה מספקת לפגיעה פיזית משמעותית ביושב בתוך הרכב.
עבירות אחרות בהן הורשעו הנאשמים כוללות מעשי הצתה מורכבים, אלימות קשה וניסיונות לממשה, ועבירות ייצור מטענים נפיצים, רכישת רימונים וניסיונות לרכשם.","אף במקרים בהם לא הונח מטען החבלה, או הונח ולא הופעל, הוטלו עונשי מאסר ארוכים, שנעו לפי חומרת נסיבות האירועים בין 5 ו-15 שנות מאסר (תפ""ח 26637-09-13 מדינת ישראל נ' רומאנה, [פורסם בנבו] ניתן ב-09.06.14 והאסמכתאות שם).",1
"ע""פ 8868/12","עבירות אחרות בהן הורשעו הנאשמים כוללות מעשי הצתה מורכבים, אלימות קשה וניסיונות לממשה, ועבירות ייצור מטענים נפיצים, רכישת רימונים וניסיונות לרכשם.
אשר לעבירות ההצתה, קיים מנעד רחב של עונשים המוטלים על פי נסיבות העניין, אך הכלל הוא כי המרכיב העיקרי בהם יהיה מאסר מאחורי סורג ובריח (ע""פ 8868/12 עווידה נ' מדינת ישראל, [פורסם בנבו] פסקה 7, ניתן ב-20.11.13). כך, בגין שריפת אוטובוס שנמצא במגרש חניה הוטל עונש של 40 חודשי מאסר, מהם 24 חודשים בפועל והשאר על תנאי (ע""פ 3116/13 קבלאן נ' מדינת ישראל, [פורסם בנבו] ניתן ב-15.10.13), בגין הצתת רכב עקב סכסוך בעלות בעניינו הוטלו עונשים שבין 27 חודשי מאסר ל-38 חודשי מאסר (ע""פ 1846/13 עמאש נ' מדינת ישראל, [פורסם בנבו] ניתן ב-01.12.13), בגין הצתה בתחנת משטרה הוטל עונש של 44 חודשי מאסר (ע""פ 5254/11 אלון נ' מדינת ישראל, [פורסם בנבו] ניתן ב-18.02.13), ובגין ייזום מעשה הצתה במועדון הוטל עונש של 6 שנות מאסר (ע""פ 9226/11 גוזלנד נ' מדינת ישראל, [פורסם בנבו] ניתן ב-08.10.13).
אשר למעשי האלימות, עיון בפסיקה מעלה, כי במקרה בו בוצעה תקיפה בצוותא, תוך שימוש בכלי נשק קהה ובשוקר חשמלי נגזר עונש של 45 חודשי מאסר לכל אחד מהתוקפים (ע""פ 8870/12 חאלדי נ' מדינת ישראל, [פורסם בנבו] ניתן ב-15.01.14), במקרה בו התעלל הנאשם בבנותיו במכות קהות קשות בידיו, בנעליו, ובזרמים חשמליים שהעביר בגופן נדון ל-9 שנות מאסר (ע""פ 8543/10 פלוני נ' מדינת ישראל, [פורסם בנבו] ניתן ב-06.03.13), ובמקרה בו  הכה הנאשם בכלי קהה את בן זוגה החדש של זוגתו לשעבר של הנאשם בראשו וגרם לו שבר בגולגולת 89 חודשי מאסר (ע""פ 5264/10 עטייה נ' מדינת ישראל, [פורסם בנבו] ניתן ב-20.09.12).","אשר לעבירות ההצתה, קיים מנעד רחב של עונשים המוטלים על פי נסיבות העניין, אך הכלל הוא כי המרכיב העיקרי בהם יהיה מאסר מאחורי סורג ובריח (ע""פ 8868/12 עווידה נ' מדינת ישראל, [פורסם בנבו] פסקה 7, ניתן ב-20.11.13).",0
"ע""פ 3116/13","עבירות אחרות בהן הורשעו הנאשמים כוללות מעשי הצתה מורכבים, אלימות קשה וניסיונות לממשה, ועבירות ייצור מטענים נפיצים, רכישת רימונים וניסיונות לרכשם.
אשר לעבירות ההצתה, קיים מנעד רחב של עונשים המוטלים על פי נסיבות העניין, אך הכלל הוא כי המרכיב העיקרי בהם יהיה מאסר מאחורי סורג ובריח (ע""פ 8868/12 עווידה נ' מדינת ישראל, [פורסם בנבו] פסקה 7, ניתן ב-20.11.13). כך, בגין שריפת אוטובוס שנמצא במגרש חניה הוטל עונש של 40 חודשי מאסר, מהם 24 חודשים בפועל והשאר על תנאי (ע""פ 3116/13 קבלאן נ' מדינת ישראל, [פורסם בנבו] ניתן ב-15.10.13), בגין הצתת רכב עקב סכסוך בעלות בעניינו הוטלו עונשים שבין 27 חודשי מאסר ל-38 חודשי מאסר (ע""פ 1846/13 עמאש נ' מדינת ישראל, [פורסם בנבו] ניתן ב-01.12.13), בגין הצתה בתחנת משטרה הוטל עונש של 44 חודשי מאסר (ע""פ 5254/11 אלון נ' מדינת ישראל, [פורסם בנבו] ניתן ב-18.02.13), ובגין ייזום מעשה הצתה במועדון הוטל עונש של 6 שנות מאסר (ע""פ 9226/11 גוזלנד נ' מדינת ישראל, [פורסם בנבו] ניתן ב-08.10.13).
אשר למעשי האלימות, עיון בפסיקה מעלה, כי במקרה בו בוצעה תקיפה בצוותא, תוך שימוש בכלי נשק קהה ובשוקר חשמלי נגזר עונש של 45 חודשי מאסר לכל אחד מהתוקפים (ע""פ 8870/12 חאלדי נ' מדינת ישראל, [פורסם בנבו] ניתן ב-15.01.14), במקרה בו התעלל הנאשם בבנותיו במכות קהות קשות בידיו, בנעליו, ובזרמים חשמליים שהעביר בגופן נדון ל-9 שנות מאסר (ע""פ 8543/10 פלוני נ' מדינת ישראל, [פורסם בנבו] ניתן ב-06.03.13), ובמקרה בו  הכה הנאשם בכלי קהה את בן זוגה החדש של זוגתו לשעבר של הנאשם בראשו וגרם לו שבר בגולגולת 89 חודשי מאסר (ע""פ 5264/10 עטייה נ' מדינת ישראל, [פורסם בנבו] ניתן ב-20.09.12).","כך, בגין שריפת אוטובוס שנמצא במגרש חניה הוטל עונש של 40 חודשי מאסר, מהם 24 חודשים בפועל והשאר על תנאי (ע""פ 3116/13 קבלאן נ' מדינת ישראל, [פורסם בנבו] ניתן ב-15.10.13)",1
"ע""פ 1846/13","עבירות אחרות בהן הורשעו הנאשמים כוללות מעשי הצתה מורכבים, אלימות קשה וניסיונות לממשה, ועבירות ייצור מטענים נפיצים, רכישת רימונים וניסיונות לרכשם.
אשר לעבירות ההצתה, קיים מנעד רחב של עונשים המוטלים על פי נסיבות העניין, אך הכלל הוא כי המרכיב העיקרי בהם יהיה מאסר מאחורי סורג ובריח (ע""פ 8868/12 עווידה נ' מדינת ישראל, [פורסם בנבו] פסקה 7, ניתן ב-20.11.13). כך, בגין שריפת אוטובוס שנמצא במגרש חניה הוטל עונש של 40 חודשי מאסר, מהם 24 חודשים בפועל והשאר על תנאי (ע""פ 3116/13 קבלאן נ' מדינת ישראל, [פורסם בנבו] ניתן ב-15.10.13), בגין הצתת רכב עקב סכסוך בעלות בעניינו הוטלו עונשים שבין 27 חודשי מאסר ל-38 חודשי מאסר (ע""פ 1846/13 עמאש נ' מדינת ישראל, [פורסם בנבו] ניתן ב-01.12.13), בגין הצתה בתחנת משטרה הוטל עונש של 44 חודשי מאסר (ע""פ 5254/11 אלון נ' מדינת ישראל, [פורסם בנבו] ניתן ב-18.02.13), ובגין ייזום מעשה הצתה במועדון הוטל עונש של 6 שנות מאסר (ע""פ 9226/11 גוזלנד נ' מדינת ישראל, [פורסם בנבו] ניתן ב-08.10.13).
אשר למעשי האלימות, עיון בפסיקה מעלה, כי במקרה בו בוצעה תקיפה בצוותא, תוך שימוש בכלי נשק קהה ובשוקר חשמלי נגזר עונש של 45 חודשי מאסר לכל אחד מהתוקפים (ע""פ 8870/12 חאלדי נ' מדינת ישראל, [פורסם בנבו] ניתן ב-15.01.14), במקרה בו התעלל הנאשם בבנותיו במכות קהות קשות בידיו, בנעליו, ובזרמים חשמליים שהעביר בגופן נדון ל-9 שנות מאסר (ע""פ 8543/10 פלוני נ' מדינת ישראל, [פורסם בנבו] ניתן ב-06.03.13), ובמקרה בו  הכה הנאשם בכלי קהה את בן זוגה החדש של זוגתו לשעבר של הנאשם בראשו וגרם לו שבר בגולגולת 89 חודשי מאסר (ע""פ 5264/10 עטייה נ' מדינת ישראל, [פורסם בנבו] ניתן ב-20.09.12).","בגין הצתת רכב עקב סכסוך בעלות בעניינו הוטלו עונשים שבין 27 חודשי מאסר ל-38 חודשי מאסר (ע""פ 1846/13 עמאש נ' מדינת ישראל, [פורסם בנבו] ניתן ב-01.12.13)",1
"ע""פ 5254/11","עבירות אחרות בהן הורשעו הנאשמים כוללות מעשי הצתה מורכבים, אלימות קשה וניסיונות לממשה, ועבירות ייצור מטענים נפיצים, רכישת רימונים וניסיונות לרכשם.
אשר לעבירות ההצתה, קיים מנעד רחב של עונשים המוטלים על פי נסיבות העניין, אך הכלל הוא כי המרכיב העיקרי בהם יהיה מאסר מאחורי סורג ובריח (ע""פ 8868/12 עווידה נ' מדינת ישראל, [פורסם בנבו] פסקה 7, ניתן ב-20.11.13). כך, בגין שריפת אוטובוס שנמצא במגרש חניה הוטל עונש של 40 חודשי מאסר, מהם 24 חודשים בפועל והשאר על תנאי (ע""פ 3116/13 קבלאן נ' מדינת ישראל, [פורסם בנבו] ניתן ב-15.10.13), בגין הצתת רכב עקב סכסוך בעלות בעניינו הוטלו עונשים שבין 27 חודשי מאסר ל-38 חודשי מאסר (ע""פ 1846/13 עמאש נ' מדינת ישראל, [פורסם בנבו] ניתן ב-01.12.13), בגין הצתה בתחנת משטרה הוטל עונש של 44 חודשי מאסר (ע""פ 5254/11 אלון נ' מדינת ישראל, [פורסם בנבו] ניתן ב-18.02.13), ובגין ייזום מעשה הצתה במועדון הוטל עונש של 6 שנות מאסר (ע""פ 9226/11 גוזלנד נ' מדינת ישראל, [פורסם בנבו] ניתן ב-08.10.13).
אשר למעשי האלימות, עיון בפסיקה מעלה, כי במקרה בו בוצעה תקיפה בצוותא, תוך שימוש בכלי נשק קהה ובשוקר חשמלי נגזר עונש של 45 חודשי מאסר לכל אחד מהתוקפים (ע""פ 8870/12 חאלדי נ' מדינת ישראל, [פורסם בנבו] ניתן ב-15.01.14), במקרה בו התעלל הנאשם בבנותיו במכות קהות קשות בידיו, בנעליו, ובזרמים חשמליים שהעביר בגופן נדון ל-9 שנות מאסר (ע""פ 8543/10 פלוני נ' מדינת ישראל, [פורסם בנבו] ניתן ב-06.03.13), ובמקרה בו  הכה הנאשם בכלי קהה את בן זוגה החדש של זוגתו לשעבר של הנאשם בראשו וגרם לו שבר בגולגולת 89 חודשי מאסר (ע""פ 5264/10 עטייה נ' מדינת ישראל, [פורסם בנבו] ניתן ב-20.09.12).","כך, בגין הצתה בתחנת משטרה הוטל עונש של 44 חודשי מאסר (ע""פ 5254/11 אלון נ' מדינת ישראל, [פורסם בנבו] ניתן ב-18.02.13)",1
"ע""פ 9226/11","עבירות אחרות בהן הורשעו הנאשמים כוללות מעשי הצתה מורכבים, אלימות קשה וניסיונות לממשה, ועבירות ייצור מטענים נפיצים, רכישת רימונים וניסיונות לרכשם.
אשר לעבירות ההצתה, קיים מנעד רחב של עונשים המוטלים על פי נסיבות העניין, אך הכלל הוא כי המרכיב העיקרי בהם יהיה מאסר מאחורי סורג ובריח (ע""פ 8868/12 עווידה נ' מדינת ישראל, [פורסם בנבו] פסקה 7, ניתן ב-20.11.13). כך, בגין שריפת אוטובוס שנמצא במגרש חניה הוטל עונש של 40 חודשי מאסר, מהם 24 חודשים בפועל והשאר על תנאי (ע""פ 3116/13 קבלאן נ' מדינת ישראל, [פורסם בנבו] ניתן ב-15.10.13), בגין הצתת רכב עקב סכסוך בעלות בעניינו הוטלו עונשים שבין 27 חודשי מאסר ל-38 חודשי מאסר (ע""פ 1846/13 עמאש נ' מדינת ישראל, [פורסם בנבו] ניתן ב-01.12.13), בגין הצתה בתחנת משטרה הוטל עונש של 44 חודשי מאסר (ע""פ 5254/11 אלון נ' מדינת ישראל, [פורסם בנבו] ניתן ב-18.02.13), ובגין ייזום מעשה הצתה במועדון הוטל עונש של 6 שנות מאסר (ע""פ 9226/11 גוזלנד נ' מדינת ישראל, [פורסם בנבו] ניתן ב-08.10.13).
אשר למעשי האלימות, עיון בפסיקה מעלה, כי במקרה בו בוצעה תקיפה בצוותא, תוך שימוש בכלי נשק קהה ובשוקר חשמלי נגזר עונש של 45 חודשי מאסר לכל אחד מהתוקפים (ע""פ 8870/12 חאלדי נ' מדינת ישראל, [פורסם בנבו] ניתן ב-15.01.14), במקרה בו התעלל הנאשם בבנותיו במכות קהות קשות בידיו, בנעליו, ובזרמים חשמליים שהעביר בגופן נדון ל-9 שנות מאסר (ע""פ 8543/10 פלוני נ' מדינת ישראל, [פורסם בנבו] ניתן ב-06.03.13), ובמקרה בו  הכה הנאשם בכלי קהה את בן זוגה החדש של זוגתו לשעבר של הנאשם בראשו וגרם לו שבר בגולגולת 89 חודשי מאסר (ע""פ 5264/10 עטייה נ' מדינת ישראל, [פורסם בנבו] ניתן ב-20.09.12).","ובגין ייזום מעשה הצתה במועדון הוטל עונש של 6 שנות מאסר (ע""פ 9226/11 גוזלנד נ' מדינת ישראל, [פורסם בנבו] ניתן ב-08.10.13).",1
"ע""פ 8870/12","אשר לעבירות ההצתה, קיים מנעד רחב של עונשים המוטלים על פי נסיבות העניין, אך הכלל הוא כי המרכיב העיקרי בהם יהיה מאסר מאחורי סורג ובריח (ע""פ 8868/12 עווידה נ' מדינת ישראל, [פורסם בנבו] פסקה 7, ניתן ב-20.11.13). כך, בגין שריפת אוטובוס שנמצא במגרש חניה הוטל עונש של 40 חודשי מאסר, מהם 24 חודשים בפועל והשאר על תנאי (ע""פ 3116/13 קבלאן נ' מדינת ישראל, [פורסם בנבו] ניתן ב-15.10.13), בגין הצתת רכב עקב סכסוך בעלות בעניינו הוטלו עונשים שבין 27 חודשי מאסר ל-38 חודשי מאסר (ע""פ 1846/13 עמאש נ' מדינת ישראל, [פורסם בנבו] ניתן ב-01.12.13), בגין הצתה בתחנת משטרה הוטל עונש של 44 חודשי מאסר (ע""פ 5254/11 אלון נ' מדינת ישראל, [פורסם בנבו] ניתן ב-18.02.13), ובגין ייזום מעשה הצתה במועדון הוטל עונש של 6 שנות מאסר (ע""פ 9226/11 גוזלנד נ' מדינת ישראל, [פורסם בנבו] ניתן ב-08.10.13).
אשר למעשי האלימות, עיון בפסיקה מעלה, כי במקרה בו בוצעה תקיפה בצוותא, תוך שימוש בכלי נשק קהה ובשוקר חשמלי נגזר עונש של 45 חודשי מאסר לכל אחד מהתוקפים (ע""פ 8870/12 חאלדי נ' מדינת ישראל, [פורסם בנבו] ניתן ב-15.01.14), במקרה בו התעלל הנאשם בבנותיו במכות קהות קשות בידיו, בנעליו, ובזרמים חשמליים שהעביר בגופן נדון ל-9 שנות מאסר (ע""פ 8543/10 פלוני נ' מדינת ישראל, [פורסם בנבו] ניתן ב-06.03.13), ובמקרה בו  הכה הנאשם בכלי קהה את בן זוגה החדש של זוגתו לשעבר של הנאשם בראשו וגרם לו שבר בגולגולת 89 חודשי מאסר (ע""פ 5264/10 עטייה נ' מדינת ישראל, [פורסם בנבו] ניתן ב-20.09.12).
אשר לעבירות הנשק, במקרה בו נאספו והוטמנו מרכיבים המשמשים לבניית מטעני חבלה הוטל עונש בן 5 שנות מאסר (ע""פ 8717/06 טולידו נ' מדינת ישראל, [פורסם בנבו] ניתן ב-18.02.08), ובמקרה בו נתפסו הנאשמים כשברכבם מטען חבלה שנבנה ממרכיבים צבאיים תקניים שנגנבו הוטל על כל אחד מהם עונש של 30 חודשי מאסר (ת""פ 17237-02-12 מדינת ישראל נ' אסולין, [פורסם בנבו] ניתן ב-07.11.12; ערעור שהוגש על פסק הדין נמחק ביוזמת מגישו – ע""פ 9226/12 אסולין נ' מדינת ישראל, [פורסם בנבו] ניתן ב-28.02.13). אשר לרכישת הרימונים, במקרה בו הורשעו נאשמים בהחזקה ומכירה של רימון הלם וכמות גדולה של כדורי סם מסוכן נדונו לעונשים של 24 ו-36 חודשי מאסר (ע""פ 1323/13 רך נ' מדינת ישראל, [פורסם בנבו] ניתן ב-05.06.13). כמו כן, במקרה בו הורשע נאשם בכך שגנב מבסיס בו שירת כ-100 רימוני הלם וחומרי חבלה בהם השתמש לבניית מטענים, ומכרם לאחרים, הוא נדון למאסר בן 54 חודשים (ע""פ 4847/12 כהן נ' מדינת ישראל, [פורסם בנבו] ניתן ב-12.06.13).","אשר למעשי האלימות, עיון בפסיקה מעלה, כי במקרה בו בוצעה תקיפה בצוותא, תוך שימוש בכלי נשק קהה ובשוקר חשמלי נגזר עונש של 45 חודשי מאסר לכל אחד מהתוקפים (ע""פ 8870/12 חאלדי נ' מדינת ישראל, [פורסם בנבו] ניתן ב-15.01.14)",1
"ע""פ 8543/10","אשר לעבירות ההצתה, קיים מנעד רחב של עונשים המוטלים על פי נסיבות העניין, אך הכלל הוא כי המרכיב העיקרי בהם יהיה מאסר מאחורי סורג ובריח (ע""פ 8868/12 עווידה נ' מדינת ישראל, [פורסם בנבו] פסקה 7, ניתן ב-20.11.13). כך, בגין שריפת אוטובוס שנמצא במגרש חניה הוטל עונש של 40 חודשי מאסר, מהם 24 חודשים בפועל והשאר על תנאי (ע""פ 3116/13 קבלאן נ' מדינת ישראל, [פורסם בנבו] ניתן ב-15.10.13), בגין הצתת רכב עקב סכסוך בעלות בעניינו הוטלו עונשים שבין 27 חודשי מאסר ל-38 חודשי מאסר (ע""פ 1846/13 עמאש נ' מדינת ישראל, [פורסם בנבו] ניתן ב-01.12.13), בגין הצתה בתחנת משטרה הוטל עונש של 44 חודשי מאסר (ע""פ 5254/11 אלון נ' מדינת ישראל, [פורסם בנבו] ניתן ב-18.02.13), ובגין ייזום מעשה הצתה במועדון הוטל עונש של 6 שנות מאסר (ע""פ 9226/11 גוזלנד נ' מדינת ישראל, [פורסם בנבו] ניתן ב-08.10.13).
אשר למעשי האלימות, עיון בפסיקה מעלה, כי במקרה בו בוצעה תקיפה בצוותא, תוך שימוש בכלי נשק קהה ובשוקר חשמלי נגזר עונש של 45 חודשי מאסר לכל אחד מהתוקפים (ע""פ 8870/12 חאלדי נ' מדינת ישראל, [פורסם בנבו] ניתן ב-15.01.14), במקרה בו התעלל הנאשם בבנותיו במכות קהות קשות בידיו, בנעליו, ובזרמים חשמליים שהעביר בגופן נדון ל-9 שנות מאסר (ע""פ 8543/10 פלוני נ' מדינת ישראל, [פורסם בנבו] ניתן ב-06.03.13), ובמקרה בו  הכה הנאשם בכלי קהה את בן זוגה החדש של זוגתו לשעבר של הנאשם בראשו וגרם לו שבר בגולגולת 89 חודשי מאסר (ע""פ 5264/10 עטייה נ' מדינת ישראל, [פורסם בנבו] ניתן ב-20.09.12).
אשר לעבירות הנשק, במקרה בו נאספו והוטמנו מרכיבים המשמשים לבניית מטעני חבלה הוטל עונש בן 5 שנות מאסר (ע""פ 8717/06 טולידו נ' מדינת ישראל, [פורסם בנבו] ניתן ב-18.02.08), ובמקרה בו נתפסו הנאשמים כשברכבם מטען חבלה שנבנה ממרכיבים צבאיים תקניים שנגנבו הוטל על כל אחד מהם עונש של 30 חודשי מאסר (ת""פ 17237-02-12 מדינת ישראל נ' אסולין, [פורסם בנבו] ניתן ב-07.11.12; ערעור שהוגש על פסק הדין נמחק ביוזמת מגישו – ע""פ 9226/12 אסולין נ' מדינת ישראל, [פורסם בנבו] ניתן ב-28.02.13). אשר לרכישת הרימונים, במקרה בו הורשעו נאשמים בהחזקה ומכירה של רימון הלם וכמות גדולה של כדורי סם מסוכן נדונו לעונשים של 24 ו-36 חודשי מאסר (ע""פ 1323/13 רך נ' מדינת ישראל, [פורסם בנבו] ניתן ב-05.06.13). כמו כן, במקרה בו הורשע נאשם בכך שגנב מבסיס בו שירת כ-100 רימוני הלם וחומרי חבלה בהם השתמש לבניית מטענים, ומכרם לאחרים, הוא נדון למאסר בן 54 חודשים (ע""פ 4847/12 כהן נ' מדינת ישראל, [פורסם בנבו] ניתן ב-12.06.13).","במקרה בו התעלל הנאשם בבנותיו במכות קהות קשות בידיו, בנעליו, ובזרמים חשמליים שהעביר בגופן נדון ל-9 שנות מאסר (ע""פ 8543/10 פלוני נ' מדינת ישראל, [פורסם בנבו] ניתן ב-06.03.13)",1
