citation,context_text,extracted_text,predicted_label
"ע""פ 264/81","הצדדים הגיעו להסדר טיעון, על פיו תוקנו עובדות כתב האישום ובנוסף הוסכם כי המאשימה תוכל להסתמך על ת/113 בטיעוניה והנאשם יוכל להסתמך בטיעוניו על עדות נימר באדר בקשר לפעולות גמול שנעשו נגד הנאשם. מעבר לכך אין בכוונתי להתייחס לטיעונים שעלו או היו ניסיונות להעלותם בקשר לנסיבות אחרות לבצוע העבירות ובכלל זה אין בכוונתי להתייחס לאמירות הנאשם בפני שירות המבחן החורגות ממסגרת זו, ראו לענין זה את האמור בסעיף 40יב סיפא לחוק ואת פסק דינו של כב' השופט אליקים רובינשטיין מיום 17.7.2014:
""מן הראוי שבית המשפט הגוזר את עונשו של נאשם שהודה בכתב אישום לצורך הסדר טיעון, לא יעשה שימוש בפרטים ועובדות שאינם נכללים במפורש בכתב האישום (ע""פ 264/81 לוי נ' מדינת ישראל (1981) (להלן עניין לוי); ע""פ 1604/08 אוספוב נ' מדינת ישראל (2008); ע""פ 329/13 ורגס נ' מדינת ישראל (2014) (להלן עניין ורגס); ע""פ 4907/12 מרעי נ' מדינת ישראל (להלן עניין מרעי))...רוצה לומר: להסדר טיעון משקל ומעמד משלו. וכתב האישום המתוקן הוא ככלל ראשית ואחרית לגזר הדין"",
ע""פ 677/14 דנקנר נגד מדינת ישראל (17.7.2014).","""מן הראוי שבית המשפט הגוזר את עונשו של נאשם שהודה בכתב אישום לצורך הסדר טיעון, לא יעשה שימוש בפרטים ועובדות שאינם נכללים במפורש בכתב האישום (ע""פ 264/81 לוי נ' מדינת ישראל (1981) (להלן עניין לוי)""",0
"ע""פ 1604/08","הצדדים הגיעו להסדר טיעון, על פיו תוקנו עובדות כתב האישום ובנוסף הוסכם כי המאשימה תוכל להסתמך על ת/113 בטיעוניה והנאשם יוכל להסתמך בטיעוניו על עדות נימר באדר בקשר לפעולות גמול שנעשו נגד הנאשם. מעבר לכך אין בכוונתי להתייחס לטיעונים שעלו או היו ניסיונות להעלותם בקשר לנסיבות אחרות לבצוע העבירות ובכלל זה אין בכוונתי להתייחס לאמירות הנאשם בפני שירות המבחן החורגות ממסגרת זו, ראו לענין זה את האמור בסעיף 40יב סיפא לחוק ואת פסק דינו של כב' השופט אליקים רובינשטיין מיום 17.7.2014:
""מן הראוי שבית המשפט הגוזר את עונשו של נאשם שהודה בכתב אישום לצורך הסדר טיעון, לא יעשה שימוש בפרטים ועובדות שאינם נכללים במפורש בכתב האישום (ע""פ 264/81 לוי נ' מדינת ישראל (1981) (להלן עניין לוי); ע""פ 1604/08 אוספוב נ' מדינת ישראל (2008); ע""פ 329/13 ורגס נ' מדינת ישראל (2014) (להלן עניין ורגס); ע""פ 4907/12 מרעי נ' מדינת ישראל (להלן עניין מרעי))...רוצה לומר: להסדר טיעון משקל ומעמד משלו. וכתב האישום המתוקן הוא ככלל ראשית ואחרית לגזר הדין"",
ע""פ 677/14 דנקנר נגד מדינת ישראל (17.7.2014).","""מן הראוי שבית המשפט הגוזר את עונשו של נאשם שהודה בכתב אישום לצורך הסדר טיעון, לא יעשה שימוש בפרטים ועובדות שאינם נכללים במפורש בכתב האישום (ע""פ 264/81 לוי נ' מדינת ישראל (1981) (להלן עניין לוי); ע""פ 1604/08 אוספוב נ' מדינת ישראל (2008); ע""פ 329/13 ורגס נ' מדינת ישראל (2014) (להלן עניין ורגס); ע""פ 4907/12 מרעי נ' מדינת ישראל (להלן עניין מרעי))...רוצה לומר: להסדר טיעון משקל ומעמד משלו. וכתב האישום המתוקן הוא ככלל ראשית ואחרית לגזר הדין""",0
"ע""פ 329/13","הצדדים הגיעו להסדר טיעון, על פיו תוקנו עובדות כתב האישום ובנוסף הוסכם כי המאשימה תוכל להסתמך על ת/113 בטיעוניה והנאשם יוכל להסתמך בטיעוניו על עדות נימר באדר בקשר לפעולות גמול שנעשו נגד הנאשם. מעבר לכך אין בכוונתי להתייחס לטיעונים שעלו או היו ניסיונות להעלותם בקשר לנסיבות אחרות לבצוע העבירות ובכלל זה אין בכוונתי להתייחס לאמירות הנאשם בפני שירות המבחן החורגות ממסגרת זו, ראו לענין זה את האמור בסעיף 40יב סיפא לחוק ואת פסק דינו של כב' השופט אליקים רובינשטיין מיום 17.7.2014:
""מן הראוי שבית המשפט הגוזר את עונשו של נאשם שהודה בכתב אישום לצורך הסדר טיעון, לא יעשה שימוש בפרטים ועובדות שאינם נכללים במפורש בכתב האישום (ע""פ 264/81 לוי נ' מדינת ישראל (1981) (להלן עניין לוי); ע""פ 1604/08 אוספוב נ' מדינת ישראל (2008); ע""פ 329/13 ורגס נ' מדינת ישראל (2014) (להלן עניין ורגס); ע""פ 4907/12 מרעי נ' מדינת ישראל (להלן עניין מרעי))...רוצה לומר: להסדר טיעון משקל ומעמד משלו. וכתב האישום המתוקן הוא ככלל ראשית ואחרית לגזר הדין"",
ע""פ 677/14 דנקנר נגד מדינת ישראל (17.7.2014).
(ב)	קביעת הפיצויים לפי סעיף זה תהא לפי ערך הנזק או הסבל שנגרמו, ביום ביצוע העבירה או ביום מתן ההחלטה על הפיצויים, הכל לפי הגדול יותר"".
יכולותיו הכלכליות של הנאשם אינן מהוות שיקול בקביעת שיעור הפיצוי לטובת משפחת המנוח (ראו לענין זה ע""פ 329/13 ורגס נגד מדינת ישראל, 9.3.2014).
בנסיבותיו של תיק זה, בהתחשב בנתונים השונים הייחודיים לכל קבוצת נפגעים אני סבור כי יש לפסוק לכל אחת מנשותיו של המנוח את הסכום המקסימאלי הקבוע בחוק -
258,000 ש""ח כפיצוי עבורה ועבור ילדיו הקטינים של המנוח. מבלי לגרוע מזכותם של נפגעים אלו או הנפגעים האחרים לתבוע פיצוי על מלוא נזקיהם בהליך מתאים אחר.","ע""פ 329/13 ורגס נ' מדינת ישראל (2014) (להלן עניין ורגס)  
יכולותיו הכלכליות של הנאשם אינן מהוות שיקול בקביעת שיעור הפיצוי לטובת משפחת המנוח (ראו לענין זה ע""פ 329/13 ורגס נגד מדינת ישראל, 9.3.2014).",0
"ע""פ 4907/12","הצדדים הגיעו להסדר טיעון, על פיו תוקנו עובדות כתב האישום ובנוסף הוסכם כי המאשימה תוכל להסתמך על ת/113 בטיעוניה והנאשם יוכל להסתמך בטיעוניו על עדות נימר באדר בקשר לפעולות גמול שנעשו נגד הנאשם. מעבר לכך אין בכוונתי להתייחס לטיעונים שעלו או היו ניסיונות להעלותם בקשר לנסיבות אחרות לבצוע העבירות ובכלל זה אין בכוונתי להתייחס לאמירות הנאשם בפני שירות המבחן החורגות ממסגרת זו, ראו לענין זה את האמור בסעיף 40יב סיפא לחוק ואת פסק דינו של כב' השופט אליקים רובינשטיין מיום 17.7.2014:
""מן הראוי שבית המשפט הגוזר את עונשו של נאשם שהודה בכתב אישום לצורך הסדר טיעון, לא יעשה שימוש בפרטים ועובדות שאינם נכללים במפורש בכתב האישום (ע""פ 264/81 לוי נ' מדינת ישראל (1981) (להלן עניין לוי); ע""פ 1604/08 אוספוב נ' מדינת ישראל (2008); ע""פ 329/13 ורגס נ' מדינת ישראל (2014) (להלן עניין ורגס); ע""פ 4907/12 מרעי נ' מדינת ישראל (להלן עניין מרעי))...רוצה לומר: להסדר טיעון משקל ומעמד משלו. וכתב האישום המתוקן הוא ככלל ראשית ואחרית לגזר הדין"",
ע""פ 677/14 דנקנר נגד מדינת ישראל (17.7.2014).","""מן הראוי שבית המשפט הגוזר את עונשו של נאשם שהודה בכתב אישום לצורך הסדר טיעון, לא יעשה שימוש בפרטים ועובדות שאינם נכללים במפורש בכתב האישום (ע""פ 4907/12 מרעי נ' מדינת ישראל (להלן עניין מרעי))""",0
"ע""פ 677/14","""מן הראוי שבית המשפט הגוזר את עונשו של נאשם שהודה בכתב אישום לצורך הסדר טיעון, לא יעשה שימוש בפרטים ועובדות שאינם נכללים במפורש בכתב האישום (ע""פ 264/81 לוי נ' מדינת ישראל (1981) (להלן עניין לוי); ע""פ 1604/08 אוספוב נ' מדינת ישראל (2008); ע""פ 329/13 ורגס נ' מדינת ישראל (2014) (להלן עניין ורגס); ע""פ 4907/12 מרעי נ' מדינת ישראל (להלן עניין מרעי))...רוצה לומר: להסדר טיעון משקל ומעמד משלו. וכתב האישום המתוקן הוא ככלל ראשית ואחרית לגזר הדין"",
ע""פ 677/14 דנקנר נגד מדינת ישראל (17.7.2014).
מתחם העונש ההולם","ע""פ 677/14 דנקנר נגד מדינת ישראל (17.7.2014).",0
"ע""פ 512/13","""הסדר טיעון במסגרתו נקבע לעתים טווח ענישה מוסכם, הינו הסכם בין רשויות התביעה לבין נאשם, כאשר בית המשפט איננו, כידוע, צד להסכם זה... מתחם ענישה לעומת זאת, הינו קביעה נורמטיבית של בית המשפט באשר לטווח הענישה הראוי...בהקשר זה מוסכמת עלי גישתו של פרופ' אורן גזל, הגורס כך: ""במקרים שיש בהם ספק אם ההסדר עומד במבחני האיזון, מצווה כיום בית המשפט לקבוע הן את מתחם הענישה ואת העונש בתוך המתחם שהיה נקבע אלמלא היה הסדר, על פי נסיבות שאינן קשורות בביצוע העבירה. לאחר מכן עליו להשוות את העונש המוסכם לזה שצפוי היה להיות מוטל על נאשם ללא ההסדר, כדי לבחון מה מידת ההקלה שהנאשם זכה לה ולהכריע אם הקלה זו עומדת במבחן האיזון. כאשר יאושר טווח ענישה מוסכם בדרך זו, יקבע בית המשפט בשלב השלישי את העונש המדויק בתוך הטווח בהתחשב במלוא שיקולי הענישה, כמו גם בהסדר הטיעון ובאינטרס הציבורי שהוביל לעריכתו"".
ע""פ 512/13 פלוני נגד מדינת ישראל (4.12.2013).
לאחר ניתוח טענות הצדדים מקובלת עלי עמדת הסנגור (ולמעשה גם עמדת המאשימה) ואני סבור כי יש לראות במכלול הנסיבות אירוע אחד בו בוצעו שלושת העבירות בהן הורשע הנאשם. מדובר בתוכנית עבריינית אחת, לנוכח סמיכות הזמנים ורצף הארועים, כך גם קבע חברי כב' סגן הנשיא השופט רון שפירא בגזר דין בעניינו של מואייד בקשר לאותן עבירות בנשק ואיומים ולכן אקבע מתחם עונש הולם אחד לכל שלושת העבירות.","ע""פ 512/13 פלוני נגד מדינת ישראל (4.12.2013).
לאחר ניתוח טענות הצדדים מקובלת עלי עמדת הסנגור (ולמעשה גם עמדת המאשימה) ואני סבור כי יש לראות במכלול הנסיבות אירוע אחד בו בוצעו שלושת העבירות בהן הורשע הנאשם. מדובר בתוכנית עבריינית אחת, לנוכח סמיכות הזמנים ורצף הארועים, כך גם קבע חברי כב' סגן הנשיא השופט רון שפירא בגזר דין בעניינו של מואייד בקשר לאותן עבירות בנשק ואיומים ולכן אקבע מתחם עונש הולם אחד לכל שלושת העבירות.",0
"ע""פ 1456/01","באשר למדיניות הענישה הנהוגה במקרים כגון זה שבהם מדובר בעבירת הריגה הנמצאת על סיפה של עבירת הרצח והיחס בין העונש המתאים לעונש המירבי אפנה לפסק דינו של כב' השופט יורם דנציגר שאישר באותו מקרה עונש של 20 שנה שהוטל על הנאשמים בגין עבירת הריגה:
""אכן, ככלל, העונשים הקבועים בצד העבירות בחוק העונשין הם עונשים מרביים (""עונשי מקסימום""). בתי המשפט אינם מטילים בדרך כלל עונשים מרביים על הנאשמים הבאים לפניהם...הטעם לכך, הוא שמלאכת גזירת עונשו של נאשם מבוססת על יישומם של עקרונות שונים מתחום דיני הענישה, והחשוב שבהם הוא עקרון הענישה האינדיבידואלית, המביא בחשבון גם את נסיבותיו האישיות של הנאשם, ובכלל זאת: גילו, עברו הפלילי, אירועים קשים שהשפיעו על מהלך חיו ושעיצבו את דמותו ועוד נתונים שונים...כך למשל, אישר בית משפט זה בע""פ 1456/01 חדד נ' מדינת ישראל, פ""ד נו(1) 609 (2001) (להלן: עניין חדד) עונש מרבי של 20 שנות מאסר בגין הריגה, בין היתר לאור הנימוק כי רק כפסע היה בין הנאשם לבין הרשעה בעבירת רצח...גם בע""פ 7147/96 אזואלוס נ' מדינת ישראל, פ""ד נב(2) 412 (1998) (להלן: עניין אזואלס) הודגש כי מקום בו המרחק בין הרשעה בהריגה לבין הרשעה ברצח הוא כפסע ""מן הראוי שעונשו של המערער יתקרב לעונש המרבי"", ע""פ 6294/11, ע""פ 6295/11 וע""פ 6367/11 פלוני נגד מדינת ישראל (20.2.2014).
הערך החברתי המוגן באמצעות האיסור על נשיאת נשק ואיסור על איומים הוא בטחון האדם והציבור וכן שלמות הגוף, והנאשם במעשיו גרם לפגיעה בערכים מוגנים אלו. באשר למדיניות הענישה בעבירות בנשק ואיומים בנסיבותיו של תיק זה אפנה למדיניות הענישה כמתואר בגזר דינו של מואייד.","כך למשל, אישר בית משפט זה בע""פ 1456/01 חדד נ' מדינת ישראל, פ""ד נו(1) 609 (2001) (להלן: עניין חדד) עונש מרבי של 20 שנות מאסר בגין הריגה, בין היתר לאור הנימוק כי רק כפסע היה בין הנאשם לבין הרשעה בעבירת רצח...",1
"ע""פ 7147/96","באשר למדיניות הענישה הנהוגה במקרים כגון זה שבהם מדובר בעבירת הריגה הנמצאת על סיפה של עבירת הרצח והיחס בין העונש המתאים לעונש המירבי אפנה לפסק דינו של כב' השופט יורם דנציגר שאישר באותו מקרה עונש של 20 שנה שהוטל על הנאשמים בגין עבירת הריגה:
""אכן, ככלל, העונשים הקבועים בצד העבירות בחוק העונשין הם עונשים מרביים (""עונשי מקסימום""). בתי המשפט אינם מטילים בדרך כלל עונשים מרביים על הנאשמים הבאים לפניהם...הטעם לכך, הוא שמלאכת גזירת עונשו של נאשם מבוססת על יישומם של עקרונות שונים מתחום דיני הענישה, והחשוב שבהם הוא עקרון הענישה האינדיבידואלית, המביא בחשבון גם את נסיבותיו האישיות של הנאשם, ובכלל זאת: גילו, עברו הפלילי, אירועים קשים שהשפיעו על מהלך חיו ושעיצבו את דמותו ועוד נתונים שונים...כך למשל, אישר בית משפט זה בע""פ 1456/01 חדד נ' מדינת ישראל, פ""ד נו(1) 609 (2001) (להלן: עניין חדד) עונש מרבי של 20 שנות מאסר בגין הריגה, בין היתר לאור הנימוק כי רק כפסע היה בין הנאשם לבין הרשעה בעבירת רצח...גם בע""פ 7147/96 אזואלוס נ' מדינת ישראל, פ""ד נב(2) 412 (1998) (להלן: עניין אזואלס) הודגש כי מקום בו המרחק בין הרשעה בהריגה לבין הרשעה ברצח הוא כפסע ""מן הראוי שעונשו של המערער יתקרב לעונש המרבי"", ע""פ 6294/11, ע""פ 6295/11 וע""פ 6367/11 פלוני נגד מדינת ישראל (20.2.2014).
הערך החברתי המוגן באמצעות האיסור על נשיאת נשק ואיסור על איומים הוא בטחון האדם והציבור וכן שלמות הגוף, והנאשם במעשיו גרם לפגיעה בערכים מוגנים אלו. באשר למדיניות הענישה בעבירות בנשק ואיומים בנסיבותיו של תיק זה אפנה למדיניות הענישה כמתואר בגזר דינו של מואייד.","גם בע""פ 7147/96 אזואלוס נ' מדינת ישראל, פ""ד נב(2) 412 (1998) (להלן: עניין אזואלס) הודגש כי מקום בו המרחק בין הרשעה בהריגה לבין הרשעה ברצח הוא כפסע ""מן הראוי שעונשו של המערער יתקרב לעונש המרבי""",0
"ע""פ 6294/11","באשר למדיניות הענישה הנהוגה במקרים כגון זה שבהם מדובר בעבירת הריגה הנמצאת על סיפה של עבירת הרצח והיחס בין העונש המתאים לעונש המירבי אפנה לפסק דינו של כב' השופט יורם דנציגר שאישר באותו מקרה עונש של 20 שנה שהוטל על הנאשמים בגין עבירת הריגה:
""אכן, ככלל, העונשים הקבועים בצד העבירות בחוק העונשין הם עונשים מרביים (""עונשי מקסימום""). בתי המשפט אינם מטילים בדרך כלל עונשים מרביים על הנאשמים הבאים לפניהם...הטעם לכך, הוא שמלאכת גזירת עונשו של נאשם מבוססת על יישומם של עקרונות שונים מתחום דיני הענישה, והחשוב שבהם הוא עקרון הענישה האינדיבידואלית, המביא בחשבון גם את נסיבותיו האישיות של הנאשם, ובכלל זאת: גילו, עברו הפלילי, אירועים קשים שהשפיעו על מהלך חיו ושעיצבו את דמותו ועוד נתונים שונים...כך למשל, אישר בית משפט זה בע""פ 1456/01 חדד נ' מדינת ישראל, פ""ד נו(1) 609 (2001) (להלן: עניין חדד) עונש מרבי של 20 שנות מאסר בגין הריגה, בין היתר לאור הנימוק כי רק כפסע היה בין הנאשם לבין הרשעה בעבירת רצח...גם בע""פ 7147/96 אזואלוס נ' מדינת ישראל, פ""ד נב(2) 412 (1998) (להלן: עניין אזואלס) הודגש כי מקום בו המרחק בין הרשעה בהריגה לבין הרשעה ברצח הוא כפסע ""מן הראוי שעונשו של המערער יתקרב לעונש המרבי"", ע""פ 6294/11, ע""פ 6295/11 וע""פ 6367/11 פלוני נגד מדינת ישראל (20.2.2014).
הערך החברתי המוגן באמצעות האיסור על נשיאת נשק ואיסור על איומים הוא בטחון האדם והציבור וכן שלמות הגוף, והנאשם במעשיו גרם לפגיעה בערכים מוגנים אלו. באשר למדיניות הענישה בעבירות בנשק ואיומים בנסיבותיו של תיק זה אפנה למדיניות הענישה כמתואר בגזר דינו של מואייד.","גם בע""פ 7147/96 אזואלוס נ' מדינת ישראל, פ""ד נב(2) 412 (1998) (להלן: עניין אזואלס) הודגש כי מקום בו המרחק בין הרשעה בהריגה לבין הרשעה ברצח הוא כפסע ""מן הראוי שעונשו של המערער יתקרב לעונש המרבי"", ע""פ 6294/11, ע""פ 6295/11 וע""פ 6367/11 פלוני נגד מדינת ישראל (20.2.2014).",0
"ע""פ 6295/11","באשר למדיניות הענישה הנהוגה במקרים כגון זה שבהם מדובר בעבירת הריגה הנמצאת על סיפה של עבירת הרצח והיחס בין העונש המתאים לעונש המירבי אפנה לפסק דינו של כב' השופט יורם דנציגר שאישר באותו מקרה עונש של 20 שנה שהוטל על הנאשמים בגין עבירת הריגה:
""אכן, ככלל, העונשים הקבועים בצד העבירות בחוק העונשין הם עונשים מרביים (""עונשי מקסימום""). בתי המשפט אינם מטילים בדרך כלל עונשים מרביים על הנאשמים הבאים לפניהם...הטעם לכך, הוא שמלאכת גזירת עונשו של נאשם מבוססת על יישומם של עקרונות שונים מתחום דיני הענישה, והחשוב שבהם הוא עקרון הענישה האינדיבידואלית, המביא בחשבון גם את נסיבותיו האישיות של הנאשם, ובכלל זאת: גילו, עברו הפלילי, אירועים קשים שהשפיעו על מהלך חיו ושעיצבו את דמותו ועוד נתונים שונים...כך למשל, אישר בית משפט זה בע""פ 1456/01 חדד נ' מדינת ישראל, פ""ד נו(1) 609 (2001) (להלן: עניין חדד) עונש מרבי של 20 שנות מאסר בגין הריגה, בין היתר לאור הנימוק כי רק כפסע היה בין הנאשם לבין הרשעה בעבירת רצח...גם בע""פ 7147/96 אזואלוס נ' מדינת ישראל, פ""ד נב(2) 412 (1998) (להלן: עניין אזואלס) הודגש כי מקום בו המרחק בין הרשעה בהריגה לבין הרשעה ברצח הוא כפסע ""מן הראוי שעונשו של המערער יתקרב לעונש המרבי"", ע""פ 6294/11, ע""פ 6295/11 וע""פ 6367/11 פלוני נגד מדינת ישראל (20.2.2014).
הערך החברתי המוגן באמצעות האיסור על נשיאת נשק ואיסור על איומים הוא בטחון האדם והציבור וכן שלמות הגוף, והנאשם במעשיו גרם לפגיעה בערכים מוגנים אלו. באשר למדיניות הענישה בעבירות בנשק ואיומים בנסיבותיו של תיק זה אפנה למדיניות הענישה כמתואר בגזר דינו של מואייד.","גם בע""פ 7147/96 אזואלוס נ' מדינת ישראל, פ""ד נב(2) 412 (1998) (להלן: עניין אזואלס) הודגש כי מקום בו המרחק בין הרשעה בהריגה לבין הרשעה ברצח הוא כפסע ""מן הראוי שעונשו של המערער יתקרב לעונש המרבי"", ע""פ 6294/11, ע""פ 6295/11 וע""פ 6367/11 פלוני נגד מדינת ישראל (20.2.2014).",0
