citation,context_text,extracted_text,predicted_label
"ע""פ 8695/19","לעבירות אלה השלכות – הן מבחינת שלום הציבור ובריאותו, והן השלכות כלכליות, תוך גלגול כספים לא מדווחים, בהיקף גדול, אשר, בסופו של דבר, מגיעים למימון פשיעה, הימורים ושאר תופעות שליליות הפוגעות בכלכלת המדינה ובחברה.
על חומרתן של עבירות סחר בסם מסוכן, ראו רע""פ 8695/19 פסו נ' מדינת ישראל (פורסם במאגרים):
בית משפט זה שב והדגיש כי על מדיניות הענישה בגין סחר והפצה של סמים מסוכנים, ובכללן סמים הנחשבים כ""סמים קלים"", להיות מרתיעה ומשמעותית, וכי יש לראות בחומרה ניסיונות לעשיית רווח כספי באמצעות סחר בסמים אלה","על חומרתן של עבירות סחר בסם מסוכן, ראו רע""פ 8695/19 פסו נ' מדינת ישראל (פורסם במאגרים):
בית משפט זה שב והדגיש כי על מדיניות הענישה בגין סחר והפצה של סמים מסוכנים, ובכללן סמים הנחשבים כ""סמים קלים"", להיות מרתיעה ומשמעותית, וכי יש לראות בחומרה ניסיונות לעשיית רווח כספי באמצעות סחר בסמים אלה",0
"עפ""ג 53142-12-16","(ההדגשות אינן במקור).
עוד ראו, עפ""ג 53142-12-16 רחמימוב נ' מדינת ישראל (פורסם במאגרים):
עבירות של סחר בסמים מסוכנים הן עבירות חמורות. בית המשפט העליון חזר וקבע, כי הסמים המסוכנים פשטו בקרבנו כנגע חברתי, אשר השלכותיו הרסניות וסכנותיו רחבות היקף. בשל הנזק החברתי רב העוצמה, שגורמת עבירה של סחר בסם מסוכן שלא לצריכה עצמית, זוהי עבירה שככלל ראוי שכל המבצע אותה יישא בעונש מאסר בפועל משמעותי וממושך מאחורי סורג ובריח.","עוד ראו, עפ""ג 53142-12-16 רחמימוב נ' מדינת ישראל (פורסם במאגרים):
עבירות של סחר בסמים מסוכנים הן עבירות חמורות. בית המשפט העליון חזר וקבע, כי הסמים המסוכנים פשטו בקרבנו כנגע חברתי, אשר השלכותיו הרסניות וסכנותיו רחבות היקף. בשל הנזק החברתי רב העוצמה, שגורמת עבירה של סחר בסם מסוכן שלא לצריכה עצמית, זוהי עבירה שככלל ראוי שכל המבצע אותה יישא בעונש מאסר בפועל משמעותי וממושך מאחורי סורג ובריח.",0
"ע""פ 3627/13","להלן, תובא סקירה של מדיניות הענישה הנוהגת:
רע""פ 3627/13 שדה נ' מדינת ישראל (פורסם במאגרים) – המערער הורשע, על פי הודאתו, בשתי עבירות סחר בסם מסוכן מסוג קנאביס, כאשר באישום הראשון, סחר ב-0.87 גרם קנאביס בתמורה ל-80 ₪, ובאישום השני, סחר ב-1 גרם קנאביס, בתמורה ל-80 ₪, לשנים ממכריו. בית משפט השלום בתל אביב גזר על הנאשם 7 חודשי מאסר בפועל, מאסר על תנאי, קנס, ופסילת רישיון נהיגה בפועל למשך 12 חודשים. ערעורו לבית המשפט המחוזי ובקשת רשות ערעור לבית המשפט העליון – נדחו.
ת""פ 4309-08-18 מדינת ישראל נ' מקראי (לא פורסם) - הנאשם הורשע, על פי הודאתו, בשתי עבירות של סחר בסם מסוכן מסוג קנאביס, מול סוכן משטרתי. באישום הראשון, סחר הנאשם ב-0.9 גרם קנאביס בתמורה ל-100 ₪, ובאישום השני, סחר ב-0.4 גרם קנאביס בתמורה ל-100 ₪. בית משפט השלום בבאר שבע קבע מתחם ענישה הנע בין 6 עד 20 חודשי מאסר בפועל, וגזר על הנאשם 9 חודשי מאסר בפועל, הפעלת מאסר מותנה בן 10 חודשים, קנס, פסילת רישיון נהיגה בפועל למשך 4 חודשים.","רע""פ 3627/13 שדה נ' מדינת ישראל (פורסם במאגרים) – המערער הורשע, על פי הודאתו, בשתי עבירות סחר בסם מסוכן מסוג קנאביס, כאשר באישום הראשון, סחר ב-0.87 גרם קנאביס בתמורה ל-80 ₪, ובאישום השני, סחר ב-1 גרם קנאביס, בתמורה ל-80 ₪, לשנים ממכריו. בית משפט השלום בתל אביב גזר על הנאשם 7 חודשי מאסר בפועל, מאסר על תנאי, קנס, ופסילת רישיון נהיגה בפועל למשך 12 חודשים. ערעורו לבית המשפט המחוזי ובקשת רשות ערעור לבית המשפט העליון – נדחו.",1
"ת""פ 4309-08-18","רע""פ 3627/13 שדה נ' מדינת ישראל (פורסם במאגרים) – המערער הורשע, על פי הודאתו, בשתי עבירות סחר בסם מסוכן מסוג קנאביס, כאשר באישום הראשון, סחר ב-0.87 גרם קנאביס בתמורה ל-80 ₪, ובאישום השני, סחר ב-1 גרם קנאביס, בתמורה ל-80 ₪, לשנים ממכריו. בית משפט השלום בתל אביב גזר על הנאשם 7 חודשי מאסר בפועל, מאסר על תנאי, קנס, ופסילת רישיון נהיגה בפועל למשך 12 חודשים. ערעורו לבית המשפט המחוזי ובקשת רשות ערעור לבית המשפט העליון – נדחו.
ת""פ 4309-08-18 מדינת ישראל נ' מקראי (לא פורסם) - הנאשם הורשע, על פי הודאתו, בשתי עבירות של סחר בסם מסוכן מסוג קנאביס, מול סוכן משטרתי. באישום הראשון, סחר הנאשם ב-0.9 גרם קנאביס בתמורה ל-100 ₪, ובאישום השני, סחר ב-0.4 גרם קנאביס בתמורה ל-100 ₪. בית משפט השלום בבאר שבע קבע מתחם ענישה הנע בין 6 עד 20 חודשי מאסר בפועל, וגזר על הנאשם 9 חודשי מאסר בפועל, הפעלת מאסר מותנה בן 10 חודשים, קנס, פסילת רישיון נהיגה בפועל למשך 4 חודשים.
ת""פ 49876-03-19 מדינת ישראל נ' שבצוב (לא פורסם) – הנאשם הורשע, על פי הודאתו, בעבירה של קשירת קשר לפשע, שבע עבירות של סחר בסם מסוכן ועבירה של החזקת סם לא לצריכה עצמית. בית משפט השלום בבאר שבע קבע, כי בגין עבירה בודדת של סחר בסם מסוכן מסוג קנאביס, יש להעמיד את מתחם הענישה כך שינוע בין 6 עד 18 חודשי מאסר בפועל.","ת""פ 4309-08-18 מדינת ישראל נ' מקראי (לא פורסם) - הנאשם הורשע, על פי הודאתו, בשתי עבירות של סחר בסם מסוכן מסוג קנאביס, מול סוכן משטרתי. באישום הראשון, סחר הנאשם ב-0.9 גרם קנאביס בתמורה ל-100 ₪, ובאישום השני, סחר ב-0.4 גרם קנאביס בתמורה ל-100 ₪. בית משפט השלום בבאר שבע קבע מתחם ענישה הנע בין 6 עד 20 חודשי מאסר בפועל, וגזר על הנאשם 9 חודשי מאסר בפועל, הפעלת מאסר מותנה בן 10 חודשים, קנס, פסילת רישיון נהיגה בפועל למשך 4 חודשים.",1
"ת""פ 49876-03-19","ת""פ 4309-08-18 מדינת ישראל נ' מקראי (לא פורסם) - הנאשם הורשע, על פי הודאתו, בשתי עבירות של סחר בסם מסוכן מסוג קנאביס, מול סוכן משטרתי. באישום הראשון, סחר הנאשם ב-0.9 גרם קנאביס בתמורה ל-100 ₪, ובאישום השני, סחר ב-0.4 גרם קנאביס בתמורה ל-100 ₪. בית משפט השלום בבאר שבע קבע מתחם ענישה הנע בין 6 עד 20 חודשי מאסר בפועל, וגזר על הנאשם 9 חודשי מאסר בפועל, הפעלת מאסר מותנה בן 10 חודשים, קנס, פסילת רישיון נהיגה בפועל למשך 4 חודשים.
ת""פ 49876-03-19 מדינת ישראל נ' שבצוב (לא פורסם) – הנאשם הורשע, על פי הודאתו, בעבירה של קשירת קשר לפשע, שבע עבירות של סחר בסם מסוכן ועבירה של החזקת סם לא לצריכה עצמית. בית משפט השלום בבאר שבע קבע, כי בגין עבירה בודדת של סחר בסם מסוכן מסוג קנאביס, יש להעמיד את מתחם הענישה כך שינוע בין 6 עד 18 חודשי מאסר בפועל.
ת""פ 7994-06-21 מדינת ישראל נ' ונונו (פורסם במאגרים) – הנאשם הורשע, על פי הודאתו, בשלוש עבירות של סחר בסם מסוכן מסוג קנאביס. לפי עובדות כתב האישום המתוקן, מכר הנאשם לחברו, עמו נוהג לצרוך סמים, סם מסוכן בשלוש הזדמנויות שונות, כך שבעסקה הראשונה מכר לו 1 גרם קנאביס תמורת 100 ₪; בעסקה השניה מכר כמות שאינה ידועה תמורת 250 ₪; ובעסקה השלישית מכר 1 גרם קנאביס תמורת 100 ₪. בשל הנסיבות של המכירה, בטווח של מספר ימים בודדים, לחבר ילדות עמו צורך סמים, במשקל נמוך, מצא מותב זה לקבוע מתחם ענישה אחד הנע בין 6 עד 18 חודשי מאסר בפועל.","ת""פ 49876-03-19 מדינת ישראל נ' שבצוב (לא פורסם) – הנאשם הורשע, על פי הודאתו, בעבירה של קשירת קשר לפשע, שבע עבירות של סחר בסם מסוכן ועבירה של החזקת סם לא לצריכה עצמית. בית משפט השלום בבאר שבע קבע, כי בגין עבירה בודדת של סחר בסם מסוכן מסוג קנאביס, יש להעמיד את מתחם הענישה כך שינוע בין 6 עד 18 חודשי מאסר בפועל.",1
"ת""פ 7994-06-21","ת""פ 49876-03-19 מדינת ישראל נ' שבצוב (לא פורסם) – הנאשם הורשע, על פי הודאתו, בעבירה של קשירת קשר לפשע, שבע עבירות של סחר בסם מסוכן ועבירה של החזקת סם לא לצריכה עצמית. בית משפט השלום בבאר שבע קבע, כי בגין עבירה בודדת של סחר בסם מסוכן מסוג קנאביס, יש להעמיד את מתחם הענישה כך שינוע בין 6 עד 18 חודשי מאסר בפועל.
ת""פ 7994-06-21 מדינת ישראל נ' ונונו (פורסם במאגרים) – הנאשם הורשע, על פי הודאתו, בשלוש עבירות של סחר בסם מסוכן מסוג קנאביס. לפי עובדות כתב האישום המתוקן, מכר הנאשם לחברו, עמו נוהג לצרוך סמים, סם מסוכן בשלוש הזדמנויות שונות, כך שבעסקה הראשונה מכר לו 1 גרם קנאביס תמורת 100 ₪; בעסקה השניה מכר כמות שאינה ידועה תמורת 250 ₪; ובעסקה השלישית מכר 1 גרם קנאביס תמורת 100 ₪. בשל הנסיבות של המכירה, בטווח של מספר ימים בודדים, לחבר ילדות עמו צורך סמים, במשקל נמוך, מצא מותב זה לקבוע מתחם ענישה אחד הנע בין 6 עד 18 חודשי מאסר בפועל.
ת""פ 3518-11-18 מדינת ישראל נ' אבו כפיף (פורסם במאגרים) –  הנאשם הורשע, על פי הודאתו, בשתי עבירות של סחר בסם מסוכן מסוג קנאביס והדחת קטין לסם. לפי עובדות כתב האישום המתוקן, מכר הנאשם, בן 18, לסוכן משטרתי, סם מסוכן בשתי הזדמנויות, כאשר באחת מהעסקאות, היה מלווה בבני דודיו, בני 17. בעסקה הראשונה, מכר הנאשם לסוכן כ-10 גרם קנאביס בתמורה ל-200 ₪, ובעסקה השניה, הביא הנאשם כ-44 גרם קנאביס לשוטר, ונעצר עם בני דודיו בטרם קיבל תשלום. בשל נסיבות העבירה, כאשר שתי העסקאות בוצעו בפער של ימים בודדים לאותו קונה, ובאותו מיקום, מצא מותב זה לקבוע מתחם ענישה אחד, הנע בין 9 ועד 21 חודשי מאסר בפועל.","ת""פ 7994-06-21 מדינת ישראל נ' ונונו (פורסם במאגרים) – הנאשם הורשע, על פי הודאתו, בשלוש עבירות של סחר בסם מסוכן מסוג קנאביס. לפי עובדות כתב האישום המתוקן, מכר הנאשם לחברו, עמו נוהג לצרוך סמים, סם מסוכן בשלוש הזדמנויות שונות, כך שבעסקה הראשונה מכר לו 1 גרם קנאביס תמורת 100 ₪; בעסקה השניה מכר כמות שאינה ידועה תמורת 250 ₪; ובעסקה השלישית מכר 1 גרם קנאביס תמורת 100 ₪. בשל הנסיבות של המכירה, בטווח של מספר ימים בודדים, לחבר ילדות עמו צורך סמים, במשקל נמוך, מצא מותב זה לקבוע מתחם ענישה אחד הנע בין 6 עד 18 חודשי מאסר בפועל.",1
"ת""פ 3518-11-18","ת""פ 7994-06-21 מדינת ישראל נ' ונונו (פורסם במאגרים) – הנאשם הורשע, על פי הודאתו, בשלוש עבירות של סחר בסם מסוכן מסוג קנאביס. לפי עובדות כתב האישום המתוקן, מכר הנאשם לחברו, עמו נוהג לצרוך סמים, סם מסוכן בשלוש הזדמנויות שונות, כך שבעסקה הראשונה מכר לו 1 גרם קנאביס תמורת 100 ₪; בעסקה השניה מכר כמות שאינה ידועה תמורת 250 ₪; ובעסקה השלישית מכר 1 גרם קנאביס תמורת 100 ₪. בשל הנסיבות של המכירה, בטווח של מספר ימים בודדים, לחבר ילדות עמו צורך סמים, במשקל נמוך, מצא מותב זה לקבוע מתחם ענישה אחד הנע בין 6 עד 18 חודשי מאסר בפועל.
ת""פ 3518-11-18 מדינת ישראל נ' אבו כפיף (פורסם במאגרים) –  הנאשם הורשע, על פי הודאתו, בשתי עבירות של סחר בסם מסוכן מסוג קנאביס והדחת קטין לסם. לפי עובדות כתב האישום המתוקן, מכר הנאשם, בן 18, לסוכן משטרתי, סם מסוכן בשתי הזדמנויות, כאשר באחת מהעסקאות, היה מלווה בבני דודיו, בני 17. בעסקה הראשונה, מכר הנאשם לסוכן כ-10 גרם קנאביס בתמורה ל-200 ₪, ובעסקה השניה, הביא הנאשם כ-44 גרם קנאביס לשוטר, ונעצר עם בני דודיו בטרם קיבל תשלום. בשל נסיבות העבירה, כאשר שתי העסקאות בוצעו בפער של ימים בודדים לאותו קונה, ובאותו מיקום, מצא מותב זה לקבוע מתחם ענישה אחד, הנע בין 9 ועד 21 חודשי מאסר בפועל.
ת""פ 7833-06-21 מדינת ישראל נ' יהודיאן (פורסם במאגרים) – הנאשם הורשע, על פי הודאתו, בשלוש עסקאות סחר בסם מסוכן מסוג קנביס, עבירה אחת של אספקת סם מסוכן ועבירה אחת של החזקת סם מסוכן לצריכה עצמית. לפי עובדות כתב האישום המתוקן, מכר הנאשם, תלמיד בתיכון, בשתי הזדמנויות, סם מסוכן לתלמידה אחרת מהשכבה בה למד, כדלקמן: באישום הראשון, מכר 4.5 גרם קנביס תמורת 250 ₪; באישום השני, מכר 10.5 גרם תמורת 300 ₪; באישום השלישי, סיפק לה הנאשם סם מסוכן מסוג קנביס במשקל 7.57 גרם; באישום הרביעי, מכר 8.31 גרם תמורת 450 ₪ וכן, החזיק 5.163 גרם קנאביס לצריכתו העצמית. מותב זה קבע מתחם ענישה הנע בין 8 ועד 16 חודשי מאסר בפועל.","ת""פ 3518-11-18 מדינת ישראל נ' אבו כפיף (פורסם במאגרים) –  הנאשם הורשע, על פי הודאתו, בשתי עבירות של סחר בסם מסוכן מסוג קנאביס והדחת קטין לסם. לפי עובדות כתב האישום המתוקן, מכר הנאשם, בן 18, לסוכן משטרתי, סם מסוכן בשתי הזדמנויות, כאשר באחת מהעסקאות, היה מלווה בבני דודיו, בני 17. בעסקה הראשונה, מכר הנאשם לסוכן כ-10 גרם קנאביס בתמורה ל-200 ₪, ובעסקה השניה, הביא הנאשם כ-44 גרם קנאביס לשוטר, ונעצר עם בני דודיו בטרם קיבל תשלום. בשל נסיבות העבירה, כאשר שתי העסקאות בוצעו בפער של ימים בודדים לאותו קונה, ובאותו מיקום, מצא מותב זה לקבוע מתחם ענישה אחד, הנע בין 9 ועד 21 חודשי מאסר בפועל.",1
"ת""פ 7833-06-21","ת""פ 3518-11-18 מדינת ישראל נ' אבו כפיף (פורסם במאגרים) –  הנאשם הורשע, על פי הודאתו, בשתי עבירות של סחר בסם מסוכן מסוג קנאביס והדחת קטין לסם. לפי עובדות כתב האישום המתוקן, מכר הנאשם, בן 18, לסוכן משטרתי, סם מסוכן בשתי הזדמנויות, כאשר באחת מהעסקאות, היה מלווה בבני דודיו, בני 17. בעסקה הראשונה, מכר הנאשם לסוכן כ-10 גרם קנאביס בתמורה ל-200 ₪, ובעסקה השניה, הביא הנאשם כ-44 גרם קנאביס לשוטר, ונעצר עם בני דודיו בטרם קיבל תשלום. בשל נסיבות העבירה, כאשר שתי העסקאות בוצעו בפער של ימים בודדים לאותו קונה, ובאותו מיקום, מצא מותב זה לקבוע מתחם ענישה אחד, הנע בין 9 ועד 21 חודשי מאסר בפועל.
ת""פ 7833-06-21 מדינת ישראל נ' יהודיאן (פורסם במאגרים) – הנאשם הורשע, על פי הודאתו, בשלוש עסקאות סחר בסם מסוכן מסוג קנביס, עבירה אחת של אספקת סם מסוכן ועבירה אחת של החזקת סם מסוכן לצריכה עצמית. לפי עובדות כתב האישום המתוקן, מכר הנאשם, תלמיד בתיכון, בשתי הזדמנויות, סם מסוכן לתלמידה אחרת מהשכבה בה למד, כדלקמן: באישום הראשון, מכר 4.5 גרם קנביס תמורת 250 ₪; באישום השני, מכר 10.5 גרם תמורת 300 ₪; באישום השלישי, סיפק לה הנאשם סם מסוכן מסוג קנביס במשקל 7.57 גרם; באישום הרביעי, מכר 8.31 גרם תמורת 450 ₪ וכן, החזיק 5.163 גרם קנאביס לצריכתו העצמית. מותב זה קבע מתחם ענישה הנע בין 8 ועד 16 חודשי מאסר בפועל.
ת""פ 24771-06-21 מדינת ישראל נ' מריאשקין – הנאשם הורשע, על פי הודאתו, בעבירה אחת של סחר בסם מסוכן מסוג קנביס במשקל של 10.5 גרם, תמורת 650 ₪. מותב זה קבע מתחם ענישה הנע בין 5 ועד 15 חודשי מאסר בפועל.","ת""פ 7833-06-21 מדינת ישראל נ' יהודיאן (פורסם במאגרים) – הנאשם הורשע, על פי הודאתו, בשלוש עסקאות סחר בסם מסוכן מסוג קנביס, עבירה אחת של אספקת סם מסוכן ועבירה אחת של החזקת סם מסוכן לצריכה עצמית. לפי עובדות כתב האישום המתוקן, מכר הנאשם, תלמיד בתיכון, בשתי הזדמנויות, סם מסוכן לתלמידה אחרת מהשכבה בה למד, כדלקמן: באישום הראשון, מכר 4.5 גרם קנאביס תמורת 250 ₪; באישום השני, מכר 10.5 גרם תמורת 300 ₪; באישום השלישי, סיפק לה הנאשם סם מסוכן מסוג קנביס במשקל 7.57 גרם; באישום הרביעי, מכר 8.31 גרם תמורת 450 ₪ וכן, החזיק 5.163 גרם קנביס לצריכתו העצמית. מותב זה קבע מתחם ענישה הנע בין 8 ועד 16 חודשי מאסר בפועל.",1
"ת""פ 24771-06-21","ת""פ 7833-06-21 מדינת ישראל נ' יהודיאן (פורסם במאגרים) – הנאשם הורשע, על פי הודאתו, בשלוש עסקאות סחר בסם מסוכן מסוג קנביס, עבירה אחת של אספקת סם מסוכן ועבירה אחת של החזקת סם מסוכן לצריכה עצמית. לפי עובדות כתב האישום המתוקן, מכר הנאשם, תלמיד בתיכון, בשתי הזדמנויות, סם מסוכן לתלמידה אחרת מהשכבה בה למד, כדלקמן: באישום הראשון, מכר 4.5 גרם קנביס תמורת 250 ₪; באישום השני, מכר 10.5 גרם תמורת 300 ₪; באישום השלישי, סיפק לה הנאשם סם מסוכן מסוג קנביס במשקל 7.57 גרם; באישום הרביעי, מכר 8.31 גרם תמורת 450 ₪ וכן, החזיק 5.163 גרם קנאביס לצריכתו העצמית. מותב זה קבע מתחם ענישה הנע בין 8 ועד 16 חודשי מאסר בפועל.
ת""פ 24771-06-21 מדינת ישראל נ' מריאשקין – הנאשם הורשע, על פי הודאתו, בעבירה אחת של סחר בסם מסוכן מסוג קנביס במשקל של 10.5 גרם, תמורת 650 ₪. מותב זה קבע מתחם ענישה הנע בין 5 ועד 15 חודשי מאסר בפועל.
אשר להחזקת נשק ותחמושת, אין רלוונטיות של ממש לשאלה, האם התכוון הנאשם לעשות בהם שימוש פלילי או לא. בשורה של פסקי דין נקבע, כי יש להחמיר במדיניות הענישה הנוהגת בעבירות נשק ותחמושת ללא היתר.","ת""פ 24771-06-21 מדינת ישראל נ' מריאשקין – הנאשם הורשע, על פי הודאתו, בעבירה אחת של סחר בסם מסוכן מסוג קנביס במשקל של 10.5 גרם, תמורת 650 ₪. מותב זה קבע מתחם ענישה הנע בין 5 ועד 15 חודשי מאסר בפועל.",1
"ע""פ 4945/13","אשר להחזקת נשק ותחמושת, אין רלוונטיות של ממש לשאלה, האם התכוון הנאשם לעשות בהם שימוש פלילי או לא. בשורה של פסקי דין נקבע, כי יש להחמיר במדיניות הענישה הנוהגת בעבירות נשק ותחמושת ללא היתר.
בפסק הדין ע""פ 4945/13 סלימאן נ' מדינת ישראל (פורסם במאגרים), נאמר:
... התגלגלותם של כלי נשק מיד ליד ללא פיקוח עלולה להוביל להגעתם בדרך לא דרך לגורמים פליליים ועוינים. אין לדעת מה יעלה בגורלם של  ולאלו תוצאות הרסניות יובילו. ודוק: הסיכון שנשקף לשלום הציבור צריך להילקח בחשבון על ידי כל מי שמחזיק בידו נשק שלא כדין, גם אם אינו מחזיק בו למטרת ביצוען של עבירות אחרות. עצם החזקת נשק בעל פוטנציאל קטילה מבלי שיש עליו ועל בעליו פיקוח מוסדר של הרשויות טומן בחובו סיכון, באשר המחזיק בו נתון תמיד לחשש שיתפתה לעשות בו שימוש, ולו ברגעי לחץ ופחד.","בפסק הדין ע""פ 4945/13 סלימאן נ' מדינת ישראל (פורסם במאגרים), נאמר:
... התגלגלותם של כלי נשק מיד ליד ללא פיקוח עלולה להוביל להגעתם בדרך לא דרך לגורמים פליליים ועוינים. אין לדעת מה יעלה בגורלם של  ולאלו תוצאות הרסניות יובילו. ודוק: הסיכון שנשקף לשלום הציבור צריך להילקח בחשבון על ידי כל מי שמחזיק בידו נשק שלא כדין, גם אם אינו מחזיק בו למטרת ביצוען של עבירות אחרות. עצם החזקת נשק בעל פוטנציאל קטילה מבלי שיש עליו ועל בעליו פיקוח מוסדר של הרשויות טומן בחובו סיכון, באשר המחזיק בו נתון תמיד לחשש שיתפתה לעשות בו שימוש, ולו ברגעי לחץ ופחד.",0
