citation,context_text,extracted_text,predicted_label
"ע""פ 4910/13","ריבוי עבירות
מצאנו על פי מבחני הפסיקה (ע""פ 4910/13 ג'אבר נ' מדינת ישראל [פורסם בנבו] (29.10.14)) כי לשתי העבירות בהן הורשע הנאשם ראוי לקבוע מתחם עונש הולם אחד, שכן יש ""קשר הדוק"" בין עבירת נשיאת הנשק לבין עבירת הרצח שבוצעה באמצעותו, משנעשו בסמיכות של זמן ומקום.
הערך החברתי שנפגע ומידת הפגיעה בו","מצאנו על פי מבחני הפסיקה (ע""פ 4910/13 ג'אבר נ' מדינת ישראל [פורסם בנבו] (29.10.14)) כי לשתי העבירות בהן הורשע הנאשם ראוי לקבוע מתחם עונש הולם אחד, שכן יש ""קשר הדוק"" בין עבירת נשיאת הנשק לבין עבירת הרצח שבוצעה באמצעותו, משנעשו בסמיכות של זמן ומקום.",0
"ע""פ 3617/13","הערך החברתי שנפגע ומידת הפגיעה בו
עבירת הרצח הוגדרה כ""אחת העבירות המתועבות והשפלות ביותר בספר החוקים..."" (ע""פ 3617/13 טייטל נ' מדינת ישראל, פס' 66 [פורסם בנבו] (‏28.6.2016)). הערך המוגן הוא הערך העליון של קדושת החיים. מידת הפגיעה בערך זה הינה ברף הגבוה ביותר, נוכח התוצאה הבלתי הפיכה של מות המנוח, על ידי ירי מתוך כוונה  לגרום למותו, באמצעות אקדח אותו נשא הנאשם באופן בלתי חוקי.
המחוקק נתן ביטוי לחומרה ולענישה המתחייבת בגין עבירת הרצח הבסיסית, בקבעו בצידה עונש מקסימלי של מאסר עולם. גם בתי המשפט עמדו לא אחת על החומרה הטבועה בביצוע עבירת המתה בכלל ובאמצעות נשק בפרט, ועל הענישה המחמירה המתחייבת בגינה.","עבירת הרצח הוגדרה כ""אחת העבירות המתועבות והשפלות ביותר בספר החוקים..."" (ע""פ 3617/13 טייטל נ' מדינת ישראל, פס' 66 [פורסם בנבו] (‏28.6.2016)).",0
"ע""פ 9422/11","המחוקק נתן ביטוי לחומרה ולענישה המתחייבת בגין עבירת הרצח הבסיסית, בקבעו בצידה עונש מקסימלי של מאסר עולם. גם בתי המשפט עמדו לא אחת על החומרה הטבועה בביצוע עבירת המתה בכלל ובאמצעות נשק בפרט, ועל הענישה המחמירה המתחייבת בגינה.
כך נקבע בעניין זה בע""פ 9422/11 דהן נ' מדינת ישראל, פס' 8 [פורסם בנבו] (3.7.13):
"" דומה, כי כבר נאמר כל שניתן על הקלות הבלתי נתפסת בה נגדעים בארצנו חיי אדם, ולא נותר אלא לחזור על הדברים. חילופי דברים וסכסוכים של מה בכך מובילים במקרים רבים מדי ובמהירות גדולה מדי לשליפת כלי נשק, קר או חם, או לנקיטה במעשי אלימות קטלנים. יתרה מכך, לעיתים נדמה שחל פיחות בלתי נסלח ובלתי נסבל בערכם של חיי אדם. בראש ובראשונה עלינו לשוות לנגד עיננו את המנוח שחייו קופדו בנסיבות שאין להשלים עימן, ולהגנה על ערך החיים וקדושתם שמור משקל משמעותי ביותר במלאכת הענישה"".","כך נקבע בעניין זה בע""פ 9422/11 דהן נ' מדינת ישראל, פס' 8 [פורסם בנבו] (3.7.13):
"" דומה, כי כבר נאמר כל שניתן על הקלות הבלתי נתפסת בה נגדעים בארצנו חיי אדם, ולא נותר אלא לחזור על הדברים. חילופי דברים וסכסוכים של מה בכך מובילים במקרים רבים מדי ובמהירות גדולה מדי לשליפת כלי נשק, קר או חם, או לנקיטה במעשי אלימות קטלנים. יתרה מכך, לעיתים נדמה שחל פיחות בלתי נסלח ובלתי נסבל בערכם של חיי אדם. בראש ובראשונה עלינו לשוות לנגד עיננו את המנוח שחייו קופדו בנסיבות שאין להשלים עימן, ולהגנה על ערך החיים וקדושתם שמור משקל משמעותי ביותר במלאכת הענישה"".",0
"ע""פ 4406/19",""" דומה, כי כבר נאמר כל שניתן על הקלות הבלתי נתפסת בה נגדעים בארצנו חיי אדם, ולא נותר אלא לחזור על הדברים. חילופי דברים וסכסוכים של מה בכך מובילים במקרים רבים מדי ובמהירות גדולה מדי לשליפת כלי נשק, קר או חם, או לנקיטה במעשי אלימות קטלנים. יתרה מכך, לעיתים נדמה שחל פיחות בלתי נסלח ובלתי נסבל בערכם של חיי אדם. בראש ובראשונה עלינו לשוות לנגד עיננו את המנוח שחייו קופדו בנסיבות שאין להשלים עימן, ולהגנה על ערך החיים וקדושתם שמור משקל משמעותי ביותר במלאכת הענישה"".
בהקשר לאמור אף נפנה לדברים שנקבעו בע""פ 4406/19 ‏מדינת ישראל נ' יונס סובח, פס' 16-18 [פורסם בנבו] (‏5.11.2019):
""השימוש בנשק חם ככלי ליישוב סכסוכים הפך לרעה חולה, וכמעשה של יום ביומו גובה חיי אדם ולעיתים אף את חייהם של חפים מפשע אשר כל חטאם היה כי התהלכו באותה עת ברחובה של עיר. בשנים האחרונות אף חלה עליה מתמדת במספר אירועי הירי המדווחים למשטרה [...]   בית משפט זה לא נותר אדיש למול השימוש הגובר בנשק חם, והדגיש לא אחת את הצורך בענישה מחמירה ומרתיעה כלפי השימוש בו לשם פתרון סכסוכים. זאת במיוחד כאשר השימוש בו נעשה בסביבת בתי מגורים. [...] הצורך במדיניות ענישה מחמירה נחוץ במיוחד כאשר השימוש בנשק גורר פגיעה בגוף ובנפש, וכאשר מבצעי העבירות אינם מוסרים את כלי הנשק לידי רשויות החוק – ובכך מוסיפים לפגוע בביטחון הציבור וקיים חשש תמידי לשימוש עברייני חוזר בנשק זה, כמו גם להגעתו של נשק זה לגורמים עויינים ובכללם גורמי טרור"".","בהקשר לאמור אף נפנה לדברים שנקבעו בע""פ 4406/19 ‏מדינת ישראל נ' יונס סובח, פס' 16-18 [פורסם בנבו] (‏5.11.2019):
""השימוש בנשק חם ככלי ליישוב סכסוכים הפך לרעה חולה, וכמעשה של יום ביומו גובה חיי אדם ולעיתים אף את חייהם של חפים מפשע אשר כל חטאם היה כי התהלכו באותה עת ברחובה של עיר. בשנים האחרונות אף חלה עליה מתמדת במספר אירועי הירי המדווחים למשטרה [...]   בית משפט זה לא נותר אדיש למול השימוש הגובר בנשק חם, והדגיש לא אחת את הצורך בענישה מחמירה ומרתיעה כלפי השימוש בו לשם פתרון סכסוכים. זאת במיוחד כאשר השימוש בו נעשה בסביבת בתי מגורים. [...] הצורך במדיניות ענישה מחמירה נחוץ במיוחד כאשר השימוש בנשק גורר פגיעה בגוף ובנפש, וכאשר מבצעי העבירות אינם מוסרים את כלי הנשק לידי רשויות החוק – ובכך מוסיפים לפגוע בביטחון הציבור וקיים חשש תמידי לשימוש עברייני חוזר בנשק זה, כמו גם להגעתו של נשק זה לגורמים עויינים ובכללם גורמי טרור"".",0
"ת""פ (מח' ב""ש) 27212-01-21","הוא הדגיש כי כעולה מעדויות המומחים שהעידו מטעם ההגנה, הנאשם לא ברח מהמקום אלא התקדם דווקא לעבר הרכב, בשל הפרעת הדחק הפוסט טראומטית הצמיתה ממנה הוא סובל. הנאשם אשר חש מאוים נוכח העימות עם המנוח וניסיונות החיסול שעבר במסגרת הסכסוך הקודם, סבר כי נשקפת סכנה לחייו ופעל להגן על עצמו, בלא יכולת לשקול ולכלכל את צעדיו כדבעי וזאת הגם שבפועל לא נשקפה לו סכנה כאמור.
אכן, בפסקי הדין אליהם הפנה ב""כ הנאשם, לרבות בת""פ (מח' ב""ש) 27212-01-21 מדינת ישראל נ' שיף [פורסם בנבו] (09.11.21) (אשר הפך חלוט לאחרונה), ניתן משקל ממשי בעת קביעת העונש לתחושות הסובייקטיביות של הנאשם. ואולם, עניין זה הובא בחשבון על ידי בתי המשפט השונים לצרכי הקלה בעונש בעת שקילת גדרי המתחם ובמסגרת נסיבת הקרבה לסייג ההגנה העצמית, תוך קביעה כי המדובר בנסיבה המפחיתה את חומרת מעשה העבירה ואת אשמו של הנאשם.
בענייננו ההגנה לא טענה לקרבה לסייג ההגנה העצמית (ר' עמ' 274 ש' 15-16 וכן בסעיף 5 לבקשתו מיום 14.11.21). גם לגופו של עניין, לא הוכח כי מדובר במקרה העולה כדי קרבה לסייג ההגנה העצמית.","אכן, בפסקי הדין אליהם הפנה ב""כ הנאשם, לרבות בת""פ (מח' ב""ש) 27212-01-21 מדינת ישראל נ' שיף [פורסם בנבו] (09.11.21) (אשר הפך חלוט לאחרונה), ניתן משקל ממשי בעת קביעת העונש לתחושות הסובייקטיביות של הנאשם. ואולם, עניין זה הובא בחשבון על ידי בתי המשפט השונים לצרכי הקלה בעונש בעת שקילת גדרי המתחם ובמסגרת נסיבת הקרבה לסייג ההגנה העצמית, תוך קביעה כי המדובר בנסיבה המפחיתה את חומרת מעשה העבירה ואת אשמו של הנאשם.",0
"תפ""ח (מחוזי מר') 885-11-18","בבואנו לקבוע את מתחם העונש ההולם, התחשבנו בגזרי הדין שיפורטו להלן, וזאת בשינויים המחויבים ובכללם נסיבות המעשה, הסיבות שהובילו לביצוע העבירה, האמצעי ששימש לצורך ביצועה, קיומו של תכנון מוקדם, וטיב הקשר בין הנאשם לבין נפגע העבירה.
תפ""ח (מחוזי מר') 885-11-18 מדינת ישראל נ' מסרשה [פורסם בנבו] (6.1.2021)- הנאשם ששרת כשוטר, הורשע לאחר שמיעת ראיות בביצוע עבירת הרצח הבסיסית בכוונה. הנאשם ירה בראשה של אשתו, ירייה אחת באמצעות אקדח שהחזיק ברישיון, על רקע ויכוח שהתגלע ביניהם ובלא תכנון מוקדם. מיד לאחר מכן התקשר לרשויות. נקבע מתחם עונש הולם הנע בין 26 שנות מאסר בפועל לבין מאסר עולם. על הנאשם, נעדר עבר פלילי, אשר הביע חרטה מיד לאחר המעשה, נגזרו 29 שנות מאסר. (תלוי ועומד ערעור המאשימה בע""פ 1226/21) [פורסם בנבו].
תפ""ח (מחוזי חי') 46210-12-18 מדינת ישראל נ' בדארנה [פורסם בנבו] (25.10.21)- הנאשם הורשע, לאחר שמיעת ראיות, בביצוע עבירה של רצח בכוונה תחילה. בהמשך לכך, ובהתאם לעמדת המאשימה כי לא מתקיימים במקרה זה נסיבות מחמירות, הורשע בעבירת הרצח הבסיסית, כנוסחה לאחר הרפורמה. בין הנאשם לאשתו, אחותו של המנוח, התפתח עימות, לאחריו נסע הנאשם למקום עבודתו של המנוח לפגוש בו.  במפגש ביניהם שנמשך זמן קצר, דחף הנאשם את המנוח, הפיל אותו ארצה ודקר אותו באמצעות סכין, שתי דקירות עמוקות בגב שגרמו למותו. נקבע כי ההחלטה להמית התגבשה אצל הנאשם באותן שניות קריטיות, בהן עמד מול המנוח וכי הנאשם לא הצטייד בסכין מבעוד מועד.","תפ""ח (מחוזי מר') 885-11-18 מדינת ישראל נ' מסרשה [פורסם בנבו] (6.1.2021)- הנאשם ששרת כשוטר, הורשע לאחר שמיעת ראיות בביצוע עבירת הרצח הבסיסית בכוונה. הנאשם ירה בראשה של אשתו, ירייה אחת באמצעות אקדח שהחזיק ברישיון, על רקע ויכוח שהתגלע ביניהם ובלא תכנון מוקדם. מיד לאחר מכן התקשר לרשויות. נקבע מתחם עונש הולם הנע בין 26 שנות מאסר בפועל לבין מאסר עולם. על הנאשם, נעדר עבר פלילי, אשר הביע חרטה מיד לאחר המעשה, נגזרו 29 שנות מאסר. (תלוי ועומד ערעור המאשימה בע""פ 1226/21) [פורסם בנבו].",1
"ע""פ 1226/21","בבואנו לקבוע את מתחם העונש ההולם, התחשבנו בגזרי הדין שיפורטו להלן, וזאת בשינויים המחויבים ובכללם נסיבות המעשה, הסיבות שהובילו לביצוע העבירה, האמצעי ששימש לצורך ביצועה, קיומו של תכנון מוקדם, וטיב הקשר בין הנאשם לבין נפגע העבירה.
תפ""ח (מחוזי מר') 885-11-18 מדינת ישראל נ' מסרשה [פורסם בנבו] (6.1.2021)- הנאשם ששרת כשוטר, הורשע לאחר שמיעת ראיות בביצוע עבירת הרצח הבסיסית בכוונה. הנאשם ירה בראשה של אשתו, ירייה אחת באמצעות אקדח שהחזיק ברישיון, על רקע ויכוח שהתגלע ביניהם ובלא תכנון מוקדם. מיד לאחר מכן התקשר לרשויות. נקבע מתחם עונש הולם הנע בין 26 שנות מאסר בפועל לבין מאסר עולם. על הנאשם, נעדר עבר פלילי, אשר הביע חרטה מיד לאחר המעשה, נגזרו 29 שנות מאסר. (תלוי ועומד ערעור המאשימה בע""פ 1226/21) [פורסם בנבו].
תפ""ח (מחוזי חי') 46210-12-18 מדינת ישראל נ' בדארנה [פורסם בנבו] (25.10.21)- הנאשם הורשע, לאחר שמיעת ראיות, בביצוע עבירה של רצח בכוונה תחילה. בהמשך לכך, ובהתאם לעמדת המאשימה כי לא מתקיימים במקרה זה נסיבות מחמירות, הורשע בעבירת הרצח הבסיסית, כנוסחה לאחר הרפורמה. בין הנאשם לאשתו, אחותו של המנוח, התפתח עימות, לאחריו נסע הנאשם למקום עבודתו של המנוח לפגוש בו.  במפגש ביניהם שנמשך זמן קצר, דחף הנאשם את המנוח, הפיל אותו ארצה ודקר אותו באמצעות סכין, שתי דקירות עמוקות בגב שגרמו למותו. נקבע כי ההחלטה להמית התגבשה אצל הנאשם באותן שניות קריטיות, בהן עמד מול המנוח וכי הנאשם לא הצטייד בסכין מבעוד מועד.","(תלוי ועומד ערעור המאשימה בע""פ 1226/21)",0
"תפ""ח (מחוזי חי') 46210-12-18","תפ""ח (מחוזי מר') 885-11-18 מדינת ישראל נ' מסרשה [פורסם בנבו] (6.1.2021)- הנאשם ששרת כשוטר, הורשע לאחר שמיעת ראיות בביצוע עבירת הרצח הבסיסית בכוונה. הנאשם ירה בראשה של אשתו, ירייה אחת באמצעות אקדח שהחזיק ברישיון, על רקע ויכוח שהתגלע ביניהם ובלא תכנון מוקדם. מיד לאחר מכן התקשר לרשויות. נקבע מתחם עונש הולם הנע בין 26 שנות מאסר בפועל לבין מאסר עולם. על הנאשם, נעדר עבר פלילי, אשר הביע חרטה מיד לאחר המעשה, נגזרו 29 שנות מאסר. (תלוי ועומד ערעור המאשימה בע""פ 1226/21) [פורסם בנבו].
תפ""ח (מחוזי חי') 46210-12-18 מדינת ישראל נ' בדארנה [פורסם בנבו] (25.10.21)- הנאשם הורשע, לאחר שמיעת ראיות, בביצוע עבירה של רצח בכוונה תחילה. בהמשך לכך, ובהתאם לעמדת המאשימה כי לא מתקיימים במקרה זה נסיבות מחמירות, הורשע בעבירת הרצח הבסיסית, כנוסחה לאחר הרפורמה. בין הנאשם לאשתו, אחותו של המנוח, התפתח עימות, לאחריו נסע הנאשם למקום עבודתו של המנוח לפגוש בו.  במפגש ביניהם שנמשך זמן קצר, דחף הנאשם את המנוח, הפיל אותו ארצה ודקר אותו באמצעות סכין, שתי דקירות עמוקות בגב שגרמו למותו. נקבע כי ההחלטה להמית התגבשה אצל הנאשם באותן שניות קריטיות, בהן עמד מול המנוח וכי הנאשם לא הצטייד בסכין מבעוד מועד.
מתחם העונש ההולם במקרה זה נקבע כנע בין 22 לבין 30 שנות מאסר בפועל. בהתחשב בהעדר התכנון והפיצוי המשמעותי של משפחת המנוח, הושתו עליו 25 שנות מאסר בפועל.","תפ""ח (מחוזי חי') 46210-12-18 מדינת ישראל נ' בדארנה [פורסם בנבו] (25.10.21)- הנאשם הורשע, לאחר שמיעת ראיות, בביצוע עבירה של רצח בכוונה תחילה. בהמשך לכך, ובהתאם לעמדת המאשימה כי לא מתקיימים במקרה זה נסיבות מחמירות, הורשע בעבירת הרצח הבסיסית, כנוסחה לאחר הרפורמה. בין הנאשם לאשתו, אחותו של המנוח, התפתח עימות, לאחריו נסע הנאשם למקום עבודתו של המנוח לפגוש בו.  במפגש ביניהם שנמשך זמן קצר, דחף הנאשם את המנוח, הפיל אותו ארצה ודקר אותו באמצעות סכין, שתי דקירות עמוקות בגב שגרמו למותו. נקבע כי ההחלטה להמית התגבשה אצל הנאשם באותן שניות קריטיות, בהן עמד מול המנוח וכי הנאשם לא הצטייד בסכין מבעוד מועד.
מתחם העונש ההולם במקרה זה נקבע כנע בין 22 לבין 30 שנות מאסר בפועל. בהתחשב בהעדר התכנון והפיצוי המשמעותי של משפחת המנוח, הושתו עליו 25 שנות מאסר בפועל.",1
"תפ""ח (מחוזי מר') 20749-11-18","מתחם העונש ההולם במקרה זה נקבע כנע בין 22 לבין 30 שנות מאסר בפועל. בהתחשב בהעדר התכנון והפיצוי המשמעותי של משפחת המנוח, הושתו עליו 25 שנות מאסר בפועל.
תפ""ח (מחוזי מר') 20749-11-18 מדינת ישראל נ' שפק [פורסם בנבו] (24.03.21)- הנאשם הורשע על פי הודאתו בעבירת הרצח הבסיסית, בעקבות הסדר טיעון שהושג במהלך שמיעת פרשת התביעה, ללא הסכמה לעניין העונש. הנאשם היה נשוי למנוחה, והיא הביעה את רצונה להתגרש ממנו בניגוד לרצונו, ובשלב מסוים עזבה את הבית. לבסוף חתמו בני הזוג על הסכם גירושין ונקבע דיון לצורך מתן הגט. כשבועיים לפני מועד גירושיהם, הגיע הנאשם לדירה בה שהתה המנוחה, בעקבות ויכוח שפרץ ביניהם יום קודם, ודקר את המנוחה באמצעות סכין בשר חדה, 15  דקירות בפלג גופה העליון של המנוחה, בכוונה לגרום למותה. כתוצאה ממעשיו נפטרה המנוחה. נקבע מתחם עונש הנע בין 27 שנים ועד למאסר עולם, ועל הנאשם נגזרו 28.5 שנות מאסר, וכן הופעל מאסר על תנאי בן חצי שנה בגין עבירת אלימות קודמת כלפי המנוחה, כך שסך הכל ירצה 29 שנות מאסר. (תלוי ועומד ערעור המאשימה בע""פ 3223/21) [פורסם בנבו].
תפ""ח (מחוזי חי') 30108-09-19 מדינת ישראל נ' יאסין [פורסם בנבו] (17.06.21)- הנאשם הורשע בדעת רוב, לאחר שמיעת ראיות, בעבירת הרצח הבסיסית ביסוד נפשי של כוונה, בגין כך שרצח את אשתו המנוחה. כשבועיים לפני האירוע התעורר ויכוח בין הנאשם למנוחה, במהלכו סטר לה. ביום האירוע התעורר בין הנאשם למנוחה ויכוח נוסף במהלכו דקר אותה באופן מכוון דקירה אחת בחלק גופה העליון, באמצעות סכין חדה. נקבע כי המדובר באירוע ספונטני, שלא קדמו לו כל מעשי הכנה או תכנון. עוד נקבע כי לאחר האירוע נותרה המנוחה בחיים, אך הנאשם נמנע מלסייע לה, בעוד ילדיהם הקטינים מנסים לעשות כן בכוחם הדל. נקבע מתחם עונש הולם הנע בין 19 ל-25 שנות מאסר, ונגזר עונש של 22 שנות מאסר. (תלוי ועומד ערעור המאשימה בע""פ 6063/21) [פורסם בנבו].","תפ""ח (מחוזי מר') 20749-11-18 מדינת ישראל נ' שפק [פורסם בנבו] (24.03.21)- הנאשם הורשע על פי הודאתו בעבירת הרצח הבסיסית, בעקבות הסדר טיעון שהושג במהלך שמיעת פרשת התביעה, ללא הסכמה לעניין העונש. הנאשם היה נשוי למנוחה, והיא הביעה את רצונה להתגרש ממנו בניגוד לרצונו, ובשלב מסוים עזבה את הבית. לבסוף חתמו בני הזוג על הסכם גירושין ונקבע דיון לצורך מתן הגט. כשבועיים לפני מועד גירושיהם, הגיע הנאשם לדירה בה שהתה המנוחה, בעקבות ויכוח שפרץ ביניהם יום קודם, ו דקר את המנוחה באמצעות סכין בשר חדה, 15 דקירות בפלג גופה העליון של המנוחה, בכוונה לגרום למותה. כתוצאה ממעשיו נפטרה המנוחה. נקבע מתחם עונש הנע בין 27 שנים ועד למאסר עולם, ועל הנאשם נגזרו 28.5 שנות מאסר, וכן הופעל מאסר על תנאי בן חצי שנה בגין עבירת אלימות קודמת כלפי המנוחה, כך שסך הכל ירצה 29 שנות מאסר. (תלוי ועומד ערעור המאשימה בע""פ 3223/21) [פורסם בנבו].",1
"ע""פ 3223/21","מתחם העונש ההולם במקרה זה נקבע כנע בין 22 לבין 30 שנות מאסר בפועל. בהתחשב בהעדר התכנון והפיצוי המשמעותי של משפחת המנוח, הושתו עליו 25 שנות מאסר בפועל.
תפ""ח (מחוזי מר') 20749-11-18 מדינת ישראל נ' שפק [פורסם בנבו] (24.03.21)- הנאשם הורשע על פי הודאתו בעבירת הרצח הבסיסית, בעקבות הסדר טיעון שהושג במהלך שמיעת פרשת התביעה, ללא הסכמה לעניין העונש. הנאשם היה נשוי למנוחה, והיא הביעה את רצונה להתגרש ממנו בניגוד לרצונו, ובשלב מסוים עזבה את הבית. לבסוף חתמו בני הזוג על הסכם גירושין ונקבע דיון לצורך מתן הגט. כשבועיים לפני מועד גירושיהם, הגיע הנאשם לדירה בה שהתה המנוחה, בעקבות ויכוח שפרץ ביניהם יום קודם, ודקר את המנוחה באמצעות סכין בשר חדה, 15  דקירות בפלג גופה העליון של המנוחה, בכוונה לגרום למותה. כתוצאה ממעשיו נפטרה המנוחה. נקבע מתחם עונש הנע בין 27 שנים ועד למאסר עולם, ועל הנאשם נגזרו 28.5 שנות מאסר, וכן הופעל מאסר על תנאי בן חצי שנה בגין עבירת אלימות קודמת כלפי המנוחה, כך שסך הכל ירצה 29 שנות מאסר. (תלוי ועומד ערעור המאשימה בע""פ 3223/21) [פורסם בנבו].
תפ""ח (מחוזי חי') 30108-09-19 מדינת ישראל נ' יאסין [פורסם בנבו] (17.06.21)- הנאשם הורשע בדעת רוב, לאחר שמיעת ראיות, בעבירת הרצח הבסיסית ביסוד נפשי של כוונה, בגין כך שרצח את אשתו המנוחה. כשבועיים לפני האירוע התעורר ויכוח בין הנאשם למנוחה, במהלכו סטר לה. ביום האירוע התעורר בין הנאשם למנוחה ויכוח נוסף במהלכו דקר אותה באופן מכוון דקירה אחת בחלק גופה העליון, באמצעות סכין חדה. נקבע כי המדובר באירוע ספונטני, שלא קדמו לו כל מעשי הכנה או תכנון. עוד נקבע כי לאחר האירוע נותרה המנוחה בחיים, אך הנאשם נמנע מלסייע לה, בעוד ילדיהם הקטינים מנסים לעשות כן בכוחם הדל. נקבע מתחם עונש הולם הנע בין 19 ל-25 שנות מאסר, ונגזר עונש של 22 שנות מאסר. (תלוי ועומד ערעור המאשימה בע""פ 6063/21) [פורסם בנבו].","תפ""ח (מחוזי מר') 20749-11-18 מדינת ישראל נ' שפק [פורסם בנבו] (24.03.21)- הנאשם הורשע על פי הודאתו בעבירת הרצח הבסיסית, בעקבות הסדר טיעון שהושג במהלך שמיעת פרשת התביעה, ללא הסכמה לעניין העונש. הנאשם היה נשוי למנוחה, והיא הביעה את רצונה להתגרש ממנו בניגוד לרצונו, ובשלב מסוים עזבה את הבית. לבסוף חתמו בני הזוג על הסכם גירושין ונקבע דיון לצורך מתן הגט. כשבועיים לפני מועד גירושיהם, הגיע הנאשם לדירה בה שהתה המנוחה, בעקבות ויכוח שפרץ ביניהם יום קודם, ודקר את המנוחה באמצעות סכין בשר חדה, 15  דקירות בפלג גופה העליון של המנוחה, בכוונה לגרום למותה. כתוצאה ממעשיו נפטרה המנוחה. נקבע מתחם עונש הנע בין 27 שנים ועד למאסר עולם, ועל הנאשם נגזרו 28.5 שנות מאסר, וכן הופעל מאסר על תנאי בן חצי שנה בגין עבירת אלימות קודמת כלפי המנוחה, כך שסך הכל ירצה 29 שנות מאסר. (תלוי ועומד ערעור המאשימה בע""פ 3223/21) [פורסם בנבו].",1
