citation,context_text,extracted_text,predicted_label
"ע""פ 7147/96","הערכים החברתיים שנפגעו מביצוע העבירות – מצויים ברף העליון של הערכים המוגנים, וברף העליון של עבירות האלימות – גרימה למותו של אדם באמצעות נשק חם (אקדח). הערך המוגן בו פגעו הנאשמים – חיי אדם – הוא ערך עליון שאין בלתו. במעשיהם הנלוזים והנפשעים, רמסו הנאשמים ברגל גסה את עקרון קדושת החיים והפכוהו עפר. אין צורך להכביר מילים, כי גדיעת חיי אדם והערך של חיי אדם, צריך להיות הערך המוגן ביותר בכל חברה מתוקנת.
על חשיבותו של ערך קדושת החיים, עמדה כב' השופטת שטרסברג-כהן בע""פ 7147/96:
""[...] ידע הציבור, ידעו עבריינים פוטנציאליים וידע המערער כי נטילת חיי אדם היא החמורה שבעבירות וכי בנסיבות כפי שתוארו על-ידי בית משפט קמא, יש למצות את הדין עם הנאשם באופן שיבטא את הערכת החברה לחיי אדם כערך עליון, את סלידתה ושאט נפשה ממעשיו..."" (אזואלוס נ' מדינת ישראל, פ""ד(2) 412, 417-418 [פורסם בנבו] (להלן: ""עניין אזואלוס"")).","על חשיבותו של ערך קדושת החיים, עמדה כב' השופטת שטרסברג-כהן בע""פ 7147/96:  
""[...] ידע הציבור, ידעו עבריינים פוטנציאליים וידע המערער כי נטילת חיי אדם היא החמורה שבעבירות וכי בנסיבות כפי שתוארו על-ידי בית משפט קמא, יש למצות את הדין עם הנאשם באופן שיבטא את הערכת החברה לחיי אדם כערך עליון, את סלידתה ושאט נפשה ממעשיו..."" (אזואלוס נ' מדינת ישראל, פ""ד(2) 412, 417-418 [פורסם בנבו] (להלן: ""עניין אזואלוס"")).",0
"ע""פ 9422/11","""[...] ידע הציבור, ידעו עבריינים פוטנציאליים וידע המערער כי נטילת חיי אדם היא החמורה שבעבירות וכי בנסיבות כפי שתוארו על-ידי בית משפט קמא, יש למצות את הדין עם הנאשם באופן שיבטא את הערכת החברה לחיי אדם כערך עליון, את סלידתה ושאט נפשה ממעשיו..."" (אזואלוס נ' מדינת ישראל, פ""ד(2) 412, 417-418 [פורסם בנבו] (להלן: ""עניין אזואלוס"")).
יפים לענייננו דברים שנאמרו בע""פ 9422/11 [פורסם בנבו]:
""[...] לעיתים נדמה שחל פיחות בלתי נסלח ובלתי נסבל בערכם של חיי אדם. בראש ובראשונה עלינו לשוות לנגד עיננו את המנוח שחייו קופדו בנסיבות שאין להשלים עימן, ולהגנה על ערך החיים וקדושתם שמור משקל משמעותי ביותר במלאכת הענישה [...] (איתמר דהן נ' מדינת ישראל (לא פורסם, [פורסם בנבו], 03/07/13), בעמ' 6).","יפים לענייננו דברים שנאמרו בע""פ 9422/11 [פורסם בנבו]:
""[...] לעיתים נדמה שחל פיחות בלתי נסלח ובלתי נסבל בערכם של חיי אדם. בראש ובראשונה עלינו לשוות לנגד עיננו את המנוח שחייו קופדו בנסיבות שאין להשלים עימן, ולהגנה על ערך החיים וקדושתם שמור משקל משמעותי ביותר במלאכת הענישה [...] (איתמר דהן נ' מדינת ישראל (לא פורסם, [פורסם בנבו], 03/07/13), בעמ' 6).",0
"ע""פ 2196/10","העונש המרבי הקבוע בחוק העונשין בצידה של עבירת ההריגה, הינו עשרים שנות מאסר (סעיף 298 לחוק העונשין). עונש זה, משקף את חשיבותו של הערך המוגן ביסוד העבירה ואת החומרה המיוחסת לקיפוח חיי אדם מתוך כוונה פלילית.
בפסיקה נקבע, שכאשר עסקינן בעבירת הריגה ""הנמצאת על סיפה של עבירת הרצח"", קרי, כאשר נסיבותיו של מעשה ההמתה מתאפיינות בחומרה קשה במיוחד – כפי בענייננו – ניתן להשית את העונש המירבי הקבוע בצידה של העבירה, או עונש הנושק לעונש המרבי האמור (ראו, למשל, ע""פ 2196/10 אגבריה נ' מדינת ישראל (לא פורסם, [פורסם בנבו], 08/03/12) (להלן: ""עניין אגבריה""); ע""פ 2562/10 באדיר נ' מדינת ישראל (לא פורסם, [פורסם בנבו], 02/04/12)).
לעניין זה נפנה לדבריו של כב' השופט טירקל בע""פ 1456/01 [פורסם בנבו]:","בפסיקה נקבע, שכאשר עסקינן בעבירת הריגה ""הנמצאת על סיפה של עבירת הרצח"", קרי, כאשר נסיבותיו של מעשה ההמתה מתאפיינות בחומרה קשה במיוחד – כפי בענייננו – ניתן להשית את העונש המירבי הקבוע בצידה של העבירה, או עונש הנושק לעונש המרבי האמור (ראו, למשל, ע""פ 2196/10 אגבריה נ' מדינת ישראל (לא פורסם, [פורסם בנבו], 08/03/12) (להלן: ""עניין אגבריה""))",0
"ע""פ 2562/10","העונש המרבי הקבוע בחוק העונשין בצידה של עבירת ההריגה, הינו עשרים שנות מאסר (סעיף 298 לחוק העונשין). עונש זה, משקף את חשיבותו של הערך המוגן ביסוד העבירה ואת החומרה המיוחסת לקיפוח חיי אדם מתוך כוונה פלילית.
בפסיקה נקבע, שכאשר עסקינן בעבירת הריגה ""הנמצאת על סיפה של עבירת הרצח"", קרי, כאשר נסיבותיו של מעשה ההמתה מתאפיינות בחומרה קשה במיוחד – כפי בענייננו – ניתן להשית את העונש המירבי הקבוע בצידה של העבירה, או עונש הנושק לעונש המרבי האמור (ראו, למשל, ע""פ 2196/10 אגבריה נ' מדינת ישראל (לא פורסם, [פורסם בנבו], 08/03/12) (להלן: ""עניין אגבריה""); ע""פ 2562/10 באדיר נ' מדינת ישראל (לא פורסם, [פורסם בנבו], 02/04/12)).
לעניין זה נפנה לדבריו של כב' השופט טירקל בע""פ 1456/01 [פורסם בנבו]:"," כאשר עסקינן בעבירת הריגה ""הנמצאת על סיפה של עבירת הרצח"", קרי, כאשר נסיבותיו של מעשה ההמתה מתאפיינות בחומרה קשה במיוחד – כפי בענייננו – ניתן להשית את העונש המירבי הקבוע בצידה של העבירה, או עונש הנושק לעונש המרבי האמור (ראו, למשל, ע""פ 2562/10 באדיר נ' מדינת ישראל (לא פורסם, [פורסם בנבו], 02/04/12)).",0
"ע""פ 1456/01","בפסיקה נקבע, שכאשר עסקינן בעבירת הריגה ""הנמצאת על סיפה של עבירת הרצח"", קרי, כאשר נסיבותיו של מעשה ההמתה מתאפיינות בחומרה קשה במיוחד – כפי בענייננו – ניתן להשית את העונש המירבי הקבוע בצידה של העבירה, או עונש הנושק לעונש המרבי האמור (ראו, למשל, ע""פ 2196/10 אגבריה נ' מדינת ישראל (לא פורסם, [פורסם בנבו], 08/03/12) (להלן: ""עניין אגבריה""); ע""פ 2562/10 באדיר נ' מדינת ישראל (לא פורסם, [פורסם בנבו], 02/04/12)).
לעניין זה נפנה לדבריו של כב' השופט טירקל בע""פ 1456/01 [פורסם בנבו]:
""אכן, העונש שנגזר על המערער הוא העונש המרבי הקבוע לעבירה בחוק, אולם יש לזכור כי במדרג המעשים הגורמים למותו של אדם עומד מעשהו של המערער [...] בדרגה החמורה ביותר, זו המתקרבת לרצח, ורק כפסע היה בין המערער לבין הרשעתו ברצח"" (חדד נ' מדינת ישראל, פ""ד נו(1) 609, 614 (להלן: ""עניין חדד"")).","לעניין זה נפנה לדבריו של כב' השופט טירקל בע""פ 1456/01 [פורסם בנבו]:
""אכן, העונש שנגזר על המערער הוא העונש המרבי הקבוע לעבירה בחוק, אולם יש לזכור כי במדרג המעשים הגורמים למותו של אדם עומד מעשהו של המערער [...] בדרגה החמורה ביותר, זו המתקרבת לרצח, ורק כפסע היה בין המערער לבין הרשעתו ברצח"" (חדד נ' מדינת ישראל, פ""ד נו(1) 609, 614 (להלן: ""עניין חדד"")).",0
"ע""פ 2251/11","""אשר לעונשי המאסר, לאחר ששקלנו בדבר הגענו לכלל מסקנה כי אין מקום להתערבותנו בהם, אף אם נמצאים הם ברף הגבוה של הענישה בעבירות הריגה [...] עמדתנו יסודה בנסיבות החמורות במיוחד, של ירי רב כדורים למקום בו מצויים אנשים, תוך שהסיכוי לפגיעה - ופגיעה קטלנית - גבוה ביותר (עניין אגבריה, פסקה כ""ג לפסק דינו של כב' השופט רובינשטיין).
יצויין, כי בשנים האחרונות נוטה הפסיקה להחמיר בענישה המוטלת בגין ביצוע עבירות בנשק (ראו, למשל, ע""פ 2251/11 נפאע נ' מדינת ישראל (לא פורסם, [פורסם בנבו], 04/12/11); ע""פ 4450/11 עספור נ' מדינת ישראל (לא פורסם, [פורסם בנבו], 08/02/12); ע""פ 3156/11 זראיעה נ' מדינת ישראל (לא פורסם, [פורסם בנבו], 21/02/12); ע""פ 2044/11 מדינת ישראל נ' בלוצרקובסקי (לא פורסם, [פורסם בנבו], 08/02/12)).
יפים לעניין זה דברים שנאמרו בע""פ 1323/13:","יצויין, כי בשנים האחרונות נוטה הפסיקה להחמיר בענישה המוטלת בגין ביצוע עבירות בנשק (ראו, למשל, ע""פ 2251/11 נפאע נ' מדינת ישראל (לא פורסם, [פורסם בנבו], 04/12/11));",0
"ע""פ 4450/11","""אשר לעונשי המאסר, לאחר ששקלנו בדבר הגענו לכלל מסקנה כי אין מקום להתערבותנו בהם, אף אם נמצאים הם ברף הגבוה של הענישה בעבירות הריגה [...] עמדתנו יסודה בנסיבות החמורות במיוחד, של ירי רב כדורים למקום בו מצויים אנשים, תוך שהסיכוי לפגיעה - ופגיעה קטלנית - גבוה ביותר (עניין אגבריה, פסקה כ""ג לפסק דינו של כב' השופט רובינשטיין).
יצויין, כי בשנים האחרונות נוטה הפסיקה להחמיר בענישה המוטלת בגין ביצוע עבירות בנשק (ראו, למשל, ע""פ 2251/11 נפאע נ' מדינת ישראל (לא פורסם, [פורסם בנבו], 04/12/11); ע""פ 4450/11 עספור נ' מדינת ישראל (לא פורסם, [פורסם בנבו], 08/02/12); ע""פ 3156/11 זראיעה נ' מדינת ישראל (לא פורסם, [פורסם בנבו], 21/02/12); ע""פ 2044/11 מדינת ישראל נ' בלוצרקובסקי (לא פורסם, [פורסם בנבו], 08/02/12)).
יפים לעניין זה דברים שנאמרו בע""פ 1323/13:","יצויין, כי בשנים האחרונות נוטה הפסיקה להחמיר בענישה המוטלת בגין ביצוע עבירות בנשק (ראו, למשל, ע""פ 4450/11 עספור נ' מדינת ישראל (לא פורסם, [פורסם בנבו], 08/02/12));",0
"ע""פ 3156/11","""אשר לעונשי המאסר, לאחר ששקלנו בדבר הגענו לכלל מסקנה כי אין מקום להתערבותנו בהם, אף אם נמצאים הם ברף הגבוה של הענישה בעבירות הריגה [...] עמדתנו יסודה בנסיבות החמורות במיוחד, של ירי רב כדורים למקום בו מצויים אנשים, תוך שהסיכוי לפגיעה - ופגיעה קטלנית - גבוה ביותר (עניין אגבריה, פסקה כ""ג לפסק דינו של כב' השופט רובינשטיין).
יצויין, כי בשנים האחרונות נוטה הפסיקה להחמיר בענישה המוטלת בגין ביצוע עבירות בנשק (ראו, למשל, ע""פ 2251/11 נפאע נ' מדינת ישראל (לא פורסם, [פורסם בנבו], 04/12/11); ע""פ 4450/11 עספור נ' מדינת ישראל (לא פורסם, [פורסם בנבו], 08/02/12); ע""פ 3156/11 זראיעה נ' מדינת ישראל (לא פורסם, [פורסם בנבו], 21/02/12); ע""פ 2044/11 מדינת ישראל נ' בלוצרקובסקי (לא פורסם, [פורסם בנבו], 08/02/12)).
יפים לעניין זה דברים שנאמרו בע""פ 1323/13:","יצויין, כי בשנים האחרונות נוטה הפסיקה להחמיר בענישה המוטלת בגין ביצוע עבירות בנשק (ראו, למשל, ע""פ 3156/11 זראיעה נ' מדינת ישראל (לא פורסם, [פורסם בנבו], 21/02/12))",0
"ע""פ 2044/11","""אשר לעונשי המאסר, לאחר ששקלנו בדבר הגענו לכלל מסקנה כי אין מקום להתערבותנו בהם, אף אם נמצאים הם ברף הגבוה של הענישה בעבירות הריגה [...] עמדתנו יסודה בנסיבות החמורות במיוחד, של ירי רב כדורים למקום בו מצויים אנשים, תוך שהסיכוי לפגיעה - ופגיעה קטלנית - גבוה ביותר (עניין אגבריה, פסקה כ""ג לפסק דינו של כב' השופט רובינשטיין).
יצויין, כי בשנים האחרונות נוטה הפסיקה להחמיר בענישה המוטלת בגין ביצוע עבירות בנשק (ראו, למשל, ע""פ 2251/11 נפאע נ' מדינת ישראל (לא פורסם, [פורסם בנבו], 04/12/11); ע""פ 4450/11 עספור נ' מדינת ישראל (לא פורסם, [פורסם בנבו], 08/02/12); ע""פ 3156/11 זראיעה נ' מדינת ישראל (לא פורסם, [פורסם בנבו], 21/02/12); ע""פ 2044/11 מדינת ישראל נ' בלוצרקובסקי (לא פורסם, [פורסם בנבו], 08/02/12)).
יפים לעניין זה דברים שנאמרו בע""פ 1323/13:","יצויין, כי בשנים האחרונות נוטה הפסיקה להחמיר בענישה המוטלת בגין ביצוע עבירות בנשק (ראו, למשל, ע""פ 2044/11 מדינת ישראל נ' בלוצרקובסקי (לא פורסם, [פורסם בנבו], 08/02/12)).",0
"ע""פ 1323/13","יצויין, כי בשנים האחרונות נוטה הפסיקה להחמיר בענישה המוטלת בגין ביצוע עבירות בנשק (ראו, למשל, ע""פ 2251/11 נפאע נ' מדינת ישראל (לא פורסם, [פורסם בנבו], 04/12/11); ע""פ 4450/11 עספור נ' מדינת ישראל (לא פורסם, [פורסם בנבו], 08/02/12); ע""פ 3156/11 זראיעה נ' מדינת ישראל (לא פורסם, [פורסם בנבו], 21/02/12); ע""פ 2044/11 מדינת ישראל נ' בלוצרקובסקי (לא פורסם, [פורסם בנבו], 08/02/12)).
יפים לעניין זה דברים שנאמרו בע""פ 1323/13:
""[...] נוכח היקפן המתרחב של עבירות המבוצעות בנשק [...] וזמינותו המדאיגה של נשק בלתי חוקי במחוזותינו, התעורר הצורך להחמיר בעונשי המאסר המוטלים בעבירות אלה ]...]"" (רך חסן נ' מדינת ישראל (לא פורסם, 05/06/13), בעמ' 10).","יפים לעניין זה דברים שנאמרו בע""פ 1323/13:
""[...] נוכח היקפן המתרחב של עבירות המבוצעות בנשק [...] וזמינותו המדאיגה של נשק בלתי חוקי במחוזותינו, התעורר הצורך להחמיר בעונשי המאסר המוטלים בעבירות אלה ]...]"" (רך חסן נ' מדינת ישראל (לא פורסם, 05/06/13), בעמ' 10).",0
