citation,context_text,extracted_text,predicted_label
"ע""פ 8641/12","81.	האם הדבר מחייב קביעת מתחם עונש הולם וגזירת עונש מתאים, ביחס לכל עבירה ועבירה, או שמא ניתן לראות בהם אירוע אחד או כמה אירועים?
82.	סוגיה זו, של ניתוח סעיף 40יג, עלתה לדיון בבית המשפט העליון במספר פסקי דין. מוסכם על הכול, כי נושא זה מחייב התייחסות ראשונית, והוא השלב הראשון – המקדמי – של המנגנון התלת שלבי לגזירת העונש, כפי שתואר עלי די כב' השופט נעם סולברג בע""פ 8641/12 מוחמד סעד נ' מדינת ישראל [פורסם בנבו] (2013), בפיסקה 22 (וראה גם את התרשים המופיע בפיסקה 29 לפסק הדין האמור).
83.	עמדות שונות של כב' השופטים (ד""ר יורם דנציגר, דפנה ברק-ארז ועוזי פוגלמן) הובעו בע""פ 4910/13 אחמד בני ג'בר נ' מדינת ישראל [פורסם בנבו] (2014) [דוגמא ליישום גישה זו בגזר דין שניתן בבית משפט זה בדן יחיד על ידי סגן הנשיא, כב' השופט משה דרורי, מצויה בת""פ 38784-03-14 מדינת ישראל נ' שאדי אבו אלהווה [פורסם בנבו] (2014), בפיסקאות 24-30].","סוגיה זו, של ניתוח סעיף 40יג, עלתה לדיון בבית המשפט העליון במספר פסקי דין. מוסכם על הכול, כי נושא זה מחייב התייחסות ראשונית, והוא השלב הראשון – המקדמי – של המנגנון התלת שלבי לגזירת העונש, כפי שתואר עלי די כב' השופט נעם סולברג בע""פ 8641/12 מוחמד סעד נ' מדינת ישראל [פורסם בנבו] (2013), בפיסקה 22 (וראה גם את התרשים המופיע בפיסקה 29 לפסק הדין האמור).",0
"ע""פ 4910/13","82.	סוגיה זו, של ניתוח סעיף 40יג, עלתה לדיון בבית המשפט העליון במספר פסקי דין. מוסכם על הכול, כי נושא זה מחייב התייחסות ראשונית, והוא השלב הראשון – המקדמי – של המנגנון התלת שלבי לגזירת העונש, כפי שתואר עלי די כב' השופט נעם סולברג בע""פ 8641/12 מוחמד סעד נ' מדינת ישראל [פורסם בנבו] (2013), בפיסקה 22 (וראה גם את התרשים המופיע בפיסקה 29 לפסק הדין האמור).
83.	עמדות שונות של כב' השופטים (ד""ר יורם דנציגר, דפנה ברק-ארז ועוזי פוגלמן) הובעו בע""פ 4910/13 אחמד בני ג'בר נ' מדינת ישראל [פורסם בנבו] (2014) [דוגמא ליישום גישה זו בגזר דין שניתן בבית משפט זה בדן יחיד על ידי סגן הנשיא, כב' השופט משה דרורי, מצויה בת""פ 38784-03-14 מדינת ישראל נ' שאדי אבו אלהווה [פורסם בנבו] (2014), בפיסקאות 24-30].
84.	ניתוח עדכני של עמדות השופטים עד כה, וקביעת אמות מידה מדויקות יותר, מצויות בפסק דין שניתן לפני כשלושה חודשים, ביום יט אלול תשע""ה (3.9.15), על ידי כב' השופט נעם סולברג (שלדבריו הסכימו כב' השופטים סלים ג'ובראן וחנן מלצר), בע""פ 1261/15 מדינת ישראל נ' יוסף דלאל [פורסם בנבו] (להלן: ""פרשת דלאל"").","עמדות שונות של כב' השופטים (ד""ר יורם דנציגר, דפנה ברק-ארז ועוזי פוגלמן) הובעו בע""פ 4910/13 אחמד בני ג'בר נ' מדינת ישראל [פורסם בנבו] (2014)",0
"ת""פ 38784-03-14","82.	סוגיה זו, של ניתוח סעיף 40יג, עלתה לדיון בבית המשפט העליון במספר פסקי דין. מוסכם על הכול, כי נושא זה מחייב התייחסות ראשונית, והוא השלב הראשון – המקדמי – של המנגנון התלת שלבי לגזירת העונש, כפי שתואר עלי די כב' השופט נעם סולברג בע""פ 8641/12 מוחמד סעד נ' מדינת ישראל [פורסם בנבו] (2013), בפיסקה 22 (וראה גם את התרשים המופיע בפיסקה 29 לפסק הדין האמור).
83.	עמדות שונות של כב' השופטים (ד""ר יורם דנציגר, דפנה ברק-ארז ועוזי פוגלמן) הובעו בע""פ 4910/13 אחמד בני ג'בר נ' מדינת ישראל [פורסם בנבו] (2014) [דוגמא ליישום גישה זו בגזר דין שניתן בבית משפט זה בדן יחיד על ידי סגן הנשיא, כב' השופט משה דרורי, מצויה בת""פ 38784-03-14 מדינת ישראל נ' שאדי אבו אלהווה [פורסם בנבו] (2014), בפיסקאות 24-30].
84.	ניתוח עדכני של עמדות השופטים עד כה, וקביעת אמות מידה מדויקות יותר, מצויות בפסק דין שניתן לפני כשלושה חודשים, ביום יט אלול תשע""ה (3.9.15), על ידי כב' השופט נעם סולברג (שלדבריו הסכימו כב' השופטים סלים ג'ובראן וחנן מלצר), בע""פ 1261/15 מדינת ישראל נ' יוסף דלאל [פורסם בנבו] (להלן: ""פרשת דלאל"").","[דוגמא ליישום גישה זו בגזר דין שניתן בבית משפט זה בדן יחיד על ידי סגן הנשיא, כב' השופט משה דרורי, מצויה בת""פ 38784-03-14 מדינת ישראל נ' שאדי אבו אלהווה [פורסם בנבו] (2014), בפיסקאות 24-30].",0
"ע""פ 1261/15","83.	עמדות שונות של כב' השופטים (ד""ר יורם דנציגר, דפנה ברק-ארז ועוזי פוגלמן) הובעו בע""פ 4910/13 אחמד בני ג'בר נ' מדינת ישראל [פורסם בנבו] (2014) [דוגמא ליישום גישה זו בגזר דין שניתן בבית משפט זה בדן יחיד על ידי סגן הנשיא, כב' השופט משה דרורי, מצויה בת""פ 38784-03-14 מדינת ישראל נ' שאדי אבו אלהווה [פורסם בנבו] (2014), בפיסקאות 24-30].
84.	ניתוח עדכני של עמדות השופטים עד כה, וקביעת אמות מידה מדויקות יותר, מצויות בפסק דין שניתן לפני כשלושה חודשים, ביום יט אלול תשע""ה (3.9.15), על ידי כב' השופט נעם סולברג (שלדבריו הסכימו כב' השופטים סלים ג'ובראן וחנן מלצר), בע""פ 1261/15 מדינת ישראל נ' יוסף דלאל [פורסם בנבו] (להלן: ""פרשת דלאל"").
כב' השופט סולברג מציג, בפיסקאות 22-23 לפסק הדין הנ""ל, את המבחן הבא (ההדגשות במקור):","84.	ניתוח עדכני של עמדות השופטים עד כה, וקביעת אמות מידה מדויקות יותר, מצויות בפסק דין שניתן לפני כשלושה חודשים, ביום יט אלול תשע""ה (3.9.15), על ידי כב' השופט נעם סולברג (שלדבריו הסכימו כב' השופטים סלים ג'ובראן וחנן מלצר), בע""פ 1261/15 מדינת ישראל נ' יוסף דלאל [פורסם בנבו] (להלן: ""פרשת דלאל"").
כב' השופט סולברג מציג, בפיסקאות 22-23 לפסק הדין הנ""ל, את המבחן הבא (ההדגשות במקור):",0
"ע""פ 5236/05","105.	בנסיבות אלה, ראינו לנכון, במסגרת הפרמטר של ""מדיניות הענישה הנהוגה"", להתרכז בפסקי דין אלה.
106.	נזכיר רק דבר אחד: אותו פסק דין שב""כ המדינה חזר ושנה, שבו נקבע עונש של 20 שנות מאסר, (ע""פ 5236/05 ויאם עמאשה נ' מדינת ישראל [פורסם בנבו] (2009), שניתן על ידי כב' השופט עוזי פוגלמן, שלדבריו הסכימו כב' השופטים אדמונד לוי וחנן מלצר) שונה בתכלית מהמקרה שבפנינו בכמה פרמטרים: באותו מקרה היה לנאשם עבר פלילי מכביד בצורה יוצאת דופן, במובן זה שהוא ביצע את העבירות בעודו נתון תחת סורג ובריח, כאשר לכך קדמו שני הליכים: הוא הורשע בעבר בעבירות של התאחדות בלתי מותרת וגייס קטינים לפעול נגד המדינה וביצע עבירות של חבלה חמורה, עבירות נשק ואימונים צבאיים, נטל מוקשים משדה מוקשים והביא לקטיעת רגלו של קטין וכן הצית רכבים של מי שנחשד בשיתוף פעולה עם ישראל, ובגין אלה נדון ל-30 חודשי מאסר ו-18 חודשי מאסר על תנאי. הוא לא נרתע מלבצע תכניותיו לפגוע בביטחון המדינה לפני ששוחרר ממאסר ולכן מסקנת בית המשפט שם הייתה שהוא אינו בוחל בכל אמצעי למימוש מטרותיו (פיסקה 25 סיפא לפסק הדין של כב' השופט פוגלמן).
בית המשפט העליון הוסיף כי ביחס לעבירות נשוא התיק שבפניו, דהיינו: מגע עם סוכן זר, קשירת קשר לסיוע לאויב במלחמה וקשירת קשר לחטיפה לשם רצח, העונש שהוטל בבית המשפט המחוזי של 20 שנות מאסר הוא חמור אך אינו מצדיק קבלת הערעור שכן בית המשפט העליון לא יתערב כאשר הסטייה ממדיניות הענישה אינה חריגה (פיסקה 25 רישא ופיסקא 26 לפסק הדין).","אותו פסק דין שב""כ המדינה חזר ושנה, שבו נקבע עונש של 20 שנות מאסר, (ע""פ 5236/05 ויאם עמאשה נ' מדינת ישראל [פורסם בנבו] (2009), שניתן על ידי כב' השופט עוזי פוגלמן, שלדבריו הסכימו כב' השופטים אדמונד לוי וחנן מלצר) שונה בתכלית מהמקרה שבפנינו בכמה פרמטרים: באותו מקרה היה לנאשם עבר פלילי מכביד בצורה יוצאת דופן, במובן זה שהוא ביצע את העבירות בעודו נתון תחת סורג ובריח, כאשר לכך קדמו שני הליכים: הוא הורשע בעבר בעבירות של התאחדות בלתי מותרת וגייס קטינים לפעול נגד המדינה וביצע עבירות של חבלה חמורה, עבירות נשק ואימונים צבאיים, נטל מוקשים משדה מוקשים והביא לקטיעת רגלו של קטין וכן הצית רכבים של מי שנחשד בשיתוף פעולה עם ישראל, ובגין אלה נדון ל-30 חודשי מאסר ו-18 חודשי מאסר על תנאי. הוא לא נרתע מלבצע תכניותיו לפגוע בביטחון המדינה לפני ששוחרר ממאסר ולכן מסקנת בית המשפט שם הייתה שהוא אינו בוחל בכל אמצעי למימוש מטרותיו (פיסקה 25 סיפא לפסק הדין של כב' השופט פוגלמן).
בית המשפט העליון הוסיף כי ביחס לעבירות נשוא התיק שבפניו, דהיינו: מגע עם סוכן זר, קשירת קשר לסיוע לאויב במלחמה וקשירת קשר לחטיפה לשם רצח, העונש שהוטל בבית המשפט המחוזי של 20 שנות מאסר הוא חמור אך אינו מצדיק קבלת הערעור שכן בית המשפט העליון לא יתערב כאשר הסטייה ממדיניות הענישה אינה חריגה (פיסקה 25 רישא ופיסקא 26 לפסק הדין).",1
"תפ""ח (נצרת) 11230-01-12","107.	גזרי הדין שבהם נקבעו מתחמי עונש הולם בעבירות של קשירת קשר לסיוע לאויב בזמן מלחמה, יובאו עתה.
108.	בתפ""ח (נצרת) 11230-01-12 מדינת ישראל נ' מוחמד אסעד [פורסם בנבו] (2013) (כב' הנשיא יצחק כהן, כב' השופטת אסתר הלמן וכב' השופט – כתוארו אז – בנימין ארבל) נקבע מתחם של 6-12 שנות מאסר בפועל לעבירות של מגע עם סוכן זר וניסיון לקשר לסיוע לאויב במלחמה. בפועל העונש הועמד על שש שנים לנאשם 1 ושש וחצי לנאשם 2, תוך התחשבות גם במצב הבריאותי שלהם.
ערעור הנאשמים לבית המשפט העליון, בעניין גובה העונש של המאסר, נדחה (ע""פ 2791/13 פלוני נ' מדינת ישראל [פורסם בנבו] (2014)).","בתפ""ח (נצרת) 11230-01-12 מדינת ישראל נ' מוחמד אסעד [פורסם בנבו] (2013) (כב' הנשיא יצחק כהן, כב' השופטת אסתר הלמן וכב' השופט – כתוארו אז – בנימין ארבל) נקבע מתחם של 6-12 שנות מאסר בפועל לעבירות של מגע עם סוכן זר וניסיון לקשר לסיוע לאויב במלחמה. בפועל העונש הועמד על שש שנים לנאשם 1 ושש וחצי לנאשם 2, תוך התחשבות גם במצב הבריאותי שלהם.",1
"ע""פ 2791/13","108.	בתפ""ח (נצרת) 11230-01-12 מדינת ישראל נ' מוחמד אסעד [פורסם בנבו] (2013) (כב' הנשיא יצחק כהן, כב' השופטת אסתר הלמן וכב' השופט – כתוארו אז – בנימין ארבל) נקבע מתחם של 6-12 שנות מאסר בפועל לעבירות של מגע עם סוכן זר וניסיון לקשר לסיוע לאויב במלחמה. בפועל העונש הועמד על שש שנים לנאשם 1 ושש וחצי לנאשם 2, תוך התחשבות גם במצב הבריאותי שלהם.
ערעור הנאשמים לבית המשפט העליון, בעניין גובה העונש של המאסר, נדחה (ע""פ 2791/13 פלוני נ' מדינת ישראל [פורסם בנבו] (2014)).
המדינה לא הגישה ערעור על עונש זה שהוא פחות משליש מהעונש המבוקש שתיק שבפנינו.","ערעור הנאשמים לבית המשפט העליון, בעניין גובה העונש של המאסר, נדחה (ע""פ 2791/13 פלוני נ' מדינת ישראל [פורסם בנבו] (2014)).",1
"תפ""ח (חיפה) 2551-10-12","המדינה לא הגישה ערעור על עונש זה שהוא פחות משליש מהעונש המבוקש שתיק שבפנינו.
109.	בתפ""ח (חיפה) 2551-10-12 מדינת ישראל נ' מילאד חטיב [פורסם בנבו] (2013) (סגן הנשיאה – כיום הנשיא, כב' השופט יוסף אלרון, כב' השופט עודד גרשון וכב' השופט אברהם אלקיים) נקבע כי ניתן להסתפק במתחם אחד לכל האירוע וקביעת עונש כולל לכל האירוע, כאשר מדובר בעבירות של מגע עם סוכן חוץ בדנמרק שהוא נציג החיזבאללה ועבירה של קשר לסייע לאויב במלחמה, כאשר שם מדובר היה במלחמה ממש, דהיינו: מלחמת לבנון השנייה. מתחם העונש ההולם נקבע למאסר שבין חמש ל-12 שנים, והעונש שנגזר עליו היה שבע שנות מאסר בפועל.
ערעורו של הנאשם לבית המשפט העליון נדחה (ע""פ 3667/13) [פורסם בנבו].","109.	בתפ""ח (חיפה) 2551-10-12 מדינת ישראל נ' מילאד חטיב [פורסם בנבו] (2013) (סגן הנשיאה – כיום הנשיא, כב' השופט יוסף אלרון, כב' השופט עודד גרשון וכב' השופט אברהם אלקיים) נקבע כי ניתן להסתפק במתחם אחד לכל האירוע וקביעת עונש כולל לכל האירוע, כאשר מדובר בעבירות של מגע עם סוכן חוץ בדנמרק שהוא נציג החיזבאללה ועבירה של קשר לסייע לאויב במלחמה, כאשר שם מדובר היה במלחמה ממש, דהיינו: מלחמת לבנון השנייה. מתחם העונש ההולם נקבע למאסר שבין חמש ל-12 שנים, והעונש שנגזר עליו היה שבע שנות מאסר בפועל.
ערעורו של הנאשם לבית המשפט העליון נדחה (ע""פ 3667/13) [פורסם בנבו].",1
"ע""פ 3667/13","109.	בתפ""ח (חיפה) 2551-10-12 מדינת ישראל נ' מילאד חטיב [פורסם בנבו] (2013) (סגן הנשיאה – כיום הנשיא, כב' השופט יוסף אלרון, כב' השופט עודד גרשון וכב' השופט אברהם אלקיים) נקבע כי ניתן להסתפק במתחם אחד לכל האירוע וקביעת עונש כולל לכל האירוע, כאשר מדובר בעבירות של מגע עם סוכן חוץ בדנמרק שהוא נציג החיזבאללה ועבירה של קשר לסייע לאויב במלחמה, כאשר שם מדובר היה במלחמה ממש, דהיינו: מלחמת לבנון השנייה. מתחם העונש ההולם נקבע למאסר שבין חמש ל-12 שנים, והעונש שנגזר עליו היה שבע שנות מאסר בפועל.
ערעורו של הנאשם לבית המשפט העליון נדחה (ע""פ 3667/13) [פורסם בנבו].
גם במקרה זה המדינה לא הגישה ערעור על אף שמדובר בעונש שהוא כשליש מהעונש המבקש כאן.","ערעורו של הנאשם לבית המשפט העליון נדחה (ע""פ 3667/13) [פורסם בנבו].",0
"תפ""ח (מרכז) 10858-10-13","גם במקרה זה המדינה לא הגישה ערעור על אף שמדובר בעונש שהוא כשליש מהעונש המבקש כאן.
110.	בתפ""ח (מרכז) 10858-10-13 מדינת ישראל נ' אלכס מנס עלי מנצורי [פורסם בנבו] (2015) (כב' הנשיא, השופט אברהם טל, כב' השופטת זהבה בוסתן וכב' השופט ד""ר שמואל בורנשטיין), לאחר שהובאו פסקי דין רבים בעניין העבירות שבהן הורשע הנאשם, של סיוע לאויב במלחמה וריגול, בכך שנכנס לישראל והחל בהכנת תשתית מסחרית שאמורה ליצור מסווה לפעילות מודיעין אירנית, נקבע מתחם ענישה שבין שש ל-10 שנות מאסר והעונש שהוטל עליו היה שבע שנות מאסר.
111.	עד כה הבאנו גזרי דין ממחוזות אחרים.","בתפ""ח (מרכז) 10858-10-13 מדינת ישראל נ' אלכס מנס עלי מנצורי [פורסם בנבו] (2015) (כב' הנשיא, השופט אברהם טל, כב' השופטת זהבה בוסתן וכב' השופט ד""ר שמואל בורנשטיין), לאחר שהובאו פסקי דין רבים בעניין העבירות שבהן הורשע הנאשם, של סיוע לאויב במלחמה וריגול, בכך שנכנס לישראל והחל בהכנת תשתית מסחרית שאמורה ליצור מסווה לפעילות מודיעין אירנית, נקבע מתחם ענישה שבין שש ל-10 שנות מאסר והעונש שהוטל עליו היה שבע שנות מאסר.",1
