verdict,text,part
"ע""פ 5323∕12",בבית המשפט העליון בשבתו כבית משפט לערעורים פליליים,nothing
"ע""פ 5323∕12","ע""פ  5323/12",nothing
"ע""פ 5323∕12",כבוד השופט י' דנציגר,לפני:	
"ע""פ 5323∕12",כבוד השופט נ' הנדל,לפני:	
"ע""פ 5323∕12",כבוד השופט א' שהם,לפני:	
"ע""פ 5323∕12","ערעור על גזר-דינו של בית המשפט המחוזי בנצרת מיום 12.6.2012, בת""פ 15527-08-10, [פורסם בנבו] שניתן על-ידי כב' השופט ת' כתילי",מדינת ישראל
"ע""פ 5323∕12","חוק העונשין, תשל""ז-1977: סע'  56(א), 144(א), 144(ב)",חקיקה שאוזכרה: 
"ע""פ 5323∕12","* אין כל עילה להתערבות בגזר הדין, בעיקר לנוכח העובדה כי מדובר בתוצאה הנובעת מהפעלת עונש מאסר מותנה – הגבוהה מהעונש שהוטל על המערער בגין העבירות נשוא ההליך דנא – בחפיפה מלאה לעונש שהושת על המערער בתיק הנוכחי.",חקיקה שאוזכרה: 
"ע""פ 5323∕12",מכל מקום לא נמצאה כל חומרה בעונש שהוטל על המערער נוכח מדיניות הענישה בעבירות נשק.,חקיקה שאוזכרה: 
"ע""פ 5323∕12",* עונשין – ענישה – מדיניות ענישה: עבירות נשק,חקיקה שאוזכרה: 
"ע""פ 5323∕12",* עונשין – ענישה – מדיניות ענישה: התערבות ערכאת ערעור,חקיקה שאוזכרה: 
"ע""פ 5323∕12",* עונשין – ענישה – מאסר על תנאי,חקיקה שאוזכרה: 
"ע""פ 5323∕12","ערעור על גז""ד בעבירות נשק בגדרו הוטלו על המערער 28 חודשי מאסר בפועל, ולאחר הפעלה בחופף של עונש מאסר מותנה שהיה בתוקף, נקבע כי על המערער לרצות 36 חודשי מאסר בפועל.",.
"ע""פ 5323∕12","המערער מלין על חומרת העונש ובנוסף, לשיטתו, לא היה מקום להפעיל את עונש המאסר המותנה, שכן התנאי שנקבע כרוך בביצוע כל עבירה מסוג ""פשע"", ומדובר בתנאי רחב וגורף, אשר הפעלתו בנסיבות העניין איננה צודקת ואיננה מידתית.",.
"ע""פ 5323∕12","ביהמ""ש העליון (מפי השופט א' שהם) דחה את הערעור מהטעמים הבאים:",.
"ע""פ 5323∕12","אין כל עילה להתערבות בגזר הדין, בעיקר לנוכח העובדה כי מדובר בתוצאה הנובעת מהפעלת עונש מאסר על תנאי בן 36 חודשים, בחפיפה מלאה לעונש שהושת על המערער בתיק הנוכחי.",.
"ע""פ 5323∕12","המערער העביר מזוודה ובתוכה רובה אוטומטי ותחמושת, מחורשה לבית מגורים, שם הסתיר את כלי הנשק.",.
"ע""פ 5323∕12",מדובר במעשה שאין להקל ראש בחומרתו.,.
"ע""פ 5323∕12","כפי שנקבע בעבר, עבירות בנשק לסוגיהן מגלמות בתוכן סיכון ממשי לשלום הציבור ולבטחונו, שכן לא ניתן לדעת להיכן יתגלגלו כלי הנשק המוחזקים שלא כדין, ואיזה שימוש יעשה בהם בעתיד.",.
"ע""פ 5323∕12","נוכח הסכנה לשלום הציבור, ובשל הצורך בהרתעה מפני עבריינות הנוגעת לנשק, נקבעה מדיניות הענישה הכוללת, ככלל, רכיב של מאסר לריצוי בפועל כאשר בשנים האחרונות ניכרת מגמת החמרה בענישה בעבירות מסוג זה.",.
"ע""פ 5323∕12","לאור האמור, אין כל חומרה בעונש שהושת על המערער, וברי כי לא היה מנוס מהפעלת עונש המאסר המותנה והמערער אינו זכאי לכל הקלה נוספת מעבר להקלה הניכרת שקבע ביהמ""ש קמא כי העונש המותנה ירוצה בחופף.",.
"ע""פ 5323∕12","בכל הנוגע להשגות שעניינן עונש המאסר המותנה שהושת בתיק הקודם צוין בין היתר כי מקומן איננו בהליך דנן וכן כי נקבע בפסיקתו של בית משפט זה, כי אין מניעה לעשות שימוש בנוסח רחב של התנאי, כל עוד ניכרת הקפדה על בהירותו של התנאי.",.
"ע""פ 5323∕12","בפנינו ערעור על גזר דינו של בית המשפט המחוזי בנצרת (כב' השופט ת' כתילי), בת""פ 15527-08-10, [פורסם בנבו] מיום 12.6.2012.",השופט א' שהם:
"ע""פ 5323∕12","מלכתחילה הגיש המערער גם ערעור על הכרעת הדין, אך לאחר שמיעת הערותינו במהלך הדיון, הודיע בא-כוח המערער, כי הוא חוזר בו מהערעור על הכרעת הדין, ומבקש להקל בעונשו של המערער (עמ' 3 לפרוטוקול הדיון בערעור, שורות 22-24).",השופט א' שהם:
"ע""פ 5323∕12",כתב האישום וגרסאותיו של המערער,השופט א' שהם:
"ע""פ 5323∕12","על פי עובדות כתב האישום, עובר ליום 1.8.2010, הצטייד המערער ברובה אוטומטי, מחסנית וכדורים, והטמינם בתוך מזוודה בחורשה באזור הכפר עין מאהל.",השופט א' שהם:
"ע""פ 5323∕12","ביום 1.8.2010, נשא המערער את המזוודה, ובה הנשק והתחמושת, והסתיר אותה בבית מסויים, וכל זאת, ללא רשות על-פי דין.",השופט א' שהם:
"ע""פ 5323∕12","ביום 3.8.2010, בוצע חיפוש משטרתי, ובמהלכו נמצאה המזוודה ובה הנשק והתחמושת.",השופט א' שהם:
"ע""פ 5323∕12","למחרת, ביום 4.8.2010, נחקר המערער והכחיש את המיוחס לו מכל וכל (להלן: הגרסה הראשונה).",השופט א' שהם:
"ע""פ 5323∕12","בהמשך אותו יום, חזר בו המערער מהכחשתו, וטען כי הוא מצא את המזוודה בחורשה, ולאחר שבחן את תכולתה, הוא נשא אותה אל הבית שבו היא נמצאה על-ידי המשטרה (להלן: הגרסה השניה).",השופט א' שהם:
"ע""פ 5323∕12","יום לאחר מכן, בתאריך 5.8.2010, הוביל המערער את חוקרי המשטרה אל המקום בו מצא את המזוודה, ובהמשך הוביל אותם אל הבית שבו הניח אותה, הכל בהתאם לגרסה השניה.",השופט א' שהם:
"ע""פ 5323∕12","לעומת זאת, בעדותו בבית המשפט, חזר המערער על גרסתו הראשונה, והכחיש כל קשר למזוודת הנשק.",השופט א' שהם:
"ע""פ 5323∕12","לדבריו, הגרסה השניה שנמסרה על-ידו היא גרסה שקרית, אשר ניתנה מתוך תקווה כי הדבר יוביל לשחרורו מהמעצר.",השופט א' שהם:
"ע""פ 5323∕12",פסק דינו של בית משפט קמא,השופט א' שהם:
"ע""פ 5323∕12","בהכרעת דין, מיום 9.5.2012, קבע בית המשפט המחוזי בנצרת, כי הגרסה השניה של המערער מהווה הודאה ""חופשית ומרצון"" בעבירות שיוחסו לו.",השופט א' שהם:
"ע""פ 5323∕12","עוד נקבע, כי מדובר בגרסה אמינה, וכי קיים ""דבר מה נוסף"" המלמד על אמיתותה.",השופט א' שהם:
"ע""פ 5323∕12","בית המשפט קבע, כי עלה בידי המשיבה להוכיח את העובדות העיקריות המתוארות בכתב האישום, ולפיכך הורשע המערער בעבירות הבאות: נשיאת נשק שלא כדין, לפי סעיף 144(ב) לחוק העונשין, התשל""ז-1977 (להלן: חוק העונשין); הובלת נשק שלא כדין, לפי סעיף 144(ב) לחוק העונשין; והחזקת נשק שלא כדין, לפי סעיף 144(א) לחוק העונשין.",השופט א' שהם:
"ע""פ 5323∕12","יחד עם זאת, נקבע כי לא הונח בסיס ראייתי לאמור בכתב האישום, לפיו המערער הוא שהטמין את הנשק בחורשה, עובר ליום 1.8.2010, ואין לשלול את האפשרות כי הוא מצא את התיק שבו היה מונח הנשק.",השופט א' שהם:
"ע""פ 5323∕12","בגזר דינו מיום 12.6.2012, עמד בית משפט קמא על חומרתן של עבירות הנשק, וציין כי קיימת מגמת החמרה בעונשם של העבריינים המבצעים עבירות מסוג זה.",השופט א' שהם:
"ע""פ 5323∕12","בנוסף, נתן בית משפט קמא את דעתו לעברו הפלילי של המערער, הכולל הרשעה בעבירת מין.",השופט א' שהם:
"ע""פ 5323∕12","כמו כן, נשקלה לחומרה העובדה שהמערער לא הביע חרטה על מעשיו.",השופט א' שהם:
"ע""פ 5323∕12","בית משפט קמא ציין כי אין מנוס, בנסיבות העניין, מהטלת עונש מאסר לריצוי בפועל, ולפיכך יש להפעיל את עונש המאסר המותנה, אשר היה תלוי ועומד לחובת המערער במועד ביצוע העבירה (תפ""ח 503/07; [פורסם בנבו] להלן: התיק הקודם).",השופט א' שהם:
"ע""פ 5323∕12","עם זאת, קבע בית המשפט כי הנסיבות בהן בוצעה העבירה אינן חמורות, ולפיכך יש מקום להורות על חפיפה בין תקופות המאסר.",השופט א' שהם:
"ע""פ 5323∕12","לאחר זאת, הושתו על המערער העונשים הבאים: 28 חודשי מאסר לריצוי בפועל; הופעל עונש מאסר על תנאי, לתקופה של 36 חודשי מאסר בפועל, בחופף לעונש המאסר שהוטל; ו-22 חודשי מאסר על תנאי, למשך שלוש שנים.",השופט א' שהם:
"ע""פ 5323∕12","בסופו של דבר, נקבע כי על המבקש לרצות 36 חודשי מאסר בניכוי ימי מעצרו.",השופט א' שהם:
"ע""פ 5323∕12",הערעור על חומרת העונש ותגובת המשיבה,השופט א' שהם:
"ע""פ 5323∕12","עוד נטען, כי נסיבות ביצוע העבירות אינן חמורות, שכן המערער החזיק והוביל ""אקדח (חלוד!) למשך יממה אחת"", ובשום שלב לא יוחסה לו החזקת נשק במטרה לבצע פשע.",השופט א' שהם:
"ע""פ 5323∕12","נטען בנוסף, כי אין מדובר בעבריין מועד, וכי הרקע המשפחתי של המערער מצדיק הקלה בעונשו.",השופט א' שהם:
"ע""פ 5323∕12","המערער הוסיף וטען, כי לא  היה מקום להפעיל את עונש המאסר המותנה, שכן התנאי שנקבע כרוך בביצוע כל עבירה מסוג ""פשע"", ומדובר בתנאי רחב וגורף, אשר הפעלתו בנסיבות העניין איננה צודקת ואיננה מידתית.",השופט א' שהם:
"ע""פ 5323∕12","בדיון שנערך בפנינו, חזר בא-כוחו של המערער, עו""ד אחמד מסאלחה, על טענותיו לעניין חומרת העונש.",השופט א' שהם:
"ע""פ 5323∕12","לדבריו, נסיבות העבירה אינן מצדיקות להשית על המערער עונש של שלוש שנות מאסר לריצוי בפועל.",השופט א' שהם:
"ע""פ 5323∕12","לשיטתו, כיוון שמדובר בעונש שאינו מידתי – היה על בית המשפט המחוזי להימנע מהטלת עונש מאסר, תוך הארכת תקופת המאסר על תנאי.",השופט א' שהם:
"ע""פ 5323∕12","מנגד, טענה באת-כוח המשיבה, עו""ד נורית הרצמן, כי עונשו של המערער עולה בקנה אחד עם מדיניות הענישה בעבירות נשק, והוא אף נוטה לקולה.",השופט א' שהם:
"ע""פ 5323∕12","עו""ד הרצמן הזכירה כי תקופת המאסר לריצוי בפועל הושתה במלואה בחופף להפעלת עונש המאסר המותנה, ובכך יש משום הקלה משמעותית בעונשו של המערער.",השופט א' שהם:
